url_normalized,top_expert,top_expert_p,actiongeo_lat,actiongeo_lon,sqldate,dateadded
https://reliefweb.int/disaster/fl-2020-000052-cod,flood,0.9974878719859536,-1.0,15.0,20200421,20200421173000
http://www.alsahwa-yemen.net/en/p-39267,flood,0.99655175362389,15.461,45.3253,20200421,20200421214500
https://www.rte.ie/news/munster/2020/0421/1132863-debenhams-protest/,protests,0.9960043066704556,53.3331,-6.24889,20200414,20200421120000
https://news.yahoo.com/anti-lockdown-protests-more-just-123203251.html,protests,0.9955294449192756,45.7326,-93.9196,20200421,20200421194500
https://www.wprl.org/post/protests-against-lockdown-continue,protests,0.9954997035812944,40.5773,-77.264,20200421,20200421024500
https://www.thejournal.ie/debenhams-workers-protest-dublin-5079812-Apr2020/,protests,0.9951925150833544,53.3331,-6.24889,20200421,20200421120000
https://www.breakingnews.ie/ireland/we-are-not-going-to-lie-down-says-protesting-debenhams-worker-995207.html,protests,0.9916432438618208,53.3331,-6.24889,20200421,20200421114500
https://www.benzinga.com/topic/protest,protests,0.9889194327655072,51.5,10.5,20200421,20200421151500
https://reliefweb.int/report/democratic-republic-congo/massive-floods-drc-s-south-kivu-impact-80000-people-kill-dozens,flood,0.9880630960820888,-4.32972,15.315,20200421,20200421133000
https://www.thecork.ie/2020/04/21/politics-workers-to-protest-outside-debenhams/,protests,0.9861491820093676,53.3881,-6.37556,20200421,20200421120000
https://www.rawstory.com/2020/04/a-disturbing-plan-for-an-anti-lockdown-protest-in-new-york-went-up-in-smoke/,protests,0.9844529320989296,38.8951,-77.0364,20200421,20200421000000
https://www.aljazeera.com/news/2020/04/anti-lockdown-protests-200420180415064.html,protests,0.98404978201655,37.768,-78.2057,20200414,20200421214500
https://www.cnn.com/2020/04/20/politics/stay-at-home-protests-conservative-groups-support/,protests,0.9795662715968564,44.2563,-89.6385,20200421,20200421000000
https://www.turnto23.com/news/coronavirus/local-residents-protest-stay-at-home-order,protests,0.9783902190676744,,,20200421,20200421050000
http://turkishpress.com/death-toll-from-floods-in-eastern-drc-climbs-to-40/,flood,0.9776687159910769,0.833333,32.1833,20200421,20200421010000
https://thefederalist.com/2020/04/21/judge-andrew-napolitano-fundamental-right-to-protest-even-in-pandemic/,protests,0.9763276519248192,39.0646,-105.327,20200421,20200421213000
http://www.kake.com/story/42028185/conservative-groups-boost-anti-stay-at-home-protests,protests,0.974889083060499,40.5773,-77.264,20200421,20200421001500
https://www.middleeastmonitor.com/20200421-lebanon-protestors-back-on-the-streets-as-politicians-argue-over-economic-rescue-plan/,protests,0.9744771203776909,33.8719,35.5097,20200421,20200421140000
https://www.channel3000.com/i/conservative-groups-boost-anti-stay-at-home-protests/,protests,0.9724245295923024,40.5773,-77.264,20200421,20200421143000
https://www.nbcnews.com/politics/politics-news/hundreds-gather-north-carolina-missouri-protest-stay-home-orders-n1188936,protests,0.9706590737820636,35.6411,-79.8431,20200421,20200421194500
https://newcountry991.com/healthcare-workers-in-denver-counter-protest-at-the-capitol/,protests,0.970311929483702,39.7392,-104.985,20200421,20200421024500
https://www.bostonglobe.com/2020/04/21/opinion/its-not-protest-its-trump-endorsed-tantrum/,protests,0.9688305907221876,39.0646,-105.327,20200421,20200421200000
https://www.macaubusiness.com/lebanese-protesters-back-on-the-streets-in-their-cars/,protests,0.968358193224484,33.8719,35.5097,20200421,20200421124500
https://news.yahoo.com/chile-lockdown-anti-government-protest-164218698.html,protests,0.9667136403861748,-33.45,-70.6667,20200421,20200421171500
https://www.humboldtjournal.ca/news/ice-jams-upstream-could-result-in-sask-river-flooding-near-nipawin-1.24121147,flood,0.9610653174805937,,,20200421,20200421000000
https://www.nbcnews.com/health/health-news/live-blog/2020-04-21-coronavirus-news-n1188466/ncrd1188991,protests,0.960002985321448,33.749,-84.388,20200421,20200421193000
https://www.euronews.com/2020/04/21/raging-floodwaters-become-deadly-in-democratic-republic-of-congo,flood,0.959975710623744,-1.0,15.0,20200421,20200421123000
https://thenationonlineng.net/protests-highlight-growing-u-s-unease-over-lockdowns/,protests,0.9595472556837624,42.1497,-74.9384,20200414,20200421013000
https://www.msn.com/en-us/news/world/lebanese-protesters-back-on-the-streets-in-their-cars/ar-BB12YxGs,protests,0.9512297923313996,33.8719,35.5097,20200421,20200421131500
https://www.defenseone.com/politics/2020/04/reopen-protestors-are-minority-whom-public-health-experts-say-threaten-majority/164775/,protests,0.9463536607037906,39.0724,-76.7902,20200421,20200421233000
https://thenationonlineng.net/panic-as-dead-croaker-fish-flood-ijaw-river-banks/,flood,0.9454019305878572,4.78917,6.99861,20200421,20200421064500
https://www.africaleader.com/news/264773942/assistance-ramped-up-to-dr-congos-south-kivu-as-floods-kill-dozens,flood,0.944842120359241,-3.40667,29.1458,20200421,20200421194500
https://uk.news.yahoo.com/further-footage-harrisburg-protesters-demanding-110000237.html,protests,0.943932116463469,40.5773,-77.264,20200421,20200421103000
https://www.newschannel5.com/news/national/coronavirus/psychologist-analyzes-why-protesters-may-be-pushing-to-reopen-economy,protests,0.9437520925375432,39.6777,-104.961,20200421,20200421191500
https://www.thesundaily.my/local/employers-employees-need-to-strike-balance-IN2294280,labour_strike,0.9436648363324864,3.08333,101.667,20200421,20200421043000
https://galwaybayfm.ie/galway-bay-fm-news-desk/silent-protestors-to-gather-outside-debenhams-galway-store/,protests,0.9400593874250862,53.1997,-9.23028,20200421,20200421143000
https://www.komu.com/news/hundreds-gather-at-state-capitol-to-protest-stay-at-home/,protests,0.9391479124921024,38.4623,-92.302,20200414,20200421201500
https://www.98fm.com/news/debenhams-staff-protest-outside-closed-shops-1003088,protests,0.9384484514393644,53.2878,-6.34111,20200421,20200421073000
https://www.columbiatribune.com/news/20200421/protesters-defy-distancing-demand-end-to-stay-at-home-order,protests,0.9384134527803067,39.7299,-94.2173,20200421,20200421231500
https://www.mexicoledger.com/news/20200421/protesters-defy-distancing-demand-end-to-stay-at-home-order,protests,0.9384134527803067,38.4623,-92.302,20200421,20200421233000
https://www.washingtonpost.com/opinions/2020/04/21/protesters-arent-only-ones-wrong-side-lockdowns/,protests,0.9377256065423648,37.768,-78.2057,20200421,20200421150000
https://wgna.com/cuomo-haters-to-protest-in-albany-on-wednesday/,protests,0.9370794100325176,42.1497,-74.9384,20200421,20200421113000
https://www.galioninquirer.com/news/53459/economic-stress-social-restrictions-brew-shutdown-protests-in-dozens-of-u-s-states,protests,0.9311808118821608,40.1671,-75.2899,20200421,20200421153000
https://www.cambridge-news.co.uk/news/cambridge-news/extinction-rebellion-protest-coronavirus-bp-18124471,protests,0.9309522468574696,52.2,0.116667,20200420,20200421150000
https://www.newsweek.com/only-1-10-americans-back-liberate-protests-poll-shows-1499053,protests,0.9273353219548058,44.2563,-89.6385,20200421,20200421001500
https://www.foxbusiness.com/money/coronavirus-amazon-workers-strike-today-warehouse,protests,0.9258358295019976,39.828175,-98.5795,20200421,20200421180000
https://www.dallasnews.com/news/public-health/2020/04/21/protesters-in-downtown-dallas-say-they-dont-want-to-be-told-to-stay-at-home/,protests,0.9168705337708016,31.1758,104.383,20200421,20200421221500
https://www.theguardian.com/technology/2020/apr/20/facebook-anti-lockdown-protests-bans,protests,0.9144021508697884,41.1289,-98.2883,20200421,20200421021500
https://www.thenational.ae/opinion/lebanon-s-protest-movement-is-far-from-over-1.1008930,protests,0.9106943443348532,33.8719,35.5097,20200421,20200421163000
