year,fx_start,fx_end,fx_depreciation_pct,fx_vol_30d_mean,fx_vol_30d_max,fx_pct_30d_worst,fx_pct_30d_best,oil_mean_usd,oil_pct_30d_worst,yield_us10y_mean,n_trading_days,n_crisis_days_30d
2017,3306.300048828125,3192.39990234375,-3.4449,0.535607,2.420943,963381.08962,-99.990391,54.827108,-13.435879,2.327143,364,28
2018,3201.10009765625,3455.0,7.9316,0.51391,2.107122,68900.0,-99.852941,71.592904,-28.56334,2.908953,365,21
2019,3470.0,3587.0,3.3718,0.149609,1.209951,9956.657441,-99.012035,64.205151,-18.632793,2.139699,365,3
2020,3651.134765625,3805.0,4.2142,0.145785,1.209698,10178.840382,-98.994868,43.302159,-60.623377,0.889254,366,1
2021,3800.0,3930.0,3.4211,0.007507,0.021126,4.993252,-7.877797,70.773698,-19.052655,1.436732,365,0
2022,3930.0,4443.0,13.0534,0.134062,1.873808,9.530387,-99.918107,99.053835,-21.514027,2.947951,365,8
2023,4443.0,4550.0,2.4083,0.236064,1.8738,125333.524629,-99.015521,82.217781,-17.617816,3.958677,365,2
2024,4571.48046875,4618.953125,1.0385,0.005863,0.010998,3.265348,-4.689686,79.877186,-13.730733,4.206798,366,0
2025,4618.953125,4560.0,-1.2763,0.006848,0.011063,3.090118,-5.433793,68.201808,-16.53271,4.291348,365,0
