model_name,fold_id,event_type,horizon,roc_auc_raw,pr_auc_raw,brier_raw,roc_auc,pr_auc,brier,brier_val_isotonic,brier_val_sigmoid,cal_method
model5_xgb,1,protest,7,0.8558815723693549,0.824674944636921,0.16435761955151174,0.8556888292800447,0.8146030500451573,0.16176185181873362,0.1446130962474032,0.14749462414972112,isotonic
model6_xgb_nolag,1,protest,7,0.854601423505786,0.8087300655472185,0.15937548311305916,0.8533472073487787,0.784705059287673,0.15405044892513722,0.1441117013926433,0.14923767197914323,isotonic
model7_xgb_nobaseline,1,protest,7,0.8467622979244315,0.8141551178869294,0.1659394410627597,0.8443293727810354,0.7863733647206851,0.15873514167967995,0.14655040517091455,0.14915605579544183,isotonic
model5_xgb,2,protest,7,0.8671009045273266,0.8206162176141799,0.1765431246625969,0.8678225707972707,0.8071994426838595,0.13773296820954448,0.13317757618636578,0.14045992147005526,isotonic
model6_xgb_nolag,2,protest,7,0.8632598268461091,0.8182758430254234,0.15670320121417147,0.8612705657852936,0.7952409198503038,0.13805852048160222,0.13879853183368798,0.1471897307750971,isotonic
model7_xgb_nobaseline,2,protest,7,0.8596201153356405,0.8230384030199571,0.1406018815778585,0.858524774067267,0.8063266962677774,0.13980362266932822,0.13769390001628434,0.14049742307355015,isotonic
