month,model_name,roc_auc,pr_auc,brier,brier_skill_score
2020-01,model0_persistence,0.8721448822332074,0.7567084103047981,0.1345676104323439,0.2850577225052378
2020-01,model1_markets,0.8681884268682758,0.7504625676271977,0.1346400403884249,0.2846729104572794
2020-01,model2_full,0.836671270718232,0.7312063428188705,0.1420633573359376,0.2452336790704031
2020-02,model0_persistence,0.8657786083706376,0.7898004138067684,0.1389226827239005,0.2276740503464414
2020-02,model1_markets,0.8613325220565866,0.7861719233142701,0.1290299453465541,0.2826716766506866
2020-02,model2_full,0.8632187404928507,0.7610807889504663,0.1369222044732798,0.2387954974303748
2020-03,model0_persistence,0.8873693420804821,0.7861108548913774,0.1306965767644863,0.2504366916406747
2020-03,model1_markets,0.8821253688241572,0.7756363051443215,0.1063483941443956,0.3900769543702744
2020-03,model2_full,0.8830905894908657,0.7749417648382124,0.1102909021561568,0.3674661146552144
2020-04,model0_persistence,0.9227682701202592,0.8579216599796445,0.1163651953295523,0.2632177803578898
2020-04,model1_markets,0.895259019426457,0.8169366962824574,0.2714899747323419,-0.7189760703566273
2020-04,model2_full,0.8956984273820537,0.8086909762865719,0.2792868604610431,-0.7683431234279461
2020-05,model0_persistence,0.929683002878158,0.8690015755392334,0.1030864814756958,0.3976672876164192
2020-05,model1_markets,0.921002558362648,0.8614176387533501,0.138449559282643,0.1910413724743642
2020-05,model2_full,0.9293971858010872,0.8611658489007237,0.1442897171158056,0.1569174208364728
2020-06,model0_persistence,0.9250410234593412,0.8747165455457329,0.100005622638591,0.4799984166845172
2020-06,model1_markets,0.9147015923179774,0.8600080972790617,0.1212907454471421,0.3693216640232127
2020-06,model2_full,0.9002977999270694,0.8312471036702894,0.1312955258588578,0.3172995724892486
2020-07,model0_persistence,0.9051836527577188,0.8347226595337486,0.1190425186439923,0.3208080421012942
2020-07,model1_markets,0.9082282680822829,0.8335784316897573,0.1159020956614683,0.3387255900364938
2020-07,model2_full,0.907955033373668,0.8319187292979572,0.1191963202577219,0.3199305336249376
2020-08,model0_persistence,0.9307480015226496,0.8472715443748804,0.1052828873484386,0.4141987207371407
2020-08,model1_markets,0.9320479634564142,0.8511865625056301,0.1055418015843903,0.4127581039905851
2020-08,model2_full,0.9308450704225352,0.8507956759979218,0.1038140189178779,0.4223716064487901
2020-09,model0_persistence,0.8994259667110465,0.8050079721307204,0.1204197394749017,0.316292419495593
2020-09,model1_markets,0.9036752232466893,0.8066191932349592,0.1009038600834939,0.4270977969054674
2020-09,model2_full,0.9061555115905782,0.8017083443296434,0.1039253631112655,0.4099425984835757
2020-10,model0_persistence,0.9160148020590984,0.8010654666775306,0.1245262798607584,0.166387155947601
2020-10,model1_markets,0.9176910253357028,0.8023655543136523,0.103803325233662,0.3051122601037593
2020-10,model2_full,0.9171872423837176,0.8007635803271523,0.1025132525084529,0.3137483584012307
2020-11,model0_persistence,0.8966398234969664,0.8028717917320446,0.1136766798960292,0.3133502168354135
2020-11,model1_markets,0.915053502482074,0.834678726732484,0.092641751108508,0.4404090762606214
2020-11,model2_full,0.9077815774958634,0.8277536881979135,0.0941635045540229,0.4312171146872499
2020-12,model0_persistence,0.8565175624796642,0.7528925050976506,0.139499912449195,0.2101750378493829
2020-12,model1_markets,0.8644195162764754,0.7659095124378013,0.1407819172831684,0.2029165428317698
2020-12,model2_full,0.8705861390433988,0.7756879201548308,0.1323939874990281,0.2504075857146349
2021-01,model0_persistence,0.9325442998623265,0.835194649753633,0.1050240985673995,0.3182407540165423
2021-01,model1_markets,0.9304836345872008,0.8352100393173058,0.0917210192264156,0.4045970995075432
2021-01,model2_full,0.9378558422525204,0.8361680689811088,0.0868171784473367,0.4364301629431912
2021-02,model0_persistence,0.9222685571309424,0.8656181364995522,0.1034724094583174,0.3568227519166854
2021-02,model1_markets,0.9212833611342786,0.8645647079169596,0.094123037146294,0.4149377952063262
2021-02,model2_full,0.921371976647206,0.8591761167164487,0.082149505419437,0.4893644295742096
2021-03,model0_persistence,0.9121158497476992,0.8047466761263706,0.11806043462817,0.3332508011508541
2021-03,model1_markets,0.9119033452078296,0.8061932088973244,0.1060860460610247,0.4008764541394928
2021-03,model2_full,0.9046781908522592,0.8069356716798147,0.1019912554043379,0.4240018847581388
2021-04,model0_persistence,0.8765665772354736,0.7879003269931774,0.1202242994244214,0.3279386988696935
2021-04,model1_markets,0.8820079957203703,0.7906919651873723,0.1096132463692233,0.3872551445198694
2021-04,model2_full,0.8791617152821166,0.7838074449426143,0.1054339245538933,0.4106178130527698
2021-05,model0_persistence,0.8959127659059949,0.8175090470973974,0.1190509474965475,0.2986509911262517
2021-05,model1_markets,0.894028551391699,0.8170806790680568,0.1076300411598377,0.3659334572311404
2021-05,model2_full,0.8904293993889905,0.8198096602327596,0.1002534693091162,0.409390073622535
2021-06,model0_persistence,0.8983241236000996,0.8100513937360205,0.1153475127856574,0.3344578470202761
2021-06,model1_markets,0.8996750249737617,0.8115936471653158,0.0976989911602781,0.4362878284026288
2021-06,model2_full,0.894431588752745,0.8123360850565764,0.0974338217550755,0.4378178259949551
2021-07,model0_persistence,0.9243110949963742,0.8461033976840258,0.1100018030694178,0.2712674695780016
2021-07,model1_markets,0.914335569253082,0.8307658093689706,0.0876803838253808,0.4191409032348329
2021-07,model2_full,0.928308556925308,0.838175842936962,0.0849311292203071,0.4373539798319988
2021-08,model0_persistence,0.927608032103624,0.80830815357045,0.1106884082996392,0.3733009120875684
2021-08,model1_markets,0.921913977161804,0.8020646935812654,0.0977099054218948,0.446783005116977
2021-08,model2_full,0.935393780697541,0.8252483508401015,0.0907441034441886,0.4862222003594414
2021-09,model0_persistence,0.9257336564915498,0.8285011046560415,0.1090776235847114,0.3886890847098476
2021-09,model1_markets,0.9251768636184988,0.8303055709108574,0.093193244388395,0.477710957997863
2021-09,model2_full,0.9355430368138348,0.8428157696365075,0.0907021516216207,0.4916719533815477
2021-10,model0_persistence,0.9272984807583652,0.8461903343172502,0.1070915035016013,0.3858151173577904
2021-10,model1_markets,0.9272160838721828,0.8423765225727544,0.0952601536943401,0.4536695778450594
2021-10,model2_full,0.9263136417854227,0.8439307610910701,0.0957656345374028,0.4507705738893468
2021-11,model0_persistence,0.8895747599451302,0.823281557811003,0.1156288307741883,0.2973292915915918
2021-11,model1_markets,0.8937587953529461,0.8261482482126155,0.1006663135083254,0.388255771919921
2021-11,model2_full,0.88351734210538,0.820788013205451,0.1030276249751486,0.3739061984609809
2021-12,model0_persistence,0.9048611111111112,0.7977594835883873,0.1255836726282667,0.0957975570764796
2021-12,model1_markets,0.8979289940828402,0.7885479124889636,0.1188576728299649,0.1442247556242524
2021-12,model2_full,0.9055226824457592,0.7938106827503977,0.1199216801851033,0.1365639026672557
2020-01,model9_twostage,0.8675087234661238,0.7409649341856638,0.1185416849612889,0.370201626141677
2020-02,model9_twostage,0.8577078534486506,0.7868773430546276,0.1159891262316889,0.3551707301505784
2020-03,model9_twostage,0.8834044823906083,0.7760755300681248,0.1022592374855962,0.4135288447674689
2020-04,model9_twostage,0.9085892691951896,0.8439783456134341,0.2190542149536528,-0.3869718540705618
2020-05,model9_twostage,0.9369883274704188,0.8813622074073257,0.1014563213028691,0.4071922882223412
2020-06,model9_twostage,0.8958194056156558,0.8343940593596025,0.1309344726077607,0.3191769495534382
2020-07,model9_twostage,0.9116554119989072,0.8335140774997039,0.1516669286100267,0.1346708775610582
