year,fx_start,fx_end,fx_depreciation_pct,fx_vol_30d_mean,fx_vol_30d_max,fx_pct_30d_worst,fx_pct_30d_best,oil_mean_usd,oil_pct_30d_worst,yield_us10y_mean,n_trading_days,n_crisis_days_30d
2017,7.3379998207092285,7.172800064086914,-2.2513,0.004967,0.007014,2.332744,-2.890629,54.827108,-13.435879,2.327143,364,0
2018,7.1666998863220215,7.561800003051758,5.513,0.002096,0.004821,3.142592,-0.64514,71.592904,-28.56334,2.908953,365,0
2019,7.556099891662598,7.526863098144531,-0.3869,0.001953,0.005264,3.037206,-1.664003,64.205151,-18.632793,2.139699,365,0
2020,7.525266170501709,7.632349014282227,1.423,0.002095,0.007934,4.06311,-3.042088,43.302159,-60.623377,0.889254,366,0
2021,7.630524158477783,7.541403770446777,-1.1679,0.001353,0.00278,1.015388,-1.539149,70.773698,-19.052655,1.436732,365,0
2022,7.541403770446777,7.659111976623535,1.5608,0.003019,0.00597,2.575401,-2.016588,99.053835,-21.514027,2.947951,365,0
2023,7.659111976623535,7.682016849517822,0.2991,0.002979,0.004621,1.5753,-3.011845,82.217781,-17.617816,3.958677,365,0
2024,7.656822204589844,7.514287948608398,-1.8615,0.002407,0.003782,1.111386,-1.376649,79.877186,-13.730733,4.206798,366,0
2025,7.514287948608398,7.500722885131836,-0.1805,0.002752,0.005045,2.001724,-1.996113,68.201808,-16.53271,4.291348,365,0
