year,fx_start,fx_end,fx_depreciation_pct,fx_vol_30d_mean,fx_vol_30d_max,fx_pct_30d_worst,fx_pct_30d_best,oil_mean_usd,oil_pct_30d_worst,yield_us10y_mean,n_trading_days,n_crisis_days_30d
2017,2957.10009765625,2982.0,0.842,0.010578,0.013985,7.163294,-6.119505,54.827108,-13.435879,2.327143,364,20
2018,2936.0,3245.0,10.5245,0.009598,0.01448,8.845223,-6.580259,71.592904,-28.56334,2.908953,365,48
2019,3246.0,3283.010009765625,1.1402,0.009327,0.01401,9.742479,-7.454076,64.205151,-18.632793,2.139699,365,60
2020,3279.760009765625,3420.25,4.2835,0.010014,0.024377,23.585731,-11.61651,43.302159,-60.623377,0.889254,366,59
2021,3420.25,4068.25,18.946,0.007547,0.010217,7.952721,-6.248286,70.773698,-19.052655,1.436732,365,34
2022,4068.25,4848.1298828125,19.1699,0.010885,0.016061,18.876167,-6.497258,99.053835,-21.514027,2.947951,365,107
2023,4848.1298828125,3879.75,-19.9743,0.010071,0.013894,6.543717,-11.330075,82.217781,-17.617816,3.958677,365,21
2024,3836.099609375,4403.169921875,14.7825,0.008558,0.01116,9.759235,-4.756911,79.877186,-13.730733,4.206798,366,42
2025,4403.169921875,3729.39990234375,-15.3019,0.009031,0.015134,7.199127,-6.940089,68.201808,-16.53271,4.291348,365,6
