url_normalized,top_expert,top_expert_p,actiongeo_lat,actiongeo_lon,sqldate,dateadded
https://fijisun.com.fj/2021/06/11/damaging-heavy-swell-and-coastal-flood-alert-issued-for-kadavu-and-southern-lau/,flood,0.9965339529501795,-18.75,178.0,20210611,20210611001500
https://news.yahoo.com/years-2015-floods-nearly-200-093000492.html,flood,0.9944539165729396,33.0223,-95.7169,20210611,20210611101500
https://wvmetronews.com/2021/06/10/flooding-reported-in-multiple-counties-following-heavy-rain/,flood,0.9944228952409128,38.4334,-82.2499,20210611,20210611023000
https://www.pulse.ng/news/local/june-12-were-not-aware-of-planned-protest-in-lagos-police/49vcy83,protests,0.9916432792283306,6.59422,3.33748,20210611,20210611194500
https://www.pulse.ng/news/local/yahaya-bello-begs-students-to-stop-proposed-june-12-protest/725yve4,protests,0.9898484116643268,9.08333,7.53333,20210611,20210611094500
https://dailypost.ng/2021/06/11/june-12-we-are-not-aware-of-any-planned-protest-in-lagos-cp/,protests,0.9842566886138828,6.46125,3.36955,20210611,20210611164500
https://www.premiumtimesng.com/regional/ssouth-west/467214-june-12-we-are-not-aware-of-planned-protest-in-lagos-police.html,protests,0.9812260960498026,9.08333,7.53333,20210611,20210611173000
https://thestreetjournal.org/2021/06/june-12-we-are-not-aware-of-any-planned-protest-in-lagos-police/,protests,0.9808605546484482,7.94099,5.05488,20210611,20210611204500
https://www.premiumtimesng.com/news/top-news/467206-opinion-poll-months-after-protest-nigerians-speak-on-endsars-impact-1.html,protests,0.9805338642082236,7.38778,3.89639,20210611,20210611174500
https://www.kvakradio.com/2021/06/11/potential-flooding-warning-2/,flood,0.9798634053129908,61.0966,-146.299,20210611,20210611234500
https://dailypost.ng/2021/06/11/june-12-sowore-counters-nans-says-planned-protest-holds/,protests,0.9783268022350295,10.0,8.0,20210611,20210611143000
https://www.premiumtimesng.com/news/top-news/467212-june12protest-nigerian-govt-must-respect-protesters-rights-groups.html,protests,0.9774701150542472,10.5,10.0,20210611,20210611174500
http://saharareporters.com/2021/06/11/june-12-group-threatens-resist-any-protest-lagos,protests,0.9757804142723624,12.55,6.63333,20210611,20210611150000
