url_normalized,top_expert,top_expert_p,actiongeo_lat,actiongeo_lon,sqldate,dateadded
https://kashmirreader.com/2018/01/23/contingent-workers-protest-over-non-payment-of-salary/,protests,0.994068129321512,,,20180122,20180122204500
http://news.wbfo.org/post/still-pretty-damn-mad-protesters-unite-second-annual-womens-march,protests,0.9930733251416364,41.1168,-73.7996,20170122,20180122111500
http://www.livelaw.in/lawyers-organize-silent-protest-march-outside-sc-demanding-court-monitored-probe-judge-loyas-death/,protests,0.992469284266464,18.975,72.8258,20180122,20180122184500
http://wlrn.org/post/still-pretty-damn-mad-protesters-unite-second-annual-womens-march,protests,0.9922289460434716,38.4199,-117.122,20170122,20180122053000
http://newsday.co.tt/2018/01/21/ward-flooded-at-san-fernando-general-hospital/,flood,0.9915273669941606,5.0,-59.0,20180121,20180122133000
https://www.thenews.com.pk/print/271355-more-than-50-000-greeks-protest-over-macedonia-name-row,protests,0.9907053112514552,42.0,21.4333,20180122,20180122013000
http://actmedia.eu/daily/tens-of-thousands-people-protested-against-amendments-to-justice-laws/73559,protests,0.990064051286764,-20.0,47.0,20180122,20180122093000
http://www.thejournal.ie/flooding-ireland-3810399-Jan2018/,flood,0.9862182155767952,53.4508,-6.15444,20180121,20180122124500
http://fortune.com/2018/01/22/womens-march-2018-numbers/,protests,0.9850240655019812,37.7749,-122.419,20180121,20180122174500
https://www.breakingnews.ie/ireland/flooding-reported-around-the-country-823971.html,flood,0.9846930877020532,53.3331,-6.24889,20180122,20180122000000
https://nation.com.pk/22-Jan-2018/greeks-protest-over-macedonia-name-row,protests,0.9846798653178034,37.9833,23.7333,20180122,20180122021500
https://www.wxyz.com/news/protests-at-detroit-auto-show-over-closure-toledo-chrysler-facility,protests,0.9825960475878032,39.828175,-98.5795,20180122,20180122010000
http://www.leighjournal.co.uk/news/15889385.Residents_and_councillors_take_to_streets_for_NHS_protest/,protests,0.9818589771387872,,,20180122,20180122221500
https://www.wuft.org/nation-world/2018/01/20/still-pretty-damn-mad-protesters-unite-in-second-annual-womens-march/,protests,0.9815814881236774,40.7051,-74.0135,20170122,20180122140000
https://www.thenational.ae/world/gcc/oman-protest-hundreds-demand-jobs-1.697750,protests,0.9805457745658716,21.0,57.0,20171223,20180122150000
http://www.thesundayleader.lk/2018/01/22/protest-staged-near-justice-ministry-seeking-equality-for-muslim-women/,protests,0.9771944774618376,6.93194,79.8478,20180122,20180122123000
https://morristowngreen.com/2018/01/21/scenes-from-the-womens-march-on-morristown-women-and-men-in-blue-and-the-quietest-counter-protest-in-history/,protests,0.9764797615276553,40.7973,-74.4815,20180122,20180122043000
http://www.thecoastnews.com/2018/01/21/protesters-take-it-to-the-street-for-womens-march/,protests,0.973921123482188,33.1495,-117.185,20180122,20180122001500
http://www.india.com/news/india/sealing-protest-over-seven-lakh-shops-to-remain-close-in-delhi-tomorrow-2857080/,protests,0.9727615267312884,28.6667,77.2167,20180122,20180122210000
https://www.the-star.co.ke/news/2018/01/22/women-protest-demanding-slots-in-uhurus-men-only-cabinet_c1701997,protests,0.9691235199903532,-1.28333,36.8667,20180122,20180122161500
https://www.thenews.com.pk/print/271570-pcrwr-employees-protest-their-non-regularisation-today,protests,0.968209790000999,26.2333,69.4333,20180122,20180122070000
https://www.connexionfrance.com/French-news/Flood-warnings-in-force-as-rivers-rise,flood,0.9677249379590857,46.9277,6.35218,20180122,20180122124500
https://www.thenews.com.pk/print/271404-protests-staged-to-condemn-naqeebullah-s-killing,protests,0.9670558677897244,24.8667,67.05,20180122,20180122024500
http://www.knom.org/wp/blog/2018/01/22/a-year-later-nome-womens-march-returns-with-optimism/,protests,0.964644725837567,38.8951,-77.0364,20180122,20180122224500
https://www.channelnewsasia.com/news/world/protesters-demanding-jobs-clash-with-police-in-tunisian-town-9882412,protests,0.96431649856189,34.3208,8.40158,20180122,20180122000000
http://www.nairaland.com/4304762/nigerians-protest-uk-over-killing,protests,0.962896637010476,11.4148,8.25082,20180122,20180122154500
http://newsweekpakistan.com/protesters-flock-to-anti-trump-womens-marches/,protests,0.962668564759287,52.5167,13.4,20180122,20180122120000
https://www.ncr-iran.org/en/ncri-statements/iran-protests/24206-burning-khamenei-s-image-protests-by-plundered-people-and-poor-kurdish-porters,protests,0.9599408928750895,31.1753,51.3768,20180122,20180122004500
http://amandala.com.bz/news/it-wasnt-me-protests-johnnny-b/,protests,0.956750569077806,17.4,-89.0667,20170122,20180122121500
http://metro.co.uk/2018/01/22/picturehouse-strike-called-off-staff-threatened-losing-money-7249116/,labour_strike,0.9565267487832808,51.5,-0.116667,20180122,20180122120000
https://nation.com.pk/22-Jan-2018/protestors-flock-in-droves-to-anti-trump-women-s-marches,protests,0.9561579726538064,34.0856,-117.952,20180122,20180122024500
https://www.thenews.com.pk/print/271585-tens-of-thousands-join-greek-protest-over-macedonia-name-row,protests,0.9544748534823936,40.2958,22.4382,20180122,20180122064500
http://www.ifp.co.in/page/items/46362/people-continues-to-protest-for-justice-to-pravish/,protests,0.9529626289816844,28.6667,77.2167,20180122,20180122001500
https://www.centralmaine.com/2018/01/22/four-coast-guard-boats-expected-this-week-as-flood-concerns-rise/,flood,0.9506606425412388,44.2445,-69.7714,20180115,20180122231500
https://www.thelocal.fr/20180122/south-west-france-on-alert-for-floods-as-downpours-continue,flood,0.9489600314466732,48.8667,2.33333,20180122,20180122110000
https://www.commondreams.org/news/2018/01/22/dangerous-man-messianic-vision-scuffle-lawmakers-ejected-protesting-during-pence,protests,0.9444977320249196,31.7667,35.2333,20180122,20180122181500
https://www.todayfm.com/Flooding-Leads-to-Road-Closures,flood,0.9435820465313226,54.65,-8.11667,20180122,20180122023000
https://www.express.co.uk/news/world/908315/Belgium-Theo-Francken-migration-protests-Brussels-Sudan,protests,0.9355094776590756,50.8333,4.33333,20180122,20180122194500
http://www.eurasiareview.com/22012018-greece-protests-held-against-macedonia-name-deal/,protests,0.9339828469233636,40.8006,22.0472,20180122,20180122063000
https://newtelegraphonline.com/2018/01/foreign-terrorists-flood-nigeria/,flood,0.933863014028438,7.33333,8.75,20180122,20180122061500
https://www.thenational.ae/world/mena/tunisians-demanding-jobs-clash-with-police-1.697564,protests,0.93305558245791,34.3208,8.40158,20180122,20180122101500
http://www.thehansindia.com/posts/index/Telangana/2018-01-23/T-Mass-stages-protest-at-Collectors-office/353691,protests,0.9279738581896544,18.0,79.5,20180122,20180122194500
https://www.themarysue.com/womens-march-2018-coverage/,protests,0.9265415268963808,40.3736,-82.7755,20180122,20180122234500
http://marshfield.wickedlocal.com/news/20180121/national-flood-insurance-program-lapses-in-shutdown,flood,0.9259704387677438,42.2373,-71.5314,20180122,20180122021500
http://www.wickedlocal.com/news/20180121/national-flood-insurance-program-lapses-in-shutdown,flood,0.9259704387677438,41.2404,-70.0995,20180122,20180122011500
https://www.cnn.com/2018/01/09/middleeast/iran-protests-3700-arrested-intl/,protests,0.9259119197842258,35.75,51.5148,20180122,20180122211500
https://townhall.com/columnists/lawrencemeyers/2018/01/22/the-missed-opportunities-of-the-womens-march-n2437688,protests,0.9237508927597116,39.828175,-98.5795,20180122,20180122091500
http://blogs.berkeley.edu/2018/01/22/protests-in-iran-not-a-crushing-end/,protests,0.9227292286436196,32.0,53.0,20180122,20180122214500
http://savannahnow.com/bryan-county-now/2018-01-17/new-flood-zone-maps-way-bryan-county,flood,0.9223629144840638,29.7633,-95.3633,20180122,20180122081500
http://rinf.com/alt-news/newswire/australian-rail-workers-bus-drivers-and-commuters-support-nsw-train-strike/,labour_strike,0.920089446422772,-33.8833,151.217,20180122,20180122091500
http://colombogazette.com/2018/01/22/protest-staged-near-justice-ministry-seeking-equality-for-muslim-women/,protests,0.9158200383034172,6.93194,79.8478,20180122,20180122124500
https://www.news24.com/SouthAfrica/News/watch-protesters-shut-down-krugersdorp-in-bloody-protest-20180122,protests,0.9150603860093248,,,20180122,20180122180000
http://english.republika.mk/protest-in-thessaloniki-against-use-of-macedonia-in-name-dispute-with-skopje/,protests,0.9132230376473236,42.0,21.4333,20180122,20180122103000
https://www.nyoooz.com/news/puducherry/1015819/loaders-take-out-protest-march/,protests,0.9115119340884028,11.93,79.83,20180122,20180122174500
https://www.yahoo.com/news/women-apos-march-rural-nova-184300006.html,protests,0.9076027402641458,47.2833,-54.0,20180122,20180122024500
https://www.indiablooms.com/news-details/N/37342/protests-break-out-in-gujarat-over-padmaavat-release.html,protests,0.905092308799935,23.0333,72.6167,20180122,20180122061500
https://www.aninews.in/news/national/general-news/jnu-students-protests-near-jampk-house201801221940430002/,protests,0.9048499341494528,32.7333,74.8667,20180122,20180122144500
http://www.enca.com/south-africa/police-make-arrests-in-krugersdorp-protests-shops-in-cbd-closed,protests,0.904261108295938,-15.4167,28.2833,20180122,20180122114500
https://www.the-star.co.ke/news/2018/01/23/women-protest-men-only-cabinet-named-by-uhuru-they-want-9-of-their-own_c1701764,protests,0.9029964351119878,1.0,38.0,20180122,20180122223000
http://www.sfweekly.com/news/the-womens-march-is-over-but-not-the-resistance/,protests,0.9026118836744674,40.7726,-124.184,20180122,20180122231500
http://www.wfmj.com/story/37321869/ice-jam-threatens-new-flooding-in-meadville,flood,0.902060947789864,,,20180115,20180122221500
https://www.businesslive.co.za/bd/world/africa/2018-01-22-drc-blocks-internet-ahead-of-protest-march-in-kinshasa/,protests,0.8982951610632324,-4.32972,15.315,20180122,20180122054500
https://swarajyamag.com/insta/with-8-lakh-jobs-in-jeopardy-sivakasi-fireworks-unit-call-off-strike-after-tn-government-assurance,labour_strike,0.893426382635327,28.0,76.0,20180122,20180122103000
http://www.osundefender.com/nigerians-express-concern-south-africans-protest/,protests,0.8871940715471924,-29.85,31.0167,20180122,20180122174500
http://menafn.com/1096379948/Pakistan-Fata-LHWs-protest-against-nonpayment-of-salaries,protests,0.8830755445506512,34.0078,71.5733,20180122,20180122191500
http://english.republika.mk/hardcore-protest-against-bilingualism/,protests,0.8815330967850921,41.9164,22.4128,20180122,20180122103000
https://www.euractiv.com/section/enlargement/news/tens-of-thousands-join-greek-protest-over-macedonia-name-row/,protests,0.879004555100043,40.2958,22.4382,20180122,20180122063000
http://menafn.com/1096377955/Travel-agencies-protest-Awqaf-Ministrys-Hajj-company,protests,0.8783390394801935,31.0,36.0,20180122,20180122181500
https://sikhsiyasat.net/2018/01/22/protest-r-day-26th-jan-convention-denial-self-determination-28th-dal-khalsa/,protests,0.8761244063222376,31.6331,74.8656,20180122,20180122111500
http://www.livemint.com/Opinion/FsQKS2dopXWdXR8BcRcTsL/Irans-latest-revolution-wont-fade-away.html,protests,0.87291151203351,27.75,56.5,20171223,20180122193000
https://www.outlookindia.com/website/story/violent-protests-in-gujarat-against-padmaavat-minister-says-natural/307197,protests,0.8692153431298772,23.2167,72.6833,20180122,20180122064500
http://news.statetimes.in/shiv-sena-protests-against-pakistan/,protests,0.8684388707536129,30.0,70.0,20180122,20180122211500
http://dailytrojan.com/projects/womensMarch/,protests,0.8669026262499335,34.0483,-118.253,20180122,20180122111500
http://www.theborneopost.com/2018/01/22/womens-rights-protestors-slam-harassment-violence/,protests,0.8668198407835286,42.1497,-74.9384,20180122,20180122004500
http://dailytrojan.com/2018/01/21/students-take-streets-los-angeles-womens-march/,protests,0.8660882449512,34.09,-118.362,20180122,20180122063000
http://fijivillage.com/news-feature/Picketing-ATS-workers-return-to-work-ks52r9/,labour_strike,0.8660385321662261,-18.0,178.0,20180122,20180122234500
http://www.herald.co.zw/3-killed-more-wounded-in-anti-kabila-protests/,protests,0.8654443271742551,-4.32972,15.315,20170122,20180122001500
https://www.dailysabah.com/europe/2018/01/22/far-right-populism-grows-in-netherlands-amid-protests,protests,0.8633619162873736,32.0,-5.0,20180122,20180122000000
https://www.indiatoday.in/pti-feed/story/protest-against-conversion-of-dayal-singh-evening-college-into-1151924-2018-01-23,protests,0.8597646627332829,28.6,77.2,20180122,20180122214500
http://www.africanews.com/2018/01/22/france-condemns-congolese-gov-t-crackdown-on-protesters/,protests,0.8596696017561595,46.0,2.0,20180121,20180122204500
http://www.news18.com/news/india/protests-against-release-of-padmaavat-rock-madhya-pradesh-1638779.html,protests,0.8588807343801317,23.5,78.5,20180122,20180122154500
http://www.financialexpress.com/india-news/karnataka-bandh-kanadda-groups-call-for-statewide-general-strike-over-mahadayi-river-row/1025593/,labour_strike,0.8568295419048324,15.8667,74.5,20180122,20180122131500
https://www.enca.com/south-africa/protesters-shut-down-krugersdorp,protests,0.8533574406321878,-26.0928,27.7907,20180122,20180122090000
http://www.enca.com/south-africa/protesters-shut-down-krugersdorp,protests,0.8533574406321878,-26.0928,27.7907,20180122,20180122081500
https://www.today.ng/news/nigeria/15574/health-workers-declare-nationwide-strike,labour_strike,0.8507602576485874,12.3337,6.28493,20180122,20180122151500
http://portuguese-american-journal.com/travel-alert-tap-air-portugal-strike-february-march-portugal/,labour_strike,0.8462618051359488,38.7167,-9.13333,20180122,20180122231500
http://ucsdguardian.org/2018/01/21/thousands-of-students-locals-and-leaders-turn-out-for-san-diego-womens-march-0/,protests,0.8432592099489333,60.0,-96.0,20180122,20180122111500
http://www.khmertimeskh.com/50103467/labour-union-sued-by-factory/,labour_strike,0.8399235425002946,11.7152,103.816,20180122,20180122011500
