url_normalized,top_expert,top_expert_p,actiongeo_lat,actiongeo_lon
https://www.rfi.fr/en/flooding-in-india-s-bangalore-after-heavy-rains,flood,0.9979866330685488,9.43333,77.0833
https://www.rferl.org/a/bosnia-coal-miners-strike/31575713.html,protests,0.9961037038418186,45.166667,15.5
https://bianet.org/english/law/253763-right-to-protest-is-a-fundamental-human-right,protests,0.9916555360975644,36.8361,37.9072
https://www.timescolonist.com/local-news/areas-affected-by-recent-storm-could-see-more-flooding-later-this-week-4786887,flood,0.9914217605856412,49.6667,-125.833
https://ottawacitizen.com/news/local-news/protesters-objecting-to-proposed-police-budget-block-downtown-highway-entrance,protests,0.9907094971402892,45.4167,-75.7
https://www.iol.co.za/capeargus/news/continued-power-cuts-and-water-outages-after-severe-flooding-in-george-195cada5-4c39-4b19-9b12-0c14847818d0,flood,0.9873409583736772,-29.5718,24.6162
https://www.michiganradio.org/health/2021-11-22/union-workers-authorize-strike-at-lansings-sparrow-hospital-if-contract-agreement-isnt-reached,labour_strike,0.9869779290688908,,
https://dailytimes.com.pk/844992/pakistanis-from-around-the-world-protest-outside-the-ecp-demanding-the-right-to-vote/,protests,0.9829722207716204,33.7,73.1667
https://www.deccanherald.com/national/east-and-northeast/nurses-protest-in-kolkata-say-west-bengal-health-dept-ignoring-demands-1053835.html,protests,0.9817953398967908,22.5697,88.3697
https://www.cbc.ca/news/canada/ottawa/ottawa-police-budget-highway-exit-protest-1.6259087,protests,0.9813948519644586,45.4167,-75.7
https://wrp.org.uk/features/amazon-workers-to-strike-in-20-countries-this-friday/,labour_strike,0.980935507606396,42.833333,12.833333
https://www.enca.com/news/nigeria-dismisses-report-bloody-crackdown-protesters,protests,0.9778704473559487,6.45306,3.39583
https://economynext.com/sri-lanka-health-workers-to-go-on-token-strike-nov-24-25-88173/,labour_strike,0.9775334580681996,6.93194,79.8478
https://www.blogto.com/city/2021/11/protest-devolves-chaos-ttc-execs-chased-toronto-subway-station/,protests,0.977266072162116,43.6667,-79.4167
