feature,coefficient,fold_id,event_type,horizon,model_name,target
num__gini_coef,-0.3931678246956653,2,protest,7,model4_fao,protest_7d
num__fx_trend_consistent,0.0057298653367027,2,protest,7,model4_fao,protest_7d
num__inflation_accel,0.0027199925597859,2,protest,7,model4_fao,protest_7d
num__copper_pct_30d_x_copper_prod,-0.0398364105777741,2,protest,7,model4_fao,protest_7d
num__gold_pct_30d_x_gold_prod,0.0103335393016163,2,protest,7,model4_fao,protest_7d
num__platinum_pct_30d_x_plat_prod,-0.0521812860843239,2,protest,7,model4_fao,protest_7d
num__oil_brent_pct_30d_x_net_importer,0.1358269063196908,2,protest,7,model4_fao,protest_7d
num__month_sin,-0.0207332583422892,2,protest,7,model4_fao,protest_7d
num__month_cos,0.0065844904377098,2,protest,7,model4_fao,protest_7d
num__fao_food_index_yoy_above90,0.0720334628013836,2,protest,7,model4_fao,protest_7d
num__fao_cereals_index_yoy_above90,-0.0545453000756016,2,protest,7,model4_fao,protest_7d
num__fao_cereals_index_yoy_lag1m,-0.0392463301021383,2,protest,7,model4_fao,protest_7d
num__fao_cereals_index_yoy_lag3m,-0.0612922687025176,2,protest,7,model4_fao,protest_7d
num__fao_cereals_index_yoy_lag6m,-0.0455067662056006,2,protest,7,model4_fao,protest_7d
num__fao_food_index_yoy_lag3m,-0.0965433518244233,2,protest,7,model4_fao,protest_7d
num__fao_food_index_yoy_lag6m,0.0808859891425156,2,protest,7,model4_fao,protest_7d
num__fao_cereals_yoy_x_instability,-0.0570097112231377,2,protest,7,model4_fao,protest_7d
num__fao_food_yoy_x_youth_unemp,-0.0837069540142033,2,protest,7,model4_fao,protest_7d
num__gta_harmful_events,-0.1034694508323845,2,protest,7,model4_fao,protest_7d
num__gta_harmful_events_z,0.0088138276527009,2,protest,7,model4_fao,protest_7d
num__gta_liberalising_events,-0.0331932543163748,2,protest,7,model4_fao,protest_7d
num__gta_liberalising_events_z,0.0182800178136323,2,protest,7,model4_fao,protest_7d
num__gta_30d_count,-0.003780320757521,2,protest,7,model4_fao,protest_7d
num__gta_30d_count_z,-0.1122486678282498,2,protest,7,model4_fao,protest_7d
num__gta_90d_count,-0.0683812054174878,2,protest,7,model4_fao,protest_7d
num__gta_90d_count_z,0.0240199839870883,2,protest,7,model4_fao,protest_7d
fe__country_iso3_AUS,2.2121409529019984,2,protest,7,model4_fao,protest_7d
fe__country_iso3_BOL,-1.300771137501265,2,protest,7,model4_fao,protest_7d
fe__country_iso3_BRA,-0.136290708967481,2,protest,7,model4_fao,protest_7d
fe__country_iso3_CAN,3.179979074988581,2,protest,7,model4_fao,protest_7d
fe__country_iso3_CHL,-0.5218544712946962,2,protest,7,model4_fao,protest_7d
fe__country_iso3_CHN,0.1248300841307618,2,protest,7,model4_fao,protest_7d
fe__country_iso3_DEU,1.4917031432145922,2,protest,7,model4_fao,protest_7d
fe__country_iso3_ESP,-0.7018303185770202,2,protest,7,model4_fao,protest_7d
fe__country_iso3_FRA,0.9414878656504712,2,protest,7,model4_fao,protest_7d
fe__country_iso3_GBR,3.1800174481312875,2,protest,7,model4_fao,protest_7d
fe__country_iso3_GRC,-1.3932304129924893,2,protest,7,model4_fao,protest_7d
fe__country_iso3_HUN,-1.5543158335909528,2,protest,7,model4_fao,protest_7d
fe__country_iso3_IDN,0.1259070176053814,2,protest,7,model4_fao,protest_7d
fe__country_iso3_IND,2.4916603619486244,2,protest,7,model4_fao,protest_7d
fe__country_iso3_IRL,1.1451356324467457,2,protest,7,model4_fao,protest_7d
fe__country_iso3_ITA,-0.9681267379949554,2,protest,7,model4_fao,protest_7d
fe__country_iso3_JPN,-0.467231875935459,2,protest,7,model4_fao,protest_7d
fe__country_iso3_KEN,-0.6009526237742181,2,protest,7,model4_fao,protest_7d
fe__country_iso3_KOR,0.684058234898676,2,protest,7,model4_fao,protest_7d
fe__country_iso3_LAO,-2.802013982104412,2,protest,7,model4_fao,protest_7d
fe__country_iso3_MAR,-0.878784608493283,2,protest,7,model4_fao,protest_7d
fe__country_iso3_MEX,0.3883914426652053,2,protest,7,model4_fao,protest_7d
fe__country_iso3_MOZ,-4.179867891864681,2,protest,7,model4_fao,protest_7d
fe__country_iso3_MYS,0.8842443280749634,2,protest,7,model4_fao,protest_7d
fe__country_iso3_NAM,-3.140609842913482,2,protest,7,model4_fao,protest_7d
fe__country_iso3_NLD,-0.6877826472364273,2,protest,7,model4_fao,protest_7d
fe__country_iso3_NOR,-1.8558110260583325,2,protest,7,model4_fao,protest_7d
fe__country_iso3_PER,-1.110796268147946,2,protest,7,model4_fao,protest_7d
fe__country_iso3_PHL,1.9977805898239327,2,protest,7,model4_fao,protest_7d
fe__country_iso3_POL,-0.6641149224122659,2,protest,7,model4_fao,protest_7d
fe__country_iso3_PRT,-1.795837592414332,2,protest,7,model4_fao,protest_7d
fe__country_iso3_SWE,-1.4343361670688326,2,protest,7,model4_fao,protest_7d
fe__country_iso3_THA,0.7509003875316353,2,protest,7,model4_fao,protest_7d
fe__country_iso3_TUR,0.7542569040123814,2,protest,7,model4_fao,protest_7d
fe__country_iso3_USA,3.6567843321509232,2,protest,7,model4_fao,protest_7d
fe__country_iso3_VNM,-1.8378649626394528,2,protest,7,model4_fao,protest_7d
fe__country_iso3_ZAF,2.19864567227781,2,protest,7,model4_fao,protest_7d
fe__country_iso3_ZWE,2.1344169832273274,2,protest,7,model4_fao,protest_7d
num__gdelt_protest_7d_lag,0.1681348656426583,1,strike,7,model4_fao,strike_7d
num__gdelt_strike_7d_lag,0.1527791229204669,1,strike,7,model4_fao,strike_7d
num__gdelt_strike_28d_lag,0.3238514111670967,1,strike,7,model4_fao,strike_7d
num__gdelt_protest_region_14d,-0.1106322743659588,1,strike,7,model4_fao,strike_7d
num__gdelt_strike_region_14d,-0.0243456383319024,1,strike,7,model4_fao,strike_7d
num__fx_pct_7d,-0.338690375642486,1,strike,7,model4_fao,strike_7d
num__fx_pct_30d,0.0242299493647546,1,strike,7,model4_fao,strike_7d
num__fx_pct_90d,0.1736175290516745,1,strike,7,model4_fao,strike_7d
num__fx_vol_7d,-0.1365384125694775,1,strike,7,model4_fao,strike_7d
num__fx_vol_30d,-0.0286872872838996,1,strike,7,model4_fao,strike_7d
num__oil_brent_pct_14d,0.0680776655955203,1,strike,7,model4_fao,strike_7d
num__fx_pct_30d_z,0.0114179778623419,1,strike,7,model4_fao,strike_7d
num__fx_vol_30d_z,-0.0783414360372511,1,strike,7,model4_fao,strike_7d
num__copper_pct_30d,-0.0253447477466149,1,strike,7,model4_fao,strike_7d
num__copper_pct_90d,0.0463544447395629,1,strike,7,model4_fao,strike_7d
num__copper_vol_30d,0.0758421783443534,1,strike,7,model4_fao,strike_7d
num__gold_pct_30d,0.0589537235252224,1,strike,7,model4_fao,strike_7d
num__gold_vol_30d,0.0602237967443253,1,strike,7,model4_fao,strike_7d
num__platinum_pct_30d,0.1976765723730769,1,strike,7,model4_fao,strike_7d
num__silver_pct_30d,-0.119998560432924,1,strike,7,model4_fao,strike_7d
num__natgas_pct_30d,-0.0526265576021404,1,strike,7,model4_fao,strike_7d
num__vix_pct_30d,-0.1096297947784799,1,strike,7,model4_fao,strike_7d
num__vix_7d_ma,0.0625048929283595,1,strike,7,model4_fao,strike_7d
num__dxy_level,0.0901278932342028,1,strike,7,model4_fao,strike_7d
num__dxy_pct_30d,-0.0450455489893889,1,strike,7,model4_fao,strike_7d
num__dxy_vol_30d,-0.042992428802413,1,strike,7,model4_fao,strike_7d
num__oil_brent_pct_30d_lag30d,-0.064571931485357,1,strike,7,model4_fao,strike_7d
num__oil_brent_pct_30d_lag60d,0.0506293817933446,1,strike,7,model4_fao,strike_7d
num__oil_brent_pct_30d_lag90d,0.0439255339358339,1,strike,7,model4_fao,strike_7d
num__vix_pct_30d_lag30d,0.0286197927641306,1,strike,7,model4_fao,strike_7d
num__vix_pct_30d_lag60d,0.0269436048175847,1,strike,7,model4_fao,strike_7d
num__fx_pct_30d_lag30d,0.0161025244638795,1,strike,7,model4_fao,strike_7d
num__fx_pct_30d_lag60d,0.2571485623650857,1,strike,7,model4_fao,strike_7d
num__gdp_growth,0.0251703552473835,1,strike,7,model4_fao,strike_7d
num__inflation_cpi_yoy,-0.3248240987796797,1,strike,7,model4_fao,strike_7d
num__inflation_cpi_yoy_z,-0.101090133859791,1,strike,7,model4_fao,strike_7d
num__unemployment_youth,0.0896206278168274,1,strike,7,model4_fao,strike_7d
num__unemployment_rate_z,0.1896667338793205,1,strike,7,model4_fao,strike_7d
num__political_stability_est,0.0556894804004314,1,strike,7,model4_fao,strike_7d
num__voice_accountability_est,0.1771777191344484,1,strike,7,model4_fao,strike_7d
num__government_effectiveness_est,0.5640894689918913,1,strike,7,model4_fao,strike_7d
num__oil_brent_pct_30d_x_inflation,-0.0236562211901431,1,strike,7,model4_fao,strike_7d
num__food_cpi_inflation,0.0681528016072405,1,strike,7,model4_fao,strike_7d
num__food_cpi_inflation_z,-0.0026678616030908,1,strike,7,model4_fao,strike_7d
num__energy_cpi_inflation,0.0922723587642861,1,strike,7,model4_fao,strike_7d
num__energy_cpi_inflation_z,-0.0506386463225754,1,strike,7,model4_fao,strike_7d
num__gini_coef,0.19362737552649,1,strike,7,model4_fao,strike_7d
num__covid_period,0.0,1,strike,7,model4_fao,strike_7d
num__fx_trend_consistent,0.0217977956543657,1,strike,7,model4_fao,strike_7d
num__inflation_accel,0.0536936835322433,1,strike,7,model4_fao,strike_7d
num__copper_pct_30d_x_copper_prod,-0.1165229283936486,1,strike,7,model4_fao,strike_7d
num__gold_pct_30d_x_gold_prod,0.083811766488933,1,strike,7,model4_fao,strike_7d
num__platinum_pct_30d_x_plat_prod,-0.0069201558226666,1,strike,7,model4_fao,strike_7d
num__oil_brent_pct_30d_x_net_importer,-0.0602839421616217,1,strike,7,model4_fao,strike_7d
num__month_sin,-0.0027158020492199,1,strike,7,model4_fao,strike_7d
num__month_cos,0.0807472702759921,1,strike,7,model4_fao,strike_7d
num__fao_cereals_index_yoy,0.1315628900791169,1,strike,7,model4_fao,strike_7d
num__fao_food_index_yoy_above90,-0.090409326445412,1,strike,7,model4_fao,strike_7d
num__fao_cereals_index_yoy_above90,0.0,1,strike,7,model4_fao,strike_7d
num__fao_cereals_index_yoy_lag1m,0.2245514643608021,1,strike,7,model4_fao,strike_7d
num__fao_cereals_index_yoy_lag3m,-0.0902351744408961,1,strike,7,model4_fao,strike_7d
num__fao_cereals_index_yoy_lag6m,-0.1700204793655377,1,strike,7,model4_fao,strike_7d
num__fao_oils_index_yoy_lag3m,-0.0112258556749506,1,strike,7,model4_fao,strike_7d
num__fao_cereals_yoy_x_instability,-0.1268804274273769,1,strike,7,model4_fao,strike_7d
num__fao_food_yoy_x_youth_unemp,-0.113255550786738,1,strike,7,model4_fao,strike_7d
num__gta_harmful_events,-0.1072899065445917,1,strike,7,model4_fao,strike_7d
num__gta_harmful_events_z,0.043653157000196,1,strike,7,model4_fao,strike_7d
num__gta_liberalising_events,0.0046365728837691,1,strike,7,model4_fao,strike_7d
num__gta_liberalising_events_z,0.003090921991179,1,strike,7,model4_fao,strike_7d
num__gta_30d_count,0.0917579897947562,1,strike,7,model4_fao,strike_7d
num__gta_30d_count_z,-0.0999984190728614,1,strike,7,model4_fao,strike_7d
num__gta_90d_count,-0.1078023173515086,1,strike,7,model4_fao,strike_7d
num__gta_90d_count_z,0.0670394049212196,1,strike,7,model4_fao,strike_7d
fe__country_iso3_AUS,1.5934675701511842,1,strike,7,model4_fao,strike_7d
fe__country_iso3_BOL,-2.1742722514976767,1,strike,7,model4_fao,strike_7d
fe__country_iso3_BRA,-0.2163567795863207,1,strike,7,model4_fao,strike_7d
fe__country_iso3_CAN,2.196085915927525,1,strike,7,model4_fao,strike_7d
fe__country_iso3_CHL,-0.4505609187106557,1,strike,7,model4_fao,strike_7d
fe__country_iso3_CHN,0.5884137630111753,1,strike,7,model4_fao,strike_7d
fe__country_iso3_DEU,0.5829133254266897,1,strike,7,model4_fao,strike_7d
fe__country_iso3_ESP,-0.1630869131399765,1,strike,7,model4_fao,strike_7d
fe__country_iso3_FRA,0.7176914310143979,1,strike,7,model4_fao,strike_7d
fe__country_iso3_GBR,3.143738940594364,1,strike,7,model4_fao,strike_7d
fe__country_iso3_GRC,-0.0944819349567601,1,strike,7,model4_fao,strike_7d
fe__country_iso3_HUN,-1.1200740646146563,1,strike,7,model4_fao,strike_7d
fe__country_iso3_IDN,-0.6338852541782026,1,strike,7,model4_fao,strike_7d
fe__country_iso3_IND,4.459154120561818,1,strike,7,model4_fao,strike_7d
fe__country_iso3_IRL,1.3227693888816554,1,strike,7,model4_fao,strike_7d
fe__country_iso3_ITA,-0.2371520161263947,1,strike,7,model4_fao,strike_7d
fe__country_iso3_JPN,-2.689399018880433,1,strike,7,model4_fao,strike_7d
fe__country_iso3_KEN,1.890159303691237,1,strike,7,model4_fao,strike_7d
fe__country_iso3_KOR,1.241210108896213,1,strike,7,model4_fao,strike_7d
fe__country_iso3_LAO,-2.883863845707615,1,strike,7,model4_fao,strike_7d
fe__country_iso3_MAR,-1.5544352027889756,1,strike,7,model4_fao,strike_7d
fe__country_iso3_MEX,0.0400525585116698,1,strike,7,model4_fao,strike_7d
fe__country_iso3_MOZ,-2.2228142033321734,1,strike,7,model4_fao,strike_7d
fe__country_iso3_MYS,-0.7755570683461311,1,strike,7,model4_fao,strike_7d
fe__country_iso3_NAM,-2.3570403151499018,1,strike,7,model4_fao,strike_7d
fe__country_iso3_NLD,-0.9685398758650234,1,strike,7,model4_fao,strike_7d
fe__country_iso3_NOR,-1.717294889317357,1,strike,7,model4_fao,strike_7d
fe__country_iso3_PER,-0.533707742425204,1,strike,7,model4_fao,strike_7d
fe__country_iso3_PHL,1.2358761610516216,1,strike,7,model4_fao,strike_7d
fe__country_iso3_POL,-2.485540606676534,1,strike,7,model4_fao,strike_7d
fe__country_iso3_PRT,-0.0463961914939238,1,strike,7,model4_fao,strike_7d
fe__country_iso3_SWE,-1.9500663194779355,1,strike,7,model4_fao,strike_7d
fe__country_iso3_THA,-0.1427055662448532,1,strike,7,model4_fao,strike_7d
fe__country_iso3_TUR,0.511305685215228,1,strike,7,model4_fao,strike_7d
fe__country_iso3_USA,3.3466601020003277,1,strike,7,model4_fao,strike_7d
fe__country_iso3_VNM,0.2733994433869371,1,strike,7,model4_fao,strike_7d
fe__country_iso3_ZAF,1.8432693038138588,1,strike,7,model4_fao,strike_7d
fe__country_iso3_ZWE,1.9355848334191352,1,strike,7,model4_fao,strike_7d
num__gdelt_protest_7d_lag,0.1406651601109225,2,strike,7,model4_fao,strike_7d
num__gdelt_strike_7d_lag,0.2158139071323642,2,strike,7,model4_fao,strike_7d
