roc_auc,pr_auc,brier,brier_skill_score,fold_id,event_type,horizon,model_name,n_train,n_test,pos_rate,roc_auc_raw,pr_auc_raw,brier_raw,brier_val_isotonic,brier_val_sigmoid,cal_method,target
0.8081475040632963,0.7525917783138673,0.2373751124796707,-0.0118773696369749,1,protest,7,model4_fao,42705,14274,0.3758582037270562,,,,,,,protest_7d
0.8581527803463962,0.818336075127105,0.165346559741188,0.2869561237406901,2,protest,7,model4_fao,56979,13962,0.3654204268729408,,,,,,,protest_7d
0.8609234900092473,0.7562359660826099,0.1625974482101789,0.0669949916930316,1,strike,7,model4_fao,42705,14274,0.2248143477651674,,,,,,,strike_7d
0.8921379929361127,0.7995800191623048,0.0848256009673272,0.4932397014907326,2,strike,7,model4_fao,56979,13962,0.2125769946998997,,,,,,,strike_7d
