url_normalized,top_expert,top_expert_p,actiongeo_lat,actiongeo_lon
https://www.yourlocalguardian.co.uk/news/19671622.police-probe-palace-fans-saudi-banner-protest-ends/,protests,0.9922182484925152,38.8951,-77.0364
https://en.vietnamplus.vn/torrential-rains-cause-damage-to-central-region/210310.vnp,flood,0.9831998599320344,15.1167,108.8
https://www.indiatoday.in/india/story/lakhimpur-violence-farmers-protest-nation-demand-sacking-union-minister-ajay-misra-1869249-2021-10-25,protests,0.9771714585903588,27.25,80.75
https://www.thedailystar.net/views/opinion/news/why-be-ashamed-why-not-protest-2206221,protests,0.9725898403393212,25.0667,91.4
https://www.nbcconnecticut.com/news/local/gov-lamont-seeks-disaster-declaration-for-flooding-caused-by-ida/2619087/,flood,0.9693052607711652,41.3082,-72.9282
https://newsinfo.inquirer.net/1506486/health-workers-denounce-p170-million-budget-cut-on-ritm,protests,0.9635161697038312,16.45,120.55
https://www.bbc.com/pidgin/tori-58977791,protests,0.9625712322941756,9.10306,7.49444
https://www.nottinghampost.com/news/local-news/new-flood-map-shows-homes-6107630,flood,0.9613128883964932,55.8333,-4.25
https://menafn.com/1103031606/Sudans-mass-protests-back-civilian-rule,protests,0.957448913882177,13.5,23.5
https://english.ahram.org.eg/NewsContent/2/8/436477/World/Region/Office-of-Sudan-PM-urges-protesters-to-take-to-str.aspx,protests,0.9562875443283696,16.0,30.0
https://www.tribuneindia.com/news/punjab/nri-darshan-singh-dhaliwal-refused-entry-for-backing-farmers-protest-329181,protests,0.9528626903676156,28.6667,77.2167
https://calgaryherald.com/news/local-news/calgarians-demand-chu-resign-at-city-hall-rally,protests,0.9526593879552429,51.0833,-114.083
https://www.bbc.co.uk/news/av/world-africa-59034651,protests,0.9521012524167756,16.0,30.0
https://www.newdelhitimes.com/in-south-sudan-flooding-called-worst-thing-in-my-lifetime/,flood,0.9509899239254044,9.18333,28.65
https://theconversation.com/nigeria-has-a-flooding-challenge-heres-why-and-what-can-be-done-169044,flood,0.9508734430943566,10.0,8.0
https://www.freepressjournal.in/bhopal/bhopal-contractors-stage-semi-naked-protest-over-non-payment-of-dues,protests,0.9479906603696108,23.2667,77.4
https://www.opensecrets.org/news/2021/10/details-of-the-money-behind-jan-6-protests-continue-to-emerge/,protests,0.9452890626065964,38.9435,-77.0643
https://www.circleofblue.org/2021/world/hotspots-h2o-flooding-is-latest-strain-on-south-sudan/,flood,0.9450834563877532,9.23333,29.8333
