url_normalized,top_expert,top_expert_p,actiongeo_lat,actiongeo_lon
https://bianet.org/english/environment/249103-black-sea-floods-death-toll-rises-to-81-with-32-still-missing,flood,0.9984545134796792,36.8361,37.9072
https://zeenews.india.com/india/flash-flood-expected-in-uttarakhand-today-cwc-issues-advisory-2386695.html,flood,0.9806572423461372,19.6833,72.75
https://www.indiagazette.com/news/270790784/bharatiya-kisan-sangh-to-hold-nationwide-protest-on-sep-8,protests,0.9792669313460592,24.1033,78.8773
https://www.msn.com/en-xl/africa/other/flood-claims-four-in-niger-washes-away-yobe-graveyards/ar-AANwaXU,flood,0.97901088986248,13.518,7.28148
https://www.thesundaily.my/home/kedah-flood-victims-to-receive-rm500-assistance-YH8229111,flood,0.9742839552555296,,
https://www.bpr.org/post/two-more-bodies-recovered-bringing-death-toll-haywood-county-floods-four,flood,0.9738374344450752,35.0,105.0
https://www.huffingtonpost.co.uk/entry/afghanistan-taliban-peaceful-protests_uk_611f8933e4b0e8ac791d188e,protests,0.97070345550172,34.5167,69.1833
https://irannewsupdate.com/news/insider/protests-in-iran-in-tandem-with-endorsing-ebrahim-raisi-as-president/,protests,0.9669658416337462,30.9259,49.8361
https://www.bpr.org/post/canton-cruso-volunteers-lend-helping-hand-after-flooding,flood,0.961328180536684,35.0,105.0
https://www.boston.com/news/weather/2021/08/19/heres-where-tropical-storm-fred-did-the-most-damage/,flood,0.9515317749356648,42.2626,-71.8023
https://www.dailyrecord.co.uk/news/local-news/perths-floodgates-close-earlier-prevent-24801063,flood,0.9503132779051092,-37.6,144.95
http://www.ecns.cn/news/2021-08-20/detail-ihaqcyws4450868.shtml,flood,0.9479857182969392,,
https://www.thurrockgazette.co.uk/news/national/19526852.50-million-spent-policing-extinction-rebellion-protests-since-2019/,protests,0.9451263868667896,51.5,-0.116667
https://www.dailypost.co.uk/news/uk-world-news/policing-extinction-rebellion-protests-cost-21362813,protests,0.9450606073618664,51.5,-0.116667
https://newsday.co.tt/2021/08/20/st-helena-residents-flee-rising-flood-waters/,flood,0.9442957926068336,10.5869,-61.3592
https://www.dw.com/en/afghanistan-between-defiance-and-despair/g-58916136,protests,0.943901000363167,34.5167,69.1833
https://localnews8.com/cnn-regional/2021/08/20/out-of-towners-get-trapped-by-floodwaters-at-tonto-national-forest/,flood,0.9415944631080736,33.7712,-111.388
https://www.cbsnews.com/news/nabisco-strike-workers-call-a-fight-for-the-american-middle-class/,labour_strike,0.9365964454530477,45.5235,-122.676
https://www.halesowennews.co.uk/news/national/19526852.50-million-spent-policing-extinction-rebellion-protests-since-2019/,protests,0.9245224663010202,51.5,-0.116667
https://www.arlnow.com/2021/08/20/just-in-flood-warnings-issued-for-arlington/,flood,0.9157657291800236,37.768,-78.2057
https://www.bbc.co.uk/news/uk-england-london-58285333,labour_strike,0.9131190295689982,51.5,-0.116667
http://english.wafa.ps/Pages/Details/125812,protests,0.9072225397163718,31.5,34.75
