year,fx_start,fx_end,fx_depreciation_pct,fx_vol_30d_mean,fx_vol_30d_max,fx_pct_30d_worst,fx_pct_30d_best,oil_mean_usd,oil_pct_30d_worst,yield_us10y_mean,n_trading_days,n_crisis_days_30d
2017,6.743299961090088,6.765699863433838,0.3322,0.005702,0.007418,1.911967,-1.96387,54.827108,-13.435879,2.327143,364,0
2018,6.758299827575684,6.736100196838379,-0.3285,0.004206,0.009938,2.541107,-2.129738,71.592904,-28.56334,2.908953,365,0
2019,6.7378997802734375,6.726834774017334,-0.1642,0.0018,0.00455,1.746999,-1.635258,64.205151,-18.632793,2.139699,365,0
2020,6.725377082824707,6.712324142456055,-0.1941,0.001955,0.005355,1.199916,-1.471883,43.302159,-60.623377,0.889254,366,0
2021,6.720667839050293,6.730135917663574,0.1409,0.002172,0.004643,1.287739,-1.327865,70.773698,-19.052655,1.436732,365,0
2022,6.730135917663574,6.721685886383057,-0.1256,0.003485,0.00561,1.765316,-1.771729,99.053835,-21.514027,2.947951,365,0
2023,6.721685886383057,6.764585971832275,0.6382,0.002876,0.005116,1.505363,-2.384185,82.217781,-17.617816,3.958677,365,0
2024,6.742344856262207,6.739616870880127,-0.0405,0.002695,0.003756,1.185074,-1.279072,79.877186,-13.730733,4.206798,366,0
2025,6.739616870880127,6.758388042449951,0.2785,0.003442,0.005838,1.669086,-1.647018,68.201808,-16.53271,4.291348,365,0
