url_normalized,top_expert,top_expert_p,actiongeo_lat,actiongeo_lon
https://www.nytimes.com/2020/10/23/world/asia/vietnam-floods.html,flood,0.994981499097792,21.0333,105.85
https://www.skynews.com.au/details/_6204071309001,protests,0.9902047106333284,-37.8167,144.967
https://www.nytimes.com/2020/10/22/opinion/nigeria-protests.html,protests,0.9880437651166114,6.45306,3.39583
https://turkishpress.com/nigerias-president-urges-protesters-to-leave-streets/,protests,0.9783351656504446,6.45306,3.39583
https://www.bbc.com/news/world-africa-54666368,protests,0.9769114680612454,6.45306,3.39583
https://www.thisdaylive.com/index.php/2020/10/23/buhari-in-deafening-silence-over-lekki-shootings-urges-end-to-protests/,protests,0.9734127568620098,9.08333,7.53333
https://penntoday.upenn.edu/news/protests-matter-and-heres-why,protests,0.9716922029937032,39.9523,-75.1638
https://oilprice.com/Latest-Energy-News/World-News/Nigerian-Protests-Havent-Disrupted-Oil-Industry-Yet.html,protests,0.9706353893686742,4.83333,6.0
https://thewire.in/rights/shaheen-bagh-activists-say-right-to-protest-on-streets-is-a-must-to-save-democracy,protests,0.9699749536810848,28.6667,77.2167
https://www.metro.us/protests-called-in-poland/,protests,0.9675460429431266,52.25,21.0
https://www.aljazeera.com/features/2020/10/23/can-nigerias-endsars-protests-lead-to-abolishing-the-police,protests,0.9668437059326912,7.94099,5.05488
https://peoplesdailyng.com/endsars-protest-ipcr-seeks-dialogue-with-protesters/,protests,0.965641906928412,9.08333,7.53333
https://www.pbs.org/newshour/show/nigerian-government-tries-to-quell-public-outrage-over-police-brutality,protests,0.9598721857634248,9.08333,7.53333
http://nigerianpilot.com/endsars-nigerians-in-diaspora-hold-peace-rally-in-london-condemns-violence-by-protesters/,protests,0.955696538982485,9.08333,7.53333
https://www.latimes.com/world-nation/story/2020-10-23/nigeria-president-omits-protest-shootings-speech,protests,0.951670646535357,6.59422,3.33748
https://www.navhindtimes.in/2020/10/23/goanews/citizens-stage-protest/,protests,0.9489876121036872,,
https://www.voanews.com/east-asia-pacific/muslim-protesters-march-against-indonesias-new-labor-law,protests,0.9482302952936396,-6.17444,106.829
https://nationalaccordnewspaper.com/flood-army-commences-medical-outreach-palliative-distribution-in-kebbi/,flood,0.9460229785231498,13.0609,5.23902
https://www.nigeriasun.com/news/266769708/can-nigerias-endsars-protests-lead-to-police-abolition,protests,0.9443895899774006,7.94099,5.05488
https://www.thenews.com.pk/print/733306-residents-rescued-as-flooding-hits-north-east,flood,0.9426015099446292,-29.9667,148.5
https://www.iol.co.za/news/africa/buhari-calls-on-nigerian-youth-to-end-anti-brutality-protests-667352c2-3803-4116-9dbb-2aeb5b0486dc,protests,0.9375246251377624,9.08333,7.53333
https://www.9news.com.au/national/antilockdown-protesters-gather-melbourne-shrine-of-remembrance/15a8e44c-b97f-4e7f-ae8b-0619bfea0e00,protests,0.9371711073350226,-37.8167,144.967
https://news.yahoo.com/letters-editor-protesters-showed-david-100013074.html,protests,0.9368089306299744,38.4623,-92.302
https://qz.com/africa/1921822/nigerians-let-down-by-president-buhari-speech-on-endsars-protest/,protests,0.9357860056019184,7.54333,3.98972
https://www.vanguardngr.com/2020/10/chile-from-protests-to-referendum/,protests,0.9356885666198296,-33.45,-70.6667
https://www.thestar.com.my/aseanplus/aseanplus-news/2020/10/20/cambodia-more-flood-havoc-as-over-37000-evacuated-and-death-toll-rises-to-25,flood,0.9345664331886434,11.7152,103.816
https://www.thecable.ng/just-in-security-operatives-killed-12-endsars-protesters-in-alausa-lekki-says-amnesty,protests,0.9268235853505832,6.45306,3.39583
http://www.therepublic.com/2020/10/23/lt-colombia-protest/,protests,0.9229361827759626,4.6,-74.0833
https://punchng.com/can-demands-probe-of-trigger-happy-soldiers-compensation/,protests,0.9218657784436745,9.08333,7.53333
https://www.smh.com.au/world/africa/endsars-what-is-it-and-why-has-it-gone-global-20201023-p567yj.html,protests,0.9210402827680428,6.45306,3.39583
https://www.cbc.ca/news/world/nigeria-sars-police-brutality-protests-1.5772339,protests,0.9195148484655306,6.45306,3.39583
