url_normalized,top_expert,top_expert_p,actiongeo_lat,actiongeo_lon
https://forward.com/fast-forward/457367/none-of-you-should-be-seen-at-these-protests-satmar-rabbi-denounces/,protests,0.9953564089883372,,
https://e.vnexpress.net/news/news/heavy-rains-dam-discharge-could-trigger-fresh-flooding-in-central-vietnam-4183792.html,flood,0.9951111295829144,15.8858,108.257
http://www.tribtown.com/2020/10/05/cb-haiti-protest/,protests,0.9799627861735132,18.5392,-72.335
https://www.wiltshiretimes.co.uk/news/18830330.protests-mps-stand-school-meals-community-action-ramps/,protests,0.9762135068949784,,
https://www.dailyexcelsior.com/pdp-protest-march-foiled-several-leaders-arrested/,protests,0.968645271893843,,
https://www.bristolpost.co.uk/news/bristol-news/bristol-flood-scheme-could-involve-4648769,flood,0.9653792872609234,57.4167,-3.38333
http://saharareporters.com/2020/10/29/endsars-well-continue-protest-until-buhari-meets-demands%E2%80%94nigerians-turkey,protests,0.9612641435172156,11.4148,8.25082
https://www.cbsnews.com/news/philadelphia-unrest-walter-wallace-jr-shooting-more-looting-despite-curfew/,protests,0.9474685683810196,39.9523,-75.1638
https://www.vanguardngr.com/2020/10/we-lost-2-officers-to-violent-endsars-protesters-in-enugu/,protests,0.9471144520926852,6.4402,7.4943
https://www.armstrongeconomics.com/world-news/press/common-theme-all-protests-are-far-right-naxis/,protests,0.9469153753180072,42.833333,12.833333
https://www.meltontimes.co.uk/business/farmers-stage-major-protest-melton-3018579,protests,0.9455386571740152,54.0,-4.0
https://www.delawareonline.com/story/news/local/2020/10/29/walter-wallace-curfew-philadelphia-protests/6060020002/,protests,0.9346793324009658,39.9768,-75.1002
http://www.radio.gov.pk/29-10-2020/protest-demos-staged-in-iiojk-seeking-repeal-of-new-land-laws,protests,0.9334433329802444,33.9167,76.6667
https://tribuneonlineng.com/how-endsars-protests-rendered-lagos-ports-unproductive/,protests,0.9207585290135868,6.44556,3.35917
https://www.albawaba.com/news/one-year-what-happened-iraqi-protests-1389686,protests,0.9186542848055618,32.0,53.0
https://www.buckscountycouriertimes.com/story/news/2020/10/29/st-mary-langhorne-nurses-hold-vote-possible-strike-against-trinity-health/6070829002/,labour_strike,0.918218119881668,40.0004,-75.3749
https://dnd.com.pk/protest-held-in-brazil-to-mark-kashmir-black-day/202322,protests,0.9163357225051808,32.7333,74.8667
https://www.thestar.com.my/news/world/2020/10/29/thai-protesters-target-royal-spending-at-bangkok-rally,protests,0.9151872600950692,13.75,100.517
http://www.daijiworld.com/news/newsDisplay.aspx?newsID=765954,protests,0.9034890238726778,35.0,105.0
https://www.business-humanrights.org/en/latest-news/albania-protestors-gather-in-support-of-ballsh-hunger-strikers/,protests,0.9016971985618164,40.5989,19.7347
