roc_auc,pr_auc,brier,brier_skill_score,fold_id,event_type,horizon,model_name,n_train,n_test,pos_rate,roc_auc_raw,pr_auc_raw,brier_raw,brier_val_isotonic,brier_val_sigmoid,cal_method,target
0.8291024595064291,0.7959391213889073,0.2328157952949241,0.0075579866312064,1,protest,7,model2_full,42705,14274,0.3758582037270562,,,,,,,protest_7d
0.8673566246317781,0.8269079327573747,0.1358677727179807,0.4140810460816921,2,protest,7,model2_full,56979,13962,0.3654204268729408,,,,,,,protest_7d
0.8651177487852244,0.7797647175060121,0.1653215722985393,0.0513636183494317,1,strike,7,model2_full,42705,14274,0.2248143477651674,,,,,,,strike_7d
0.9051522283411632,0.8149875383043772,0.097454258293443,0.4177942925178134,2,strike,7,model2_full,56979,13962,0.2125769946998997,,,,,,,strike_7d
