feature,coefficient,fold_id,event_type,horizon,model_name
num__oil_brent_pct_14d,-0.020851359326643507,1,strike,7,model1_markets
num__oil_brent_pct_30d,-0.034613871748180716,1,strike,7,model1_markets
num__yield_us10y,0.09216822296669837,1,strike,7,model1_markets
num__fx_pct_30d_z,0.13498518598546436,1,strike,7,model1_markets
num__fx_vol_30d_z,-0.058257912873662034,1,strike,7,model1_markets
num__oil_brent_pct_30d_z,-0.0032417012781286746,1,strike,7,model1_markets
num__copper_pct_30d,-0.1348235496791184,1,strike,7,model1_markets
num__copper_pct_90d,0.0940953734127732,1,strike,7,model1_markets
num__copper_vol_30d,0.09432867515919403,1,strike,7,model1_markets
num__gold_pct_30d,-0.06438232996997154,1,strike,7,model1_markets
num__gold_vol_30d,0.07269957694985209,1,strike,7,model1_markets
num__platinum_pct_30d,0.16793870372234299,1,strike,7,model1_markets
num__silver_pct_30d,0.057400744621281904,1,strike,7,model1_markets
num__natgas_pct_30d,-0.05027999651014703,1,strike,7,model1_markets
num__vix_level,-0.011631278601195635,1,strike,7,model1_markets
num__vix_pct_30d,-0.103311052172335,1,strike,7,model1_markets
num__vix_7d_ma,0.03510769784162073,1,strike,7,model1_markets
num__dxy_level,0.03520267180121281,1,strike,7,model1_markets
num__dxy_pct_30d,-0.08069151892551157,1,strike,7,model1_markets
num__dxy_vol_30d,-0.003022336780858961,1,strike,7,model1_markets
num__oil_brent_pct_30d_lag30d,-0.02471244745743992,1,strike,7,model1_markets
num__oil_brent_pct_30d_lag60d,-0.021956228468181724,1,strike,7,model1_markets
num__oil_brent_pct_30d_lag90d,-0.020499187589300465,1,strike,7,model1_markets
num__vix_pct_30d_lag30d,0.025306536965675874,1,strike,7,model1_markets
num__vix_pct_30d_lag60d,0.028377408649435425,1,strike,7,model1_markets
num__fx_pct_30d_lag30d,-0.13865467015910907,1,strike,7,model1_markets
num__fx_pct_30d_lag60d,0.06021554921189049,1,strike,7,model1_markets
fe__country_iso3_AUS,3.104294227196475,1,strike,7,model1_markets
fe__country_iso3_BOL,-1.894528586330579,1,strike,7,model1_markets
fe__country_iso3_BRA,0.24354350735286165,1,strike,7,model1_markets
fe__country_iso3_CAN,3.5900042940994714,1,strike,7,model1_markets
fe__country_iso3_CHL,0.9641467209600564,1,strike,7,model1_markets
fe__country_iso3_CHN,1.125527611429451,1,strike,7,model1_markets
fe__country_iso3_DEU,1.998067526095779,1,strike,7,model1_markets
fe__country_iso3_ESP,1.2855986904931689,1,strike,7,model1_markets
fe__country_iso3_FRA,1.9632977850023048,1,strike,7,model1_markets
fe__country_iso3_GBR,4.320568601388462,1,strike,7,model1_markets
fe__country_iso3_GRC,0.7793936244286569,1,strike,7,model1_markets
fe__country_iso3_HUN,-0.5985657530772482,1,strike,7,model1_markets
fe__country_iso3_IDN,-0.2297632026859722,1,strike,7,model1_markets
fe__country_iso3_IND,4.450750603456692,1,strike,7,model1_markets
fe__country_iso3_IRL,2.583853966308149,1,strike,7,model1_markets
fe__country_iso3_ITA,0.8071632715423998,1,strike,7,model1_markets
fe__country_iso3_JPN,-1.142423269521083,1,strike,7,model1_markets
fe__country_iso3_KEN,1.137994074256203,1,strike,7,model1_markets
fe__country_iso3_KOR,2.4271496238721983,1,strike,7,model1_markets
fe__country_iso3_LAO,-4.658996462691279,1,strike,7,model1_markets
fe__country_iso3_MAR,-1.509447024834036,1,strike,7,model1_markets
fe__country_iso3_MEX,0.3197297183589353,1,strike,7,model1_markets
fe__country_iso3_MOZ,-2.3287073235840134,1,strike,7,model1_markets
fe__country_iso3_MYS,0.061708703735121474,1,strike,7,model1_markets
fe__country_iso3_NAM,-1.405576629753997,1,strike,7,model1_markets
fe__country_iso3_NLD,0.6316046113156578,1,strike,7,model1_markets
fe__country_iso3_NOR,0.009183539908452276,1,strike,7,model1_markets
fe__country_iso3_PER,-0.15859833329771883,1,strike,7,model1_markets
fe__country_iso3_PHL,1.398727218927875,1,strike,7,model1_markets
fe__country_iso3_POL,-1.7612283037795566,1,strike,7,model1_markets
fe__country_iso3_PRT,1.4916393791105356,1,strike,7,model1_markets
fe__country_iso3_SWE,-0.28825570367371145,1,strike,7,model1_markets
fe__country_iso3_THA,-0.1548939910474327,1,strike,7,model1_markets
fe__country_iso3_TUR,0.35122093136861693,1,strike,7,model1_markets
fe__country_iso3_USA,4.41404726984763,1,strike,7,model1_markets
fe__country_iso3_VNM,0.1762742331955324,1,strike,7,model1_markets
fe__country_iso3_ZAF,3.1209824947722073,1,strike,7,model1_markets
fe__country_iso3_ZWE,1.9110056936209534,1,strike,7,model1_markets
num__gdelt_protest_7d_lag,0.1351837635592531,1,strike,7,model2_full
num__gdelt_protest_28d_lag,0.06397584194357275,1,strike,7,model2_full
num__gdelt_strike_7d_lag,0.15763851783163568,1,strike,7,model2_full
num__gdelt_strike_28d_lag,0.3143942065323053,1,strike,7,model2_full
num__gdelt_protest_region_14d,-0.11249898159108461,1,strike,7,model2_full
num__gdelt_strike_region_14d,-0.02787826269748973,1,strike,7,model2_full
num__fx_pct_7d,-0.17478074001416496,1,strike,7,model2_full
num__fx_pct_30d,-1.063530038995025,1,strike,7,model2_full
num__fx_pct_90d,0.05895581614046827,1,strike,7,model2_full
num__fx_vol_7d,-0.25273104892802745,1,strike,7,model2_full
num__fx_vol_30d,-0.003484938981686318,1,strike,7,model2_full
num__oil_brent_pct_14d,-0.02764570861764467,1,strike,7,model2_full
num__oil_brent_pct_30d,-0.047566930116457816,1,strike,7,model2_full
num__yield_us10y,0.0566638675755713,1,strike,7,model2_full
num__fx_pct_30d_z,0.14013732558880987,1,strike,7,model2_full
num__fx_vol_30d_z,-0.05016253974252354,1,strike,7,model2_full
num__oil_brent_pct_30d_z,0.03528027149639972,1,strike,7,model2_full
num__copper_pct_30d,-0.13252329700724588,1,strike,7,model2_full
num__copper_pct_90d,0.10847950535379039,1,strike,7,model2_full
num__copper_vol_30d,0.08729297197301386,1,strike,7,model2_full
num__gold_pct_30d,-0.06536013200211507,1,strike,7,model2_full
num__gold_vol_30d,0.07615993405604911,1,strike,7,model2_full
num__platinum_pct_30d,0.16373310745179379,1,strike,7,model2_full
num__silver_pct_30d,0.049903544530308944,1,strike,7,model2_full
num__natgas_pct_30d,-0.054624737226051115,1,strike,7,model2_full
num__vix_level,-0.00016902746903711262,1,strike,7,model2_full
num__vix_pct_30d,-0.11580470980255816,1,strike,7,model2_full
num__vix_7d_ma,0.02247530362389535,1,strike,7,model2_full
num__dxy_level,0.03083714500837617,1,strike,7,model2_full
num__dxy_pct_30d,-0.06339223181152029,1,strike,7,model2_full
num__dxy_vol_30d,-0.009881392165475773,1,strike,7,model2_full
num__oil_brent_pct_30d_lag30d,-0.025269304409466228,1,strike,7,model2_full
num__oil_brent_pct_30d_lag60d,-0.035150139295496076,1,strike,7,model2_full
num__oil_brent_pct_30d_lag90d,-0.011512530871110807,1,strike,7,model2_full
num__vix_pct_30d_lag30d,0.023340767992699185,1,strike,7,model2_full
num__vix_pct_30d_lag60d,0.023979809686695445,1,strike,7,model2_full
num__fx_pct_30d_lag30d,-0.12120132488995926,1,strike,7,model2_full
num__fx_pct_30d_lag60d,0.05440290865157755,1,strike,7,model2_full
num__gdp_growth,-0.49911619892950765,1,strike,7,model2_full
num__gdp_per_capita_growth,0.4792486058449983,1,strike,7,model2_full
num__inflation_cpi_yoy,-0.24499955270059623,1,strike,7,model2_full
num__inflation_cpi_yoy_z,-0.011448612150581336,1,strike,7,model2_full
num__unemployment_total,-0.11283705989578563,1,strike,7,model2_full
num__unemployment_youth,0.41998914534200216,1,strike,7,model2_full
num__unemployment_sa,-0.37700460058199114,1,strike,7,model2_full
num__unemployment_rate,0.41643087308321974,1,strike,7,model2_full
num__unemployment_rate_z,0.15579558133892613,1,strike,7,model2_full
num__political_stability_est,0.023755940271819646,1,strike,7,model2_full
num__voice_accountability_est,-0.26290567152479455,1,strike,7,model2_full
num__government_effectiveness_est,0.26304170865830273,1,strike,7,model2_full
num__rule_of_law_est,0.13166253927854368,1,strike,7,model2_full
num__fx_pct_30d_x_instability,0.23746459360409328,1,strike,7,model2_full
num__oil_brent_pct_30d_x_inflation,-0.04138059218868139,1,strike,7,model2_full
num__food_cpi_inflation,-0.012999779682195177,1,strike,7,model2_full
num__food_cpi_inflation_z,0.016862029031185832,1,strike,7,model2_full
num__energy_cpi_inflation,0.10692023279382698,1,strike,7,model2_full
num__energy_cpi_inflation_z,0.04010166797963485,1,strike,7,model2_full
fe__country_iso3_AUS,2.4298257850744647,1,strike,7,model2_full
fe__country_iso3_BOL,-1.8567660017660075,1,strike,7,model2_full
fe__country_iso3_BRA,-0.5637547546621559,1,strike,7,model2_full
fe__country_iso3_CAN,2.9758174938413613,1,strike,7,model2_full
fe__country_iso3_CHL,0.21596169143839744,1,strike,7,model2_full
fe__country_iso3_CHN,-0.18442431987239657,1,strike,7,model2_full
fe__country_iso3_DEU,1.2863203905576863,1,strike,7,model2_full
fe__country_iso3_ESP,-0.23859104219523566,1,strike,7,model2_full
fe__country_iso3_FRA,0.788250350205582,1,strike,7,model2_full
fe__country_iso3_GBR,3.6461651992167874,1,strike,7,model2_full
fe__country_iso3_GRC,-0.7917613700348338,1,strike,7,model2_full
fe__country_iso3_HUN,-1.3403048245874474,1,strike,7,model2_full
fe__country_iso3_IDN,-0.727403811580405,1,strike,7,model2_full
fe__country_iso3_IND,3.7646175617550166,1,strike,7,model2_full
fe__country_iso3_IRL,1.9067406707215142,1,strike,7,model2_full
fe__country_iso3_ITA,-0.5897940365935813,1,strike,7,model2_full
fe__country_iso3_JPN,-2.1871549808477857,1,strike,7,model2_full
fe__country_iso3_KEN,1.4773736826234214,1,strike,7,model2_full
fe__country_iso3_KOR,1.5952739085228138,1,strike,7,model2_full
fe__country_iso3_LAO,-4.090269819197478,1,strike,7,model2_full
fe__country_iso3_MAR,-2.3627247396704973,1,strike,7,model2_full
fe__country_iso3_MEX,0.03494790622443733,1,strike,7,model2_full
fe__country_iso3_MOZ,-2.0614005613668835,1,strike,7,model2_full
fe__country_iso3_MYS,-0.5766598770359574,1,strike,7,model2_full
fe__country_iso3_NAM,-2.272502179777227,1,strike,7,model2_full
fe__country_iso3_NLD,-0.2400557600927957,1,strike,7,model2_full
fe__country_iso3_NOR,-0.9181540458997561,1,strike,7,model2_full
fe__country_iso3_PER,-0.5739069266701488,1,strike,7,model2_full
fe__country_iso3_PHL,1.2532908029934096,1,strike,7,model2_full
fe__country_iso3_POL,-2.4673358373517535,1,strike,7,model2_full
fe__country_iso3_PRT,0.19148957710845946,1,strike,7,model2_full
fe__country_iso3_SWE,-1.294190156549115,1,strike,7,model2_full
fe__country_iso3_THA,-0.977248292261563,1,strike,7,model2_full
fe__country_iso3_TUR,-0.12224569965569392,1,strike,7,model2_full
fe__country_iso3_USA,3.8422056779279807,1,strike,7,model2_full
fe__country_iso3_VNM,-0.10792262107167548,1,strike,7,model2_full
fe__country_iso3_ZAF,1.7293918332830618,1,strike,7,model2_full
fe__country_iso3_ZWE,0.7202677223259883,1,strike,7,model2_full
num__gdelt_protest_7d_lag,0.129511963738198,1,strike,7,model3_structural
num__gdelt_protest_28d_lag,0.06291967286131345,1,strike,7,model3_structural
num__gdelt_strike_7d_lag,0.17338732731016843,1,strike,7,model3_structural
num__gdelt_strike_28d_lag,0.2852560962269836,1,strike,7,model3_structural
num__gdelt_protest_region_14d,-0.1127221464011239,1,strike,7,model3_structural
num__gdelt_strike_region_14d,0.0058538664311794785,1,strike,7,model3_structural
num__fx_pct_7d,-0.17903994476678986,1,strike,7,model3_structural
num__fx_pct_30d,-0.4492917074734696,1,strike,7,model3_structural
num__fx_pct_90d,0.07876918420070714,1,strike,7,model3_structural
num__fx_vol_7d,-0.06010538406922045,1,strike,7,model3_structural
num__fx_vol_30d,0.07598849656022448,1,strike,7,model3_structural
num__oil_brent_pct_14d,-0.020095099685585323,1,strike,7,model3_structural
num__oil_brent_pct_30d,0.5184841125282237,1,strike,7,model3_structural
num__yield_us10y,0.09067703952597407,1,strike,7,model3_structural
num__fx_pct_30d_z,0.1173302961505358,1,strike,7,model3_structural
num__fx_vol_30d_z,-0.06301840357407945,1,strike,7,model3_structural
num__oil_brent_pct_30d_z,0.016148845186713768,1,strike,7,model3_structural
num__copper_pct_30d,-0.07710222284648989,1,strike,7,model3_structural
num__copper_pct_90d,0.08151955659788356,1,strike,7,model3_structural
num__copper_vol_30d,0.09747122893796939,1,strike,7,model3_structural
num__gold_pct_30d,-0.10349246658509301,1,strike,7,model3_structural
num__gold_vol_30d,0.07155592382743431,1,strike,7,model3_structural
num__platinum_pct_30d,0.16624677270535584,1,strike,7,model3_structural
num__silver_pct_30d,0.05882829529279274,1,strike,7,model3_structural
num__natgas_pct_30d,-0.052237251695002776,1,strike,7,model3_structural
num__vix_level,-0.011730419348564029,1,strike,7,model3_structural
num__vix_pct_30d,-0.10009902949019811,1,strike,7,model3_structural
num__vix_7d_ma,0.033435366341968004,1,strike,7,model3_structural
num__dxy_level,0.0303094418891859,1,strike,7,model3_structural
num__dxy_pct_30d,-0.07584166991954046,1,strike,7,model3_structural
num__dxy_vol_30d,-0.004984777335357973,1,strike,7,model3_structural
num__oil_brent_pct_30d_lag30d,-0.02420192587815624,1,strike,7,model3_structural
num__oil_brent_pct_30d_lag60d,-0.021209880721148926,1,strike,7,model3_structural
num__oil_brent_pct_30d_lag90d,-0.027661141497186417,1,strike,7,model3_structural
num__vix_pct_30d_lag30d,0.028134714594406224,1,strike,7,model3_structural
num__vix_pct_30d_lag60d,0.029913179884565592,1,strike,7,model3_structural
num__fx_pct_30d_lag30d,-0.10571570809225116,1,strike,7,model3_structural
num__fx_pct_30d_lag60d,0.06147537241638438,1,strike,7,model3_structural
num__gini_coef,0.10480442787579185,1,strike,7,model3_structural
num__covid_period,0.0,1,strike,7,model3_structural
num__fx_trend_consistent,-0.005626886397850229,1,strike,7,model3_structural
num__inflation_accel,0.03995633009990363,1,strike,7,model3_structural
num__country_protest_baseline,1.0649238037181057,1,strike,7,model3_structural
num__country_strike_baseline,0.7116847801862528,1,strike,7,model3_structural
num__copper_pct_30d_x_copper_prod,-0.11284464525393244,1,strike,7,model3_structural
num__gold_pct_30d_x_gold_prod,0.07843842812771278,1,strike,7,model3_structural
num__platinum_pct_30d_x_plat_prod,-0.005370739279451516,1,strike,7,model3_structural
num__oil_brent_pct_30d_x_net_importer,-0.5685289723148371,1,strike,7,model3_structural
fe__country_iso3_AUS,0.5699158356582109,1,strike,7,model3_structural
fe__country_iso3_BOL,-1.5633488444425452,1,strike,7,model3_structural
fe__country_iso3_BRA,0.03659444902056976,1,strike,7,model3_structural
fe__country_iso3_CAN,-0.13574209133697335,1,strike,7,model3_structural
fe__country_iso3_CHL,0.8311095924414668,1,strike,7,model3_structural
fe__country_iso3_CHN,1.1446984012593677,1,strike,7,model3_structural
fe__country_iso3_DEU,1.3498979960255069,1,strike,7,model3_structural
fe__country_iso3_ESP,1.0862164546116602,1,strike,7,model3_structural
fe__country_iso3_FRA,0.5137889223712231,1,strike,7,model3_structural
fe__country_iso3_GBR,-0.42563444639142667,1,strike,7,model3_structural
fe__country_iso3_GRC,0.8880618132063391,1,strike,7,model3_structural
fe__country_iso3_HUN,-0.19786422575180967,1,strike,7,model3_structural
fe__country_iso3_IDN,-0.27017862801618314,1,strike,7,model3_structural
fe__country_iso3_IND,-0.7261498226096786,1,strike,7,model3_structural
fe__country_iso3_IRL,0.8395014637806133,1,strike,7,model3_structural
fe__country_iso3_ITA,0.9291770132451603,1,strike,7,model3_structural
fe__country_iso3_JPN,-0.8421775024884002,1,strike,7,model3_structural
fe__country_iso3_KEN,1.140451254525563,1,strike,7,model3_structural
fe__country_iso3_KOR,1.6759466854353868,1,strike,7,model3_structural
fe__country_iso3_LAO,-4.071397900266198,1,strike,7,model3_structural
fe__country_iso3_MAR,-1.4186620680031459,1,strike,7,model3_structural
fe__country_iso3_MEX,0.3940218686255618,1,strike,7,model3_structural
fe__country_iso3_MOZ,-2.069161897572417,1,strike,7,model3_structural
fe__country_iso3_MYS,-0.3373416518931352,1,strike,7,model3_structural
fe__country_iso3_NAM,-0.982081636241516,1,strike,7,model3_structural
fe__country_iso3_NLD,0.9560458803069242,1,strike,7,model3_structural
fe__country_iso3_NOR,0.36074736956970804,1,strike,7,model3_structural
fe__country_iso3_PER,0.02011269457688325,1,strike,7,model3_structural
fe__country_iso3_PHL,0.5613559508960366,1,strike,7,model3_structural
fe__country_iso3_POL,-1.3791818819428219,1,strike,7,model3_structural
fe__country_iso3_PRT,1.799365732644826,1,strike,7,model3_structural
fe__country_iso3_SWE,0.10885495365440845,1,strike,7,model3_structural
fe__country_iso3_THA,-0.15376669667521015,1,strike,7,model3_structural
fe__country_iso3_TUR,0.18748904956852452,1,strike,7,model3_structural
fe__country_iso3_USA,-0.8106805096406309,1,strike,7,model3_structural
fe__country_iso3_VNM,0.5543835455811232,1,strike,7,model3_structural
fe__country_iso3_ZAF,0.5361569042986337,1,strike,7,model3_structural
fe__country_iso3_ZWE,0.7500843669462252,1,strike,7,model3_structural
num__gdelt_protest_7d_lag,0.13294500722856115,1,strike,7,model4_fao
num__gdelt_protest_28d_lag,0.0011846970470981068,1,strike,7,model4_fao
num__gdelt_strike_7d_lag,0.15674389061260155,1,strike,7,model4_fao
num__gdelt_strike_28d_lag,0.24981885162046213,1,strike,7,model4_fao
num__gdelt_protest_region_14d,-0.11968273140337898,1,strike,7,model4_fao
num__gdelt_strike_region_14d,-0.03257829762267956,1,strike,7,model4_fao
num__fx_pct_7d,-0.23824693073666486,1,strike,7,model4_fao
num__fx_pct_30d,-0.8745335718599815,1,strike,7,model4_fao
num__fx_pct_90d,0.07839698924257575,1,strike,7,model4_fao
num__fx_vol_7d,-0.18043377478425612,1,strike,7,model4_fao
num__fx_vol_30d,0.01569984870270455,1,strike,7,model4_fao
num__oil_brent_pct_14d,-0.025119728196871454,1,strike,7,model4_fao
num__oil_brent_pct_30d,0.5134234728814013,1,strike,7,model4_fao
num__yield_us10y,-0.271234066210205,1,strike,7,model4_fao
num__fx_pct_30d_z,0.08208306435634233,1,strike,7,model4_fao
num__fx_vol_30d_z,-0.10819948971629426,1,strike,7,model4_fao
num__oil_brent_pct_30d_z,0.0427921570255194,1,strike,7,model4_fao
num__copper_pct_30d,-0.0788850692756474,1,strike,7,model4_fao
num__copper_pct_90d,0.057920573533257164,1,strike,7,model4_fao
num__copper_vol_30d,0.0859483894951991,1,strike,7,model4_fao
num__gold_pct_30d,-0.06481210526285258,1,strike,7,model4_fao
num__gold_vol_30d,0.19014333632281943,1,strike,7,model4_fao
num__platinum_pct_30d,0.19104514253369767,1,strike,7,model4_fao
num__silver_pct_30d,0.023690624095335983,1,strike,7,model4_fao
num__natgas_pct_30d,0.015374569770071927,1,strike,7,model4_fao
num__vix_level,0.03067745814794012,1,strike,7,model4_fao
num__vix_pct_30d,-0.10879685180062225,1,strike,7,model4_fao
num__vix_7d_ma,-0.0591388936915601,1,strike,7,model4_fao
num__dxy_level,0.0612465366659635,1,strike,7,model4_fao
num__dxy_pct_30d,-0.017916835113611352,1,strike,7,model4_fao
num__dxy_vol_30d,-0.1251422430342358,1,strike,7,model4_fao
num__oil_brent_pct_30d_lag30d,-0.016613681825884394,1,strike,7,model4_fao
num__oil_brent_pct_30d_lag60d,0.01509224901436678,1,strike,7,model4_fao
num__oil_brent_pct_30d_lag90d,0.1515916091370888,1,strike,7,model4_fao
num__vix_pct_30d_lag30d,-0.043301727330499536,1,strike,7,model4_fao
num__vix_pct_30d_lag60d,-0.020245474044514697,1,strike,7,model4_fao
num__fx_pct_30d_lag30d,-0.1753401718524037,1,strike,7,model4_fao
num__fx_pct_30d_lag60d,0.06842792651998254,1,strike,7,model4_fao
num__gdp_growth,-0.5254473554525991,1,strike,7,model4_fao
num__gdp_per_capita_growth,0.5241192158404756,1,strike,7,model4_fao
num__inflation_cpi_yoy,-0.10685233575461399,1,strike,7,model4_fao
num__inflation_cpi_yoy_z,0.03482826573377493,1,strike,7,model4_fao
num__unemployment_total,-0.20519221054754674,1,strike,7,model4_fao
num__unemployment_youth,0.5707299879226724,1,strike,7,model4_fao
num__unemployment_sa,-0.21681083390348452,1,strike,7,model4_fao
num__unemployment_rate,0.12569693658791012,1,strike,7,model4_fao
num__unemployment_rate_z,0.16345156838771194,1,strike,7,model4_fao
num__political_stability_est,-0.08078455755789266,1,strike,7,model4_fao
num__voice_accountability_est,-0.3246204917192235,1,strike,7,model4_fao
num__government_effectiveness_est,0.2706815197117909,1,strike,7,model4_fao
num__rule_of_law_est,0.2731389130079922,1,strike,7,model4_fao
num__fx_pct_30d_x_instability,0.263449599104729,1,strike,7,model4_fao
num__oil_brent_pct_30d_x_inflation,-0.033216051404314946,1,strike,7,model4_fao
num__food_cpi_inflation,-0.010451979737955043,1,strike,7,model4_fao
num__food_cpi_inflation_z,0.008823383395609855,1,strike,7,model4_fao
num__energy_cpi_inflation,0.09879238529774644,1,strike,7,model4_fao
num__energy_cpi_inflation_z,0.030721292926683314,1,strike,7,model4_fao
num__gini_coef,0.1129093407884656,1,strike,7,model4_fao
num__covid_period,0.0,1,strike,7,model4_fao
num__fx_trend_consistent,0.018365931113515307,1,strike,7,model4_fao
num__inflation_accel,0.04196879071706465,1,strike,7,model4_fao
num__country_protest_baseline,0.9393666099651582,1,strike,7,model4_fao
num__country_strike_baseline,0.8302295259543558,1,strike,7,model4_fao
num__copper_pct_30d_x_copper_prod,-0.12227891397079,1,strike,7,model4_fao
num__gold_pct_30d_x_gold_prod,0.0745666395784958,1,strike,7,model4_fao
num__platinum_pct_30d_x_plat_prod,-0.006913680759705042,1,strike,7,model4_fao
num__oil_brent_pct_30d_x_net_importer,-0.5646867953186555,1,strike,7,model4_fao
num__month_sin,-0.03097785851541517,1,strike,7,model4_fao
num__month_cos,-0.03652364486264603,1,strike,7,model4_fao
num__fao_food_index_yoy,-0.5466563788005694,1,strike,7,model4_fao
num__fao_cereals_index_yoy,0.3714213615885689,1,strike,7,model4_fao
num__fao_oils_index_yoy,0.14156042265352076,1,strike,7,model4_fao
num__fao_food_index_yoy_above90,-0.051574396500947854,1,strike,7,model4_fao
num__fao_cereals_index_yoy_above90,0.0,1,strike,7,model4_fao
num__fao_cereals_index_yoy_lag1m,0.41757460290993675,1,strike,7,model4_fao
num__fao_cereals_index_yoy_lag3m,0.1769270971115745,1,strike,7,model4_fao
num__fao_cereals_index_yoy_lag6m,-0.7655001782015385,1,strike,7,model4_fao
num__fao_food_index_yoy_lag1m,-0.3071109185007573,1,strike,7,model4_fao
num__fao_food_index_yoy_lag3m,-0.7511936689787212,1,strike,7,model4_fao
num__fao_food_index_yoy_lag6m,0.13272564542771373,1,strike,7,model4_fao
num__fao_oils_index_yoy_lag1m,0.14465111707403147,1,strike,7,model4_fao
num__fao_oils_index_yoy_lag3m,0.6406710626287354,1,strike,7,model4_fao
num__fao_oils_index_yoy_lag6m,-0.06923659826933344,1,strike,7,model4_fao
num__fao_cereals_yoy_x_instability,-0.10791855760258287,1,strike,7,model4_fao
num__fao_food_yoy_x_youth_unemp,-0.07340091478018139,1,strike,7,model4_fao
num__gta_harmful_events,-0.13122342678741622,1,strike,7,model4_fao
num__gta_harmful_events_z,0.044212095652085226,1,strike,7,model4_fao
num__gta_liberalising_events,-0.0022988308152190164,1,strike,7,model4_fao
num__gta_liberalising_events_z,0.0028893750050065594,1,strike,7,model4_fao
num__gta_30d_count,0.10003348818216246,1,strike,7,model4_fao
num__gta_30d_count_z,-0.13357494872994802,1,strike,7,model4_fao
num__gta_90d_count,-0.12030830882245204,1,strike,7,model4_fao
num__gta_90d_count_z,0.08112738167380742,1,strike,7,model4_fao
