url_normalized,top_expert,top_expert_p,actiongeo_lat,actiongeo_lon
https://tuoitrenews.vn/news/society/20201123/australia-vietnam-developing-sensor-network-for-realtime-flood-monitoring-in-ho-chi-minh-city/57908.html,flood,0.9912521759128252,10.75,106.667
https://www.electronicsweekly.com/news/business/unions-call-strike-st-2020-11/,labour_strike,0.9888245401934396,45.282,5.87824
https://www.ecr.co.za/news/news/watch-durban-cbd-shuts-down-following-protest-action/,protests,0.9809923677206596,-29.8599,31.042
https://www.sacurrent.com/the-daily/archives/2020/11/23/housing-activists-take-their-protest-to-san-antonio-housing-authority-ceos-home,protests,0.9764241436622016,29.4241,-98.4936
https://e.vnexpress.net/news/news/flash-floods-isolate-over-200-hydropower-plant-staff-in-central-vietnam-4184620.html,flood,0.9760158770477912,15.8858,108.257
https://ewn.co.za/2020/11/23/severe-thunderstorms-localised-flooding-expected-in-gauteng-on-tuesday,flood,0.9739224162592228,-26.0833,28.25
https://punchng.com/why-we-walked-out-of-meeting-with-fg-nlc/,protests,0.9670781715284744,13.0609,5.23902
https://www.basildonstandard.co.uk/news/18890135.nine-held-day-disorder/,protests,0.9641675198286784,51.8333,0.583333
https://ewn.co.za/2020/11/23/gauteng-mops-up-after-flooding-caused-by-heavy-rain,flood,0.9629960391540976,-25.4089,28.287
https://www.dawn.com/news/1591922/siraj-criticises-pm-for-ignoring-oppositions-protest,protests,0.9600732921901124,24.8667,67.05
https://www.today.ng/news/nigeria/nigerian-students-protest-government-asuu-strike-327356,protests,0.958707310346024,8.0,4.0
https://reliefweb.int/report/pakistan/qatar-charity-delivers-aid-flood-hit-people-pakistan,flood,0.9573396603615274,34.9192,74.43
https://reliefweb.int/report/indonesia/indonesia-floods-padang-pariaman-west-sumatra-2230-nov-20-2020,flood,0.9562816243528888,-1.0,100.5
http://www.ecns.cn/news/politics/2020-11-23/detail-ihaeatyh1834528.shtml,protests,0.9499943167311672,24.0,121.0
https://www.bangkokpost.com/opinion/opinion/2024003/angry-protests-wont-solve-issues,protests,0.9494069241320882,15.0,100.0
https://www.greenleft.org.au/content/protest-demands-end-strip-searches-nsw,protests,0.9477710214712952,,
https://www.thesundaily.my/world/guatemalans-protest-for-second-day-to-demand-president-resign-HA5277854,protests,0.9418712880347224,14.2608,-89.7169
https://www.fijitimes.com/thousands-join-taiwan-protest-anger-focused-on-u-s-pork/,protests,0.9411968554159962,25.0478,121.532
