feature,coefficient,fold_id,horizon,model_name
num__food_cpi_inflation_z,-0.5775882194448936,1,30,model2_full
num__energy_cpi_inflation,0.08648787465211594,1,30,model2_full
num__energy_cpi_inflation_z,-0.12028872878668065,1,30,model2_full
num__acled_7d_lag,13.861799507783857,1,30,model4_fao
num__acled_28d_lag,17.359924603846096,1,30,model4_fao
num__riot_7d_lag,3.4097903189618335,1,30,model4_fao
num__riot_28d_lag,9.797161590395795,1,30,model4_fao
num__violence_7d_lag,8.497731067402157,1,30,model4_fao
num__violence_28d_lag,11.627308055653875,1,30,model4_fao
num__protest_fat_7d_lag,-0.10546303576517463,1,30,model4_fao
num__protest_fat_28d_lag,0.6632487092578333,1,30,model4_fao
num__fx_pct_7d,0.2983533591228889,1,30,model4_fao
num__fx_pct_30d,0.5059019401758589,1,30,model4_fao
num__fx_pct_90d,-0.16134255148812474,1,30,model4_fao
num__fx_vol_7d,-0.038192862833855215,1,30,model4_fao
num__fx_vol_30d,1.2352731797102683,1,30,model4_fao
num__oil_brent_pct_14d,-0.14890548891266753,1,30,model4_fao
num__oil_brent_pct_30d,0.1682731079957462,1,30,model4_fao
num__yield_us10y,0.5036016524828825,1,30,model4_fao
num__fx_pct_30d_z,-0.363714697732457,1,30,model4_fao
num__fx_vol_30d_z,-0.3567431141877211,1,30,model4_fao
num__oil_brent_pct_30d_z,-0.27015868480038113,1,30,model4_fao
num__gdp_growth,0.7590657843388915,1,30,model4_fao
num__gdp_per_capita_growth,-0.6872377937271882,1,30,model4_fao
num__inflation_cpi_yoy,-0.6534076762077353,1,30,model4_fao
num__unemployment_total,2.615072556291199,1,30,model4_fao
num__unemployment_youth,-1.1896703421434824,1,30,model4_fao
num__unemployment_sa,4.993864543965083,1,30,model4_fao
num__unemployment_sa_z,0.29363876414343404,1,30,model4_fao
num__unemployment_rate,-6.027507599552506,1,30,model4_fao
num__unemployment_rate_z,0.3888765919908805,1,30,model4_fao
num__earnings_monthly,0.40273241358186695,1,30,model4_fao
num__earnings_monthly_z,-0.10391149771868124,1,30,model4_fao
num__political_stability_est,-1.8448783499937658,1,30,model4_fao
num__voice_accountability_est,-0.2909278296906396,1,30,model4_fao
num__government_effectiveness_est,2.4163317034284404,1,30,model4_fao
num__rule_of_law_est,-2.275228645022575,1,30,model4_fao
num__fx_pct_30d_x_instability,0.4074395889587152,1,30,model4_fao
num__oil_brent_pct_30d_x_inflation,0.029918539111723992,1,30,model4_fao
num__economic_stress_index,-0.20293857718711983,1,30,model4_fao
num__economic_stress_index_z,-0.055879317343076836,1,30,model4_fao
num__labour_conflict_index,0.20525853910388187,1,30,model4_fao
num__labour_conflict_index_z,-0.3921123676252789,1,30,model4_fao
num__protest_mobilisation_index,0.058575045091509445,1,30,model4_fao
num__protest_mobilisation_index_z,-0.19649820086807132,1,30,model4_fao
num__food_cpi_inflation,0.5672603049397776,1,30,model4_fao
num__food_cpi_inflation_z,-0.680112740176516,1,30,model4_fao
num__energy_cpi_inflation,0.22533676368888142,1,30,model4_fao
num__energy_cpi_inflation_z,0.12797852271408308,1,30,model4_fao
num__month_sin,0.010397086974282002,1,30,model4_fao
num__month_cos,0.4027469860359469,1,30,model4_fao
num__fao_food_index_yoy,0.7461543429540526,1,30,model4_fao
num__fao_cereals_index_yoy,-0.5976959694998343,1,30,model4_fao
num__fao_oils_index_yoy,1.2009301097300369,1,30,model4_fao
num__fao_food_index_yoy_above90,0.008320616010268093,1,30,model4_fao
num__fao_cereals_index_yoy_above90,0.0,1,30,model4_fao
num__fao_cereals_index_yoy_lag1m,0.36552706161909987,1,30,model4_fao
num__fao_cereals_index_yoy_lag3m,0.40031714724062023,1,30,model4_fao
num__fao_cereals_index_yoy_lag6m,0.5138164331513735,1,30,model4_fao
num__fao_food_index_yoy_lag1m,-0.4562707688135208,1,30,model4_fao
num__fao_food_index_yoy_lag3m,-0.22747042710689436,1,30,model4_fao
num__fao_cereals_yoy_x_instability,-0.1898399786210743,1,30,model4_fao
num__fao_food_yoy_x_youth_unemp,0.0486827240939009,1,30,model4_fao
num__gta_harmful_events,0.02616584497175482,1,30,model4_fao
num__gta_harmful_events_z,0.06350138069772314,1,30,model4_fao
num__gta_liberalising_events,0.014128700419855117,1,30,model4_fao
num__gta_liberalising_events_z,-0.038950252895370734,1,30,model4_fao
num__gta_30d_count,0.3491048841918678,1,30,model4_fao
num__gta_30d_count_z,0.20316155030650532,1,30,model4_fao
num__gta_90d_count,-1.3985130923253781,1,30,model4_fao
num__gta_90d_count_z,-0.11813273451709728,1,30,model4_fao
num__acled_7d_lag,27.77256963720155,2,30,model0_persistence
num__acled_28d_lag,36.489888356996204,2,30,model0_persistence
num__riot_7d_lag,3.724250164249156,2,30,model0_persistence
num__riot_28d_lag,15.86217635658436,2,30,model0_persistence
num__violence_7d_lag,4.94048744728407,2,30,model0_persistence
num__violence_28d_lag,8.627965956273567,2,30,model0_persistence
num__protest_fat_7d_lag,1.0338155046590396,2,30,model0_persistence
num__protest_fat_28d_lag,1.5546455272005608,2,30,model0_persistence
num__acled_7d_lag,28.482526390793865,2,30,model1_markets
num__acled_28d_lag,35.621106263324116,2,30,model1_markets
num__riot_7d_lag,3.922497103656753,2,30,model1_markets
num__riot_28d_lag,16.409005791497734,2,30,model1_markets
num__violence_7d_lag,5.493566686187808,2,30,model1_markets
num__violence_28d_lag,9.394694367700492,2,30,model1_markets
num__protest_fat_7d_lag,0.3900652688451933,2,30,model1_markets
num__protest_fat_28d_lag,2.980263659042312,2,30,model1_markets
num__fx_pct_7d,0.19887296558275183,2,30,model1_markets
num__fx_pct_30d,0.7703388009348137,2,30,model1_markets
num__fx_pct_90d,-0.3634545380188974,2,30,model1_markets
num__fx_vol_7d,-0.07412608031197333,2,30,model1_markets
num__fx_vol_30d,0.3063040487412968,2,30,model1_markets
num__oil_brent_pct_14d,0.05040700093477826,2,30,model1_markets
num__oil_brent_pct_30d,0.4541453950332944,2,30,model1_markets
num__yield_us10y,0.014336090266784039,2,30,model1_markets
num__fx_pct_30d_z,-0.3568717738904292,2,30,model1_markets
num__fx_vol_30d_z,-0.052225829787215225,2,30,model1_markets
num__oil_brent_pct_30d_z,-0.6211601939286553,2,30,model1_markets
num__acled_7d_lag,16.62870710385827,2,30,model2_full
num__acled_28d_lag,20.455965347422914,2,30,model2_full
num__riot_7d_lag,2.975788294049549,2,30,model2_full
num__riot_28d_lag,13.04910822593301,2,30,model2_full
num__violence_7d_lag,6.352580113992047,2,30,model2_full
num__violence_28d_lag,12.2696941409929,2,30,model2_full
num__protest_fat_7d_lag,0.0005922173249283175,2,30,model2_full
num__protest_fat_28d_lag,0.8447679034506587,2,30,model2_full
num__fx_pct_7d,0.2438499178965568,2,30,model2_full
num__fx_pct_30d,0.3083320286877231,2,30,model2_full
num__fx_pct_90d,0.01449343962978103,2,30,model2_full
num__fx_vol_7d,-0.004873839550913724,2,30,model2_full
num__fx_vol_30d,1.025434361033891,2,30,model2_full
num__oil_brent_pct_14d,-0.06966020932196922,2,30,model2_full
num__oil_brent_pct_30d,-0.026865578447537387,2,30,model2_full
num__yield_us10y,0.34351736585443887,2,30,model2_full
num__fx_pct_30d_z,-0.21065276628409874,2,30,model2_full
num__fx_vol_30d_z,-0.343368296987979,2,30,model2_full
num__oil_brent_pct_30d_z,-0.11470523506172983,2,30,model2_full
num__gdp_growth,0.7231455511802753,2,30,model2_full
num__gdp_growth_z,0.6897253240015042,2,30,model2_full
num__gdp_per_capita_growth,-0.5195491069331598,2,30,model2_full
num__gdp_per_capita_growth_z,0.00833828414090561,2,30,model2_full
num__inflation_cpi_yoy,-0.3255483603890523,2,30,model2_full
num__inflation_cpi_yoy_z,-0.3369358629388202,2,30,model2_full
num__unemployment_total,2.0076604622571605,2,30,model2_full
num__unemployment_total_z,-0.7989710909652351,2,30,model2_full
num__unemployment_youth,-0.6958331219384866,2,30,model2_full
num__unemployment_youth_z,1.2253099130767149,2,30,model2_full
num__unemployment_sa,3.5225475222997957,2,30,model2_full
num__unemployment_sa_z,0.6642040393783117,2,30,model2_full
num__unemployment_rate,-4.64462968875161,2,30,model2_full
num__unemployment_rate_z,0.08259318125006235,2,30,model2_full
num__earnings_monthly,0.37427182249362967,2,30,model2_full
num__earnings_monthly_z,-0.16632224381002383,2,30,model2_full
num__political_stability_est,-1.4510987387976613,2,30,model2_full
num__political_stability_est_z,0.45495199100711076,2,30,model2_full
num__voice_accountability_est,-0.408449195628417,2,30,model2_full
num__voice_accountability_est_z,1.236702816253439,2,30,model2_full
num__government_effectiveness_est,2.3379251964366814,2,30,model2_full
num__government_effectiveness_est_z,-1.77765434238444,2,30,model2_full
num__rule_of_law_est,-1.8088110887154742,2,30,model2_full
num__rule_of_law_est_z,-0.2455526470302536,2,30,model2_full
num__fx_pct_30d_x_instability,0.2869404675289168,2,30,model2_full
num__oil_brent_pct_30d_x_inflation,0.16731892870413423,2,30,model2_full
num__economic_stress_index,-0.13687543846471942,2,30,model2_full
num__economic_stress_index_z,-0.017187742424027746,2,30,model2_full
num__labour_conflict_index,0.013468989576373379,2,30,model2_full
num__labour_conflict_index_z,0.0063235616298275635,2,30,model2_full
num__protest_mobilisation_index,0.018280010913505857,2,30,model2_full
num__protest_mobilisation_index_z,-0.11564514736728763,2,30,model2_full
num__food_cpi_inflation,0.3030870109966216,2,30,model2_full
num__food_cpi_inflation_z,-0.4045121588268014,2,30,model2_full
num__energy_cpi_inflation,0.28488173220888713,2,30,model2_full
num__energy_cpi_inflation_z,-0.07537953205119313,2,30,model2_full
num__acled_7d_lag,16.811601664574578,2,30,model4_fao
num__acled_28d_lag,21.287791410723443,2,30,model4_fao
num__riot_7d_lag,3.0629540500769505,2,30,model4_fao
num__riot_28d_lag,12.858971420759445,2,30,model4_fao
num__violence_7d_lag,6.3194929738759535,2,30,model4_fao
num__violence_28d_lag,12.698208574706404,2,30,model4_fao
num__protest_fat_7d_lag,0.08984011134777727,2,30,model4_fao
num__protest_fat_28d_lag,1.0823428240707857,2,30,model4_fao
num__fx_pct_7d,0.2600781251941179,2,30,model4_fao
num__fx_pct_30d,0.4017549173436092,2,30,model4_fao
num__fx_pct_90d,-0.039625605522092315,2,30,model4_fao
num__fx_vol_7d,-0.028838556894793112,2,30,model4_fao
num__fx_vol_30d,1.0550055586745948,2,30,model4_fao
num__oil_brent_pct_14d,-0.048517607898067194,2,30,model4_fao
num__oil_brent_pct_30d,0.013438908476173126,2,30,model4_fao
num__yield_us10y,0.5628556719817738,2,30,model4_fao
num__fx_pct_30d_z,-0.2666245130037818,2,30,model4_fao
num__fx_vol_30d_z,-0.30387286283576587,2,30,model4_fao
num__oil_brent_pct_30d_z,-0.18272262977506082,2,30,model4_fao
num__gdp_growth,0.873386538172621,2,30,model4_fao
num__gdp_growth_z,-0.11712623609949716,2,30,model4_fao
num__gdp_per_capita_growth,-0.5545493556190625,2,30,model4_fao
num__gdp_per_capita_growth_z,0.6220707089020738,2,30,model4_fao
num__inflation_cpi_yoy,-0.12011465305669063,2,30,model4_fao
num__inflation_cpi_yoy_z,-0.5093312481025627,2,30,model4_fao
num__unemployment_total,2.4468937004598015,2,30,model4_fao
num__unemployment_total_z,-1.526193130873783,2,30,model4_fao
num__unemployment_youth,-0.8797390375549662,2,30,model4_fao
num__unemployment_youth_z,1.4181759804672542,2,30,model4_fao
num__unemployment_sa,3.590823274825791,2,30,model4_fao
num__unemployment_sa_z,0.3396676227144129,2,30,model4_fao
num__unemployment_rate,-4.749473115546388,2,30,model4_fao
num__unemployment_rate_z,0.2636698172788183,2,30,model4_fao
num__earnings_monthly,0.36656849014487336,2,30,model4_fao
num__earnings_monthly_z,-0.14940738940624332,2,30,model4_fao
num__political_stability_est,-1.7150974581014748,2,30,model4_fao
num__political_stability_est_z,0.1749862381449307,2,30,model4_fao
num__voice_accountability_est,-0.5233461153554744,2,30,model4_fao
num__voice_accountability_est_z,0.9412144442776486,2,30,model4_fao
num__government_effectiveness_est,2.6175354852646517,2,30,model4_fao
num__government_effectiveness_est_z,-1.3585490989453355,2,30,model4_fao
num__rule_of_law_est,-1.8609635980440615,2,30,model4_fao
num__rule_of_law_est_z,-0.24285589863792564,2,30,model4_fao
num__fx_pct_30d_x_instability,0.5511366570177955,2,30,model4_fao
num__oil_brent_pct_30d_x_inflation,0.1835206249992279,2,30,model4_fao
num__economic_stress_index,-0.2312925716904136,2,30,model4_fao
num__economic_stress_index_z,-0.0006804044237641346,2,30,model4_fao
num__labour_conflict_index,0.012664422704622392,2,30,model4_fao
num__labour_conflict_index_z,0.008789201873199521,2,30,model4_fao
num__protest_mobilisation_index,0.013837314820453077,2,30,model4_fao
num__protest_mobilisation_index_z,-0.09371849290730058,2,30,model4_fao
num__food_cpi_inflation,0.20153337263159773,2,30,model4_fao
num__food_cpi_inflation_z,-0.46266887345719454,2,30,model4_fao
num__energy_cpi_inflation,0.29499529497089366,2,30,model4_fao
num__energy_cpi_inflation_z,0.0045271699401722345,2,30,model4_fao
num__month_sin,0.17304939446432333,2,30,model4_fao
num__month_cos,0.19192579185375727,2,30,model4_fao
num__fao_food_index_yoy,0.5646864714069123,2,30,model4_fao
num__fao_cereals_index_yoy,-0.24864046306090554,2,30,model4_fao
num__fao_oils_index_yoy,1.3320549135815924,2,30,model4_fao
num__fao_food_index_yoy_above90,0.09993992765490699,2,30,model4_fao
num__fao_cereals_index_yoy_above90,-0.35146903427889115,2,30,model4_fao
num__fao_cereals_index_yoy_lag1m,0.4531024833498897,2,30,model4_fao
num__fao_cereals_index_yoy_lag3m,-0.3338340302270032,2,30,model4_fao
num__fao_cereals_index_yoy_lag6m,0.2167758906121036,2,30,model4_fao
num__fao_food_index_yoy_lag1m,-1.2272801370358477,2,30,model4_fao
num__fao_food_index_yoy_lag3m,0.7218205994330033,2,30,model4_fao
num__fao_cereals_yoy_x_instability,-0.1981924471954584,2,30,model4_fao
num__fao_food_yoy_x_youth_unemp,0.10534127275039006,2,30,model4_fao
num__gta_harmful_events,0.04396177927150723,2,30,model4_fao
num__gta_harmful_events_z,0.04218049808821489,2,30,model4_fao
num__gta_liberalising_events,0.0063992881122514195,2,30,model4_fao
num__gta_liberalising_events_z,-0.053126021858795065,2,30,model4_fao
num__gta_30d_count,-0.0651956330336967,2,30,model4_fao
num__gta_30d_count_z,0.2995386545158344,2,30,model4_fao
num__gta_90d_count,-0.9538338707887359,2,30,model4_fao
num__gta_90d_count_z,-0.17406516362489918,2,30,model4_fao
num__acled_7d_lag,31.74168701120296,3,30,model0_persistence
num__acled_28d_lag,41.2959794877197,3,30,model0_persistence
num__riot_7d_lag,3.235545313475579,3,30,model0_persistence
num__riot_28d_lag,15.751830363518422,3,30,model0_persistence
num__violence_7d_lag,2.751262826240263,3,30,model0_persistence
num__violence_28d_lag,6.2019186914314295,3,30,model0_persistence
num__protest_fat_7d_lag,0.3125031427964588,3,30,model0_persistence
num__protest_fat_28d_lag,0.4379037479699127,3,30,model0_persistence
num__acled_7d_lag,31.80091305541843,3,30,model1_markets
num__acled_28d_lag,39.84209614083089,3,30,model1_markets
num__riot_7d_lag,3.441757391001404,3,30,model1_markets
num__riot_28d_lag,15.749393559547656,3,30,model1_markets
num__violence_7d_lag,3.260817691133548,3,30,model1_markets
num__violence_28d_lag,7.1179458585704465,3,30,model1_markets
num__protest_fat_7d_lag,0.2113151264565183,3,30,model1_markets
num__protest_fat_28d_lag,2.7570949365213515,3,30,model1_markets
num__fx_pct_7d,0.11530171996857412,3,30,model1_markets
num__fx_pct_30d,0.1962175728731615,3,30,model1_markets
num__fx_pct_90d,0.10249280926757506,3,30,model1_markets
num__fx_vol_7d,-0.007544813858347034,3,30,model1_markets
num__fx_vol_30d,0.19187122264308973,3,30,model1_markets
num__oil_brent_pct_14d,0.028789380635183635,3,30,model1_markets
num__oil_brent_pct_30d,0.1471501299729804,3,30,model1_markets
num__yield_us10y,0.22447607324045474,3,30,model1_markets
num__fx_pct_30d_z,-0.20134921950451873,3,30,model1_markets
num__fx_vol_30d_z,-0.040503600579691455,3,30,model1_markets
num__oil_brent_pct_30d_z,-0.3405999683280999,3,30,model1_markets
num__acled_7d_lag,22.19757201851158,3,30,model2_full
num__acled_28d_lag,27.549106396944463,3,30,model2_full
num__riot_7d_lag,2.7422121756021216,3,30,model2_full
num__riot_28d_lag,12.6035080760116,3,30,model2_full
num__violence_7d_lag,4.343098625744752,3,30,model2_full
num__violence_28d_lag,9.394903197721362,3,30,model2_full
num__protest_fat_7d_lag,0.08007464278561435,3,30,model2_full
num__protest_fat_28d_lag,1.467752187628549,3,30,model2_full
num__fx_pct_7d,0.10369171922978981,3,30,model2_full
num__fx_pct_30d,0.3580420426448361,3,30,model2_full
num__fx_pct_90d,0.11613706331403713,3,30,model2_full
num__fx_vol_7d,0.0170730189092031,3,30,model2_full
num__fx_vol_30d,0.49568992627751346,3,30,model2_full
num__oil_brent_pct_14d,0.018000048579356904,3,30,model2_full
num__oil_brent_pct_30d,-0.18658432169713604,3,30,model2_full
num__yield_us10y,0.7828141709540424,3,30,model2_full
num__fx_pct_30d_z,-0.1490232579924192,3,30,model2_full
num__fx_vol_30d_z,-0.11038142917974243,3,30,model2_full
num__oil_brent_pct_30d_z,-0.03654307014456051,3,30,model2_full
num__gdp_growth,-0.6478811765137626,3,30,model2_full
num__gdp_growth_z,2.7686844768815,3,30,model2_full
num__gdp_per_capita_growth,-0.011059702557557703,3,30,model2_full
num__gdp_per_capita_growth_z,-1.681102479834377,3,30,model2_full
num__inflation_cpi_yoy,-0.11706402126852972,3,30,model2_full
num__inflation_cpi_yoy_z,0.4652620666997085,3,30,model2_full
num__unemployment_total,1.1833811917101114,3,30,model2_full
num__unemployment_total_z,-0.7800802830962937,3,30,model2_full
num__unemployment_youth,-0.0697914444448182,3,30,model2_full
num__unemployment_youth_z,0.9906098264267175,3,30,model2_full
num__unemployment_sa,1.7613576484286089,3,30,model2_full
num__unemployment_sa_z,0.8160145337483036,3,30,model2_full
num__unemployment_rate,-2.7182869801888994,3,30,model2_full
num__unemployment_rate_z,-0.001472757234057577,3,30,model2_full
num__earnings_monthly,0.6196856408673809,3,30,model2_full
num__earnings_monthly_z,-0.10076044717341769,3,30,model2_full
num__political_stability_est,-0.6502727401163868,3,30,model2_full
num__political_stability_est_z,0.1294603294572608,3,30,model2_full
num__voice_accountability_est,-0.8376630473715666,3,30,model2_full
num__voice_accountability_est_z,0.6941988718896763,3,30,model2_full
num__government_effectiveness_est,1.316337352312286,3,30,model2_full
num__government_effectiveness_est_z,-0.13788076881608913,3,30,model2_full
num__rule_of_law_est,-0.6812175730894388,3,30,model2_full
num__rule_of_law_est_z,0.11505112613618983,3,30,model2_full
num__fx_pct_30d_x_instability,-0.29051854225880563,3,30,model2_full
num__oil_brent_pct_30d_x_inflation,0.1619397590908488,3,30,model2_full
num__economic_stress_index,-0.10442156693763584,3,30,model2_full
num__economic_stress_index_z,0.06377895833777655,3,30,model2_full
num__labour_conflict_index,-0.00437533032292425,3,30,model2_full
num__labour_conflict_index_z,0.02325188974166014,3,30,model2_full
num__protest_mobilisation_index,0.028176188178025197,3,30,model2_full
num__protest_mobilisation_index_z,-0.07465102234453708,3,30,model2_full
num__food_cpi_inflation,0.06396243602037521,3,30,model2_full
num__food_cpi_inflation_z,-0.2803885459274043,3,30,model2_full
num__energy_cpi_inflation,0.07206995727975575,3,30,model2_full
num__energy_cpi_inflation_z,0.0035593781493150384,3,30,model2_full
num__acled_7d_lag,19.117609010188517,3,30,model4_fao
num__acled_28d_lag,23.586097993202014,3,30,model4_fao
num__riot_7d_lag,2.553067510321012,3,30,model4_fao
num__riot_28d_lag,12.55620592221016,3,30,model4_fao
num__violence_7d_lag,3.8133010838510883,3,30,model4_fao
num__violence_28d_lag,9.346172478761213,3,30,model4_fao
num__protest_fat_7d_lag,0.1327935702826945,3,30,model4_fao
num__protest_fat_28d_lag,1.1518986078688866,3,30,model4_fao
num__fx_pct_7d,0.11757074560251958,3,30,model4_fao
num__fx_pct_30d,0.3884346934387603,3,30,model4_fao
num__fx_pct_90d,0.05634058369168306,3,30,model4_fao
num__fx_vol_7d,0.054572607278943065,3,30,model4_fao
num__fx_vol_30d,0.5245189920897134,3,30,model4_fao
num__oil_brent_pct_14d,-0.012969384556866867,3,30,model4_fao
num__oil_brent_pct_30d,-0.13300400086057454,3,30,model4_fao
num__yield_us10y,1.0802462692797137,3,30,model4_fao
num__fx_pct_30d_z,-0.1637805684273812,3,30,model4_fao
num__fx_vol_30d_z,-0.12820891269719178,3,30,model4_fao
num__oil_brent_pct_30d_z,-0.041734116569301045,3,30,model4_fao
num__gdp_growth,0.523652383175735,3,30,model4_fao
num__gdp_growth_z,1.2737883109752286,3,30,model4_fao
num__gdp_per_capita_growth,-0.5994924905120508,3,30,model4_fao
num__gdp_per_capita_growth_z,-0.33231863697300984,3,30,model4_fao
num__inflation_cpi_yoy,-0.05200724360211918,3,30,model4_fao
num__inflation_cpi_yoy_z,0.25473989400380864,3,30,model4_fao
num__unemployment_total,1.860868399250043,3,30,model4_fao
num__unemployment_total_z,-1.0011717854945732,3,30,model4_fao
num__unemployment_youth,-0.24524899200817693,3,30,model4_fao
num__unemployment_youth_z,1.2417652053010988,3,30,model4_fao
num__unemployment_sa,2.024841051823284,3,30,model4_fao
num__unemployment_sa_z,0.5309306170846095,3,30,model4_fao
num__unemployment_rate,-3.1098174668421406,3,30,model4_fao
num__unemployment_rate_z,0.12520334458128096,3,30,model4_fao
num__earnings_monthly,0.8486722165021814,3,30,model4_fao
num__earnings_monthly_z,-0.10695995608321893,3,30,model4_fao
num__political_stability_est,-0.9788273713493123,3,30,model4_fao
num__political_stability_est_z,0.06154451585606706,3,30,model4_fao
num__voice_accountability_est,-0.7566027945078423,3,30,model4_fao
num__voice_accountability_est_z,0.4750054459443406,3,30,model4_fao
num__government_effectiveness_est,2.0985127262181247,3,30,model4_fao
num__government_effectiveness_est_z,-0.32344736386876477,3,30,model4_fao
num__rule_of_law_est,-1.4078861264194416,3,30,model4_fao
num__rule_of_law_est_z,-0.0377083343281969,3,30,model4_fao
num__fx_pct_30d_x_instability,-0.1964952636943573,3,30,model4_fao
num__oil_brent_pct_30d_x_inflation,0.17613189097300047,3,30,model4_fao
num__economic_stress_index,-0.2047515388367705,3,30,model4_fao
num__economic_stress_index_z,0.13100532696809383,3,30,model4_fao
num__labour_conflict_index,-0.012300111338877323,3,30,model4_fao
num__labour_conflict_index_z,0.02300449920926367,3,30,model4_fao
num__protest_mobilisation_index,0.03459195690952859,3,30,model4_fao
num__protest_mobilisation_index_z,-0.10345907113821719,3,30,model4_fao
num__food_cpi_inflation,-0.017737437924122513,3,30,model4_fao
num__food_cpi_inflation_z,-0.30232492160367097,3,30,model4_fao
num__energy_cpi_inflation,0.09939508538323845,3,30,model4_fao
num__energy_cpi_inflation_z,0.10165883117936313,3,30,model4_fao
num__month_sin,0.08448577388424304,3,30,model4_fao
num__month_cos,0.11001867683318754,3,30,model4_fao
num__fao_food_index_yoy,-1.3116485232712567,3,30,model4_fao
num__fao_cereals_index_yoy,-0.19108241776328916,3,30,model4_fao
num__fao_oils_index_yoy,1.1695196426926233,3,30,model4_fao
num__fao_food_index_yoy_above90,0.3227835463833221,3,30,model4_fao
num__fao_cereals_index_yoy_above90,0.30637130321194544,3,30,model4_fao
num__fao_cereals_index_yoy_lag1m,0.4104045040565159,3,30,model4_fao
num__fao_cereals_index_yoy_lag3m,-0.7251021991672847,3,30,model4_fao
