feature,importance,fold_id,horizon,model_name
num__rule_of_law_est,0.04832604,1,30,model6_xgb_nolag
num__fx_pct_30d_x_instability,0.00071997556,1,30,model6_xgb_nolag
num__oil_brent_pct_30d_x_inflation,0.004087429,1,30,model6_xgb_nolag
num__economic_stress_index,0.010465379,1,30,model6_xgb_nolag
num__economic_stress_index_z,0.0028154764,1,30,model6_xgb_nolag
num__labour_conflict_index,0.0020463972,1,30,model6_xgb_nolag
num__labour_conflict_index_z,0.0076283803,1,30,model6_xgb_nolag
num__protest_mobilisation_index,0.015615088,1,30,model6_xgb_nolag
num__protest_mobilisation_index_z,0.008390326,1,30,model6_xgb_nolag
num__food_cpi_inflation,0.014020877,1,30,model6_xgb_nolag
num__food_cpi_inflation_z,0.010522549,1,30,model6_xgb_nolag
num__energy_cpi_inflation,0.008174161,1,30,model6_xgb_nolag
num__energy_cpi_inflation_z,0.005908437,1,30,model6_xgb_nolag
num__month_sin,0.0051634926,1,30,model6_xgb_nolag
num__month_cos,0.011358574,1,30,model6_xgb_nolag
num__fao_food_index_yoy,0.02410503,1,30,model6_xgb_nolag
num__fao_cereals_index_yoy,0.004466623,1,30,model6_xgb_nolag
num__fao_oils_index_yoy,0.019114941,1,30,model6_xgb_nolag
num__fao_food_index_yoy_above90,0.0,1,30,model6_xgb_nolag
num__fao_cereals_index_yoy_above90,0.0,1,30,model6_xgb_nolag
num__fao_cereals_index_yoy_lag1m,0.0051922346,1,30,model6_xgb_nolag
num__fao_cereals_index_yoy_lag3m,0.0062017534,1,30,model6_xgb_nolag
num__fao_cereals_index_yoy_lag6m,0.0,1,30,model6_xgb_nolag
num__fao_food_index_yoy_lag1m,0.0042793876,1,30,model6_xgb_nolag
num__fao_food_index_yoy_lag3m,0.0022047118,1,30,model6_xgb_nolag
num__fao_cereals_yoy_x_instability,0.0071112537,1,30,model6_xgb_nolag
num__fao_food_yoy_x_youth_unemp,0.0067653805,1,30,model6_xgb_nolag
num__gta_harmful_events,0.0037758334,1,30,model6_xgb_nolag
num__gta_harmful_events_z,0.025850208,1,30,model6_xgb_nolag
num__gta_liberalising_events,0.0,1,30,model6_xgb_nolag
num__gta_liberalising_events_z,0.013336664,1,30,model6_xgb_nolag
num__gta_30d_count,0.002402202,1,30,model6_xgb_nolag
num__gta_30d_count_z,0.0026326403,1,30,model6_xgb_nolag
num__gta_90d_count,0.048492543,1,30,model6_xgb_nolag
num__gta_90d_count_z,0.0032426156,1,30,model6_xgb_nolag
num__acled_7d_lag,0.3478535,1,30,model5_income_group
num__acled_28d_lag,0.36448205,1,30,model5_income_group
num__riot_7d_lag,0.0,1,30,model5_income_group
num__riot_28d_lag,0.0,1,30,model5_income_group
num__violence_7d_lag,0.0,1,30,model5_income_group
num__violence_28d_lag,0.0,1,30,model5_income_group
num__protest_fat_7d_lag,0.0,1,30,model5_income_group
num__protest_fat_28d_lag,0.0,1,30,model5_income_group
num__fx_pct_7d,0.0,1,30,model5_income_group
num__fx_pct_30d,0.0,1,30,model5_income_group
num__fx_pct_90d,0.0,1,30,model5_income_group
num__fx_vol_7d,0.0,1,30,model5_income_group
num__fx_vol_30d,0.0,1,30,model5_income_group
num__oil_brent_pct_14d,0.0,1,30,model5_income_group
num__oil_brent_pct_30d,0.0,1,30,model5_income_group
num__yield_us10y,0.0,1,30,model5_income_group
num__fx_pct_30d_z,0.0,1,30,model5_income_group
num__fx_vol_30d_z,0.007998823,1,30,model5_income_group
num__oil_brent_pct_30d_z,0.0,1,30,model5_income_group
num__gdp_growth,0.0,1,30,model5_income_group
num__gdp_per_capita_growth,0.0,1,30,model5_income_group
num__inflation_cpi_yoy,0.0,1,30,model5_income_group
num__unemployment_total,0.007969413,1,30,model5_income_group
num__unemployment_youth,0.0,1,30,model5_income_group
num__unemployment_sa,0.0,1,30,model5_income_group
num__unemployment_sa_z,0.0,1,30,model5_income_group
num__unemployment_rate,0.0,1,30,model5_income_group
num__unemployment_rate_z,0.0,1,30,model5_income_group
num__earnings_monthly,0.0,1,30,model5_income_group
num__earnings_monthly_z,0.0,1,30,model5_income_group
num__political_stability_est,0.0,1,30,model5_income_group
num__voice_accountability_est,0.0,1,30,model5_income_group
num__government_effectiveness_est,0.0,1,30,model5_income_group
num__rule_of_law_est,0.0,1,30,model5_income_group
num__fx_pct_30d_x_instability,0.0,1,30,model5_income_group
num__oil_brent_pct_30d_x_inflation,0.0,1,30,model5_income_group
num__economic_stress_index,0.003786996,1,30,model5_income_group
num__economic_stress_index_z,0.0,1,30,model5_income_group
num__labour_conflict_index,0.0,1,30,model5_income_group
num__labour_conflict_index_z,0.0,1,30,model5_income_group
num__protest_mobilisation_index,0.0028360935,1,30,model5_income_group
num__protest_mobilisation_index_z,0.0,1,30,model5_income_group
num__food_cpi_inflation,0.0,1,30,model5_income_group
num__food_cpi_inflation_z,0.0,1,30,model5_income_group
num__energy_cpi_inflation,0.0,1,30,model5_income_group
num__energy_cpi_inflation_z,0.015126654,1,30,model5_income_group
num__month_sin,0.0,1,30,model5_income_group
num__month_cos,0.07732219,1,30,model5_income_group
num__fao_food_index_yoy,0.078534655,1,30,model5_income_group
num__fao_cereals_index_yoy,0.0,1,30,model5_income_group
num__fao_oils_index_yoy,0.094089575,1,30,model5_income_group
num__fao_food_index_yoy_above90,0.0,1,30,model5_income_group
num__fao_cereals_index_yoy_above90,0.0,1,30,model5_income_group
num__fao_cereals_index_yoy_lag1m,0.0,1,30,model5_income_group
num__fao_cereals_index_yoy_lag3m,0.0,1,30,model5_income_group
num__fao_cereals_index_yoy_lag6m,0.0,1,30,model5_income_group
num__fao_food_index_yoy_lag1m,0.0,1,30,model5_income_group
num__fao_food_index_yoy_lag3m,0.0,1,30,model5_income_group
num__fao_cereals_yoy_x_instability,0.0,1,30,model5_income_group
num__fao_food_yoy_x_youth_unemp,0.0,1,30,model5_income_group
num__gta_harmful_events,0.0,1,30,model5_income_group
num__gta_harmful_events_z,0.0,1,30,model5_income_group
num__gta_liberalising_events,0.0,1,30,model5_income_group
num__gta_liberalising_events_z,0.0,1,30,model5_income_group
num__gta_30d_count,0.0,1,30,model5_income_group
num__gta_30d_count_z,0.0,1,30,model5_income_group
num__gta_90d_count,0.0,1,30,model5_income_group
num__gta_90d_count_z,0.0,1,30,model5_income_group
num__acled_7d_lag,0.0,1,30,model5_income_group
num__acled_28d_lag,0.75797296,1,30,model5_income_group
num__riot_7d_lag,0.0,1,30,model5_income_group
num__riot_28d_lag,0.0,1,30,model5_income_group
num__violence_7d_lag,0.0,1,30,model5_income_group
num__violence_28d_lag,0.031154815,1,30,model5_income_group
num__protest_fat_7d_lag,0.0,1,30,model5_income_group
num__protest_fat_28d_lag,0.0,1,30,model5_income_group
num__fx_pct_7d,0.0,1,30,model5_income_group
num__fx_pct_30d,0.0,1,30,model5_income_group
num__fx_pct_90d,0.0,1,30,model5_income_group
num__fx_vol_7d,0.0,1,30,model5_income_group
num__fx_vol_30d,0.0,1,30,model5_income_group
num__oil_brent_pct_14d,0.0,1,30,model5_income_group
num__oil_brent_pct_30d,0.0,1,30,model5_income_group
num__yield_us10y,0.0,1,30,model5_income_group
num__fx_pct_30d_z,0.0,1,30,model5_income_group
num__fx_vol_30d_z,0.0,1,30,model5_income_group
num__oil_brent_pct_30d_z,0.0,1,30,model5_income_group
num__gdp_growth,0.0,1,30,model5_income_group
num__gdp_per_capita_growth,0.0,1,30,model5_income_group
num__inflation_cpi_yoy,0.0,1,30,model5_income_group
num__unemployment_total,0.0,1,30,model5_income_group
num__unemployment_youth,0.0,1,30,model5_income_group
num__unemployment_sa,0.0,1,30,model5_income_group
num__unemployment_sa_z,0.0,1,30,model5_income_group
num__unemployment_rate,0.0,1,30,model5_income_group
num__unemployment_rate_z,0.0,1,30,model5_income_group
num__political_stability_est,0.0558128,1,30,model5_income_group
num__voice_accountability_est,0.0,1,30,model5_income_group
num__government_effectiveness_est,0.028377354,1,30,model5_income_group
num__rule_of_law_est,0.0,1,30,model5_income_group
num__fx_pct_30d_x_instability,0.0,1,30,model5_income_group
num__oil_brent_pct_30d_x_inflation,0.0,1,30,model5_income_group
num__economic_stress_index,0.0,1,30,model5_income_group
num__economic_stress_index_z,0.0,1,30,model5_income_group
num__labour_conflict_index,0.0,1,30,model5_income_group
num__labour_conflict_index_z,0.0,1,30,model5_income_group
num__protest_mobilisation_index,0.0,1,30,model5_income_group
num__protest_mobilisation_index_z,0.0,1,30,model5_income_group
num__food_cpi_inflation,0.009703629,1,30,model5_income_group
num__food_cpi_inflation_z,0.0,1,30,model5_income_group
num__energy_cpi_inflation,0.0,1,30,model5_income_group
num__energy_cpi_inflation_z,0.0,1,30,model5_income_group
num__month_sin,0.04269081,1,30,model5_income_group
num__month_cos,0.065469556,1,30,model5_income_group
num__fao_food_index_yoy,0.0,1,30,model5_income_group
num__fao_cereals_index_yoy,0.0,1,30,model5_income_group
num__fao_oils_index_yoy,0.0,1,30,model5_income_group
num__fao_food_index_yoy_above90,0.0,1,30,model5_income_group
num__fao_cereals_index_yoy_above90,0.0,1,30,model5_income_group
num__fao_cereals_index_yoy_lag1m,0.0,1,30,model5_income_group
num__fao_cereals_index_yoy_lag3m,0.0,1,30,model5_income_group
num__fao_cereals_index_yoy_lag6m,0.0,1,30,model5_income_group
num__fao_food_index_yoy_lag1m,0.0,1,30,model5_income_group
num__fao_food_index_yoy_lag3m,0.0,1,30,model5_income_group
num__fao_cereals_yoy_x_instability,0.0,1,30,model5_income_group
num__fao_food_yoy_x_youth_unemp,0.0,1,30,model5_income_group
num__gta_harmful_events,0.0,1,30,model5_income_group
num__gta_harmful_events_z,0.002460452,1,30,model5_income_group
num__gta_liberalising_events,0.0,1,30,model5_income_group
num__gta_liberalising_events_z,0.0,1,30,model5_income_group
num__gta_30d_count,0.0,1,30,model5_income_group
num__gta_30d_count_z,0.0,1,30,model5_income_group
num__gta_90d_count,0.0063575297,1,30,model5_income_group
num__gta_90d_count_z,0.0,1,30,model5_income_group
num__acled_7d_lag,0.23641494,1,30,model5_income_group
num__acled_28d_lag,0.1306634,1,30,model5_income_group
num__riot_7d_lag,0.0,1,30,model5_income_group
num__riot_28d_lag,0.012530615,1,30,model5_income_group
num__violence_7d_lag,0.007524459,1,30,model5_income_group
num__violence_28d_lag,0.011523244,1,30,model5_income_group
num__protest_fat_7d_lag,0.0,1,30,model5_income_group
num__protest_fat_28d_lag,0.0,1,30,model5_income_group
num__fx_pct_7d,0.008412724,1,30,model5_income_group
num__fx_pct_30d,0.009811159,1,30,model5_income_group
num__fx_pct_90d,0.006427839,1,30,model5_income_group
num__fx_vol_7d,0.0054984936,1,30,model5_income_group
num__fx_vol_30d,0.008074885,1,30,model5_income_group
num__oil_brent_pct_14d,0.00407748,1,30,model5_income_group
num__oil_brent_pct_30d,0.003772651,1,30,model5_income_group
num__yield_us10y,0.006723817,1,30,model5_income_group
num__fx_pct_30d_z,0.007501188,1,30,model5_income_group
num__fx_vol_30d_z,0.0063589937,1,30,model5_income_group
num__oil_brent_pct_30d_z,0.0040641534,1,30,model5_income_group
num__gdp_growth,0.032684036,1,30,model5_income_group
num__gdp_per_capita_growth,0.036431275,1,30,model5_income_group
num__inflation_cpi_yoy,0.0077910903,1,30,model5_income_group
num__unemployment_total,0.04357449,1,30,model5_income_group
num__unemployment_youth,0.009188425,1,30,model5_income_group
num__unemployment_sa,0.0,1,30,model5_income_group
num__unemployment_sa_z,0.0,1,30,model5_income_group
num__unemployment_rate,0.039972845,1,30,model5_income_group
num__unemployment_rate_z,0.0021753807,1,30,model5_income_group
num__earnings_monthly,0.0063437014,1,30,model5_income_group
num__earnings_monthly_z,0.0015872859,1,30,model5_income_group
num__political_stability_est,0.009519874,1,30,model5_income_group
num__voice_accountability_est,0.013330292,1,30,model5_income_group
num__government_effectiveness_est,0.024142897,1,30,model5_income_group
num__rule_of_law_est,0.043180175,1,30,model5_income_group
num__fx_pct_30d_x_instability,0.0045877,1,30,model5_income_group
num__oil_brent_pct_30d_x_inflation,0.004007006,1,30,model5_income_group
num__economic_stress_index,0.008734752,1,30,model5_income_group
num__economic_stress_index_z,0.027899021,1,30,model5_income_group
num__labour_conflict_index,0.0,1,30,model5_income_group
num__labour_conflict_index_z,0.024868187,1,30,model5_income_group
num__protest_mobilisation_index,0.01604424,1,30,model5_income_group
num__protest_mobilisation_index_z,0.021327076,1,30,model5_income_group
num__food_cpi_inflation,0.0065865424,1,30,model5_income_group
num__food_cpi_inflation_z,0.011657266,1,30,model5_income_group
num__energy_cpi_inflation,0.0076690717,1,30,model5_income_group
num__energy_cpi_inflation_z,0.008926986,1,30,model5_income_group
num__month_sin,0.0054320632,1,30,model5_income_group
num__month_cos,0.005251873,1,30,model5_income_group
num__fao_food_index_yoy,0.004103904,1,30,model5_income_group
num__fao_cereals_index_yoy,0.004653095,1,30,model5_income_group
num__fao_oils_index_yoy,0.0054752603,1,30,model5_income_group
num__fao_food_index_yoy_above90,0.0,1,30,model5_income_group
num__fao_cereals_index_yoy_above90,0.0,1,30,model5_income_group
num__fao_cereals_index_yoy_lag1m,0.008041256,1,30,model5_income_group
num__fao_cereals_index_yoy_lag3m,0.008703531,1,30,model5_income_group
num__fao_cereals_index_yoy_lag6m,0.0047423895,1,30,model5_income_group
num__fao_food_index_yoy_lag1m,0.00843796,1,30,model5_income_group
num__fao_food_index_yoy_lag3m,0.0044845724,1,30,model5_income_group
num__fao_cereals_yoy_x_instability,0.0072636427,1,30,model5_income_group
num__fao_food_yoy_x_youth_unemp,0.0055006244,1,30,model5_income_group
num__gta_harmful_events,0.0,1,30,model5_income_group
num__gta_harmful_events_z,0.0070318836,1,30,model5_income_group
num__gta_liberalising_events,0.0,1,30,model5_income_group
num__gta_liberalising_events_z,0.008733655,1,30,model5_income_group
num__gta_30d_count,0.007904598,1,30,model5_income_group
num__gta_30d_count_z,0.0068152286,1,30,model5_income_group
num__gta_90d_count,0.009810686,1,30,model5_income_group
num__gta_90d_count_z,0.006004046,1,30,model5_income_group
num__fx_pct_7d,0.0,1,30,model6_income_group_nolag
num__fx_pct_30d,0.0,1,30,model6_income_group_nolag
num__fx_pct_90d,0.0,1,30,model6_income_group_nolag
num__fx_vol_7d,0.0,1,30,model6_income_group_nolag
num__fx_vol_30d,0.0,1,30,model6_income_group_nolag
num__oil_brent_pct_14d,0.0,1,30,model6_income_group_nolag
num__oil_brent_pct_30d,0.0,1,30,model6_income_group_nolag
num__yield_us10y,0.0,1,30,model6_income_group_nolag
num__fx_pct_30d_z,0.0,1,30,model6_income_group_nolag
num__fx_vol_30d_z,0.021098828,1,30,model6_income_group_nolag
num__oil_brent_pct_30d_z,0.0,1,30,model6_income_group_nolag
num__gdp_growth,0.06926795,1,30,model6_income_group_nolag
num__gdp_per_capita_growth,0.04266821,1,30,model6_income_group_nolag
num__inflation_cpi_yoy,0.04483562,1,30,model6_income_group_nolag
num__unemployment_total,0.0,1,30,model6_income_group_nolag
num__unemployment_youth,0.0,1,30,model6_income_group_nolag
num__unemployment_sa,0.014167679,1,30,model6_income_group_nolag
num__unemployment_sa_z,0.014901671,1,30,model6_income_group_nolag
num__unemployment_rate,0.01573358,1,30,model6_income_group_nolag
num__unemployment_rate_z,0.0,1,30,model6_income_group_nolag
num__earnings_monthly,0.0,1,30,model6_income_group_nolag
num__earnings_monthly_z,0.0,1,30,model6_income_group_nolag
num__political_stability_est,0.008211892,1,30,model6_income_group_nolag
num__voice_accountability_est,0.30699816,1,30,model6_income_group_nolag
num__government_effectiveness_est,0.0,1,30,model6_income_group_nolag
num__rule_of_law_est,0.0,1,30,model6_income_group_nolag
num__fx_pct_30d_x_instability,0.0,1,30,model6_income_group_nolag
num__oil_brent_pct_30d_x_inflation,0.0,1,30,model6_income_group_nolag
num__economic_stress_index,0.0072723124,1,30,model6_income_group_nolag
num__economic_stress_index_z,0.0,1,30,model6_income_group_nolag
num__labour_conflict_index,0.06680489,1,30,model6_income_group_nolag
num__labour_conflict_index_z,0.0,1,30,model6_income_group_nolag
num__protest_mobilisation_index,0.009783718,1,30,model6_income_group_nolag
num__protest_mobilisation_index_z,0.0,1,30,model6_income_group_nolag
num__food_cpi_inflation,0.0,1,30,model6_income_group_nolag
num__food_cpi_inflation_z,0.0,1,30,model6_income_group_nolag
num__energy_cpi_inflation,0.03399858,1,30,model6_income_group_nolag
num__energy_cpi_inflation_z,0.026379876,1,30,model6_income_group_nolag
num__month_sin,0.0,1,30,model6_income_group_nolag
num__month_cos,0.0786087,1,30,model6_income_group_nolag
num__fao_food_index_yoy,0.04688655,1,30,model6_income_group_nolag
num__fao_cereals_index_yoy,0.0,1,30,model6_income_group_nolag
num__fao_oils_index_yoy,0.034142412,1,30,model6_income_group_nolag
num__fao_food_index_yoy_above90,0.0,1,30,model6_income_group_nolag
num__fao_cereals_index_yoy_above90,0.0,1,30,model6_income_group_nolag
num__fao_cereals_index_yoy_lag1m,0.0,1,30,model6_income_group_nolag
num__fao_cereals_index_yoy_lag3m,0.0,1,30,model6_income_group_nolag
num__fao_cereals_index_yoy_lag6m,0.0,1,30,model6_income_group_nolag
num__fao_food_index_yoy_lag1m,0.0,1,30,model6_income_group_nolag
num__fao_food_index_yoy_lag3m,0.0,1,30,model6_income_group_nolag
num__fao_cereals_yoy_x_instability,0.0,1,30,model6_income_group_nolag
num__fao_food_yoy_x_youth_unemp,0.0,1,30,model6_income_group_nolag
num__gta_harmful_events,0.0,1,30,model6_income_group_nolag
num__gta_harmful_events_z,0.0853403,1,30,model6_income_group_nolag
num__gta_liberalising_events,0.00630376,1,30,model6_income_group_nolag
num__gta_liberalising_events_z,0.025620587,1,30,model6_income_group_nolag
num__gta_30d_count,0.0,1,30,model6_income_group_nolag
num__gta_30d_count_z,0.0,1,30,model6_income_group_nolag
num__gta_90d_count,0.030930007,1,30,model6_income_group_nolag
num__gta_90d_count_z,0.010044665,1,30,model6_income_group_nolag
num__fx_pct_7d,0.0,1,30,model6_income_group_nolag
num__fx_pct_30d,0.0,1,30,model6_income_group_nolag
num__fx_pct_90d,0.0006064635,1,30,model6_income_group_nolag
num__fx_vol_7d,0.0063994713,1,30,model6_income_group_nolag
num__fx_vol_30d,0.031163156,1,30,model6_income_group_nolag
num__oil_brent_pct_14d,0.0,1,30,model6_income_group_nolag
num__oil_brent_pct_30d,0.0,1,30,model6_income_group_nolag
num__yield_us10y,0.0028502839,1,30,model6_income_group_nolag
num__fx_pct_30d_z,0.0,1,30,model6_income_group_nolag
num__fx_vol_30d_z,0.0,1,30,model6_income_group_nolag
num__oil_brent_pct_30d_z,0.0020549197,1,30,model6_income_group_nolag
num__gdp_growth,0.16275303,1,30,model6_income_group_nolag
num__gdp_per_capita_growth,0.02261179,1,30,model6_income_group_nolag
num__inflation_cpi_yoy,0.00662101,1,30,model6_income_group_nolag
num__unemployment_total,0.020680465,1,30,model6_income_group_nolag
num__unemployment_youth,0.008118276,1,30,model6_income_group_nolag
num__unemployment_sa,0.035660215,1,30,model6_income_group_nolag
num__unemployment_sa_z,0.005552683,1,30,model6_income_group_nolag
num__unemployment_rate,0.016945925,1,30,model6_income_group_nolag
num__unemployment_rate_z,0.0033076368,1,30,model6_income_group_nolag
num__political_stability_est,0.04046624,1,30,model6_income_group_nolag
num__voice_accountability_est,0.111968435,1,30,model6_income_group_nolag
num__government_effectiveness_est,0.23994522,1,30,model6_income_group_nolag
num__rule_of_law_est,0.05180453,1,30,model6_income_group_nolag
num__fx_pct_30d_x_instability,0.0,1,30,model6_income_group_nolag
num__oil_brent_pct_30d_x_inflation,0.0,1,30,model6_income_group_nolag
num__economic_stress_index,0.0074257106,1,30,model6_income_group_nolag
num__economic_stress_index_z,0.0016743833,1,30,model6_income_group_nolag
num__labour_conflict_index,0.0,1,30,model6_income_group_nolag
num__labour_conflict_index_z,0.0071532433,1,30,model6_income_group_nolag
num__protest_mobilisation_index,0.00988549,1,30,model6_income_group_nolag
num__protest_mobilisation_index_z,0.0016894029,1,30,model6_income_group_nolag
num__food_cpi_inflation,0.026096655,1,30,model6_income_group_nolag
num__food_cpi_inflation_z,0.011637439,1,30,model6_income_group_nolag
num__energy_cpi_inflation,0.012996671,1,30,model6_income_group_nolag
num__energy_cpi_inflation_z,0.0078722,1,30,model6_income_group_nolag
num__month_sin,0.0058704563,1,30,model6_income_group_nolag
num__month_cos,0.01527526,1,30,model6_income_group_nolag
num__fao_food_index_yoy,0.0,1,30,model6_income_group_nolag
num__fao_cereals_index_yoy,0.019394875,1,30,model6_income_group_nolag
num__fao_oils_index_yoy,0.015544899,1,30,model6_income_group_nolag
num__fao_food_index_yoy_above90,0.0,1,30,model6_income_group_nolag
num__fao_cereals_index_yoy_above90,0.0,1,30,model6_income_group_nolag
num__fao_cereals_index_yoy_lag1m,0.005023923,1,30,model6_income_group_nolag
num__fao_cereals_index_yoy_lag3m,0.004790877,1,30,model6_income_group_nolag
num__fao_cereals_index_yoy_lag6m,0.003584275,1,30,model6_income_group_nolag
num__fao_food_index_yoy_lag1m,0.015939238,1,30,model6_income_group_nolag
num__fao_food_index_yoy_lag3m,0.008003921,1,30,model6_income_group_nolag
num__fao_cereals_yoy_x_instability,0.00826453,1,30,model6_income_group_nolag
num__fao_food_yoy_x_youth_unemp,0.010068557,1,30,model6_income_group_nolag
num__gta_harmful_events,0.0,1,30,model6_income_group_nolag
num__gta_harmful_events_z,0.0050981683,1,30,model6_income_group_nolag
