feature,coefficient,fold_id,event_type,horizon,model_name,target
fe__country_iso3_POL,0.1991785442388226,2,protest,7,model0_persistence,protest_7d
fe__country_iso3_PRT,-0.6596220784951615,2,protest,7,model0_persistence,protest_7d
fe__country_iso3_SWE,-0.3837151992550982,2,protest,7,model0_persistence,protest_7d
fe__country_iso3_THA,1.1488961804222086,2,protest,7,model0_persistence,protest_7d
fe__country_iso3_TUR,1.209921704541948,2,protest,7,model0_persistence,protest_7d
fe__country_iso3_USA,2.7311737503575597,2,protest,7,model0_persistence,protest_7d
fe__country_iso3_VNM,-0.8631431264665831,2,protest,7,model0_persistence,protest_7d
fe__country_iso3_ZAF,2.775261645180171,2,protest,7,model0_persistence,protest_7d
fe__country_iso3_ZWE,1.3089979064937585,2,protest,7,model0_persistence,protest_7d
num__gdelt_protest_7d_lag,0.173271849510793,1,strike,7,model0_persistence,strike_7d
num__gdelt_protest_28d_lag,0.0336911879986258,1,strike,7,model0_persistence,strike_7d
num__gdelt_strike_7d_lag,0.1948334652132517,1,strike,7,model0_persistence,strike_7d
num__gdelt_strike_28d_lag,0.3458563821664749,1,strike,7,model0_persistence,strike_7d
num__gdelt_protest_region_14d,-0.1114829881276661,1,strike,7,model0_persistence,strike_7d
num__gdelt_strike_region_14d,0.0439089650514658,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_AUS,3.193686740571092,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_BOL,-1.762530786345061,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_BRA,0.3103782793967976,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_CAN,3.6433314567090536,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_CHL,1.0355215009182552,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_CHN,1.1959001215260796,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_DEU,2.0419688191212075,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_ESP,1.3596663538187412,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_FRA,2.0296450894088887,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_GBR,4.301302658842889,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_GRC,0.8298018653751157,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_HUN,-0.5431458170217689,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_IDN,-0.1477555420523655,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_IND,4.434523737562495,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_IRL,2.628355239772644,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_ITA,0.8536850743418268,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_JPN,-1.0065047717724953,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_KEN,1.149820304697309,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_KOR,2.5234840916384758,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_LAO,-3.9860992391704007,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_MAR,-1.3993286197492822,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_MEX,0.5054595354334349,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_MOZ,-2.2346126726484434,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_MYS,0.1511728216224728,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_NAM,-1.3462899080788255,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_NLD,0.6781673920436825,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_NOR,0.0057659134217825,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_PER,-0.0593462510904764,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_PHL,1.442207259888534,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_POL,-1.6694161234157014,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_PRT,1.5405143451082486,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_SWE,-0.2741058319273294,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_THA,-0.0488533344863579,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_TUR,0.4267488055156626,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_USA,4.367249291712229,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_VNM,0.2021152132158612,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_ZAF,3.1846161643323496,1,strike,7,model0_persistence,strike_7d
fe__country_iso3_ZWE,1.92507778766448,1,strike,7,model0_persistence,strike_7d
num__gdelt_protest_7d_lag,0.1645764299250359,2,strike,7,model0_persistence,strike_7d
num__gdelt_protest_28d_lag,0.0313948958401524,2,strike,7,model0_persistence,strike_7d
num__gdelt_strike_7d_lag,0.2299611616119004,2,strike,7,model0_persistence,strike_7d
num__gdelt_strike_28d_lag,0.3295373943511492,2,strike,7,model0_persistence,strike_7d
num__gdelt_protest_region_14d,-0.0031341802112255,2,strike,7,model0_persistence,strike_7d
num__gdelt_strike_region_14d,0.1330363637123352,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_AUS,3.127698833345585,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_BOL,-1.5956122641802335,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_BRA,0.298753359114208,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_CAN,3.342255054421392,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_CHL,1.0277374967314568,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_CHN,1.016108695105129,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_DEU,1.5365172856412284,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_ESP,0.7479680955697171,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_FRA,1.5517460433671877,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_GBR,4.238147801874311,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_GRC,0.3340991594649132,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_HUN,-0.927743279077725,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_IDN,-0.0473643866505684,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_IND,4.358056693376361,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_IRL,2.2497057863485703,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_ITA,0.4443909900606992,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_JPN,-1.3819346956320422,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_KEN,1.0390682451146525,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_KOR,2.3504840403826908,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_LAO,-4.267003174252935,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_MAR,-1.3415969976867768,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_MEX,0.5596578156487654,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_MOZ,-2.5908937512976173,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_MYS,0.1535276936030384,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_NAM,-1.6839618881125822,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_NLD,0.1839996622155126,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_NOR,-0.3341193524865601,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_PER,-0.1977788486140006,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_PHL,1.3367308394216495,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_POL,-1.919166734074472,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_PRT,0.9170884046269252,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_SWE,-0.9204733873273866,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_THA,0.0365544399314733,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_TUR,0.5112493738591664,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_USA,4.610631219018562,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_VNM,-0.0192750262105414,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_ZAF,3.1047160736892683,2,strike,7,model0_persistence,strike_7d
fe__country_iso3_ZWE,1.7825605576673167,2,strike,7,model0_persistence,strike_7d
