url,location_name,gdelt_lat,gdelt_lon,geocoded_lat,geocoded_lon,distance_km,is_outlier
https://www.bloombergquint.com/business/2018/01/08/flooding-risk-after-wildfires-adds-to-california-s-weather-woes,"United States, California",39.0724,-76.7902,36.7014631,-118.755997,3659.6,True
https://www.newera.com.na/2018/01/08/eleven-people-drown-in-11-days/,Namibia,-22.57,17.0836,-23.2335499,17.3231107,77.8,False
https://www.npr.org/sections/thetwo-way/2018/01/08/576543677/new-report-shows-disasters-in-2017-cost-more-than-300-billion,USA,31.106,-97.6475,39.7837304,-100.445882,997.5,True
http://www.thesundaily.my/news/2018/01/08/flash-floods-eastern-singapore,Singapore,1.34917,103.95,1.357107,103.8194992,14.5,False
http://sanfrancisco.cbslocal.com/2018/01/08/winter-storms-trigger-commute-chaos-fears-of-mudslides/,"USA, California, San Francisco",37.1108,-121.845,37.7879363,-122.4075201,90.2,False
https://citizen.co.za/news/news-world/1775484/china-cambodia-conservation-environment-mekong-diplomacy/,"Cambodia, Kandal",22.5621,99.9103,11.3962625,105.0207869,1354.9,True
http://fox40.com/2018/01/07/water-leak-floods-crowded-jfk-airport-baggage-claim/,"USA, New York, New York City, JFK Airport",34.0522,-118.244,40.6429479,-73.7793734,3955.4,True
http://www.tnp.sg/news/singapore/mondays-heavy-rain-damaged-cars-flooded-cabins-buses,Singapore,1.28333,103.833,1.357107,103.8194992,8.3,False
http://www.theaustralian.com.au/news/latest-news/flood-warning-ahead-of-wa-cyclone/news-story/3251180bb6f7e5dc70fded4c51b35a9f?nk=4f58376410b315798b20692d0de590dc-1515486768,"Australia, Western Australia",-20.3121,118.611,-25.2303005,121.0187246,600.0,True
https://www.timeslive.co.za/news/south-africa/2018-01-09-sa-weather-service-warns-of-severe-thunderstorms-hail-and-flash-flooding/,"South Africa, Gauteng",-25.6347,27.7802,-25.9363439,28.0813105,45.1,False
https://www.boston.com/weather/weather/2018/01/09/flooding-friday-saturday-january-12-13-2018,"United States, Massachusetts",41.7001,-70.0328,42.3788774,-72.032366,181.6,False
https://www.reviewjournal.com/weather/rain-continues-throughout-las-vegas-valley/,"United States, Nevada, Las Vegas",36.2572,-115.643,36.1674263,-115.1484131,45.5,False
https://watchers.news/2018/01/09/homes-wiped-out-after-heavy-rainfall-deadly-floods-and-mudslides-hit-california/,"USA, California, Montecito",34.3667,-118.201,34.4366626,-119.6320753,131.5,False
https://www.reviewjournal.com/traffic/rain-snarls-las-vegas-valley-traffic-forces-water-rescues/,"United States, Nevada, Las Vegas Valley",36.0003,-114.876,36.122605,-115.1797755,30.5,False
https://www.timeslive.co.za/news/south-africa/2018-01-09-gauteng-residents-brace-for-severe-storms-large-haildamaging-winds/,"South Africa, Gauteng",-26.2,28.0833,-25.9363439,28.0813105,29.3,False
http://news.abs-cbn.com/business/01/09/18/south-davao-devt-refuses-blame-for-zamboanga-floods,"Philippines, Zamboanga Peninsula, Zamboanga City",7.29111,122.066,6.9046876,122.0764868,43.0,False
https://news.mb.com.ph/2018/01/09/duterte-orders-suspension-of-alleged-irresponsible-logging-ops-in-zamboanga-due-to-recent-flooding/,"Philippines, Zamboanga",6.91025,122.072,18.1888705,120.547657,1265.0,True
http://abc7chicago.com/weather/noreaster-brings-icy-floodwaters-into-downtown-boston/2862204/,"United States, Massachusetts, Boston, Seaport District",42.3595,-71.0467,42.343647,-71.0446391,1.8,False
http://gantdaily.com/2018/01/09/mud-wipes-out-homes-as-rains-deluge-southern-california/,"United States, California, Montecito",34.2867,-118.401,34.4366626,-119.6320753,114.2,False
http://www.deccanchronicle.com/nation/current-affairs/100118/500-turtles-to-clean-ganga-river-in-uttar-pradesh.html,"India, Uttar Pradesh",27.25,80.75,27.1303344,80.859666,17.2,False
http://www.manaonline.gov.mw/index.php/national/general/item/7475-260-households-affected-by-stormy-rains-in-bt-disaster-office,Malawi,-11.6084,34.2982,-13.2687204,33.9301963,188.9,False
http://www.hurriyetdailynews.com/plunging-water-levels-in-turkish-dams-heightening-concerns-125445,Turkey,41.9063,34.9491,39.294076,35.2316631,291.4,False
http://www.govtech.com/em/disaster/Flood-Mudslide-Risk-Prompts-Local-Emergency-Evacuations-for-Thomas-Fire-Burn-Areas.html,"United States, California, Ojai",36.17,-119.746,34.4480495,-119.242889,196.8,False
http://www.kion546.com/weather-authority/mudflow-wipes-out-homes-as-rains-deluge-southern-california/683463340,"United States, California",34.4667,-119.018,36.7014631,-118.755997,249.6,False
https://www.upi.com/Top_News/US/2018/01/09/At-least-3-dead-amid-heavy-rains-floods-slides-in-Southern-California/4931515517229/,"United States, California, Montecito",36.17,-119.746,34.4366626,-119.6320753,193.0,False
https://www.dailynews.com/2018/01/09/roads-closed-voluntary-evacuations-in-place-across-la-area-as-rain-triggers-mudslides/,"United States, California",34.1364,-118.775,36.7014631,-118.755997,285.2,False
https://www.nbcnews.com/news/weather/rains-southern-california-send-rivers-mud-homes-trigger-fire-n836016,"United States, California, Montecito",34.4367,-119.632,34.4366626,-119.6320753,0.0,False
http://www1.cbn.com/devotions/open-floodgates,"United States, Texas",28.4347,-96.8044,31.2638905,-98.5456116,356.6,False
http://www.wbur.org/npr/576543677/new-report-shows-disasters-in-2017-cost-more-than-300-billion,"USA, Texas",42.3584,-71.0598,31.2638905,-98.5456116,2723.5,True
http://gantdaily.com/2018/01/09/5-killed-in-southern-california-deluge-as-rivers-of-mud-wipe-out-homes/,"USA, California, Montecito",34.3667,-118.201,34.4366626,-119.6320753,131.5,False
http://radio.wpsu.org/post/new-report-shows-weather-disasters-2017-cost-more-300-billion,"United States, California",36.17,-119.746,36.7014631,-118.755997,106.5,False
https://world.wng.org/content/deadly_flooding_mudslides_hit_southern_california,"United States, California, Montecito",29.7633,-95.3633,34.4366626,-119.6320753,2338.2,True
http://www.theland.com.au/story/1644128/flood-flashback-north-east-and-riverina-floods/?cs=4963,"Australia, New South Wales",-35.3667,139.367,-31.8759835,147.2869493,829.3,True
https://uk.reuters.com/news/picture/flooding-and-mudslides-hit-southern-cali-idUKRTX476YE,"United States, California",34.4367,-119.632,36.7014631,-118.755997,264.0,False
http://www.syracuse.com/weather/index.ssf/2018/01/warmer_temperatures_freezing_rain_could_cause_flooding_this_weekend.html,"United States, New York",43.4553,-76.5105,40.7127281,-74.0060152,368.4,False
https://thepropertygazette.org/2018/01/10/authorities-take-precautions-as-rivers-across-germany-continue-to-flood/,Germany,50.7333,7.1,51.1638175,10.4478313,239.3,False
http://www.kion546.com/news/100-homes-destroyed-300-damaged-in-california-floods/684057793,"United States, California",36.17,-119.746,36.7014631,-118.755997,106.5,False
http://dailycaller.com/2018/01/09/13-dead-dozens-injured-as-massive-flooding-hits-california/,"United States, California",36.17,-119.746,36.7014631,-118.755997,106.5,False
http://www.masslive.com/weather/index.ssf/2018/01/flooding_from_heavy_rains_poss.html,"United States, Massachusetts",42.2373,-71.5314,42.3788774,-72.032366,44.1,False
http://www.bostonglobe.com/metro/2018/01/10/sunshine-and-warming-temperatures-wednesday-but-rain-coming/OLDcWJBPkRglEn99ncDRZM/story.html,"USA, Massachusetts",42.3584,-71.0598,42.3788774,-72.032366,79.9,False
http://www.latimes.com/local/lanow/la-me-mudslide-santa-barbara-20180110-story.html,"United States, California, Montecito",34.4367,-119.632,34.4366626,-119.6320753,0.0,False
https://www.today.ng/news/nigeria/10921/nema-dispatch-8-trucks-relief-materials-benue-flood-victims,"Nigeria, Benue",11.2417,4.37389,7.3505747,8.7772877,648.5,True
https://scroll.in/latest/864478/california-13-killed-after-heavy-rain-triggers-floods-and-mudslides-in-santa-barbara-county,"United States, California, Santa Barbara, Santa Barbara County",34.7333,-120.034,34.6791947,-120.5052462,43.5,False
http://boston.cbslocal.com/2018/01/10/flooding-durfee-high-school-fall-river/,"USA, Massachusetts, Fall River, Durfee High School",42.3584,-71.0598,41.7153268,-71.1287265,71.7,False
http://fox5sandiego.com/2018/01/09/local-coast-guard-crew-rescues-family-from-flooding-near-montecito/,"USA, California, Montecito",34.4367,-119.632,34.4366626,-119.6320753,0.0,False
https://news.mongabay.com/2018/01/study-amazon-dams-are-disrupting-ecologically-vital-flood-pulses/,Brazil,-2.5,-60.0,-10.3333333,-53.2,1149.9,True
https://en.wikinews.org/wiki/United_States:_At_least_thirteen_dead_in_Southern_California_after_rainstorm_causes_flooding,"United States, California, Southern California",34.2522,-118.288,33.9510011,-118.2062682,34.3,False
https://www.pe.com/2018/01/09/flooding-in-lytle-creek-leads-to-swiftwater-rescue/,"United States, California",36.17,-119.746,36.7014631,-118.755997,106.5,False
http://abc13.com/weather/california-flooding-death-toll-rises-to-15/2924071/,"United States, California, Santa Barbara, Montecito",34.3717,-119.335,34.4366626,-119.6320753,28.2,False
http://sacramento.cbslocal.com/2018/01/09/homeless-american-river-storm-sacramento/,"United States, California, Sacramento",38.5816,-121.494,38.5810606,-121.493895,0.1,False
https://www.today.ng/news/nigeria/57077/port-harcourt-witnesses-rainfall-2018,"Nigeria, Rivers, Port Harcourt",4.78917,6.99861,4.7676576,7.0188527,3.3,False
https://www.upi.com/Top_News/US/2018/01/09/At-least-13-killed-amid-heavy-rains-floods-slides-in-Southern-California/4931515517229/,"USA, California, Montecito",34.7333,-120.034,34.4366626,-119.6320753,49.4,False
https://northendwaterfront.com/2018/01/happened-sorting-january-2018-bomb-cyclone-flood-data-outlook/,"United States, Massachusetts, Boston",42.3584,-71.0598,42.3588336,-71.0578303,0.2,False
https://www.nbcnews.com/news/weather/rains-southern-california-send-rivers-mud-homes-trigger-fire-n836016?cid=public-rss_20180110,"United States, California, Montecito",34.0522,-118.244,34.4366626,-119.6320753,134.6,False
http://www.timescall.com/news-region-news/ci_31581232/groundbreaking-ceremony-affordable-housing-lyons,"United States, Colorado, Lyons",39.0646,-105.327,40.224432,-105.270532,129.1,False
http://gantdaily.com/2018/01/09/8-killed-in-southern-california-deluge-as-rivers-of-mud-wipe-out-homes/,"United States, California, Montecito",34.7333,-120.034,34.4366626,-119.6320753,49.4,False
http://www.govtech.com/em/disaster/At-least-13-Dead-as-Heavy-Rains-Trigger-Flooding-Mudflows-and-Freeway-Closures-Across-Southern-California.html,"USA, California, Santa Barbara, Montecito",34.4367,-119.632,34.4366626,-119.6320753,0.0,False
https://www.claimsjournal.com/news/west/2018/01/10/282456.htm,"United States, California",37.7749,-122.419,36.7014631,-118.755997,345.5,False
http://fox13now.com/2018/01/09/13-killed-in-southern-california-deluge-as-rivers-of-mud-wipe-out-homes/,"United States, California, Santa Barbara, Montecito",34.4358,-119.828,34.4366626,-119.6320753,18.0,False
http://www.xinhuanet.com/english/2018-01/11/c_136888966.htm,"Nepal, Terai",18.2698,109.563,27.6610547,84.4525001,2767.8,True
http://www.risingbd.com/english/45-Killed-in-Congo-flood/50800,"Democratic Republic of the Congo, Kinshasa",-4.32972,15.315,-4.32171,15.3122511,0.9,False
https://yubanet.com/scitech/river-flood-risks-increase-around-the-globe-under-future-warming/,unknown,40.809,-73.9613,5.3565834,95.4705535,14769.7,True
http://www.xinhuanet.com/english/2018-01/11/c_136888091.htm,"Nepal, Terai",28.0,84.0,27.6610547,84.4525001,58.3,False
http://www.china.org.cn/world/2018-01/12/content_50218337.htm,"Nepal, Terai",18.2698,109.563,27.6610547,84.4525001,2767.8,True
https://www.centralmaine.com/2018/01/12/officials-warn-of-flooding-on-kennebec-river-after-rain-snowmelt/,"United States, Maine, Augusta",44.6074,-69.3977,44.3148027,-69.7743945,44.2,False
https://www.leinsterexpress.ie/news/news/291364/weather-warning-floods-and-heavy-rain-forecast-by-met-eireann-across-most-of-country.html,Ireland,53.1136,-7.32,52.865196,-7.9794599,52.1,False
http://www.circleofblue.org/2018/daily-stream/the-stream-january-12-millions-at-flood-risk-within-next-20-years/,"USA, California, Santa Barbara County",42.1497,-74.9384,34.7136533,-119.985823,3962.5,True
https://weather.com/news/news/2018-01-12-winter-storm-hunter-flooding-impacts,"USA, Pennsylvania, Pittsburgh",39.2931,-77.8619,40.4406968,-80.0025666,222.8,False
http://www.stthomastimesjournal.com/2018/01/12/kettle-creek-issues-flood-warning,"Canada, Port Stanley",-51.7,-57.85,42.6660437,-81.2121712,10732.2,True
http://detroit.cbslocal.com/2018/01/12/evacuation-plan-in-place-with-dozens-of-homes-in-danger-of-flooding/,"United States, Michigan, East China Township",43.3264,-83.6572,42.7706968,-82.4834285,113.6,False
https://www.app.com/story/weather/2018/01/10/nj-weather-snow-warm-temperature/1021558001/,"United States, New Jersey",40.314,-74.5089,40.0757384,-74.4041622,27.9,False
http://www.hindustantimes.com/mumbai-news/five-months-after-man-drowned-in-mumbai-floods-body-handed-over-to-family/story-MhzgAlWKClL7KzIYSjhGOP.html,"India, Maharashtra, Thane, Ramnagar",27.0833,81.4167,19.2166065,73.0861813,1220.1,True
http://abc6onyourside.com/on-your-side/hydraulic-fluid-spill-frustrates-neighbors-in-north-linden,"United States, Ohio, Columbus, North Linden",40.3736,-82.7755,40.032707,-82.9776597,41.6,False
https://thehimalayantimes.com/business/china-provide-post-flood-recovery-assistance/,"Nepal, Province 1",27.6667,84.0,27.195814,87.3369312,333.5,False
http://kathmandupost.ekantipur.com/news/2018-01-12/china-provides-post-flood-recovery-help.html,"Nepal, Province 1",18.2698,109.563,27.195814,87.3369312,2480.9,True
https://www.niagarathisweek.com/news-story/8049378-ferry-on-st-clair-river-shut-down-after-ice-damages-dock/,"Canada, Ontario, St. Clair River",42.7167,-82.4833,42.6248342,-82.5143645,10.5,False
http://www.cbc.ca/news/canada/manitoba/manitoba-first-nations-flooding-settlement-1.4482353,"Canada, Manitoba",52.15,-97.7167,55.001251,-97.001038,320.5,False
http://news.trust.org/item/20180110100613-ttf9r/,"United States, California, Santa Barbara, Montecito",34.0522,-118.244,34.4366626,-119.6320753,134.6,False
http://abc7chicago.com/names-of-17-montecito-mudslide-victims-released/2933959/,"USA, California, Montecito",41.85,-87.6501,34.4366626,-119.6320753,2896.9,True
http://www.texasgopvote.com/family/high-five-0010439,"United States, Texas, Houston",29.7633,-95.3633,29.7589382,-95.3676974,0.6,False
http://www.gulfnews.ca/news/local/corner-brook-declares-state-of-emergency-amid-flooding-mudslides-washed-out-roads-in-western-nl-177008/,"Canada, Newfoundland and Labrador, Corner Brook",49.4833,-58.1167,48.95317,-57.947388,60.2,False
http://www.scoop.co.nz/stories/WO1801/S00091/rebuilt-bridge-in-upper-nile-helping-local-communities.htm,South Sudan,16.0,30.0,7.8699431,29.6667897,904.7,True
https://www.nbcconnecticut.com/news/local/Rain-Ice-Jam-Causing-Flooding-in-Southeastern-Connecticut-469126683.html,"United States, Connecticut",41.5951,-72.0506,41.6500201,-72.7342163,57.2,False
https://www.thestar.com.my/news/nation/2018/01/13/floods-worsen-in-pahang-johor-and-sabah/,"Malaysia, Pahang",6.286,100.813,3.6168822,102.5994547,356.7,False
https://weather.com/news/news/2018-01-12-winter-storm-hunter-flooding-northeast,"United States, Pennsylvania, Pittsburgh",39.2931,-77.8619,40.4406968,-80.0025666,222.8,False
https://www.aninews.in/news/national/general-news/dahanu-boat-capsize-32-students-rescued-search-ops-on201801131516400003/,"India, Maharashtra, Dahanu",19.9667,72.7333,19.9887244,72.733848,2.4,False
http://www.mariettatimes.com/news/2018/01/rainfall-swells-streams/,"United States, Ohio",40.3736,-82.7755,40.2253569,-82.6881395,18.1,False
http://www.irishexaminer.com/breakingnews/ireland/here-is-how-much-rain-fell-during-the-recent-warning-as-bandon-deals-with-floods-822619.html,"Ireland, Cork, Bandon",51.7469,-8.7425,51.7461712,-8.7369303,0.4,False
https://www.flamboroughreview.com/news-story/8051142-flooding-outages-as-rains-drench-east-coast/,"Canada, Ontario",45.7167,-65.5167,50.000678,-86.000977,1594.9,True
http://www.cbc.ca/news/canada/new-brunswick/new-brunswick-storm-1.4485938,"Canada, New Brunswick",45.7167,-65.5167,46.500283,-66.750183,129.0,False
https://www.northbaynipissing.com/news-story/8049329-flood-expected-in-new-hamburg-friday-afternoon/,"Canada, Ontario, New Hamburg",46.0667,-79.35,43.3784216,-80.7097716,317.6,False
http://www.burlingtonfreepress.com/story/news/2018/01/13/snow-ice-and-floods-finish-off-vt-warm-spell/1031431001/,"United States, Vermont",44.4759,-73.2121,44.5990718,-72.5002608,58.1,False
https://www.azcentral.com/story/news/local/arizona/2017/07/24/how-state-emergency-declaration-helps-you-and-how-doesnt/500540001/,"USA, Arizona, Mayer",34.5084,-112.376,34.4263875,-112.2367232,15.7,False
http://www.stargazette.com/story/news/2018/01/13/campbell-residents-return-home-after-flood/1031691001/,"USA, New York, Campbell",42.1497,-74.9384,42.2331295,-77.1974748,186.3,False
http://www.theintelligencer.net/news/community/2018/01/early-rain-flooding-yield-to-evening-snow-and-ice-around-ohio-valley/,"USA, Ohio",40.1612,-83.7249,40.2253569,-82.6881395,88.3,False
https://www.independent.ie/regionals/argus/localnotes/dundalknewry-rail-services-affected-by-storm-water-36468785.html,"Ireland, Louth, Dundalk",54.0,-6.41667,54.0046033,-6.4008879,1.2,False
http://fijivillage.com/news/Heavy-rain-warning-remains-in-force-for-the-whole-of-Fiji-5ksr29/,Fiji,-18.0,177.5,-18.1239696,179.0122737,160.5,False
https://www.seattletimes.com/nation-world/repairs-to-flooded-homes-on-track-for-completion-by-year-end/,"United States, Louisiana",31.1801,-91.8749,30.8703881,-92.007126,36.7,False
http://www.keeptalkinggreece.com/2018/01/14/greece-weather-snow-floods-jan14/,"Greece, Central Greece",39.4439,21.555,38.6064843,22.9435196,151.8,False
https://en.tempo.co/read/news/2018/01/14/206914821/Flash-Floods-Hit-Five-Districts-in-Bima,"Indonesia, West Nusa Tenggara, Bima",-8.1436,112.342,-8.5647631,118.762474,707.9,True
http://www.cbc.ca/news/canada/newfoundland-labrador/safety-priority-unprecedented-flooding-newfoundland-west-coast-1.4486657,"Canada, Newfoundland and Labrador, Halfway Point",46.0833,-81.8333,47.4941391,-53.1636572,2175.9,True
https://www.centralmaine.com/2018/01/13/warmer-temperature-heavy-rain-cause-flooding-in-waterville/,"United States, Maine, Waterville, Drummond Avenue",44.6074,-69.3977,44.5732959,-69.6235402,18.3,False
https://www.pressherald.com/2018/01/14/flooding-puts-areas-of-augusta-hallowell-under-icy-water/,"USA, Maine, Augusta",44.4667,-69.7662,44.3148027,-69.7743945,16.9,False
http://www.theintelligencer.net/news/top-headlines/2018/01/ohio-river-projected-to-crest-blow-flood-stage-today/,"USA, West Virginia, Wheeling, Ohio River",40.1001,-80.6165,40.1456016,-80.7019432,8.9,False
http://www.thehansindia.com/posts/index/Andhra-Pradesh/2018-01-14/AP-government-quenches-thirst-of-Chennai-residents-/351941,"India, Andhra Pradesh",18.6667,84.4333,15.9240905,80.1863809,544.3,True
https://reliefweb.int/report/nepal/china-provides-post-flood-recovery-assistance-nepal,"Nepal, Province 2",18.2698,109.563,26.9066675,85.7069635,2625.0,True
http://www.wcax.com/content/news/Water-rescues-in-Swanton-469175583.html,"USA, Vermont, Swanton, Rt. 78",44.0407,-72.7093,44.9150341,-73.1626672,103.7,False
http://wildsingaporenews.blogspot.com/2018/01/malaysia-flood-situation-in-johor.html,"Malaysia, Johor",3.4836,103.4,2.0228821,103.3114564,162.7,False
http://www.golocalprov.com/news/ri-labor-and-training-hit-by-flood-unveils-ris-technology-vulnerabilit,"United States, Rhode Island, Cranston, 1511 Pontiac Avenue",41.6772,-71.5101,41.7429619,-71.4578457,8.5,False
http://www.zanesvilletimesrecorder.com/story/news/local/2018/01/14/officials-still-monitoring-high-water-ice-jam/1032568001/,"United States, Ohio, Dresden",39.828175,-98.5795,40.1214579,-82.0106918,1410.2,True
http://www.570news.com/2018/01/14/concerns-about-dam-prompt-evacuations-in-new-brunswick-community/,"Canada, New Brunswick, Musquash",51.5,-0.116667,45.1875148,-66.3370307,4774.4,True
http://www.680news.com/2018/01/14/concerns-about-dam-prompt-evacuations-in-new-brunswick-community/,"Canada, New Brunswick, Musquash",43.7167,-79.4833,45.1875148,-66.3370307,1055.0,True
http://www.660news.com/2018/01/14/concerns-about-dam-prompt-evacuations-in-new-brunswick-community/,"Canada, New Brunswick, Musquash",21.1098,-157.531,45.1875148,-66.3370307,8451.6,True
https://www.democratandchronicle.com/story/news/2018/01/13/campbell-residents-return-home-after-flood/1031691001/,"United States, New York, Campbell",43.1548,-77.6156,42.2331295,-77.1974748,108.0,False
http://abc7.com/names-of-19-montecito-victims-released/2930517/,"USA, California, Montecito",41.85,-87.6501,34.4366626,-119.6320753,2896.9,True
http://nationalpost.com/pmn/news-pmn/canada-news-pmn/atlantic-canada-recovers-from-flooding-outages-and-evacuations-after-deluge,"Canada, New Brunswick, Musquash",49.05,-58.3833,45.1875148,-66.3370307,738.7,True
http://www.journalpioneer.com/news/update-residents-awash-in-frustration-over-flooding-of-local-road-177029/,"Canada, Prince Edward Island, St. Lawrence, Center Line Road",46.4,-63.7833,46.8544601,-64.1685733,58.5,False
https://www.thepacket.ca/news/update-corner-brook-humber-arm-south-declare-state-of-emergency-amid-flooding-road-washouts-in-western-nl-177008/,"Canada, Corner Brook",49.9167,-55.8333,48.95317,-57.947388,186.7,False
http://www.knoe.com/content/news/Restore-LA-says-all-flood-grants-to-be-awarded-by-August-2018-469278933.html,"United States, Louisiana",31.1801,-91.8749,30.8703881,-92.007126,36.7,False
http://www.cbc.ca/news/canada/new-brunswick/magaguadavic-river-lee-settlement-flood-ice-1.4487186,"Canada, New Brunswick, Lee Settlement",45.1167,-66.9,45.3234863,-66.8791954,23.1,False
http://www.cbc.ca/news/canada/montreal/duberge-les-saules-flooding-1.4487406,"Canada, Quebec, Quebec City, Duberger-Les-Saules",47.5,-72.0,46.810717,-71.3051767,92.9,False
http://wobm.com/ice-jam-on-the-delaware-river-prompts-flood-warning/,"USA, New Jersey, Trenton",40.3834,-74.8829,40.2203074,-74.7659,20.7,False
http://www.kalb.com/content/news/Repairs-to-flooded-homes-on-track-for-completion-by-year-end-469290823.html,"United States, Louisiana",31.1801,-91.8749,30.8703881,-92.007126,36.7,False
https://bangordailynews.com/2018/01/15/outdoors/weather/flood-warning-for-augusta-area-stretches-into-evening/,"United States, Maine",43.7351,-69.7739,45.709097,-68.8590201,231.1,False
https://www.therecord.com/news-story/8072253-atlantic-canada-recovers-from-flooding-outages/,"Canada, New Brunswick, Musquash",35.0,38.0,45.1875148,-66.3370307,8305.8,True
http://sacramento.cbslocal.com/2018/01/15/turlock-csu-stanislaus-flooding/,"USA, California, Turlock, Vista Apartments",36.17,-119.746,37.5209459,-120.8602563,180.0,False
http://www.philly.com/philly/news/weather/flooding-threat-ice-jam-delaware-river-20180115.html,"USA, New Jersey, Trenton",39.3498,-75.5148,40.2203074,-74.7659,116.0,False
http://www.bbc.co.uk/news/uk-northern-ireland-foyle-west-42669543,"United Kingdom, Northern Ireland",54.65,-8.11667,54.5859836,-6.9591554,74.9,False
http://www.philly.com/philly/hp/news_top/flooding-threat-ice-jam-delaware-river-20180115.html,"USA, New Jersey, Trenton",40.2171,-74.7429,40.2203074,-74.7659,2.0,False
http://www.cbc.ca/news/canada/new-brunswick/elsipogtog-flooding-power-outages-1.4487190,"Canada, New Brunswick, Elsipogtog",60.0,-96.0,46.585182,-64.9853383,2506.7,True
http://www.theobserver.ca/2018/01/15/ice-causes-damage-to-st-clair-river-docks,"Canada, Ontario, Sombra",42.7167,-82.4833,42.7148268,-82.4764466,0.6,False
https://infotel.ca/newsitem/atlantic-canada-recovers-from-flooding-outages-and-evacuations-after-deluge/it49434,"Canada, New Brunswick, Musquash",48.95,-57.9333,45.1875148,-66.3370307,761.0,True
http://wnbf.com/ice-jam-leads-to-campville-water-rescue-operation/,"United States, New York, Campville",42.1497,-74.9384,42.0875745,-76.148817,100.1,False
http://www.journalpioneer.com/news/local/update-residents-awash-in-frustration-over-flooding-of-local-road-177029/,"Canada, Prince Edward Island, St. Lawrence, Center Line Road",46.4,-63.7833,46.8544601,-64.1685733,58.5,False
http://ottawacitizen.com/news/canada/concerns-about-dam-prompt-evacuations-in-new-brunswick-community/wcm/cfd26681-2d73-4b5e-874e-10b9964a6084,"Canada, New Brunswick, Musquash",49.05,-58.3833,45.1875148,-66.3370307,738.7,True
