event_id_cnty,event_date,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,country,admin1,admin2,location,latitude,longitude,geo_precision,source_scale,fatalities
KAZ7,2018-11-06,2,Strategic developments,Arrests,Police Forces of Kazakhstan (1990-2019),,Civilians (International),,Kazakhstan,Almaty City,Almaly,Almaty,43.2566,76.9286,2,International,0
KAZ115,2018-09-25,2,Protests,Peaceful protest,Protesters (Kazakhstan),,,,Kazakhstan,Almaty,Taldykorgan,Taldykorgan,45.0166,78.3833,1,National,0
KAZ92,2018-04-05,2,Violence against civilians,Attack,Unidentified Armed Group (Kazakhstan),,Civilians (Kyrgyzstan),,Kazakhstan,Aqtobe,Aktobe,Aktobe,50.2832,57.2168,2,International,0
KAZ42,2018-03-23,2,Violence against civilians,Attack,Police Forces of Kazakhstan (1990-2019) Prison Guards,,Civilians (Kazakhstan),Prisoners (Kazakhstan),Kazakhstan,Almaty City,Almaly,Almaty,43.2566,76.9286,2,National,0
KAZ21,2018-01-03,2,Violence against civilians,Attack,Police Forces of Kazakhstan (1990-2019) Prison Guards,,Civilians (Kazakhstan),Prisoners (Kazakhstan); Women (Kazakhstan),Kazakhstan,Almaty City,Almaly,Almaty,43.2566,76.9286,1,National,0
KAZ16,2018-05-10,1,Protests,Protest with intervention,Protesters (Kazakhstan),DVK: Democratic Choice of Kazakhstan,Police Forces of Kazakhstan (1990-2019),,Kazakhstan,West Kazakhstan,Oral,Uralsk,51.2222,51.3728,1,Other-National,0
KAZ15,2018-05-10,1,Protests,Protest with intervention,Protesters (Kazakhstan),DVK: Democratic Choice of Kazakhstan,Police Forces of Kazakhstan (1990-2019),,Kazakhstan,Almaty City,Almaly,Almaty,43.2566,76.9286,1,Other,0
KAZ28,2018-09-06,1,Protests,Protest with intervention,Protesters (Kazakhstan),Muslim Group (Kazakhstan),Police Forces of Kazakhstan (1990-2019),,Kazakhstan,Turkistan,Maktaaral,Zhaylybaev,40.6429,68.5101,1,International,0
KAZ124,2018-09-04,1,Protests,Peaceful protest,Protesters (Kazakhstan),Women (Kazakhstan); Muslim Group (Kazakhstan),,,Kazakhstan,Turkistan,Turkistan,Turkistan,43.3009,68.2622,2,National,0
KAZ912,2018-05-31,1,Protests,Peaceful protest,Protesters (Kazakhstan),,,,Kazakhstan,Almaty City,Almaly,Almaty,43.2566,76.9286,1,New media,0
KAZ848,2018-01-08,1,Protests,Peaceful protest,Protesters (Kazakhstan),Muslim Group (Kazakhstan),,,Kazakhstan,Aqtobe,Aktobe,Aktobe,50.2832,57.2168,1,National,0
KAZ850,2018-01-17,1,Protests,Peaceful protest,Protesters (Kazakhstan),,,,Kazakhstan,Atyrau,Atyrau,Atyrau,47.1071,51.9083,1,National,0
KAZ851,2018-01-22,1,Protests,Peaceful protest,Protesters (Kazakhstan),,,,Kazakhstan,Almaty,Taldykorgan,Taldykorgan,45.0166,78.3833,1,National,0
KAZ854,2018-01-29,1,Protests,Peaceful protest,Protesters (Kazakhstan),,,,Kazakhstan,Almaty,Aksu,Zhansugurov,45.3934,79.5046,1,National,0
KAZ856,2018-01-31,1,Protests,Peaceful protest,Protesters (Kazakhstan),,,,Kazakhstan,Almaty,Karasay,Shamalgan,43.3704,76.6238,1,National,0
KAZ846,2018-01-03,1,Protests,Peaceful protest,Protesters (Kazakhstan),,,,Kazakhstan,North Kazakhstan,Petropavl,Petropavl,54.8727,69.1452,2,National,0
KAZ859,2018-02-02,1,Protests,Peaceful protest,Protesters (Kazakhstan),Teachers (Kazakhstan),,,Kazakhstan,Almaty,Enbekshikazak,Kainazar,43.3687,77.3125,1,National,0
KAZ858,2018-02-01,1,Protests,Peaceful protest,Protesters (Kazakhstan),Labor Group (Kazakhstan),,,Kazakhstan,Qaraghandy,Karagandy,Karaganda,49.8132,73.1071,1,National,0
KAZ853,2018-01-25,1,Protests,Peaceful protest,Protesters (Kazakhstan),,,,Kazakhstan,Qaraghandy,Saran,Saran,49.7999,72.8308,1,National,0
KAZ934,2018-07-19,1,Protests,Peaceful protest,Protesters (Kazakhstan),Labor Group (Uzbekistan); Labor Group (Kazakhstan); Protesters (Uzbekistan),,,Kazakhstan,Turkistan,Saryagash,Kaplanbek,41.4926,69.2693,1,National,0
KAZ855,2018-01-31,1,Protests,Peaceful protest,Protesters (Kazakhstan),,,,Kazakhstan,Almaty City,Almaly,Almaty,43.2566,76.9286,1,National,0
KAZ867,2018-02-10,1,Protests,Peaceful protest,Protesters (Kazakhstan),Labor Group (Kazakhstan),,,Kazakhstan,Aqtobe,Aktobe,Aktobe,50.2832,57.2168,1,National,0
KAZ869,2018-02-19,1,Protests,Peaceful protest,Protesters (Kazakhstan),Health Workers (Kazakhstan),,,Kazakhstan,Turkistan,Tole bi,Koksaek,42.2539,69.9781,1,National,0
KAZ870,2018-02-21,1,Protests,Peaceful protest,Protesters (Kazakhstan),,,,Kazakhstan,East Kazakhstan,Semey,Semey,50.403,80.2284,1,National,0
KAZ862,2018-02-05,1,Protests,Peaceful protest,Protesters (Kazakhstan),,,,Kazakhstan,Aqmola,Tselinograd,Karaotkel,51.1175,71.2153,1,National,0
KAZ873,2018-02-26,1,Protests,Peaceful protest,Protesters (Kazakhstan),Labor Group (Kazakhstan),,,Kazakhstan,West Kazakhstan,Oral,Uralsk,51.2222,51.3728,1,National,0
KAZ865,2018-02-06,1,Protests,Peaceful protest,Protesters (Kazakhstan),Labor Group (Kazakhstan),,,Kazakhstan,Turkistan,Tulkibas,Balykty,42.5866,70.0614,1,National,0
