url_normalized,top_expert,top_expert_p,actiongeo_lat,actiongeo_lon
https://www.eureporter.co/environment/flooding-environment/2021/07/27/cars-and-pavements-washed-away-as-belgian-town-hit-by-worst-floods-in-decades/,flood,0.9960696033723136,50.8167,6.76667
http://www.asianews.it/news-en/Henan-floods:-up-to-10-thousand-victims-53737.html,flood,0.990120626058631,30.5833,114.267
https://www.pbs.org/newshour/show/why-are-tunisians-protesting-understanding-the-countrys-crisis-of-democracy,protests,0.989373532552444,38.899,-77.038
https://www.ibtimes.co.in/maharashtra-floods-toll-climbs-192-situation-eases-search-missing-839091,flood,0.9876428225146286,16.8667,74.5667
https://www.kvnf.org/post/once-thousand-year-floods-china-have-left-over-one-million-people-displaced,flood,0.9856482511587764,38.0381,115.977
https://www.aninews.in/news/world/asia/pakistan-politicians-protest-delay-in-probe-into-former-legislators-death20210727220122/,protests,0.9841568381179618,28.4785,65.6436
http://www.therepublic.com/2021/07/26/us-colorado-flooding/,flood,0.9834952614221866,39.0646,-105.327
https://www.theportugalnews.com/news/2021-07-27/braga-workers-on-strike-for-dignified-wages/61332,labour_strike,0.9826299590606968,39.5,-8.0
https://www.rfi.fr/en/death-toll-from-henan-floods-rises-to-71-as-china-braces-for-more-rain,flood,0.9807036027192224,34.7578,113.649
https://phys.org/news/2021-07-death-toll-henan-china-braces.html,flood,0.9806697947627216,33.415,112.422
https://www.eureporter.co/environment/2021/07/27/cars-and-pavements-washed-away-as-belgian-town-hit-by-worst-floods-in-decades/,flood,0.9799202456002388,50.3092,4.88007
https://thenationonlineng.net/protest-in-abuja-anambra-abia-over-kanus-trial/,protests,0.975601167972121,9.08333,7.53333
https://guardian.ng/news/former-commissioner-to-lead-protest-for-release-of-300-detained-nigerians-in-italy/,protests,0.9747679981142578,42.833333,12.833333
https://www.thebulletin.be/floods-inquiry-launched-who-knew-what-and-when,flood,0.9746074776407384,50.8333,4.33333
https://www.fijitimes.com/opposition-protest-efforts-failed-pm/,protests,0.9733700097272202,-18.0,178.0
https://www.rfa.org/english/news/myanmar/flooding-07262021205343.html,flood,0.9717367598209156,39.9289,116.388
https://www.aninews.in/news/national/general-news/amritsar-punjab-roadways-contractual-employees-protest-against-govt-demand-regularisation20210727060804/,protests,0.9715754429908816,31.6331,74.8656
https://news.yahoo.com/activision-workers-plan-walkout-protest-183935017.html,protests,0.97029779467874,,
http://nna-leb.gov.lb/en/show-news/130093/Death-toll-from-Henan-floods-rises-to-71-as-China-braces-for-more-rain,flood,0.9688648535617436,35.3089,113.867
https://dailytimes.com.pk/797168/baloch-asks-govt-to-pay-compensation-for-flood-hit-people/,flood,0.967736512948888,,
https://thechronicle.com.gh/index.php/2021/07/27/roads-tube-stations-flooded-in-london-after-rains/,flood,0.9670303801958284,51.5,-0.116667
https://www.euronews.com/2021/07/26/us-costa-rica-floods,flood,0.9658861557343792,9.90467,-83.6835
https://www.debka.com/raging-protests-spread-to-tehran-with-shouts-clerics-get-lost/,protests,0.9628780942051413,31.5,49.0
https://thenationonlineng.net/protest-over-lagos-council-poll/,protests,0.9594571600824292,6.45306,3.39583
http://en.people.cn/n3/2021/0727/c90000-9876954.html,flood,0.9594203702666896,39.4167,111.517
https://www.arabnews.com/node/1901036/middle-east,protests,0.9590414732571212,35.75,51.5148
https://www.bignewsnetwork.com/news/270461437/goa-congress-cancels-protest-march-to-raj-bhawan,protests,0.956824187768238,,
https://www.channelnewsasia.com/news/asia/henan-china-flood-death-toll-15309698,flood,0.9561966002220034,33.415,112.422
https://www.bignewsnetwork.com/news/270471025/pak-politicians-hold-protest-against-delay-in-investigation,protests,0.9560100729762366,24.8667,67.05
https://dailytrust.com/protesters-shut-down-east-west-road-in-port-harcourt,protests,0.9552630866583994,4.83333,6.0
https://www.newsy.com/stories/protesters-demand-more-support-from-president-biden-for-cuba/,protests,0.9545617161433242,27.8333,-81.717
https://tribune.com.pk/story/2312363/flood-alert-issued-for-nullah-leh-sawan-river,flood,0.949561603976939,33.6,73.0667
https://www.publicopiniononline.com/story/news/2021/07/27/pa-nursing-home-workers-strike-called-off/5378693001/,labour_strike,0.9475131086619826,40.5773,-77.264
https://www.aninews.in/news/national/general-news/uttarakhand-govt-bans-power-corporations-from-protesting-for-6-months20210727171408/,protests,0.9470973703626498,,
https://www.aninews.in/news/national/general-news/maharashtra-floods-claim-251-lives-13-districts-across-state-affected-says-nawab-malik20210727110329/,flood,0.9467200895702564,20.3333,80.1
https://medicinehatnews.com/business/2021/07/27/canadian-border-workers-vote-in-favour-of-striking-as-soon-as-aug-6-union/,labour_strike,0.9425175680183784,45.4167,-75.7
https://lethbridgeherald.com/business/2021/07/27/canadian-border-workers-vote-in-favour-of-striking-as-soon-as-aug-6-union-says/,labour_strike,0.9424704227207602,60.0,-96.0
https://www.irvinetimes.com/news/19470769.ayrshire-weather-flood-warning-issued-later-today/,flood,0.939935051171488,55.5,-4.25
https://www.newsleader.com/story/news/2021/07/26/staunton-waynesboro-experience-severe-thunderstorm-flash-flood-warning/5376069001/,flood,0.9354732067923496,,
https://www.thisdaylive.com/index.php/2021/07/27/redefining-flood-resilience-governance-in-lagos/,flood,0.9353605752068586,6.45306,3.39583
https://www.independent.co.uk/news/world/tunisia-ennahda-protests-b1891473.html,protests,0.9265931444898872,34.0,9.0
http://www.china.org.cn/china/2021-07/27/content_77653279.htm,flood,0.924693211603158,33.415,112.422
https://english.ahram.org.eg/NewsContent/1/64/417827/Egypt/Politics-/Ethiopia-predicts-possible-floods-in-downstream-co.aspx,flood,0.920708776720794,8.0,38.0
https://www.nytimes.com/2021/07/27/us/colorado-flash-flood.html,flood,0.9205518953924324,40.6666,-105.467
https://www.lex18.com/news/end-the-filibuster-poor-peoples-campaign-protests-outside-sen-mitch-mcconnells-lexington-office,protests,0.9201603216537264,37.669,-84.6514
https://theconversation.com/public-protest-or-selfish-ratbaggery-why-free-speech-doesnt-give-you-the-right-to-endanger-other-peoples-health-165079,protests,0.920043404634702,-37.8167,144.967
https://www.globaltimes.cn/page/202107/1229805.shtml,flood,0.9182394663120516,,
https://www.fox13now.com/weather/more-floods-expected-following-damaging-day-in-cedar-city,flood,0.9165113402758932,38.7083,-109.563
https://www.keighleynews.co.uk/news/national/19470546.labour-pledge-give-gig-economy-workers-right-sick-pay/,labour_strike,0.9146620291245762,51.5,-0.116667
https://indianewengland.com/2021/07/maharashtra-flood-situation-eases-toll-climbs-to-192-25-still-missing/,flood,0.9134354187276597,16.8667,74.5667
https://news.yahoo.com/cobb-counselor-resigns-act-protest-224000404.html,protests,0.9134181361925146,,
https://www.thenews.com.pk/print/869031-pkmap-demands-probe-into-kakar-s-death,protests,0.9115236859988852,,
https://www.edmontonsun.com/news/politics/alberta-nurses-protest-proposed-wage-cuts-at-st-albert-hospital/wcm/7061cd8c-25f5-488f-9807-f619845cccc4,protests,0.9097380048611448,43.6667,-79.4167
http://www.msn.com/en-us/news/politics/protesters-shut-down-greene-gaetz-jan-6-event/ar-AAMCVtW,protests,0.908935199901086,39.828175,-98.5795
https://edmontonjournal.com/news/politics/alberta-nurses-protest-proposed-wage-cuts-at-st-albert-hospital,protests,0.9028057154705762,,
https://www.aninews.in/news/national/general-news/andhra-student-unions-to-hold-hunger-strike-on-aug-4-5-demand-state-govt-to-issue-fresh-job-calendar20210727172639/,labour_strike,0.8996854827453611,,
