year,fx_start,fx_end,fx_depreciation_pct,fx_vol_30d_mean,fx_vol_30d_max,fx_pct_30d_worst,fx_pct_30d_best,oil_mean_usd,oil_pct_30d_worst,yield_us10y_mean,n_trading_days,n_crisis_days_30d
2017,13512.0,13558.0,0.3404,0.002709,0.005101,2.87287,-1.854622,54.827108,-13.435879,2.327143,364,0
2018,13542.0,14553.0,7.4657,0.00464,0.008168,5.834651,-6.344391,71.592904,-28.56334,2.908953,365,4
2019,14460.0,13919.0,-3.7414,0.005244,0.008147,2.957388,-5.163154,64.205151,-18.632793,2.139699,365,0
2020,13690.3720703125,13832.5595703125,1.0386,0.011565,0.018414,21.828314,-10.083324,43.302159,-60.623377,0.889254,366,57
2021,13932.3740234375,14285.2001953125,2.5324,0.005337,0.010903,4.9578,-2.636084,70.773698,-19.052655,1.436732,365,0
2022,14285.2001953125,15620.0,9.3439,0.00372,0.006397,5.417257,-1.927914,99.053835,-21.514027,2.947951,365,5
2023,15620.0,15425.0,-1.2484,0.004733,0.009175,4.200606,-4.785372,82.217781,-17.617816,3.958677,365,0
2024,15383.099609375,16085.599609375,4.5667,0.005012,0.018085,4.691326,-5.636009,79.877186,-13.730733,4.206798,366,0
2025,16085.599609375,16770.0,4.2547,0.007886,0.018785,8.345386,-5.421217,68.201808,-16.53271,4.291348,365,4
