model_name,fold_id,event_type,horizon,roc_auc_raw,pr_auc_raw,brier_raw,roc_auc,pr_auc,brier,brier_val_isotonic,brier_val_sigmoid,cal_method
model5_xgb,1,strike,7,0.870653439258119,0.7590779269688882,0.12042995444382522,0.869787779146343,0.7423179035894274,0.09957126787948763,0.10877911630325529,0.11020459706244447,isotonic
model6_xgb_nolag,1,strike,7,0.8508313223780215,0.6497013275200065,0.18602529338294352,0.8494148926208303,0.6290120083305589,0.11680660649148779,0.10806524067501456,0.11343132190563848,isotonic
model7_xgb_nobaseline,1,strike,7,0.870653439258119,0.7590779269688882,0.12042995444382522,0.869787779146343,0.7423179035894274,0.09957126787948763,0.10877911630325529,0.11020459706244447,isotonic
model5_xgb,2,strike,7,0.8946549103970948,0.8011713224048348,0.10287046337364958,0.88785766262117,0.7744684006441055,0.0846896368193536,0.08777980316990605,0.08978839340886352,isotonic
model6_xgb_nolag,2,strike,7,0.8800416497702495,0.7623906812629926,0.12397888341999838,0.8774186802210665,0.7335952698851429,0.09669632960711398,0.09529544900770215,0.09942317079776884,isotonic
model7_xgb_nobaseline,2,strike,7,0.8946549103970948,0.8011713224048348,0.10287046337364958,0.88785766262117,0.7744684006441055,0.0846896368193536,0.08777980316990605,0.08978839340886352,isotonic
