roc_auc,pr_auc,brier,brier_skill_score,country_iso3,n_obs,pos_rate
0.6158495640659047,0.02179018564058563,0.025144750022758237,-0.4259736544335522,HUN,7964,0.017955801104972375
0.6136705313198276,0.013989125493166747,0.01244371262110684,-0.29960061902396884,POL,7964,0.009668508287292817
0.6043142387517159,0.12956985183391664,0.08282922369737665,-0.22085007341326945,THA,7964,0.07320441988950276
0.5925181818831694,0.32701674068836034,0.25797360188269436,-0.5190416735805075,FRA,7964,0.21685082872928177
0.5888304309327037,0.9759822710888792,0.03491873084108684,-0.08949765817604294,IND,7964,0.9668508287292817
0.5888248561369951,0.09663209503079931,0.07145077246181358,-0.09118608821908314,IDN,7964,0.07044198895027624
0.5875870027341765,0.044493818227365145,0.0700156116250622,-1.0222891359476862,NLD,7964,0.03591160220994475
0.5762833922019135,0.9991201074002437,0.04364157743308545,-30.640204000782177,USA,7964,0.9986187845303868
0.5703260829591266,0.07342746905029646,0.07142320661609729,-0.43617963599813625,BRA,7964,0.052486187845303865
0.5651437634908709,0.049555896767323984,0.05909586365625448,-0.4419137656696388,NOR,7964,0.04281767955801105
0.5634581611570249,0.1689799676167355,0.17406723262912044,-0.46220938670836254,KEN,7964,0.13812154696132597
0.5580642128727954,0.2847753901008675,0.20264399525797844,-0.26521492297476157,ZWE,7964,0.20027624309392264
0.5580598115272588,0.8930661250039498,0.13652236592478562,-0.18699820330729877,CAN,7964,0.8674033149171271
0.5519728061423408,0.026977569156307658,0.027806910931960385,-0.21272280095442775,MAR,7964,0.023480662983425413
0.5464109153409553,0.7218586332563279,0.24513196837281892,-0.13892424727918828,ZAF,7964,0.68646408839779
0.5308794179412438,0.6894358535949261,0.26400029876123227,-0.16342665963367375,AUS,7964,0.6519337016574586
0.5192604200116051,0.10250251220755699,0.10555133265070829,-0.17858459746757127,MEX,7964,0.09944751381215469
0.5149308186364219,0.02196538279552546,0.04089355015025725,-1.0155540708567226,PER,7964,0.020718232044198894
0.5122904797582031,0.45782327025006075,0.3216441185328774,-0.3041315553534154,IRL,7964,0.4419889502762431
0.5082723732792257,0.26676725985794814,0.27306954006711665,-0.37005502976043014,DEU,7964,0.27486187845303867
0.49583864736847716,0.10891532459662606,0.12307658073006272,-0.22547279425502165,TUR,7964,0.1132596685082873
0.4874163738282634,0.2107065482117525,0.2327854104593342,-0.37072451176638643,PHL,7964,0.21685082872928177
0.481353813037276,0.11445416256627963,0.15398732279488125,-0.42823071597504514,CHN,7964,0.12292817679558012
0.4777976323430869,0.0996434338797019,0.11951297868600869,-0.30240821446397703,ITA,7964,0.10220994475138122
0.4725494312627743,0.1580596544318268,0.18878080710451828,-0.3300318325916394,CHL,7964,0.1712707182320442
0.46052421650507774,0.024738207593959127,0.030787193898135303,-0.09313202931307796,BOL,7964,0.029005524861878452
0.45937083752131624,0.41480684196043094,0.32324499942032525,-0.30381494221960237,KOR,7964,0.4544198895027624
0.4575678537260888,0.985735769366286,0.04037537381432115,-3.216736789100537,GBR,7964,0.9903314917127072
0.45072162129314536,0.05215959531258863,0.06805136800827111,-0.1922090199566684,ARG,7964,0.06077348066298342
0.4498610506983713,0.04679730021523277,0.1685064743805565,-2.2283278404569655,PRT,7964,0.055248618784530384
0.44838324639333227,0.06651172730644814,0.11147430029800746,-0.536919772561308,GRC,7964,0.0787292817679558
0.4476997836342354,0.029621117735160997,0.06572777052199995,-0.971554783470091,VNM,7964,0.034530386740331494
0.44070395962895226,0.12390487785886388,0.15018105887892222,-0.19240380373707477,MYS,7964,0.1477900552486188
0.41951882276273933,0.052587560930654455,0.12534444781242918,-1.0648842288107065,ESP,7964,0.0649171270718232
