year,fx_start,fx_end,fx_depreciation_pct,fx_vol_30d_mean,fx_vol_30d_max,fx_pct_30d_worst,fx_pct_30d_best,oil_mean_usd,oil_pct_30d_worst,yield_us10y_mean,n_trading_days,n_crisis_days_30d
2017,623.2999877929688,549.4199829101562,-11.853,0.004563,0.00616,2.981044,-6.101806,54.827108,-13.435879,2.327143,364,0
2018,546.4199829101562,572.1699829101562,4.7125,0.004543,0.006291,7.151071,-5.574063,71.592904,-28.56334,2.908953,365,12
2019,573.0,586.15478515625,2.2958,0.003366,0.005558,2.49587,-1.868523,64.205151,-18.632793,2.139699,365,0
2020,584.095703125,534.5108032226562,-8.4892,0.004603,0.008504,5.108869,-5.510545,43.302159,-60.623377,0.889254,366,1
2021,534.2756958007812,579.3137817382812,8.4297,0.003336,0.004415,3.69402,-3.748526,70.773698,-19.052655,1.436732,365,0
2022,579.3137817382812,616.5907592773438,6.4347,0.006181,0.011064,6.778472,-8.122402,99.053835,-21.514027,2.947951,365,29
2023,616.5907592773438,592.9072265625,-3.841,0.004944,0.007308,4.186548,-5.012844,82.217781,-17.617816,3.958677,365,0
2024,593.3309326171875,627.4248657226562,5.7462,0.0034,0.005266,5.086619,-2.659304,79.877186,-13.730733,4.206798,366,1
2025,627.4248657226562,557.777099609375,-11.1006,0.004953,0.008116,3.832454,-8.477684,68.201808,-16.53271,4.291348,365,0
