feature,importance,fold_id,event_type,horizon,model_name
num__fx_pct_90d,0.0028757083,1,protest,30,model5_income_group
num__fx_vol_7d,0.001980702,1,protest,30,model5_income_group
num__fx_vol_30d,0.0,1,protest,30,model5_income_group
num__oil_brent_pct_14d,0.0011476448,1,protest,30,model5_income_group
num__oil_brent_pct_30d,0.0,1,protest,30,model5_income_group
num__yield_us10y,0.017723301,1,protest,30,model5_income_group
num__fx_pct_30d_z,0.007024668,1,protest,30,model5_income_group
num__fx_vol_30d_z,0.0,1,protest,30,model5_income_group
num__oil_brent_pct_30d_z,0.0013540227,1,protest,30,model5_income_group
num__copper_pct_30d,0.0,1,protest,30,model5_income_group
num__copper_pct_90d,0.0020991026,1,protest,30,model5_income_group
num__copper_vol_30d,0.0,1,protest,30,model5_income_group
num__gold_pct_30d,0.0,1,protest,30,model5_income_group
num__gold_vol_30d,0.0046386197,1,protest,30,model5_income_group
num__platinum_pct_30d,0.0,1,protest,30,model5_income_group
num__silver_pct_30d,0.0003864198,1,protest,30,model5_income_group
num__natgas_pct_30d,0.0,1,protest,30,model5_income_group
num__vix_level,0.0,1,protest,30,model5_income_group
num__vix_pct_30d,0.0061970227,1,protest,30,model5_income_group
num__vix_7d_ma,0.0007809416,1,protest,30,model5_income_group
num__dxy_level,0.0,1,protest,30,model5_income_group
num__dxy_pct_30d,0.0,1,protest,30,model5_income_group
num__dxy_vol_30d,0.028071703,1,protest,30,model5_income_group
num__gdp_growth,0.0,1,protest,30,model5_income_group
num__gdp_per_capita_growth,0.0,1,protest,30,model5_income_group
num__inflation_cpi_yoy,0.0,1,protest,30,model5_income_group
num__inflation_cpi_yoy_z,0.0076325866,1,protest,30,model5_income_group
num__unemployment_total,0.0,1,protest,30,model5_income_group
num__unemployment_youth,0.11603998,1,protest,30,model5_income_group
num__unemployment_sa,0.0,1,protest,30,model5_income_group
num__unemployment_rate,0.049387585,1,protest,30,model5_income_group
num__unemployment_rate_z,0.0,1,protest,30,model5_income_group
num__political_stability_est,0.01559587,1,protest,30,model5_income_group
num__voice_accountability_est,0.0,1,protest,30,model5_income_group
num__government_effectiveness_est,0.00757407,1,protest,30,model5_income_group
num__rule_of_law_est,0.0,1,protest,30,model5_income_group
num__fx_pct_30d_x_instability,0.0,1,protest,30,model5_income_group
num__oil_brent_pct_30d_x_inflation,0.0,1,protest,30,model5_income_group
num__food_cpi_inflation,0.0,1,protest,30,model5_income_group
num__food_cpi_inflation_z,0.031489406,1,protest,30,model5_income_group
num__energy_cpi_inflation,0.0072695483,1,protest,30,model5_income_group
num__energy_cpi_inflation_z,0.00033920407,1,protest,30,model5_income_group
num__gini_coef,0.2253337,1,protest,30,model5_income_group
num__covid_period,0.0,1,protest,30,model5_income_group
num__fx_trend_consistent,0.0,1,protest,30,model5_income_group
num__inflation_accel,0.0,1,protest,30,model5_income_group
num__country_protest_baseline,0.021308238,1,protest,30,model5_income_group
num__country_strike_baseline,0.011900035,1,protest,30,model5_income_group
num__is_copper_producer,0.0,1,protest,30,model5_income_group
num__is_gold_producer,0.0,1,protest,30,model5_income_group
num__is_platinum_producer,0.0,1,protest,30,model5_income_group
num__is_silver_producer,0.2939385,1,protest,30,model5_income_group
num__is_nickel_producer,0.0,1,protest,30,model5_income_group
num__is_coal_producer,0.0,1,protest,30,model5_income_group
num__is_natgas_producer,0.0,1,protest,30,model5_income_group
num__is_lithium_producer,0.0,1,protest,30,model5_income_group
num__copper_pct_30d_x_copper_prod,0.0,1,protest,30,model5_income_group
num__gold_pct_30d_x_gold_prod,0.0,1,protest,30,model5_income_group
num__platinum_pct_30d_x_plat_prod,0.0,1,protest,30,model5_income_group
num__month_sin,0.0,1,protest,30,model5_income_group
num__month_cos,0.0,1,protest,30,model5_income_group
num__fao_food_index_yoy,0.0,1,protest,30,model5_income_group
num__fao_cereals_index_yoy,0.023761278,1,protest,30,model5_income_group
num__fao_oils_index_yoy,0.0,1,protest,30,model5_income_group
num__fao_food_index_yoy_above90,0.0,1,protest,30,model5_income_group
num__fao_cereals_index_yoy_above90,0.0,1,protest,30,model5_income_group
num__fao_cereals_index_yoy_lag1m,0.0,1,protest,30,model5_income_group
num__fao_cereals_index_yoy_lag3m,0.0,1,protest,30,model5_income_group
num__fao_cereals_index_yoy_lag6m,0.01593346,1,protest,30,model5_income_group
num__fao_food_index_yoy_lag1m,0.0,1,protest,30,model5_income_group
num__fao_food_index_yoy_lag3m,0.0,1,protest,30,model5_income_group
num__fao_cereals_yoy_x_instability,0.0,1,protest,30,model5_income_group
num__fao_food_yoy_x_youth_unemp,0.0,1,protest,30,model5_income_group
num__gta_harmful_events,0.0,1,protest,30,model5_income_group
num__gta_harmful_events_z,0.012184351,1,protest,30,model5_income_group
num__gta_liberalising_events,0.0,1,protest,30,model5_income_group
num__gta_liberalising_events_z,0.004748793,1,protest,30,model5_income_group
num__gta_30d_count,0.0,1,protest,30,model5_income_group
num__gta_30d_count_z,0.0058198445,1,protest,30,model5_income_group
num__gta_90d_count,0.0028520492,1,protest,30,model5_income_group
num__gta_90d_count_z,0.009577952,1,protest,30,model5_income_group
num__gdelt_protest_7d_lag,0.0,1,protest,30,model5_income_group
num__gdelt_protest_28d_lag,0.0,1,protest,30,model5_income_group
num__gdelt_strike_7d_lag,0.0,1,protest,30,model5_income_group
num__gdelt_strike_28d_lag,0.0,1,protest,30,model5_income_group
num__fx_pct_7d,0.0010984099,1,protest,30,model5_income_group
num__fx_pct_30d,0.0,1,protest,30,model5_income_group
num__fx_pct_90d,0.013234644,1,protest,30,model5_income_group
num__fx_vol_7d,0.0,1,protest,30,model5_income_group
num__fx_vol_30d,0.045631915,1,protest,30,model5_income_group
num__oil_brent_pct_14d,0.0,1,protest,30,model5_income_group
num__oil_brent_pct_30d,0.011417317,1,protest,30,model5_income_group
num__yield_us10y,0.004993613,1,protest,30,model5_income_group
num__fx_pct_30d_z,0.0,1,protest,30,model5_income_group
num__fx_vol_30d_z,0.044023633,1,protest,30,model5_income_group
num__oil_brent_pct_30d_z,0.005763676,1,protest,30,model5_income_group
num__copper_pct_30d,0.0060786367,1,protest,30,model5_income_group
num__copper_pct_90d,0.017005915,1,protest,30,model5_income_group
num__copper_vol_30d,0.043903466,1,protest,30,model5_income_group
num__gold_pct_30d,0.0,1,protest,30,model5_income_group
num__gold_vol_30d,0.017442355,1,protest,30,model5_income_group
num__platinum_pct_30d,0.0,1,protest,30,model5_income_group
num__silver_pct_30d,0.0,1,protest,30,model5_income_group
num__natgas_pct_30d,0.0,1,protest,30,model5_income_group
num__vix_level,0.0,1,protest,30,model5_income_group
num__vix_pct_30d,0.0,1,protest,30,model5_income_group
num__vix_7d_ma,0.0065841316,1,protest,30,model5_income_group
num__dxy_level,0.008545796,1,protest,30,model5_income_group
num__dxy_pct_30d,0.0,1,protest,30,model5_income_group
num__dxy_vol_30d,0.0,1,protest,30,model5_income_group
num__gdp_growth,0.08013033,1,protest,30,model5_income_group
num__gdp_per_capita_growth,0.0,1,protest,30,model5_income_group
num__inflation_cpi_yoy,0.0,1,protest,30,model5_income_group
num__inflation_cpi_yoy_z,0.0938192,1,protest,30,model5_income_group
num__unemployment_total,0.0,1,protest,30,model5_income_group
num__unemployment_youth,0.0,1,protest,30,model5_income_group
num__unemployment_sa,0.031220632,1,protest,30,model5_income_group
num__unemployment_rate,0.023775669,1,protest,30,model5_income_group
num__unemployment_rate_z,0.26658797,1,protest,30,model5_income_group
num__political_stability_est,0.037889525,1,protest,30,model5_income_group
num__voice_accountability_est,0.08361903,1,protest,30,model5_income_group
num__government_effectiveness_est,0.0,1,protest,30,model5_income_group
num__rule_of_law_est,0.0,1,protest,30,model5_income_group
num__fx_pct_30d_x_instability,0.0062500383,1,protest,30,model5_income_group
num__oil_brent_pct_30d_x_inflation,0.0,1,protest,30,model5_income_group
num__food_cpi_inflation,0.01636368,1,protest,30,model5_income_group
num__food_cpi_inflation_z,0.0,1,protest,30,model5_income_group
num__energy_cpi_inflation,0.008137633,1,protest,30,model5_income_group
num__energy_cpi_inflation_z,0.00404378,1,protest,30,model5_income_group
num__gini_coef,0.0,1,protest,30,model5_income_group
num__covid_period,0.0,1,protest,30,model5_income_group
num__fx_trend_consistent,0.0011964182,1,protest,30,model5_income_group
num__inflation_accel,0.0,1,protest,30,model5_income_group
num__country_protest_baseline,0.0,1,protest,30,model5_income_group
num__country_strike_baseline,0.0,1,protest,30,model5_income_group
num__is_copper_producer,0.0,1,protest,30,model5_income_group
num__is_gold_producer,0.0,1,protest,30,model5_income_group
num__is_platinum_producer,0.0,1,protest,30,model5_income_group
num__is_silver_producer,0.0,1,protest,30,model5_income_group
num__is_nickel_producer,0.0,1,protest,30,model5_income_group
num__is_coal_producer,0.0,1,protest,30,model5_income_group
num__is_natgas_producer,0.0,1,protest,30,model5_income_group
num__is_lithium_producer,0.0,1,protest,30,model5_income_group
num__copper_pct_30d_x_copper_prod,0.0,1,protest,30,model5_income_group
num__gold_pct_30d_x_gold_prod,0.0,1,protest,30,model5_income_group
num__platinum_pct_30d_x_plat_prod,0.0,1,protest,30,model5_income_group
num__month_sin,0.0,1,protest,30,model5_income_group
num__month_cos,0.0,1,protest,30,model5_income_group
num__fao_food_index_yoy,0.0,1,protest,30,model5_income_group
num__fao_cereals_index_yoy,0.0,1,protest,30,model5_income_group
num__fao_oils_index_yoy,0.01160137,1,protest,30,model5_income_group
num__fao_food_index_yoy_above90,0.0,1,protest,30,model5_income_group
num__fao_cereals_index_yoy_above90,0.0,1,protest,30,model5_income_group
num__fao_cereals_index_yoy_lag1m,0.01345506,1,protest,30,model5_income_group
num__fao_cereals_index_yoy_lag3m,0.017024744,1,protest,30,model5_income_group
num__fao_cereals_index_yoy_lag6m,0.0,1,protest,30,model5_income_group
num__fao_food_index_yoy_lag1m,0.0,1,protest,30,model5_income_group
num__fao_food_index_yoy_lag3m,0.0,1,protest,30,model5_income_group
num__fao_cereals_yoy_x_instability,0.0,1,protest,30,model5_income_group
num__fao_food_yoy_x_youth_unemp,0.0,1,protest,30,model5_income_group
num__gta_harmful_events,0.0,1,protest,30,model5_income_group
num__gta_harmful_events_z,0.0,1,protest,30,model5_income_group
num__gta_liberalising_events,0.0,1,protest,30,model5_income_group
num__gta_liberalising_events_z,0.0,1,protest,30,model5_income_group
num__gta_30d_count,0.0,1,protest,30,model5_income_group
num__gta_30d_count_z,0.0,1,protest,30,model5_income_group
num__gta_90d_count,0.07916129,1,protest,30,model5_income_group
num__gta_90d_count_z,0.0,1,protest,30,model5_income_group
num__gdelt_protest_7d_lag,0.0,1,protest,30,model5_income_group
num__gdelt_protest_28d_lag,0.011129004,1,protest,30,model5_income_group
num__gdelt_strike_7d_lag,0.0,1,protest,30,model5_income_group
num__gdelt_strike_28d_lag,0.0,1,protest,30,model5_income_group
num__fx_pct_7d,0.0,1,protest,30,model5_income_group
num__fx_pct_30d,0.007813208,1,protest,30,model5_income_group
num__fx_pct_90d,0.0,1,protest,30,model5_income_group
num__fx_vol_7d,0.0,1,protest,30,model5_income_group
num__fx_vol_30d,0.020078938,1,protest,30,model5_income_group
num__oil_brent_pct_14d,0.0,1,protest,30,model5_income_group
num__oil_brent_pct_30d,0.0,1,protest,30,model5_income_group
num__yield_us10y,0.0,1,protest,30,model5_income_group
num__fx_pct_30d_z,0.0,1,protest,30,model5_income_group
num__fx_vol_30d_z,0.0,1,protest,30,model5_income_group
num__oil_brent_pct_30d_z,0.0,1,protest,30,model5_income_group
num__copper_pct_30d,0.0,1,protest,30,model5_income_group
num__copper_pct_90d,0.0,1,protest,30,model5_income_group
num__copper_vol_30d,0.0,1,protest,30,model5_income_group
num__gold_pct_30d,0.0,1,protest,30,model5_income_group
num__gold_vol_30d,0.0,1,protest,30,model5_income_group
num__platinum_pct_30d,0.0,1,protest,30,model5_income_group
num__silver_pct_30d,0.0,1,protest,30,model5_income_group
num__natgas_pct_30d,0.0,1,protest,30,model5_income_group
num__vix_level,0.0,1,protest,30,model5_income_group
num__vix_pct_30d,0.0,1,protest,30,model5_income_group
num__vix_7d_ma,0.06458079,1,protest,30,model5_income_group
num__dxy_level,0.0,1,protest,30,model5_income_group
num__dxy_pct_30d,0.0,1,protest,30,model5_income_group
num__dxy_vol_30d,0.0,1,protest,30,model5_income_group
num__gdp_growth,0.0,1,protest,30,model5_income_group
num__gdp_per_capita_growth,0.0,1,protest,30,model5_income_group
num__inflation_cpi_yoy,0.0,1,protest,30,model5_income_group
num__inflation_cpi_yoy_z,0.31368956,1,protest,30,model5_income_group
num__unemployment_total,0.0,1,protest,30,model5_income_group
num__unemployment_youth,0.0,1,protest,30,model5_income_group
num__unemployment_sa,0.0,1,protest,30,model5_income_group
num__unemployment_rate,0.0,1,protest,30,model5_income_group
num__unemployment_rate_z,0.0,1,protest,30,model5_income_group
num__political_stability_est,0.0,1,protest,30,model5_income_group
num__voice_accountability_est,0.0,1,protest,30,model5_income_group
num__government_effectiveness_est,0.0,1,protest,30,model5_income_group
num__rule_of_law_est,0.0,1,protest,30,model5_income_group
num__fx_pct_30d_x_instability,0.0,1,protest,30,model5_income_group
num__oil_brent_pct_30d_x_inflation,0.0,1,protest,30,model5_income_group
num__food_cpi_inflation,0.055800647,1,protest,30,model5_income_group
num__food_cpi_inflation_z,0.0,1,protest,30,model5_income_group
num__energy_cpi_inflation,0.0,1,protest,30,model5_income_group
num__energy_cpi_inflation_z,0.04979258,1,protest,30,model5_income_group
num__gini_coef,0.0,1,protest,30,model5_income_group
num__covid_period,0.0,1,protest,30,model5_income_group
num__fx_trend_consistent,0.0,1,protest,30,model5_income_group
num__inflation_accel,0.0,1,protest,30,model5_income_group
num__country_protest_baseline,0.0,1,protest,30,model5_income_group
num__country_strike_baseline,0.0,1,protest,30,model5_income_group
num__is_copper_producer,0.23014371,1,protest,30,model5_income_group
num__is_gold_producer,0.0,1,protest,30,model5_income_group
num__is_platinum_producer,0.0,1,protest,30,model5_income_group
num__is_silver_producer,0.0,1,protest,30,model5_income_group
num__is_nickel_producer,0.0,1,protest,30,model5_income_group
num__is_coal_producer,0.0,1,protest,30,model5_income_group
num__is_natgas_producer,0.0,1,protest,30,model5_income_group
num__is_lithium_producer,0.0,1,protest,30,model5_income_group
num__copper_pct_30d_x_copper_prod,0.0,1,protest,30,model5_income_group
num__gold_pct_30d_x_gold_prod,0.0,1,protest,30,model5_income_group
num__platinum_pct_30d_x_plat_prod,0.0,1,protest,30,model5_income_group
num__month_sin,0.0,1,protest,30,model5_income_group
num__month_cos,0.0,1,protest,30,model5_income_group
num__fao_food_index_yoy,0.0,1,protest,30,model5_income_group
num__fao_cereals_index_yoy,0.018891305,1,protest,30,model5_income_group
num__fao_oils_index_yoy,0.0,1,protest,30,model5_income_group
num__fao_food_index_yoy_above90,0.0,1,protest,30,model5_income_group
num__fao_cereals_index_yoy_above90,0.0,1,protest,30,model5_income_group
num__fao_cereals_index_yoy_lag1m,0.03196992,1,protest,30,model5_income_group
num__fao_cereals_index_yoy_lag3m,0.0,1,protest,30,model5_income_group
num__fao_cereals_index_yoy_lag6m,0.0,1,protest,30,model5_income_group
num__fao_food_index_yoy_lag1m,0.0,1,protest,30,model5_income_group
num__fao_food_index_yoy_lag3m,0.0,1,protest,30,model5_income_group
num__fao_cereals_yoy_x_instability,0.0,1,protest,30,model5_income_group
num__fao_food_yoy_x_youth_unemp,0.0,1,protest,30,model5_income_group
num__gta_harmful_events,0.0,1,protest,30,model5_income_group
num__gta_harmful_events_z,0.104953036,1,protest,30,model5_income_group
num__gta_liberalising_events,0.0,1,protest,30,model5_income_group
num__gta_liberalising_events_z,0.091157325,1,protest,30,model5_income_group
num__gta_30d_count,0.0,1,protest,30,model5_income_group
num__gta_30d_count_z,0.0,1,protest,30,model5_income_group
num__gta_90d_count,0.0,1,protest,30,model5_income_group
num__gta_90d_count_z,0.0,1,protest,30,model5_income_group
num__fx_pct_7d,0.0,1,protest,30,model6_income_group_nolag
num__fx_pct_30d,0.0,1,protest,30,model6_income_group_nolag
num__fx_pct_90d,0.0030750043,1,protest,30,model6_income_group_nolag
num__fx_vol_7d,0.011627912,1,protest,30,model6_income_group_nolag
