feature,coefficient,fold_id,event_type,horizon,model_name
num__vix_level,-0.4188721499433983,1,protest,30,model2_full
num__vix_pct_30d,0.6351233960848098,1,protest,30,model2_full
num__vix_7d_ma,0.057060885778949896,1,protest,30,model2_full
num__dxy_level,-0.409170053608013,1,protest,30,model2_full
num__dxy_pct_30d,-0.08695568773292629,1,protest,30,model2_full
num__dxy_vol_30d,0.03999664486667002,1,protest,30,model2_full
num__gdp_growth,-3.499481881712449,1,protest,30,model2_full
num__gdp_per_capita_growth,3.763123440223279,1,protest,30,model2_full
num__inflation_cpi_yoy,1.7293121021820528,1,protest,30,model2_full
num__inflation_cpi_yoy_z,0.13631906869763727,1,protest,30,model2_full
num__unemployment_total,2.906874746475976,1,protest,30,model2_full
num__unemployment_youth,-1.0227610255302215,1,protest,30,model2_full
num__unemployment_sa,-1.859229724779843,1,protest,30,model2_full
num__unemployment_rate,0.09523291703448858,1,protest,30,model2_full
num__unemployment_rate_z,-1.3966722560365776,1,protest,30,model2_full
num__political_stability_est,1.7068275554702308,1,protest,30,model2_full
num__voice_accountability_est,-0.2219205775134899,1,protest,30,model2_full
num__government_effectiveness_est,2.324420547973904,1,protest,30,model2_full
num__rule_of_law_est,-3.7402086677933446,1,protest,30,model2_full
num__fx_pct_30d_x_instability,-0.2381519341471988,1,protest,30,model2_full
num__oil_brent_pct_30d_x_inflation,0.007391168152985226,1,protest,30,model2_full
num__food_cpi_inflation,-0.7474756806957377,1,protest,30,model2_full
num__food_cpi_inflation_z,0.24484816724351188,1,protest,30,model2_full
num__energy_cpi_inflation,-0.3537452162645372,1,protest,30,model2_full
num__energy_cpi_inflation_z,0.2659128020461929,1,protest,30,model2_full
num__gdelt_protest_7d_lag,-0.7360061595992906,1,protest,30,model3_structural
num__gdelt_protest_28d_lag,1.5842714406570877,1,protest,30,model3_structural
num__gdelt_strike_7d_lag,0.15327712912765779,1,protest,30,model3_structural
num__gdelt_strike_28d_lag,0.45394061937865754,1,protest,30,model3_structural
num__fx_pct_7d,0.00017467917559179334,1,protest,30,model3_structural
num__fx_pct_30d,-0.22828177213288606,1,protest,30,model3_structural
num__fx_pct_90d,0.5773704824095048,1,protest,30,model3_structural
num__fx_vol_7d,-0.13867686893569323,1,protest,30,model3_structural
num__fx_vol_30d,0.505528196355369,1,protest,30,model3_structural
num__oil_brent_pct_14d,-0.1382843566529995,1,protest,30,model3_structural
num__oil_brent_pct_30d,-1.0711186133922042,1,protest,30,model3_structural
num__yield_us10y,-0.7750467300049764,1,protest,30,model3_structural
num__fx_pct_30d_z,0.43493835217087895,1,protest,30,model3_structural
num__fx_vol_30d_z,-0.03933271491011994,1,protest,30,model3_structural
num__oil_brent_pct_30d_z,1.0566548373763447,1,protest,30,model3_structural
num__copper_pct_30d,-0.31564542814763275,1,protest,30,model3_structural
num__copper_pct_90d,0.03556483555958843,1,protest,30,model3_structural
num__copper_vol_30d,0.20267559985310393,1,protest,30,model3_structural
num__gold_pct_30d,-0.6195463915493595,1,protest,30,model3_structural
num__gold_vol_30d,-0.21873460227786978,1,protest,30,model3_structural
num__platinum_pct_30d,0.5614525431838295,1,protest,30,model3_structural
num__silver_pct_30d,0.049363878460053065,1,protest,30,model3_structural
num__natgas_pct_30d,0.011306767852662667,1,protest,30,model3_structural
num__vix_level,-0.15333680487607187,1,protest,30,model3_structural
num__vix_pct_30d,0.4315763710265945,1,protest,30,model3_structural
num__vix_7d_ma,0.2981572330778547,1,protest,30,model3_structural
num__dxy_level,-0.2793680420937181,1,protest,30,model3_structural
num__dxy_pct_30d,-0.0794481035196877,1,protest,30,model3_structural
num__dxy_vol_30d,0.1077604375834517,1,protest,30,model3_structural
num__gini_coef,-1.1984888844818615,1,protest,30,model3_structural
num__covid_period,0.0,1,protest,30,model3_structural
num__fx_trend_consistent,-0.05550912027796033,1,protest,30,model3_structural
num__inflation_accel,0.20941328808404527,1,protest,30,model3_structural
num__country_protest_baseline,-0.9876256450362421,1,protest,30,model3_structural
num__country_strike_baseline,0.07866062949289587,1,protest,30,model3_structural
num__is_copper_producer,-1.1985173835301959,1,protest,30,model3_structural
num__is_gold_producer,4.502802353962907,1,protest,30,model3_structural
num__is_platinum_producer,-1.5311423499617878,1,protest,30,model3_structural
num__is_silver_producer,0.4968524675083687,1,protest,30,model3_structural
num__is_nickel_producer,0.4568218487228878,1,protest,30,model3_structural
num__is_coal_producer,0.18090821552545006,1,protest,30,model3_structural
num__is_natgas_producer,1.177200412811858,1,protest,30,model3_structural
num__is_lithium_producer,-0.2640952379917691,1,protest,30,model3_structural
num__copper_pct_30d_x_copper_prod,0.2732775710419383,1,protest,30,model3_structural
num__gold_pct_30d_x_gold_prod,1.0389988091886528,1,protest,30,model3_structural
num__platinum_pct_30d_x_plat_prod,-0.19046066342991053,1,protest,30,model3_structural
num__gdelt_protest_7d_lag,-0.8505141204794929,1,protest,30,model4_fao
num__gdelt_protest_28d_lag,1.2337302084370119,1,protest,30,model4_fao
num__gdelt_strike_7d_lag,-0.18986684908942816,1,protest,30,model4_fao
num__gdelt_strike_28d_lag,1.0676303350765999,1,protest,30,model4_fao
num__fx_pct_7d,-0.15936707411258735,1,protest,30,model4_fao
num__fx_pct_30d,-0.6307563065392241,1,protest,30,model4_fao
num__fx_pct_90d,0.045000300634815735,1,protest,30,model4_fao
num__fx_vol_7d,0.05867715031755111,1,protest,30,model4_fao
num__fx_vol_30d,1.3374195172230945,1,protest,30,model4_fao
num__oil_brent_pct_14d,-0.22708183361307993,1,protest,30,model4_fao
num__oil_brent_pct_30d,-0.6885291199971487,1,protest,30,model4_fao
num__yield_us10y,-2.364184677229877,1,protest,30,model4_fao
num__fx_pct_30d_z,1.1174367093510236,1,protest,30,model4_fao
num__fx_vol_30d_z,-0.5116132021880085,1,protest,30,model4_fao
num__oil_brent_pct_30d_z,0.5777045593988327,1,protest,30,model4_fao
num__copper_pct_30d,-0.752273392320311,1,protest,30,model4_fao
num__copper_pct_90d,0.5089112916017815,1,protest,30,model4_fao
num__copper_vol_30d,0.06465631543970667,1,protest,30,model4_fao
num__gold_pct_30d,-0.700025816744871,1,protest,30,model4_fao
num__gold_vol_30d,-0.23885455676549902,1,protest,30,model4_fao
num__platinum_pct_30d,0.058999171558670044,1,protest,30,model4_fao
num__silver_pct_30d,0.18761804850805058,1,protest,30,model4_fao
num__natgas_pct_30d,-0.13033663871399115,1,protest,30,model4_fao
num__vix_level,-0.08361549046940743,1,protest,30,model4_fao
num__vix_pct_30d,0.2488705916022751,1,protest,30,model4_fao
num__vix_7d_ma,-0.332107462562185,1,protest,30,model4_fao
num__dxy_level,-1.6535722117730638,1,protest,30,model4_fao
num__dxy_pct_30d,-0.0741198516172967,1,protest,30,model4_fao
num__dxy_vol_30d,-0.19012879144654055,1,protest,30,model4_fao
num__gdp_growth,2.192487505413756,1,protest,30,model4_fao
num__gdp_per_capita_growth,-1.2297880748960468,1,protest,30,model4_fao
num__inflation_cpi_yoy,2.7774751195065313,1,protest,30,model4_fao
num__inflation_cpi_yoy_z,0.15372270872926452,1,protest,30,model4_fao
num__unemployment_total,-1.1987116383900938,1,protest,30,model4_fao
num__unemployment_youth,4.85547886804747,1,protest,30,model4_fao
num__unemployment_sa,-2.0432649502183153,1,protest,30,model4_fao
num__unemployment_rate,-0.9842716305779428,1,protest,30,model4_fao
num__unemployment_rate_z,-0.5389788754371176,1,protest,30,model4_fao
num__political_stability_est,2.696672610337988,1,protest,30,model4_fao
num__voice_accountability_est,-2.1506765180119594,1,protest,30,model4_fao
num__government_effectiveness_est,10.539116432043365,1,protest,30,model4_fao
num__rule_of_law_est,-9.07756094479291,1,protest,30,model4_fao
num__fx_pct_30d_x_instability,-0.17725972794410427,1,protest,30,model4_fao
num__oil_brent_pct_30d_x_inflation,0.1856847631121672,1,protest,30,model4_fao
num__food_cpi_inflation,-0.21839803856107587,1,protest,30,model4_fao
num__food_cpi_inflation_z,0.4259790218730322,1,protest,30,model4_fao
num__energy_cpi_inflation,-0.5910697897448273,1,protest,30,model4_fao
num__energy_cpi_inflation_z,0.4086014857316894,1,protest,30,model4_fao
num__gini_coef,-2.2457691752849906,1,protest,30,model4_fao
num__covid_period,0.0,1,protest,30,model4_fao
num__fx_trend_consistent,0.19481486017630667,1,protest,30,model4_fao
num__inflation_accel,0.7961115837325463,1,protest,30,model4_fao
num__country_protest_baseline,-2.455953480433066,1,protest,30,model4_fao
num__country_strike_baseline,2.6784828779488152,1,protest,30,model4_fao
num__is_copper_producer,-2.0026543020785925,1,protest,30,model4_fao
num__is_gold_producer,9.971250152480948,1,protest,30,model4_fao
num__is_platinum_producer,-1.8277935354001953,1,protest,30,model4_fao
num__is_silver_producer,2.0025096014791175,1,protest,30,model4_fao
num__is_nickel_producer,1.5821205116419004,1,protest,30,model4_fao
num__is_coal_producer,-0.6728698824758057,1,protest,30,model4_fao
num__is_natgas_producer,0.91831030494216,1,protest,30,model4_fao
num__is_lithium_producer,-1.0686076343340156,1,protest,30,model4_fao
num__copper_pct_30d_x_copper_prod,0.25848898611144405,1,protest,30,model4_fao
num__gold_pct_30d_x_gold_prod,0.6613992234031242,1,protest,30,model4_fao
num__platinum_pct_30d_x_plat_prod,-0.2517308494593815,1,protest,30,model4_fao
num__month_sin,-0.7004872204245884,1,protest,30,model4_fao
num__month_cos,0.4319406927515417,1,protest,30,model4_fao
num__fao_food_index_yoy,-2.0445122425415585,1,protest,30,model4_fao
num__fao_cereals_index_yoy,2.184501995646225,1,protest,30,model4_fao
num__fao_oils_index_yoy,1.3258646197361845,1,protest,30,model4_fao
num__fao_food_index_yoy_above90,0.048659805162087226,1,protest,30,model4_fao
num__fao_cereals_index_yoy_above90,0.0,1,protest,30,model4_fao
num__fao_cereals_index_yoy_lag1m,-0.6125084914632482,1,protest,30,model4_fao
num__fao_cereals_index_yoy_lag3m,0.4159651290724546,1,protest,30,model4_fao
num__fao_cereals_index_yoy_lag6m,1.0921319508030738,1,protest,30,model4_fao
num__fao_food_index_yoy_lag1m,0.013123562804776457,1,protest,30,model4_fao
num__fao_food_index_yoy_lag3m,-0.36156656267034415,1,protest,30,model4_fao
num__fao_cereals_yoy_x_instability,-0.34169122156984927,1,protest,30,model4_fao
num__fao_food_yoy_x_youth_unemp,0.7858881512998623,1,protest,30,model4_fao
num__gta_harmful_events,0.025252079887510596,1,protest,30,model4_fao
num__gta_harmful_events_z,-0.03538939964238774,1,protest,30,model4_fao
num__gta_liberalising_events,-0.0482859771999925,1,protest,30,model4_fao
num__gta_liberalising_events_z,-0.026485239214836784,1,protest,30,model4_fao
num__gta_30d_count,-0.13713323205501518,1,protest,30,model4_fao
num__gta_30d_count_z,0.5535870910772102,1,protest,30,model4_fao
num__gta_90d_count,-0.027536265360069576,1,protest,30,model4_fao
num__gta_90d_count_z,-0.02574539861725975,1,protest,30,model4_fao
