year,fx_start,fx_end,fx_depreciation_pct,fx_vol_30d_mean,fx_vol_30d_max,fx_pct_30d_worst,fx_pct_30d_best,oil_mean_usd,oil_pct_30d_worst,yield_us10y_mean,n_trading_days,n_crisis_days_30d
2017,146.97999572753906,150.5399932861328,2.4221,0.006642,0.012268,3.650885,-2.136807,54.827108,-13.435879,2.327143,364,0
2018,150.36000061035156,182.91000366210938,21.648,0.00798,0.011211,6.413029,-1.763345,71.592904,-28.56334,2.908953,365,45
2019,182.8000030517578,178.58706665039062,-2.3047,0.006997,0.011224,3.814547,-4.592007,64.205151,-18.632793,2.139699,365,0
2020,178.21884155273438,182.65487670898438,2.4891,0.002546,0.006219,6.719168,-4.017614,43.302159,-60.623377,0.889254,366,17
2021,182.36082458496094,199.83856201171875,9.5842,0.004286,0.009366,6.331982,-2.916261,70.773698,-19.052655,1.436732,365,7
2022,199.83856201171875,362.1998291015625,81.2462,0.012197,0.032922,62.384007,-2.655599,99.053835,-21.514027,2.947951,365,90
2023,362.1998291015625,322.4024963378906,-10.9877,0.008124,0.020134,11.725207,-13.037212,82.217781,-17.617816,3.958677,365,22
2024,321.3423156738281,288.9595642089844,-10.0773,0.00336,0.005248,2.726635,-4.109381,79.877186,-13.730733,4.206798,366,0
2025,288.9595642089844,307.1670837402344,6.3011,0.003434,0.006469,3.340586,-2.26495,68.201808,-16.53271,4.291348,365,0
