year,fx_start,fx_end,fx_depreciation_pct,fx_vol_30d_mean,fx_vol_30d_max,fx_pct_30d_worst,fx_pct_30d_best,oil_mean_usd,oil_pct_30d_worst,yield_us10y_mean,n_trading_days,n_crisis_days_30d
2017,2.2964999675750732,2.4623000621795654,7.2197,0.010906,0.02461,9.624252,-3.190333,54.827108,-13.435879,2.327143,364,35
2018,2.450500011444092,2.8587000370025635,16.6578,0.009222,0.026899,7.809282,-4.62833,71.592904,-28.56334,2.908953,365,30
2019,2.8689000606536865,2.7990000247955322,-2.4365,0.0288,0.050123,7.174494,-10.885988,64.205151,-18.632793,2.139699,365,42
2020,2.7990000247955322,2.680000066757202,-4.2515,0.004059,0.006903,4.070797,-5.014021,43.302159,-60.623377,0.889254,366,0
2021,2.680000066757202,2.87280011177063,7.194,0.00357,0.006417,3.222218,-2.475781,70.773698,-19.052655,1.436732,365,0
2022,2.87280011177063,3.11899995803833,8.57,0.006861,0.013819,5.961512,-3.831074,99.053835,-21.514027,2.947951,365,6
2023,3.11899995803833,3.059999942779541,-1.8916,0.005099,0.009995,4.013876,-6.106171,82.217781,-17.617816,3.958677,365,0
2024,3.059999942779541,3.1585640907287598,3.2211,0.004202,0.007132,3.421924,-2.910735,79.877186,-13.730733,4.206798,366,0
2025,3.1585640907287598,2.871999979019165,-9.0726,0.005795,0.010132,3.190025,-6.14173,68.201808,-16.53271,4.291348,365,0
