url_normalized,top_expert,top_expert_p,actiongeo_lat,actiongeo_lon,sqldate,dateadded
https://www.radioiowa.com/2019/03/14/flooding-intensifies-across-iowa/,flood,0.998176577015616,41.3333,-95.5336,20190314,20190314183000
http://www.kfiz.com/local-news/flood-warning-issued-for-fond-du-lac-ice-jams-causing-flooding-near-downtown,flood,0.9932910991656524,31.0,36.0,20190314,20190314214500
https://www.thenews.com.pk/print/443581-algerians-protest-against-bouteflika,protests,0.993243532782224,36.7559,5.08433,20190314,20190314030000
https://www.argusleader.com/story/news/2019/03/14/crews-rescue-multiple-people-homes-western-sioux-falls-south-dakota-flooding/3164860002/,flood,0.9931214626330503,,,20190314,20190314204500
https://www.kdlt.com/2019/03/14/officials-give-update-on-sioux-falls-area-flooding/,flood,0.9928094993840204,,,20190314,20190314201500
https://wqad.com/2019/03/13/rock-river-homeowners-ready-for-record-flooding/,flood,0.992259167655769,41.4825,-90.6162,20190314,20190314040000
https://menafn.com/1098251185/Protests-At-KU-Over-Jamaat-Ban,protests,0.991879355893866,33.9167,76.6667,20190314,20190314091500
https://www.argusleader.com/story/news/crime/2019/03/14/sioux-falls-city-working-contain-flooding-were-not-out-woods-yet/3162592002/,flood,0.991729272504792,43.5575,-96.7237,20190314,20190314190000
https://www.desmoinesregister.com/story/news/2019/03/14/iowa-flooding-2019-road-closures-iawx-rivers-rising-snow-melt-des-moines-weather-missouri-valley/3160217002/,flood,0.9903790964546224,43.4555,-95.3208,20190314,20190314183000
https://kashmirlife.net/karnah-residents-protest-in-srinagar-demand-constriction-of-sadhna-tunnel-204613/,protests,0.9903089984590346,,,20190314,20190314184500
https://www.wowt.com/content/news/FLOOD-UPDATE-The-latest-on-evacuations-road-closings-around-the-region-507141131.html,flood,0.9894862460541004,41.55,-97.4837,20190314,20190314151500
https://edmdigest.com/recovery/mississippi-flood-rises/,flood,0.9889454026286204,32.9201,-90.8509,20190314,20190314000000
http://superhits106.com/flooding-has-closed-several-more-area-roadways/,flood,0.988326482021783,42.4833,-90.8668,20190314,20190314204500
https://www.beloitdailynews.com/news/20190314/flood_waters_causing_issues_in_stateline_area,flood,0.987671894442382,41.4825,-90.6162,20190314,20190314160000
https://www.middleeastmonitor.com/20190314-different-kinds-of-protests-in-algeria/,protests,0.9859143550280104,36.7631,3.05056,20190314,20190314170000
http://www.thedailybeast.com/vice-live-staffers-walked-out,protests,0.9858472614066048,34.0983,-118.327,20190314,20190314231500
https://y105fm.com/flooding-problems-spreading-in-southeastern-minnesota/,flood,0.9848256510906432,43.6666,-91.5007,20190314,20190314170000
https://kdhlradio.com/flooding-problems-spreading-in-southeastern-minnesota/,flood,0.9848256510906432,43.7619,-91.2518,20190314,20190314154500
https://kfilradio.com/flooding-problems-spreading-in-southeastern-minnesota/,flood,0.9848256510906432,44.0833,-92.6472,20190314,20190314191500
https://siouxlandnews.com/news/local/flooding-throughout-siouxland-closes-roads-causes-problems-for-homes-businesses,flood,0.9841209826365308,42.9167,-96.9587,20190314,20190314010000
http://965ksom.com/interstate-680-closed-due-to-flooding/,flood,0.983641119566458,42.0046,-93.214,20190314,20190314004500
https://hungarytoday.hu/thousands-join-public-workers-union-strike/,labour_strike,0.9818593243813206,47.5,19.0833,20190314,20190314134500
https://weather.com/safety/floods/news/2019-03-14-record-historic-flooding-nebraska-south-dakota-iowa-why,flood,0.9810144998313186,41.5564,-95.8878,20190314,20190314174500
https://ktiv.com/2019/03/14/flood-warning-issued-march-14-at-501am-cdt-expiring-march-18-at-700pm-cdt-by-nws-des-moines-ia/,flood,0.9792513898584236,41.6005,-93.6091,20190314,20190314104500
https://www.npr.org/2019/03/14/703461293/skipping-school-to-protest-climate-change,protests,0.9755117920933474,39.9523,-75.1638,20190212,20190314213000
https://247wallst.com/special-report/2019/03/14/worst-floods-in-american-history-2-2/8/,flood,0.9751472026380296,31.106,-97.6475,20190314,20190314200000
https://247wallst.com/special-report/2019/03/14/worst-floods-in-american-history-2-2/,flood,0.9751472026380296,27.8333,-81.717,20190314,20190314190000
https://www.kios.org/post/flooding-impacts-eastern-nebraska,flood,0.974121177414186,42.0046,-93.214,20190313,20190314131500
https://thehimalayantimes.com/world/death-toll-from-malawi-flooding-rises-to-28-almost-227000-people-affected/,flood,0.9737879436627244,-13.5,34.0,20190314,20190314173000
http://www.terradaily.com/reports/Floods_in_southern_Africa_kill_115_999.html,flood,0.9732063490676196,-23.6,-46.5667,20190314,20190314140000
https://ktiv.com/2019/03/13/aggressive-flood-operations-in-place-for-ne-nebraska/,flood,0.9724229827032408,41.9167,-97.6003,20190314,20190314041500
https://www.nation.co.ke/news/africa/Floods-kill-115-in-southern-Africa/1066-5024468-rd9hxxz/,flood,0.9720850160483524,-25.9653,32.5892,20190314,20190314080000
https://www.france24.com/en/20190314-venezuela-diplomats-walk-out-protest-un-maduro,protests,0.9718171267108195,39.828175,-98.5795,20190212,20190314180000
https://www.hamburgreporter.com/news/20190314/missouri-river-at-flood-stage-in-nebraska-city,flood,0.9640889121007806,38.8137,-90.1198,20190314,20190314180000
http://www.annanews.com/news/flood-warning-again-issued-mississippi,flood,0.963386426825623,32.7673,-89.6812,20190314,20190314170000
https://www.newschannel5.com/news/laying-down-to-end-nashvilles-youth-gun-violence,protests,0.9627773370419372,31.0,36.0,20190314,20190314033000
https://www.thenews.com.pk/print/443720-khassadars-stage-protest,protests,0.9617990515703544,,,20190314,20190314020000
https://www.iol.co.za/business-report/companies/tiso-blackstar-planned-strike-called-off-19877365,labour_strike,0.9612992398751492,-26.2,28.0833,20190314,20190314084500
http://kticradio.com/regional-news/gov-ricketts-state-agencies-urge-caution-as-severe-weather-flooding-continues-2/,flood,0.9590680425123128,41.1289,-98.2883,20190314,20190314093000
https://ktiv.com/2019/03/14/flood-warning-issued-march-14-at-113am-cdt-by-nws-sioux-falls-sd-2/,flood,0.9568170472727716,42.0046,-93.214,20190314,20190314074500
https://www.iol.co.za/business-report/companies/cele-to-meet-union-bosses-in-mine-strike-19878481,labour_strike,0.9560825259866744,-26.3609,27.3977,20190314,20190314104500
