feature,coefficient,fold_id,event_type,horizon,model_name,target
num__gini_coef,-0.1144713573616706,1,protest,7,model_lr_nolag,protest_7d
num__covid_period,0.0,1,protest,7,model_lr_nolag,protest_7d
num__fx_trend_consistent,-0.0043125242617227,1,protest,7,model_lr_nolag,protest_7d
num__inflation_accel,0.1634865247157135,1,protest,7,model_lr_nolag,protest_7d
num__copper_pct_30d_x_copper_prod,-0.0614880234192274,1,protest,7,model_lr_nolag,protest_7d
num__gold_pct_30d_x_gold_prod,-0.0396549395145796,1,protest,7,model_lr_nolag,protest_7d
num__platinum_pct_30d_x_plat_prod,-0.0037776432985604,1,protest,7,model_lr_nolag,protest_7d
num__oil_brent_pct_30d_x_net_importer,0.0252930354226552,1,protest,7,model_lr_nolag,protest_7d
num__month_sin,-0.0199946752786948,1,protest,7,model_lr_nolag,protest_7d
num__month_cos,0.0335140300402457,1,protest,7,model_lr_nolag,protest_7d
num__fao_cereals_index_yoy,-0.0192837046255456,1,protest,7,model_lr_nolag,protest_7d
num__fao_food_index_yoy_above90,-0.0946879112229502,1,protest,7,model_lr_nolag,protest_7d
num__fao_cereals_index_yoy_above90,0.0,1,protest,7,model_lr_nolag,protest_7d
num__fao_cereals_index_yoy_lag1m,-0.0198216892028963,1,protest,7,model_lr_nolag,protest_7d
num__fao_cereals_index_yoy_lag3m,0.0631171989665758,1,protest,7,model_lr_nolag,protest_7d
num__fao_cereals_index_yoy_lag6m,-0.1939762000666877,1,protest,7,model_lr_nolag,protest_7d
num__fao_oils_index_yoy_lag3m,0.0182787413353889,1,protest,7,model_lr_nolag,protest_7d
num__fao_cereals_yoy_x_instability,-0.0840619844361216,1,protest,7,model_lr_nolag,protest_7d
num__fao_food_yoy_x_youth_unemp,-0.0302153005057111,1,protest,7,model_lr_nolag,protest_7d
num__gta_harmful_events,-0.0889560024110036,1,protest,7,model_lr_nolag,protest_7d
num__gta_harmful_events_z,0.005825662312404,1,protest,7,model_lr_nolag,protest_7d
num__gta_liberalising_events,-0.0453885684108676,1,protest,7,model_lr_nolag,protest_7d
num__gta_liberalising_events_z,0.0271851372394946,1,protest,7,model_lr_nolag,protest_7d
num__gta_30d_count,-0.0279064146303686,1,protest,7,model_lr_nolag,protest_7d
num__gta_30d_count_z,-0.077497298834349,1,protest,7,model_lr_nolag,protest_7d
num__gta_90d_count,-0.073037081181575,1,protest,7,model_lr_nolag,protest_7d
num__gta_90d_count_z,0.0350805546255031,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_AUS,2.528955968831582,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_BOL,-1.120184095800832,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_BRA,-0.0263138240375421,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_CAN,3.828275218423733,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_CHL,-1.4922421293551724,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_CHN,0.0621906727599423,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_DEU,0.8151920340900758,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_ESP,-0.9731722414321916,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_FRA,0.9643988543659467,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_GBR,3.5941190529985207,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_GRC,-1.195618997220677,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_HUN,-1.1750757185876433,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_IDN,-0.0607227594721093,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_IND,3.526131958098381,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_IRL,1.2723360253509053,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_ITA,-0.8627469176679354,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_JPN,-0.7287994656088639,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_KEN,-0.4239220265345344,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_KOR,0.7344873518945788,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_LAO,-1.4468964296155475,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_MAR,-0.0757418392827468,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_MEX,-0.2761228164819402,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_MOZ,-4.419489762918864,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_MYS,1.265780725138576,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_NAM,-3.2462952587640785,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_NLD,-1.4779219812588669,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_NOR,-2.440259196111421,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_PER,-1.3539416320885118,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_PHL,1.2291721204877746,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_POL,-1.0060864615267382,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_PRT,-2.196492736423977,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_SWE,-2.1668720918933566,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_THA,0.6983412066683624,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_TUR,0.0987490830503243,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_USA,4.165796040858164,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_VNM,-1.0350523689043225,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_ZAF,2.6487724581184,1,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_ZWE,3.05136140871519,1,protest,7,model_lr_nolag,protest_7d
num__fx_pct_7d,0.0122743000138875,2,protest,7,model_lr_nolag,protest_7d
num__fx_pct_30d,-0.2882212065823987,2,protest,7,model_lr_nolag,protest_7d
num__fx_pct_90d,-0.0700177229485223,2,protest,7,model_lr_nolag,protest_7d
num__fx_vol_7d,-0.007541382542661,2,protest,7,model_lr_nolag,protest_7d
num__fx_vol_30d,-0.171278195172776,2,protest,7,model_lr_nolag,protest_7d
num__oil_brent_pct_14d,0.0175165145865642,2,protest,7,model_lr_nolag,protest_7d
num__fx_pct_30d_z,0.0851820097720872,2,protest,7,model_lr_nolag,protest_7d
num__fx_vol_30d_z,0.0401873185572621,2,protest,7,model_lr_nolag,protest_7d
num__copper_pct_30d,-0.0672802814675746,2,protest,7,model_lr_nolag,protest_7d
num__copper_pct_90d,0.0548120964355819,2,protest,7,model_lr_nolag,protest_7d
num__copper_vol_30d,-0.043104083855581,2,protest,7,model_lr_nolag,protest_7d
num__gold_pct_30d,-0.1213903364630737,2,protest,7,model_lr_nolag,protest_7d
num__gold_vol_30d,-0.1638355758862123,2,protest,7,model_lr_nolag,protest_7d
num__platinum_pct_30d,0.0418369448461534,2,protest,7,model_lr_nolag,protest_7d
num__silver_pct_30d,-0.0427574230306914,2,protest,7,model_lr_nolag,protest_7d
num__natgas_pct_30d,0.0072619094243068,2,protest,7,model_lr_nolag,protest_7d
num__vix_pct_30d,-0.0290132201531234,2,protest,7,model_lr_nolag,protest_7d
num__vix_7d_ma,-0.0910103762457084,2,protest,7,model_lr_nolag,protest_7d
num__dxy_level,0.148311549728066,2,protest,7,model_lr_nolag,protest_7d
num__dxy_pct_30d,-0.0854115441486096,2,protest,7,model_lr_nolag,protest_7d
num__dxy_vol_30d,0.118874646085113,2,protest,7,model_lr_nolag,protest_7d
num__oil_brent_pct_30d_lag30d,-0.0838875800292417,2,protest,7,model_lr_nolag,protest_7d
num__oil_brent_pct_30d_lag60d,-0.0315038119557236,2,protest,7,model_lr_nolag,protest_7d
num__oil_brent_pct_30d_lag90d,-0.0337929308253691,2,protest,7,model_lr_nolag,protest_7d
num__vix_pct_30d_lag30d,0.0565515294176404,2,protest,7,model_lr_nolag,protest_7d
num__vix_pct_30d_lag60d,0.0196333454248063,2,protest,7,model_lr_nolag,protest_7d
num__fx_pct_30d_lag30d,0.0368829311392934,2,protest,7,model_lr_nolag,protest_7d
num__fx_pct_30d_lag60d,0.0633050900890707,2,protest,7,model_lr_nolag,protest_7d
num__gdp_growth,0.1356680522016181,2,protest,7,model_lr_nolag,protest_7d
num__inflation_cpi_yoy,0.0152477878009454,2,protest,7,model_lr_nolag,protest_7d
num__inflation_cpi_yoy_z,-0.0640807970770276,2,protest,7,model_lr_nolag,protest_7d
num__unemployment_youth,0.5199449293611552,2,protest,7,model_lr_nolag,protest_7d
num__unemployment_rate_z,-0.1311418337436715,2,protest,7,model_lr_nolag,protest_7d
num__political_stability_est,0.1100885631700099,2,protest,7,model_lr_nolag,protest_7d
num__voice_accountability_est,-0.1546231271133357,2,protest,7,model_lr_nolag,protest_7d
num__government_effectiveness_est,0.2712999050821549,2,protest,7,model_lr_nolag,protest_7d
num__oil_brent_pct_30d_x_inflation,0.0200437130789878,2,protest,7,model_lr_nolag,protest_7d
num__food_cpi_inflation,-0.1578116582004948,2,protest,7,model_lr_nolag,protest_7d
num__food_cpi_inflation_z,0.0337919782168159,2,protest,7,model_lr_nolag,protest_7d
num__energy_cpi_inflation,-0.1085362860299214,2,protest,7,model_lr_nolag,protest_7d
num__energy_cpi_inflation_z,0.0902984801545663,2,protest,7,model_lr_nolag,protest_7d
num__gini_coef,-0.3333682194672021,2,protest,7,model_lr_nolag,protest_7d
num__fx_trend_consistent,0.0142272296376705,2,protest,7,model_lr_nolag,protest_7d
num__inflation_accel,0.005862047825861,2,protest,7,model_lr_nolag,protest_7d
num__copper_pct_30d_x_copper_prod,-0.0466278138536983,2,protest,7,model_lr_nolag,protest_7d
num__gold_pct_30d_x_gold_prod,0.0150680737579366,2,protest,7,model_lr_nolag,protest_7d
num__platinum_pct_30d_x_plat_prod,-0.0521431469370686,2,protest,7,model_lr_nolag,protest_7d
num__oil_brent_pct_30d_x_net_importer,0.1394342664870068,2,protest,7,model_lr_nolag,protest_7d
num__month_sin,-0.0151221230067075,2,protest,7,model_lr_nolag,protest_7d
num__month_cos,0.0150696032540768,2,protest,7,model_lr_nolag,protest_7d
num__fao_food_index_yoy_above90,0.0770245020307915,2,protest,7,model_lr_nolag,protest_7d
num__fao_cereals_index_yoy_above90,-0.0471796603468582,2,protest,7,model_lr_nolag,protest_7d
num__fao_cereals_index_yoy_lag1m,-0.0481573210444301,2,protest,7,model_lr_nolag,protest_7d
num__fao_cereals_index_yoy_lag3m,-0.0640683572820641,2,protest,7,model_lr_nolag,protest_7d
num__fao_cereals_index_yoy_lag6m,-0.0619340320887447,2,protest,7,model_lr_nolag,protest_7d
num__fao_food_index_yoy_lag3m,-0.1101565246792588,2,protest,7,model_lr_nolag,protest_7d
num__fao_food_index_yoy_lag6m,0.1052439656551049,2,protest,7,model_lr_nolag,protest_7d
num__fao_cereals_yoy_x_instability,-0.0646650824004894,2,protest,7,model_lr_nolag,protest_7d
num__fao_food_yoy_x_youth_unemp,-0.1043578814494418,2,protest,7,model_lr_nolag,protest_7d
num__gta_harmful_events,-0.0678959707147127,2,protest,7,model_lr_nolag,protest_7d
num__gta_harmful_events_z,0.0023524912251374,2,protest,7,model_lr_nolag,protest_7d
num__gta_liberalising_events,-0.0405221489417488,2,protest,7,model_lr_nolag,protest_7d
num__gta_liberalising_events_z,0.0240228401672993,2,protest,7,model_lr_nolag,protest_7d
num__gta_30d_count,-0.0078898645987284,2,protest,7,model_lr_nolag,protest_7d
num__gta_30d_count_z,-0.1045349208006444,2,protest,7,model_lr_nolag,protest_7d
num__gta_90d_count,-0.0682094686232154,2,protest,7,model_lr_nolag,protest_7d
num__gta_90d_count_z,0.0110589055331008,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_AUS,2.507339366531648,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_BOL,-1.4014153567157308,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_BRA,-0.1974576111846863,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_CAN,3.975597114668716,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_CHL,-0.7564526254514037,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_CHN,-0.0217538206274873,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_DEU,1.3282173690651633,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_ESP,-1.0367317803297529,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_FRA,1.0358463919989045,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_GBR,4.646979941728242,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_GRC,-1.6582682448131438,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_HUN,-1.843284408279628,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_IDN,0.1127983897639201,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_IND,4.394347360322269,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_IRL,1.2544208652314526,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_ITA,-1.2804372173500662,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_JPN,-0.8688886223111887,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_KEN,-0.5601427460978478,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_KOR,0.6445756924282312,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_LAO,-2.8262606432265565,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_MAR,-0.9399285716596883,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_MEX,0.3280300991743347,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_MOZ,-4.332970909079172,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_MYS,0.701580337735062,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_NAM,-3.589456508187079,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_NLD,-1.213031012827381,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_NOR,-2.417630322465773,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_PER,-1.2666122828834403,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_PHL,2.209390000436972,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_POL,-0.963980045796603,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_PRT,-2.342572174288905,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_SWE,-2.0088975304529457,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_THA,0.9389064341342394,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_TUR,0.8235292496299186,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_USA,5.280565817642172,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_VNM,-1.98121673740287,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_ZAF,2.7202699385398774,2,protest,7,model_lr_nolag,protest_7d
fe__country_iso3_ZWE,2.603567914766265,2,protest,7,model_lr_nolag,protest_7d
num__fx_pct_7d,-0.3038718959115997,1,strike,7,model_lr_nolag,strike_7d
num__fx_pct_30d,0.0234074307453688,1,strike,7,model_lr_nolag,strike_7d
num__fx_pct_90d,0.1860336268606051,1,strike,7,model_lr_nolag,strike_7d
num__fx_vol_7d,-0.0878361579223852,1,strike,7,model_lr_nolag,strike_7d
num__fx_vol_30d,-0.0373176407157919,1,strike,7,model_lr_nolag,strike_7d
num__oil_brent_pct_14d,0.0700232307847324,1,strike,7,model_lr_nolag,strike_7d
num__fx_pct_30d_z,0.0197017450464925,1,strike,7,model_lr_nolag,strike_7d
num__fx_vol_30d_z,-0.090701392934249,1,strike,7,model_lr_nolag,strike_7d
num__copper_pct_30d,-0.0224850897627626,1,strike,7,model_lr_nolag,strike_7d
num__copper_pct_90d,0.0383404342325968,1,strike,7,model_lr_nolag,strike_7d
num__copper_vol_30d,0.0740928481583152,1,strike,7,model_lr_nolag,strike_7d
num__gold_pct_30d,0.0486979524790379,1,strike,7,model_lr_nolag,strike_7d
num__gold_vol_30d,0.0748212948035084,1,strike,7,model_lr_nolag,strike_7d
num__platinum_pct_30d,0.2005794143276525,1,strike,7,model_lr_nolag,strike_7d
num__silver_pct_30d,-0.0970988344009804,1,strike,7,model_lr_nolag,strike_7d
num__natgas_pct_30d,-0.0448646423676074,1,strike,7,model_lr_nolag,strike_7d
num__vix_pct_30d,-0.1039178035845456,1,strike,7,model_lr_nolag,strike_7d
num__vix_7d_ma,0.050073220759176,1,strike,7,model_lr_nolag,strike_7d
num__dxy_level,0.0925754508400152,1,strike,7,model_lr_nolag,strike_7d
num__dxy_pct_30d,-0.0355748514341796,1,strike,7,model_lr_nolag,strike_7d
num__dxy_vol_30d,-0.0505220727114746,1,strike,7,model_lr_nolag,strike_7d
num__oil_brent_pct_30d_lag30d,-0.0809161229247257,1,strike,7,model_lr_nolag,strike_7d
num__oil_brent_pct_30d_lag60d,0.0329681304880608,1,strike,7,model_lr_nolag,strike_7d
num__oil_brent_pct_30d_lag90d,0.0450418812036878,1,strike,7,model_lr_nolag,strike_7d
num__vix_pct_30d_lag30d,0.0356204055217145,1,strike,7,model_lr_nolag,strike_7d
num__vix_pct_30d_lag60d,0.0319383758626067,1,strike,7,model_lr_nolag,strike_7d
num__fx_pct_30d_lag30d,0.0188618550371896,1,strike,7,model_lr_nolag,strike_7d
num__fx_pct_30d_lag60d,0.2924411224804989,1,strike,7,model_lr_nolag,strike_7d
num__gdp_growth,0.0753687048811988,1,strike,7,model_lr_nolag,strike_7d
num__inflation_cpi_yoy,-0.3457129025843338,1,strike,7,model_lr_nolag,strike_7d
num__inflation_cpi_yoy_z,-0.1108626430935166,1,strike,7,model_lr_nolag,strike_7d
num__unemployment_youth,0.1337066910357944,1,strike,7,model_lr_nolag,strike_7d
num__unemployment_rate_z,0.1795298745127872,1,strike,7,model_lr_nolag,strike_7d
num__political_stability_est,0.0423040010912156,1,strike,7,model_lr_nolag,strike_7d
num__voice_accountability_est,0.2274126428930977,1,strike,7,model_lr_nolag,strike_7d
num__government_effectiveness_est,0.7642997961951908,1,strike,7,model_lr_nolag,strike_7d
num__oil_brent_pct_30d_x_inflation,-0.0200834259444327,1,strike,7,model_lr_nolag,strike_7d
num__food_cpi_inflation,0.0753126546583169,1,strike,7,model_lr_nolag,strike_7d
num__food_cpi_inflation_z,0.0052321983790424,1,strike,7,model_lr_nolag,strike_7d
num__energy_cpi_inflation,0.0915232706513692,1,strike,7,model_lr_nolag,strike_7d
num__energy_cpi_inflation_z,-0.0470628956384259,1,strike,7,model_lr_nolag,strike_7d
num__gini_coef,0.4199472983789317,1,strike,7,model_lr_nolag,strike_7d
num__covid_period,0.0,1,strike,7,model_lr_nolag,strike_7d
num__fx_trend_consistent,0.0284709493114705,1,strike,7,model_lr_nolag,strike_7d
num__inflation_accel,0.0806308591522559,1,strike,7,model_lr_nolag,strike_7d
num__copper_pct_30d_x_copper_prod,-0.1231297805254277,1,strike,7,model_lr_nolag,strike_7d
num__gold_pct_30d_x_gold_prod,0.097786457128465,1,strike,7,model_lr_nolag,strike_7d
num__platinum_pct_30d_x_plat_prod,-0.0237938313079583,1,strike,7,model_lr_nolag,strike_7d
num__oil_brent_pct_30d_x_net_importer,-0.0662233419363653,1,strike,7,model_lr_nolag,strike_7d
num__month_sin,0.0222881759055949,1,strike,7,model_lr_nolag,strike_7d
num__month_cos,0.094013646860159,1,strike,7,model_lr_nolag,strike_7d
num__fao_cereals_index_yoy,0.1266822365949071,1,strike,7,model_lr_nolag,strike_7d
num__fao_food_index_yoy_above90,-0.0963536178840024,1,strike,7,model_lr_nolag,strike_7d
num__fao_cereals_index_yoy_above90,0.0,1,strike,7,model_lr_nolag,strike_7d
num__fao_cereals_index_yoy_lag1m,0.2326909104814557,1,strike,7,model_lr_nolag,strike_7d
num__fao_cereals_index_yoy_lag3m,-0.0607593882670767,1,strike,7,model_lr_nolag,strike_7d
num__fao_cereals_index_yoy_lag6m,-0.1795365543534597,1,strike,7,model_lr_nolag,strike_7d
num__fao_oils_index_yoy_lag3m,-0.0056385498566407,1,strike,7,model_lr_nolag,strike_7d
num__fao_cereals_yoy_x_instability,-0.1301685354326706,1,strike,7,model_lr_nolag,strike_7d
num__fao_food_yoy_x_youth_unemp,-0.0913374932862824,1,strike,7,model_lr_nolag,strike_7d
num__gta_harmful_events,-0.087594191919375,1,strike,7,model_lr_nolag,strike_7d
num__gta_harmful_events_z,0.0411570437881381,1,strike,7,model_lr_nolag,strike_7d
num__gta_liberalising_events,-0.0009469784694925,1,strike,7,model_lr_nolag,strike_7d
num__gta_liberalising_events_z,0.0062000596158519,1,strike,7,model_lr_nolag,strike_7d
num__gta_30d_count,0.0941071845294131,1,strike,7,model_lr_nolag,strike_7d
num__gta_30d_count_z,-0.1051437750516643,1,strike,7,model_lr_nolag,strike_7d
num__gta_90d_count,-0.1120082924639631,1,strike,7,model_lr_nolag,strike_7d
num__gta_90d_count_z,0.0744397370739137,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_AUS,2.119253876021446,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_BOL,-2.212106755194519,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_BRA,-0.4838722174524131,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_CAN,3.0604881505512687,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_CHL,-0.7338278144293895,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_CHN,0.5143140992740372,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_DEU,0.4085256460295336,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_ESP,-0.5377534114773537,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_FRA,0.7871585871627595,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_GBR,4.519598919374305,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_GRC,-0.3190767826565546,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_HUN,-1.312454917490261,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_IDN,-0.6444862223895864,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_IND,6.3895940106296605,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_IRL,1.4803014129040746,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_ITA,-0.5672752157332963,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_JPN,-2.9435611280125005,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_KEN,2.0954633167843437,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_KOR,1.387740467005753,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_LAO,-3.297135280605647,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_MAR,-1.5903642421890958,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_MEX,-0.0562780404312396,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_MOZ,-2.3222125692802837,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_MYS,-1.0265559962138464,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_NAM,-3.1503659342031263,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_NLD,-1.425299582139293,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_NOR,-2.1840435316972218,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_PER,-0.5930103708404008,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_PHL,1.208751136103621,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_POL,-2.7113021740458816,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_PRT,-0.4911186545885416,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_SWE,-2.428964842848828,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_THA,-0.0814063499023308,1,strike,7,model_lr_nolag,strike_7d
