url_normalized,top_expert,top_expert_p,actiongeo_lat,actiongeo_lon
https://www.thestar.com.my/news/world/2020/09/11/severe-floods-hit-760000-people-in-west-and-central-africa,flood,0.9996700021839912,15.0,19.0
https://news.yahoo.com/disastrous-flooding-impacts-millions-across-184747769.html,flood,0.9987723944070572,11.15,34.1
http://english.ahram.org.eg/NewsContent/2/10/379776/World/Africa/Sudan-floods-affect-over-half-a-million-people-UN.aspx,flood,0.9966606061525728,11.15,34.1
https://www.echolive.ie/corknews/Workers-to-end-Cork-city-Debenhams-sit-in-protest-today-5d94c781-7217-48cc-a9ae-195da9d19f4d-ds,protests,0.9959665668256406,53.3331,-6.24889
https://www.albawaba.com/news/sudan-authorities-un-distribute-aid-people-affected-mass-floodings-1379936,flood,0.9947467347449128,27.0,30.0
https://dailytrust.com/expect-more-floods-in-kebbi-niger-kwara-kogi-5-other-states,flood,0.9940652115975268,5.30156,6.4168
https://www.thenews.com.pk/print/712729-high-flood-at-guddu-sukkur-barrages-to-stabilise-by-next-week,flood,0.9918335533122912,26.6921,67.6133
https://www.newindianexpress.com/states/karnataka/2020/sep/10/karnataka-declares-130-taluks-in-23-districts-as-flood-hit-2195200.html,flood,0.9895890084149156,13.5,76.0
https://punchng.com/unical-lecturers-protest-unpaid-allowances-fault-promotion-process/,protests,0.988993225120492,,
https://archive.shine.cn/nation/Floods-ravage-northeast/shdaily.shtml,flood,0.987999250756472,48.0,128.0
https://watchers.news/2020/09/10/cameroon-flood-far-north-september-2020/,flood,0.9876561347429244,34.6525,50.4805
https://www.berliner-zeitung.de/en/warning-strike-after-talks-fail-li.104338,labour_strike,0.9857334999815888,52.5167,13.4
https://www.msn.com/en-xl/news/other/kebbi-floods-what-about-zauro-dam/ar-BB18Sm3g,flood,0.9806561564697184,12.1288,4.73509
https://www.cnc3.co.tt/guyana-pm-opposition-statements-fueled-protest/,protests,0.978446293715984,5.45,-57.95
https://watchers.news/2020/09/10/algeria-flood-september-2020/,flood,0.978073131979356,36.7445,3.05268
https://www.wvtf.org/post/flood-insurance-burden-shifting-waterfront-homeowners,flood,0.9768865837012892,37.9501,-76.9497
https://www.thephuketnews.com/protesters-unveil-plans-for-big-march-on-pm-office-77260.php,protests,0.9757671388438992,13.75,100.517
https://www.benarnews.org/english/news/thai/planned-rally-09102020181830.html,protests,0.9757234654750564,13.75,100.517
https://www.washingtonpost.com/local/washington-dc-flooding/2020/09/10/e9d50aec-f396-11ea-999c-67ff7bf6a9d2_story.html,flood,0.9756691723117074,31.1981,29.9192
https://thenationonlineng.net/11-drown-as-boat-capsizes-in-niger-river/,flood,0.9739621604929388,16.0,8.0
https://www.msn.com/en-us/news/world/record-flooding-hammers-the-african-sahel-the-latest-in-a-series-of-shocks/ar-BB18Tu2U,flood,0.9718601507853266,14.7367,-17.6339
https://www.dailydot.com/irl/principal-steven-lysenko-blm-protest/,protests,0.971244684677691,43.1865,-77.8039
https://www.thedailystar.net/editorial/news/unprovoked-attack-peaceful-protesters-1958737,protests,0.970819232574014,23.7231,90.4086
https://wsvaonline.com/news/030030-summer-of-protest-chance-for-change-but-obstacles-exposed/,protests,0.970810392822854,44.2563,-89.6385
https://www.constructiondive.com/news/black-workers-file-lawsuit-against-mitsubishi-electric-us-for-racial-harass/584962/,labour_strike,0.9671166047682984,36.17,-119.746
https://www.mnnonline.org/news/sudan-sees-worst-nile-flooding-in-over-a-century/,flood,0.9668371448766774,16.0,30.0
https://www.southwalesargus.co.uk/news/18710391.newport-council-new-approach-flooding-kept-secret/,flood,0.9657793869882004,51.5833,-2.98333
https://www.msn.com/en-us/news/world/update-1-floods-kill-at-least-13-and-injure-19-in-burkina-faso/ar-BB18Sj1d,flood,0.9654439329697786,16.0,8.0
https://www.arabherald.com/news/266358153/record-flooding-kills-100-in-sudan,flood,0.9631931470091488,15.5881,32.5342
https://www.vanguardngr.com/2020/09/pms-electricity-tariff-hike-students-set-for-september-14-nationwide-protests/,protests,0.9629526713517076,11.4148,8.25082
https://www.pulse.ng/news/local/resident-doctors-suspend-nationwide-strike/lysfh54,protests,0.9619834565213194,10.0,8.0
https://www.orissapost.com/15-detained-for-protesting-bmc-action-against-kangana-ranaut/,protests,0.9613936165824364,18.975,72.8258
https://reliefweb.int/report/indonesia/indonesia-flooding-penajam-paser-utara-regency-east-kalimantan-province-1055-sep-8,flood,0.9583253831196864,1.5,116.5
https://www.aysor.am/en/news/2020/09/10/protesters-pm/1740605,protests,0.9543484928572116,40.0,45.0
https://dailygazette.com/2020/09/09/ballston-seniors-protest-at-community-center/,protests,0.9535071574481744,35.916667,14.433333
https://turkishpress.com/turkish-agencies-provide-aid-to-flood-affected-sudanese/,flood,0.9522856893357976,15.5881,32.5342
https://www.aninews.in/news/national/general-news/telangana-congress-leaders-stage-protest-in-keesara-mandal-for-re-allotment-of-land-to-farmers20200910221800/,protests,0.9518990072740636,,
https://patch.com/illinois/across-il/protesters-gather-outside-michael-madigans-home-call-his-resignation,protests,0.9498415139744224,41.85,-87.6501
http://nigerianpilot.com/apc-not-pleased-with-suspended-labour-protest-wike/,protests,0.9464484791762876,4.78917,6.99861
https://www.foxnews.com/us/rochester-daniel-prude-protest-death,protests,0.9412565905245468,43.1548,-77.6156
https://nation.africa/kenya/counties/nakuru/rising-lake-nakuru-water-drowns-life-1935554,flood,0.9390814696997284,-6.0,35.0
https://www.mpnnow.com/news/20200910/police-no-arrests-no-force-used-during-eighth-night-of-protests-in-rochester,protests,0.937728239124279,,
https://tribuneonlineng.com/strike-doctors-fg-reach-agreement-to-call-off-strike-today/,labour_strike,0.9373618501539976,10.0,8.0
https://www.weny.com/story/42611677/hundreds-take-to-rochester-streets-for-eighth-night-of-protest,protests,0.9370002572766164,,
https://www.smh.com.au/world/south-america/colombian-police-brutality-protests-turn-deadly-20200911-p55ul8.html,protests,0.9359910763765292,4.6,-74.0833
https://www.globalcitizen.org/en/content/mexico-human-rights-comission-protest-femicide/,protests,0.9332443982089332,24.56,-99.505
https://www.msn.com/en-us/weather/topstories/flash-flood-warning-issued-for-some-areas-of-nova-dc/ar-BB18Uo8u,flood,0.9330871073624568,31.1981,29.9192
