year,fx_start,fx_end,fx_depreciation_pct,fx_vol_30d_mean,fx_vol_30d_max,fx_pct_30d_worst,fx_pct_30d_best,oil_mean_usd,oil_pct_30d_worst,yield_us10y_mean,n_trading_days,n_crisis_days_30d
2017,1339.800048828125,1333.699951171875,-0.4553,0.006298,0.008407,2.092274,-1.953557,54.827108,-13.435879,2.327143,364,0
2018,1332.5999755859375,1526.0,14.513,0.005317,0.011012,10.794796,-3.703467,71.592904,-28.56334,2.908953,365,79
2019,1526.4000244140625,1456.4599609375,-4.582,0.003953,0.007337,2.706362,-4.488122,64.205151,-18.632793,2.139699,365,0
2020,1456.0882568359375,1310.1224365234375,-10.0245,0.005256,0.013095,8.04279,-8.888149,43.302159,-60.623377,0.889254,366,7
2021,1309.8052978515625,1759.0494384765625,34.2985,0.007914,0.020373,19.566042,-10.055441,70.773698,-19.052655,1.436732,365,143
2022,1759.0494384765625,2079.261474609375,18.2037,0.005472,0.020732,14.332817,-1.780451,99.053835,-21.514027,2.947951,365,43
2023,2079.261474609375,2090.858154296875,0.5577,0.002911,0.004692,1.40062,-2.335604,82.217781,-17.617816,3.958677,365,0
2024,2084.12109375,2093.699951171875,0.4596,0.009332,0.071679,34.046898,-24.872304,79.877186,-13.730733,4.206798,366,2
2025,2093.699951171875,2093.699951171875,0.0,0.0,0.0,0.0,0.0,68.201808,-16.53271,4.291348,311,0
