year,fx_start,fx_end,fx_depreciation_pct,fx_vol_30d_mean,fx_vol_30d_max,fx_pct_30d_worst,fx_pct_30d_best,oil_mean_usd,oil_pct_30d_worst,yield_us10y_mean,n_trading_days,n_crisis_days_30d
2017,77.60700225830078,81.64600372314453,5.2044,0.008972,0.013176,5.97249,-4.446903,54.827108,-13.435879,2.327143,364,2
2018,81.18599700927734,82.17500305175781,1.2182,0.004639,0.010985,2.941362,-2.412747,71.592904,-28.56334,2.908953,365,0
2019,82.07099914550781,83.29340362548828,1.4894,0.002216,0.004852,1.934529,-1.794867,64.205151,-18.632793,2.139699,365,0
2020,83.27364349365234,83.33142852783203,0.0694,0.001783,0.005246,1.237348,-1.101531,43.302159,-60.623377,0.889254,366,0
2021,83.1663589477539,84.22693634033203,1.2752,0.001419,0.002978,0.860889,-0.50975,70.773698,-19.052655,1.436732,365,0
2022,84.22693634033203,100.97846221923828,19.8886,0.009483,0.035848,11.578238,-3.950641,99.053835,-21.514027,2.947951,365,83
2023,100.97846221923828,108.68170166015625,7.6286,0.007376,0.021259,4.504094,-2.44573,82.217781,-17.617816,3.958677,365,0
2024,108.326171875,117.70669555664062,8.6595,0.003659,0.012144,7.588314,-1.00617,79.877186,-13.730733,4.206798,366,42
2025,117.70669555664062,120.83875274658203,2.6609,0.003137,0.006098,3.663463,-2.076133,68.201808,-16.53271,4.291348,365,0
