year,fx_start,fx_end,fx_depreciation_pct,fx_vol_30d_mean,fx_vol_30d_max,fx_pct_30d_worst,fx_pct_30d_best,oil_mean_usd,oil_pct_30d_worst,yield_us10y_mean,n_trading_days,n_crisis_days_30d
2017,18.0939998626709,17.742000579833984,-1.9454,0.005624,0.018992,14.776531,-16.727894,54.827108,-13.435879,2.327143,364,22
2018,17.750999450683594,17.863000869750977,0.631,0.002047,0.003876,1.749152,-1.249507,71.592904,-28.56334,2.908953,365,0
2019,17.850000381469727,16.026500701904297,-10.2157,0.001659,0.003118,0.347302,-2.938114,64.205151,-18.632793,2.139699,365,0
2020,16.01229476928711,15.709325790405273,-1.8921,0.001983,0.004775,2.872074,-2.884873,43.302159,-60.623377,0.889254,366,0
2021,15.71773624420166,15.677399635314941,-0.2566,0.001318,0.002285,0.933293,-0.816001,70.773698,-19.052655,1.436732,365,0
2022,15.677399635314941,24.738800048828125,57.7991,0.008383,0.030758,25.674976,-0.463088,99.053835,-21.514027,2.947951,365,88
2023,24.738800048828125,30.890300750732422,24.8658,0.004408,0.017886,23.538011,-1.031229,82.217781,-17.617816,3.958677,365,49
2024,30.894256591796875,50.80659866333008,64.4532,0.012787,0.086838,60.436265,-2.28315,79.877186,-13.730733,4.206798,366,42
2025,50.80659866333008,47.63890075683594,-6.2348,0.003258,0.004971,2.813025,-4.726725,68.201808,-16.53271,4.291348,365,0
