year,fx_start,fx_end,fx_depreciation_pct,fx_vol_30d_mean,fx_vol_30d_max,fx_pct_30d_worst,fx_pct_30d_best,oil_mean_usd,oil_pct_30d_worst,yield_us10y_mean,n_trading_days,n_crisis_days_30d
2017,2139.89990234375,2196.699951171875,2.6543,0.005556,0.007966,2.917625,-1.923762,54.827108,-13.435879,2.327143,364,0
2018,2195.10009765625,2295.39990234375,4.5693,0.004993,0.010573,3.148857,-2.510972,71.592904,-28.56334,2.908953,365,0
2019,2294.89990234375,2293.199951171875,-0.0741,0.0055,0.013758,2.642476,-3.025396,64.205151,-18.632793,2.139699,365,0
2020,2292.60009765625,2319.072021484375,1.1547,0.004538,0.011856,3.071916,-2.807802,43.302159,-60.623377,0.889254,366,0
2021,2318.52197265625,2299.985107421875,-0.7995,0.004869,0.009562,2.153331,-2.355776,70.773698,-19.052655,1.436732,365,0
2022,2299.985107421875,2331.985107421875,1.3913,0.005689,0.012517,3.035148,-3.244838,99.053835,-21.514027,2.947951,365,0
2023,2331.985107421875,2518.39892578125,7.9938,0.008846,0.014549,4.964078,-3.111152,82.217781,-17.617816,3.958677,365,0
2024,2476.595458984375,2444.985107421875,-1.2764,0.010275,0.018735,4.464681,-13.225254,79.877186,-13.730733,4.206798,366,0
2025,2444.985107421875,2454.985107421875,0.409,0.010461,0.019882,9.546641,-9.045388,68.201808,-16.53271,4.291348,365,30
