feature,coefficient,fold_id,event_type,horizon,model_name,target
num__vix_pct_30d_lag30d,0.0042537553840464,1,protest,7,model1_markets,protest_7d
num__vix_pct_30d_lag60d,-0.0200483460451621,1,protest,7,model1_markets,protest_7d
num__fx_pct_30d_lag30d,0.0247642325210671,1,protest,7,model1_markets,protest_7d
num__fx_pct_30d_lag60d,0.1257335073653482,1,protest,7,model1_markets,protest_7d
fe__country_iso3_AUS,2.7751846386303063,1,protest,7,model1_markets,protest_7d
fe__country_iso3_BOL,-1.0358324539780452,1,protest,7,model1_markets,protest_7d
fe__country_iso3_BRA,0.089015619865415,1,protest,7,model1_markets,protest_7d
fe__country_iso3_CAN,3.277888600854696,1,protest,7,model1_markets,protest_7d
fe__country_iso3_CHL,-0.5499273722135654,1,protest,7,model1_markets,protest_7d
fe__country_iso3_CHN,0.3878696178295615,1,protest,7,model1_markets,protest_7d
fe__country_iso3_DEU,1.6313881302861142,1,protest,7,model1_markets,protest_7d
fe__country_iso3_ESP,0.965606468426656,1,protest,7,model1_markets,protest_7d
fe__country_iso3_FRA,1.9694320990593936,1,protest,7,model1_markets,protest_7d
fe__country_iso3_GBR,2.837618833388831,1,protest,7,model1_markets,protest_7d
fe__country_iso3_GRC,0.3815031701023095,1,protest,7,model1_markets,protest_7d
fe__country_iso3_HUN,-0.6034214798741037,1,protest,7,model1_markets,protest_7d
fe__country_iso3_IDN,0.77960322456395,1,protest,7,model1_markets,protest_7d
fe__country_iso3_IND,2.796693813591133,1,protest,7,model1_markets,protest_7d
fe__country_iso3_IRL,2.1361513983081744,1,protest,7,model1_markets,protest_7d
fe__country_iso3_ITA,0.4874071944416203,1,protest,7,model1_markets,protest_7d
fe__country_iso3_JPN,0.1059781707512697,1,protest,7,model1_markets,protest_7d
fe__country_iso3_KEN,0.1494740738861856,1,protest,7,model1_markets,protest_7d
fe__country_iso3_KOR,1.4358829620569549,1,protest,7,model1_markets,protest_7d
fe__country_iso3_LAO,-1.8433792376159224,1,protest,7,model1_markets,protest_7d
fe__country_iso3_MAR,0.310176129250549,1,protest,7,model1_markets,protest_7d
fe__country_iso3_MEX,-0.168479152483757,1,protest,7,model1_markets,protest_7d
fe__country_iso3_MOZ,-4.818905681856645,1,protest,7,model1_markets,protest_7d
fe__country_iso3_MYS,1.9260403859695283,1,protest,7,model1_markets,protest_7d
fe__country_iso3_NAM,-2.340207848748712,1,protest,7,model1_markets,protest_7d
fe__country_iso3_NLD,0.0974398648011598,1,protest,7,model1_markets,protest_7d
fe__country_iso3_NOR,-0.8310957667441415,1,protest,7,model1_markets,protest_7d
fe__country_iso3_PER,-1.0201146408820694,1,protest,7,model1_markets,protest_7d
fe__country_iso3_PHL,1.7801056866369822,1,protest,7,model1_markets,protest_7d
fe__country_iso3_POL,0.1215523221404313,1,protest,7,model1_markets,protest_7d
fe__country_iso3_PRT,-0.5782291357152374,1,protest,7,model1_markets,protest_7d
fe__country_iso3_SWE,-0.363051267744098,1,protest,7,model1_markets,protest_7d
fe__country_iso3_THA,0.890881050810831,1,protest,7,model1_markets,protest_7d
fe__country_iso3_TUR,1.1023675821349723,1,protest,7,model1_markets,protest_7d
fe__country_iso3_USA,2.648485430326359,1,protest,7,model1_markets,protest_7d
fe__country_iso3_VNM,-0.8425953002353415,1,protest,7,model1_markets,protest_7d
fe__country_iso3_ZAF,3.018192983944414,1,protest,7,model1_markets,protest_7d
fe__country_iso3_ZWE,1.5879111747107173,1,protest,7,model1_markets,protest_7d
num__gdelt_protest_7d_lag,0.2761541018681503,2,protest,7,model1_markets,protest_7d
num__gdelt_protest_28d_lag,0.6612142049039943,2,protest,7,model1_markets,protest_7d
num__gdelt_strike_7d_lag,-0.1386668759394337,2,protest,7,model1_markets,protest_7d
num__gdelt_strike_28d_lag,0.2153332368405807,2,protest,7,model1_markets,protest_7d
num__gdelt_protest_region_14d,0.1132544794608116,2,protest,7,model1_markets,protest_7d
num__gdelt_strike_region_14d,-0.0923735881001842,2,protest,7,model1_markets,protest_7d
num__fx_pct_7d,0.0223739150436577,2,protest,7,model1_markets,protest_7d
num__fx_pct_30d,-0.5465234055912223,2,protest,7,model1_markets,protest_7d
num__fx_pct_90d,-0.1058756341619831,2,protest,7,model1_markets,protest_7d
num__fx_vol_7d,-0.0140757588185854,2,protest,7,model1_markets,protest_7d
num__fx_vol_30d,-0.1707058157842124,2,protest,7,model1_markets,protest_7d
num__oil_brent_pct_14d,0.01739708919481,2,protest,7,model1_markets,protest_7d
num__yield_us10y,0.0667484819537683,2,protest,7,model1_markets,protest_7d
num__fx_pct_30d_z,0.0762360153454172,2,protest,7,model1_markets,protest_7d
num__fx_vol_30d_z,0.0477564007775348,2,protest,7,model1_markets,protest_7d
num__oil_brent_pct_30d_z,0.1195277711274512,2,protest,7,model1_markets,protest_7d
num__copper_pct_30d,-0.1159149336692866,2,protest,7,model1_markets,protest_7d
num__copper_pct_90d,0.1049804634588365,2,protest,7,model1_markets,protest_7d
num__copper_vol_30d,-0.0395882105884854,2,protest,7,model1_markets,protest_7d
num__gold_pct_30d,-0.0804761727457274,2,protest,7,model1_markets,protest_7d
num__gold_vol_30d,-0.1147109907934189,2,protest,7,model1_markets,protest_7d
num__platinum_pct_30d,0.0354998974145445,2,protest,7,model1_markets,protest_7d
num__silver_pct_30d,0.0087082244503039,2,protest,7,model1_markets,protest_7d
num__natgas_pct_30d,0.0221995001432647,2,protest,7,model1_markets,protest_7d
num__vix_pct_30d,0.0108697807033084,2,protest,7,model1_markets,protest_7d
num__vix_7d_ma,-0.1776987280782224,2,protest,7,model1_markets,protest_7d
num__dxy_level,0.2212235783074637,2,protest,7,model1_markets,protest_7d
num__dxy_pct_30d,-0.067444401521278,2,protest,7,model1_markets,protest_7d
num__dxy_vol_30d,0.1092090513398025,2,protest,7,model1_markets,protest_7d
num__oil_brent_pct_30d_lag30d,-0.0235434808806666,2,protest,7,model1_markets,protest_7d
num__oil_brent_pct_30d_lag60d,-0.0170344480254238,2,protest,7,model1_markets,protest_7d
num__oil_brent_pct_30d_lag90d,-0.0076475415168519,2,protest,7,model1_markets,protest_7d
num__vix_pct_30d_lag30d,0.0803973575437392,2,protest,7,model1_markets,protest_7d
num__vix_pct_30d_lag60d,0.0279782355343855,2,protest,7,model1_markets,protest_7d
num__fx_pct_30d_lag30d,0.0226898870535287,2,protest,7,model1_markets,protest_7d
num__fx_pct_30d_lag60d,0.0971737721711682,2,protest,7,model1_markets,protest_7d
fe__country_iso3_AUS,2.7251132264272173,2,protest,7,model1_markets,protest_7d
fe__country_iso3_BOL,-1.0361413428123298,2,protest,7,model1_markets,protest_7d
fe__country_iso3_BRA,0.1549028796718835,2,protest,7,model1_markets,protest_7d
fe__country_iso3_CAN,3.4742785824701534,2,protest,7,model1_markets,protest_7d
fe__country_iso3_CHL,-0.0627116694199165,2,protest,7,model1_markets,protest_7d
fe__country_iso3_CHN,0.6625672837364127,2,protest,7,model1_markets,protest_7d
fe__country_iso3_DEU,1.8095152922625344,2,protest,7,model1_markets,protest_7d
fe__country_iso3_ESP,0.925875752313148,2,protest,7,model1_markets,protest_7d
fe__country_iso3_FRA,1.885821836661169,2,protest,7,model1_markets,protest_7d
fe__country_iso3_GBR,3.1890749894082946,2,protest,7,model1_markets,protest_7d
fe__country_iso3_GRC,0.5134175518715995,2,protest,7,model1_markets,protest_7d
fe__country_iso3_HUN,-0.5929723113911401,2,protest,7,model1_markets,protest_7d
fe__country_iso3_IDN,0.9102747393470408,2,protest,7,model1_markets,protest_7d
fe__country_iso3_IND,3.0051515809726936,2,protest,7,model1_markets,protest_7d
fe__country_iso3_IRL,2.119384586178142,2,protest,7,model1_markets,protest_7d
fe__country_iso3_ITA,0.4822636164580746,2,protest,7,model1_markets,protest_7d
fe__country_iso3_JPN,0.1844987423539089,2,protest,7,model1_markets,protest_7d
fe__country_iso3_KEN,0.320281837658216,2,protest,7,model1_markets,protest_7d
fe__country_iso3_KOR,1.4541766650187151,2,protest,7,model1_markets,protest_7d
fe__country_iso3_LAO,-1.7736071007990315,2,protest,7,model1_markets,protest_7d
fe__country_iso3_MAR,0.2148991749032625,2,protest,7,model1_markets,protest_7d
fe__country_iso3_MEX,0.2393130534107993,2,protest,7,model1_markets,protest_7d
fe__country_iso3_MOZ,-4.824757468507492,2,protest,7,model1_markets,protest_7d
fe__country_iso3_MYS,1.5145751755693155,2,protest,7,model1_markets,protest_7d
fe__country_iso3_NAM,-2.239502208707105,2,protest,7,model1_markets,protest_7d
fe__country_iso3_NLD,0.2094051151455727,2,protest,7,model1_markets,protest_7d
fe__country_iso3_NOR,-0.8651339957425087,2,protest,7,model1_markets,protest_7d
fe__country_iso3_PER,-0.7470238199551724,2,protest,7,model1_markets,protest_7d
fe__country_iso3_PHL,1.946872798057522,2,protest,7,model1_markets,protest_7d
fe__country_iso3_POL,0.4181307122024906,2,protest,7,model1_markets,protest_7d
fe__country_iso3_PRT,-0.4330822069852372,2,protest,7,model1_markets,protest_7d
fe__country_iso3_SWE,-0.1818799296957886,2,protest,7,model1_markets,protest_7d
fe__country_iso3_THA,1.1511415704036474,2,protest,7,model1_markets,protest_7d
fe__country_iso3_TUR,1.2397972927951155,2,protest,7,model1_markets,protest_7d
fe__country_iso3_USA,2.9015166391785256,2,protest,7,model1_markets,protest_7d
fe__country_iso3_VNM,-0.8595975712789775,2,protest,7,model1_markets,protest_7d
fe__country_iso3_ZAF,2.923526310465394,2,protest,7,model1_markets,protest_7d
fe__country_iso3_ZWE,1.4025434490213975,2,protest,7,model1_markets,protest_7d
num__gdelt_protest_7d_lag,0.1349404450937507,1,strike,7,model1_markets,strike_7d
num__gdelt_protest_28d_lag,0.1157563860383375,1,strike,7,model1_markets,strike_7d
num__gdelt_strike_7d_lag,0.1672981382458462,1,strike,7,model1_markets,strike_7d
num__gdelt_strike_28d_lag,0.3601006542800774,1,strike,7,model1_markets,strike_7d
num__gdelt_protest_region_14d,-0.1206804357684254,1,strike,7,model1_markets,strike_7d
num__gdelt_strike_region_14d,0.0251221610039745,1,strike,7,model1_markets,strike_7d
num__fx_pct_7d,-0.4018404647543642,1,strike,7,model1_markets,strike_7d
num__fx_pct_30d,0.0221042634789878,1,strike,7,model1_markets,strike_7d
num__fx_pct_90d,-0.1169246386190746,1,strike,7,model1_markets,strike_7d
num__fx_vol_7d,-0.1574085296851715,1,strike,7,model1_markets,strike_7d
num__fx_vol_30d,-0.0247870567266095,1,strike,7,model1_markets,strike_7d
num__oil_brent_pct_14d,0.0482000133419844,1,strike,7,model1_markets,strike_7d
num__oil_brent_pct_30d,-0.0433415616944331,1,strike,7,model1_markets,strike_7d
num__yield_us10y,0.0624390642207523,1,strike,7,model1_markets,strike_7d
num__fx_pct_30d_z,0.0498629960770165,1,strike,7,model1_markets,strike_7d
num__fx_vol_30d_z,-0.0442008993889893,1,strike,7,model1_markets,strike_7d
num__copper_pct_30d,-0.0994082570420324,1,strike,7,model1_markets,strike_7d
num__copper_pct_90d,0.0791932821307996,1,strike,7,model1_markets,strike_7d
num__copper_vol_30d,0.0850676585632769,1,strike,7,model1_markets,strike_7d
num__gold_pct_30d,-0.0464983509618439,1,strike,7,model1_markets,strike_7d
num__gold_vol_30d,0.051245497745703,1,strike,7,model1_markets,strike_7d
num__platinum_pct_30d,0.1695798527831237,1,strike,7,model1_markets,strike_7d
num__silver_pct_30d,0.0213281047757172,1,strike,7,model1_markets,strike_7d
num__natgas_pct_30d,-0.0541158923559381,1,strike,7,model1_markets,strike_7d
num__vix_pct_30d,-0.0987207421712027,1,strike,7,model1_markets,strike_7d
num__vix_7d_ma,0.0653667220861614,1,strike,7,model1_markets,strike_7d
num__dxy_level,0.0721310678334311,1,strike,7,model1_markets,strike_7d
num__dxy_pct_30d,-0.0580734338862812,1,strike,7,model1_markets,strike_7d
num__dxy_vol_30d,0.0320986921501207,1,strike,7,model1_markets,strike_7d
num__oil_brent_pct_30d_lag30d,-0.031853601628445,1,strike,7,model1_markets,strike_7d
num__oil_brent_pct_30d_lag60d,0.0489397706712065,1,strike,7,model1_markets,strike_7d
num__oil_brent_pct_30d_lag90d,-0.0017451202848125,1,strike,7,model1_markets,strike_7d
num__vix_pct_30d_lag30d,0.0293666767579001,1,strike,7,model1_markets,strike_7d
num__vix_pct_30d_lag60d,0.0360133143647346,1,strike,7,model1_markets,strike_7d
num__fx_pct_30d_lag30d,0.0161381699597164,1,strike,7,model1_markets,strike_7d
num__fx_pct_30d_lag60d,0.2972110973763029,1,strike,7,model1_markets,strike_7d
fe__country_iso3_AUS,3.104481431804598,1,strike,7,model1_markets,strike_7d
fe__country_iso3_BOL,-1.8911098950116143,1,strike,7,model1_markets,strike_7d
fe__country_iso3_BRA,0.250352665461028,1,strike,7,model1_markets,strike_7d
fe__country_iso3_CAN,3.540596710339011,1,strike,7,model1_markets,strike_7d
fe__country_iso3_CHL,1.007359583072324,1,strike,7,model1_markets,strike_7d
fe__country_iso3_CHN,1.1416411160979512,1,strike,7,model1_markets,strike_7d
fe__country_iso3_DEU,1.997274471329636,1,strike,7,model1_markets,strike_7d
fe__country_iso3_ESP,1.3055284209027158,1,strike,7,model1_markets,strike_7d
fe__country_iso3_FRA,1.9778213290883435,1,strike,7,model1_markets,strike_7d
fe__country_iso3_GBR,4.209851580515244,1,strike,7,model1_markets,strike_7d
fe__country_iso3_GRC,0.8023693027927349,1,strike,7,model1_markets,strike_7d
fe__country_iso3_HUN,-0.5772666689170239,1,strike,7,model1_markets,strike_7d
fe__country_iso3_IDN,-0.2085059848227304,1,strike,7,model1_markets,strike_7d
fe__country_iso3_IND,4.28260199672616,1,strike,7,model1_markets,strike_7d
fe__country_iso3_IRL,2.5815185961073035,1,strike,7,model1_markets,strike_7d
fe__country_iso3_ITA,0.8284968831220452,1,strike,7,model1_markets,strike_7d
fe__country_iso3_JPN,-1.0918794671519052,1,strike,7,model1_markets,strike_7d
fe__country_iso3_KEN,1.1383570544384578,1,strike,7,model1_markets,strike_7d
fe__country_iso3_KOR,2.4590554146877937,1,strike,7,model1_markets,strike_7d
fe__country_iso3_LAO,-4.076944748659692,1,strike,7,model1_markets,strike_7d
fe__country_iso3_MAR,-1.4285436359739958,1,strike,7,model1_markets,strike_7d
fe__country_iso3_MEX,0.4140111806564124,1,strike,7,model1_markets,strike_7d
fe__country_iso3_MOZ,-2.2837496781233666,1,strike,7,model1_markets,strike_7d
fe__country_iso3_MYS,0.0717747667506514,1,strike,7,model1_markets,strike_7d
fe__country_iso3_NAM,-1.3668857575489386,1,strike,7,model1_markets,strike_7d
fe__country_iso3_NLD,0.6578927036880525,1,strike,7,model1_markets,strike_7d
fe__country_iso3_NOR,0.0078198020837263,1,strike,7,model1_markets,strike_7d
fe__country_iso3_PER,-0.1082579274330296,1,strike,7,model1_markets,strike_7d
fe__country_iso3_PHL,1.37488794838746,1,strike,7,model1_markets,strike_7d
fe__country_iso3_POL,-1.709524840034612,1,strike,7,model1_markets,strike_7d
fe__country_iso3_PRT,1.5073839953459682,1,strike,7,model1_markets,strike_7d
fe__country_iso3_SWE,-0.2882738847653774,1,strike,7,model1_markets,strike_7d
fe__country_iso3_THA,-0.1186580264999248,1,strike,7,model1_markets,strike_7d
fe__country_iso3_TUR,0.3751601816411252,1,strike,7,model1_markets,strike_7d
fe__country_iso3_USA,4.222348442035003,1,strike,7,model1_markets,strike_7d
fe__country_iso3_VNM,0.1764555760480287,1,strike,7,model1_markets,strike_7d
fe__country_iso3_ZAF,3.1050536324644686,1,strike,7,model1_markets,strike_7d
fe__country_iso3_ZWE,1.879937165151072,1,strike,7,model1_markets,strike_7d
num__gdelt_protest_7d_lag,0.1350023792210551,2,strike,7,model1_markets,strike_7d
num__gdelt_protest_28d_lag,0.0645334582159187,2,strike,7,model1_markets,strike_7d
num__gdelt_strike_7d_lag,0.2181646725698869,2,strike,7,model1_markets,strike_7d
num__gdelt_strike_28d_lag,0.2689525201023025,2,strike,7,model1_markets,strike_7d
num__gdelt_protest_region_14d,-0.0119860303311246,2,strike,7,model1_markets,strike_7d
num__gdelt_strike_region_14d,0.0337055673584056,2,strike,7,model1_markets,strike_7d
num__fx_pct_7d,-0.3404184819118417,2,strike,7,model1_markets,strike_7d
num__fx_pct_30d,0.0264585768581569,2,strike,7,model1_markets,strike_7d
num__fx_pct_90d,0.1475646648601661,2,strike,7,model1_markets,strike_7d
num__fx_vol_7d,-0.0248583975999396,2,strike,7,model1_markets,strike_7d
num__fx_vol_30d,-0.0251555006372915,2,strike,7,model1_markets,strike_7d
num__oil_brent_pct_14d,0.0752010728173096,2,strike,7,model1_markets,strike_7d
num__yield_us10y,0.3366895661846028,2,strike,7,model1_markets,strike_7d
num__fx_pct_30d_z,0.099603175952593,2,strike,7,model1_markets,strike_7d
num__fx_vol_30d_z,-0.0671083271326802,2,strike,7,model1_markets,strike_7d
num__oil_brent_pct_30d_z,-0.0821752552621286,2,strike,7,model1_markets,strike_7d
num__copper_pct_30d,-0.0578295802548572,2,strike,7,model1_markets,strike_7d
num__copper_pct_90d,0.1186728611854601,2,strike,7,model1_markets,strike_7d
num__copper_vol_30d,-0.0500769999288047,2,strike,7,model1_markets,strike_7d
num__gold_pct_30d,-0.0485144493871524,2,strike,7,model1_markets,strike_7d
num__gold_vol_30d,0.1183824420206366,2,strike,7,model1_markets,strike_7d
num__platinum_pct_30d,0.0989663614218286,2,strike,7,model1_markets,strike_7d
num__silver_pct_30d,0.0233823066489931,2,strike,7,model1_markets,strike_7d
num__natgas_pct_30d,-0.0814956699834301,2,strike,7,model1_markets,strike_7d
num__vix_pct_30d,-0.0483459186941122,2,strike,7,model1_markets,strike_7d
num__vix_7d_ma,0.0480666283704546,2,strike,7,model1_markets,strike_7d
num__dxy_level,0.1007481931575196,2,strike,7,model1_markets,strike_7d
num__dxy_pct_30d,-0.0965050709087283,2,strike,7,model1_markets,strike_7d
num__dxy_vol_30d,0.0137833433128634,2,strike,7,model1_markets,strike_7d
num__oil_brent_pct_30d_lag30d,-0.0335056171693201,2,strike,7,model1_markets,strike_7d
num__oil_brent_pct_30d_lag60d,0.01839325418495,2,strike,7,model1_markets,strike_7d
num__oil_brent_pct_30d_lag90d,-0.0130321759496653,2,strike,7,model1_markets,strike_7d
num__vix_pct_30d_lag30d,-0.0325122756165066,2,strike,7,model1_markets,strike_7d
num__vix_pct_30d_lag60d,-0.0525219141885285,2,strike,7,model1_markets,strike_7d
num__fx_pct_30d_lag30d,0.0146476114070293,2,strike,7,model1_markets,strike_7d
num__fx_pct_30d_lag60d,0.2579515961439569,2,strike,7,model1_markets,strike_7d
fe__country_iso3_AUS,3.275406335493018,2,strike,7,model1_markets,strike_7d
fe__country_iso3_BOL,-1.6579503589115097,2,strike,7,model1_markets,strike_7d
fe__country_iso3_BRA,0.2707286913971219,2,strike,7,model1_markets,strike_7d
fe__country_iso3_CAN,3.6748559371641463,2,strike,7,model1_markets,strike_7d
fe__country_iso3_CHL,1.0512473805787204,2,strike,7,model1_markets,strike_7d
fe__country_iso3_CHN,1.043428713726741,2,strike,7,model1_markets,strike_7d
fe__country_iso3_DEU,1.7649041934441816,2,strike,7,model1_markets,strike_7d
fe__country_iso3_ESP,0.9460147203552752,2,strike,7,model1_markets,strike_7d
fe__country_iso3_FRA,1.794754497408413,2,strike,7,model1_markets,strike_7d
fe__country_iso3_GBR,4.707424588343343,2,strike,7,model1_markets,strike_7d
fe__country_iso3_GRC,0.518208288539938,2,strike,7,model1_markets,strike_7d
fe__country_iso3_HUN,-0.7193447115126753,2,strike,7,model1_markets,strike_7d
fe__country_iso3_IDN,0.0236364141668935,2,strike,7,model1_markets,strike_7d
fe__country_iso3_IND,4.590912130313533,2,strike,7,model1_markets,strike_7d
fe__country_iso3_IRL,2.513938770755303,2,strike,7,model1_markets,strike_7d
fe__country_iso3_ITA,0.6430268923943651,2,strike,7,model1_markets,strike_7d
fe__country_iso3_JPN,-1.3341489469285748,2,strike,7,model1_markets,strike_7d
fe__country_iso3_KEN,1.1670321231516116,2,strike,7,model1_markets,strike_7d
fe__country_iso3_KOR,2.4209803817200446,2,strike,7,model1_markets,strike_7d
fe__country_iso3_LAO,-4.296861210109174,2,strike,7,model1_markets,strike_7d
fe__country_iso3_MAR,-1.27154624529499,2,strike,7,model1_markets,strike_7d
fe__country_iso3_MEX,0.5626357793960308,2,strike,7,model1_markets,strike_7d
fe__country_iso3_MOZ,-2.531489053537041,2,strike,7,model1_markets,strike_7d
fe__country_iso3_MYS,0.2029702450446645,2,strike,7,model1_markets,strike_7d
fe__country_iso3_NAM,-1.6209655737772637,2,strike,7,model1_markets,strike_7d
fe__country_iso3_NLD,0.382008107096686,2,strike,7,model1_markets,strike_7d
fe__country_iso3_NOR,-0.0986701965681845,2,strike,7,model1_markets,strike_7d
fe__country_iso3_PER,-0.1978848736771197,2,strike,7,model1_markets,strike_7d
fe__country_iso3_PHL,1.420761124117341,2,strike,7,model1_markets,strike_7d
fe__country_iso3_POL,-1.6886594784391884,2,strike,7,model1_markets,strike_7d
fe__country_iso3_PRT,1.106032537864425,2,strike,7,model1_markets,strike_7d
fe__country_iso3_SWE,-0.7038452844122361,2,strike,7,model1_markets,strike_7d
fe__country_iso3_THA,0.11035792206227,2,strike,7,model1_markets,strike_7d
fe__country_iso3_TUR,0.4833873005822693,2,strike,7,model1_markets,strike_7d
fe__country_iso3_USA,4.747352016204241,2,strike,7,model1_markets,strike_7d
fe__country_iso3_VNM,0.0146602835561484,2,strike,7,model1_markets,strike_7d
fe__country_iso3_ZAF,3.2832581114334265,2,strike,7,model1_markets,strike_7d
fe__country_iso3_ZWE,1.9155445402339224,2,strike,7,model1_markets,strike_7d
