feature,importance,fold_id,event_type,horizon,model_name
fe__country_iso3_ZWE,0.0,1,protest,7,model7_xgb_nobaseline
num__gdelt_protest_7d_lag,0.021563657,1,protest,7,model5_income_group
num__gdelt_protest_28d_lag,0.022287862,1,protest,7,model5_income_group
num__gdelt_strike_7d_lag,0.0,1,protest,7,model5_income_group
num__gdelt_strike_28d_lag,0.0464729,1,protest,7,model5_income_group
num__gdelt_protest_region_14d,0.0,1,protest,7,model5_income_group
num__gdelt_strike_region_14d,0.0071383584,1,protest,7,model5_income_group
num__fx_pct_7d,0.0,1,protest,7,model5_income_group
num__fx_pct_30d,0.007990041,1,protest,7,model5_income_group
num__fx_pct_90d,0.0061708153,1,protest,7,model5_income_group
num__fx_vol_7d,0.0,1,protest,7,model5_income_group
num__fx_vol_30d,0.0,1,protest,7,model5_income_group
num__oil_brent_pct_14d,0.0,1,protest,7,model5_income_group
num__oil_brent_pct_30d,0.0,1,protest,7,model5_income_group
num__yield_us10y,0.0,1,protest,7,model5_income_group
num__fx_pct_30d_z,0.0,1,protest,7,model5_income_group
num__fx_vol_30d_z,0.0,1,protest,7,model5_income_group
num__oil_brent_pct_30d_z,0.007658145,1,protest,7,model5_income_group
num__copper_pct_30d,0.0078304745,1,protest,7,model5_income_group
num__copper_pct_90d,0.012570873,1,protest,7,model5_income_group
num__copper_vol_30d,0.0,1,protest,7,model5_income_group
num__gold_pct_30d,0.0,1,protest,7,model5_income_group
num__gold_vol_30d,0.007653943,1,protest,7,model5_income_group
num__platinum_pct_30d,0.0,1,protest,7,model5_income_group
num__silver_pct_30d,0.007004288,1,protest,7,model5_income_group
num__natgas_pct_30d,0.0,1,protest,7,model5_income_group
num__vix_level,0.011748094,1,protest,7,model5_income_group
num__vix_pct_30d,0.005544766,1,protest,7,model5_income_group
num__vix_7d_ma,0.007094344,1,protest,7,model5_income_group
num__dxy_level,0.011534414,1,protest,7,model5_income_group
num__dxy_pct_30d,0.007333829,1,protest,7,model5_income_group
num__dxy_vol_30d,0.0070279352,1,protest,7,model5_income_group
num__oil_brent_pct_30d_lag30d,0.007349217,1,protest,7,model5_income_group
num__oil_brent_pct_30d_lag60d,0.005758614,1,protest,7,model5_income_group
num__oil_brent_pct_30d_lag90d,0.010187541,1,protest,7,model5_income_group
num__vix_pct_30d_lag30d,0.004660195,1,protest,7,model5_income_group
num__vix_pct_30d_lag60d,0.009067323,1,protest,7,model5_income_group
num__fx_pct_30d_lag30d,0.005125741,1,protest,7,model5_income_group
num__fx_pct_30d_lag60d,0.0067848335,1,protest,7,model5_income_group
num__gdp_growth,0.013622619,1,protest,7,model5_income_group
num__gdp_per_capita_growth,0.0,1,protest,7,model5_income_group
num__inflation_cpi_yoy,0.010900416,1,protest,7,model5_income_group
num__inflation_cpi_yoy_z,0.017553082,1,protest,7,model5_income_group
num__unemployment_total,0.02711462,1,protest,7,model5_income_group
num__unemployment_youth,0.03317929,1,protest,7,model5_income_group
num__unemployment_sa,0.025409745,1,protest,7,model5_income_group
num__unemployment_rate,0.024114637,1,protest,7,model5_income_group
num__unemployment_rate_z,0.0,1,protest,7,model5_income_group
num__political_stability_est,0.0107199,1,protest,7,model5_income_group
num__voice_accountability_est,0.0,1,protest,7,model5_income_group
num__government_effectiveness_est,0.01559898,1,protest,7,model5_income_group
num__rule_of_law_est,0.0,1,protest,7,model5_income_group
num__fx_pct_30d_x_instability,0.010340779,1,protest,7,model5_income_group
num__oil_brent_pct_30d_x_inflation,0.0059582805,1,protest,7,model5_income_group
num__food_cpi_inflation,0.004817455,1,protest,7,model5_income_group
num__food_cpi_inflation_z,0.008466969,1,protest,7,model5_income_group
num__energy_cpi_inflation,0.009678814,1,protest,7,model5_income_group
num__energy_cpi_inflation_z,0.001947414,1,protest,7,model5_income_group
num__gini_coef,0.014171075,1,protest,7,model5_income_group
num__covid_period,0.0,1,protest,7,model5_income_group
num__fx_trend_consistent,0.0,1,protest,7,model5_income_group
num__inflation_accel,0.01325901,1,protest,7,model5_income_group
num__country_protest_baseline,0.1759906,1,protest,7,model5_income_group
num__country_strike_baseline,0.18262675,1,protest,7,model5_income_group
num__copper_pct_30d_x_copper_prod,0.010299122,1,protest,7,model5_income_group
num__gold_pct_30d_x_gold_prod,0.0,1,protest,7,model5_income_group
num__platinum_pct_30d_x_plat_prod,0.0,1,protest,7,model5_income_group
num__oil_brent_pct_30d_x_net_importer,0.0,1,protest,7,model5_income_group
num__month_sin,0.0043361234,1,protest,7,model5_income_group
num__month_cos,0.009588886,1,protest,7,model5_income_group
num__fao_food_index_yoy,0.0049680243,1,protest,7,model5_income_group
num__fao_cereals_index_yoy,0.0053849174,1,protest,7,model5_income_group
num__fao_oils_index_yoy,0.010452302,1,protest,7,model5_income_group
num__fao_food_index_yoy_above90,0.0,1,protest,7,model5_income_group
num__fao_cereals_index_yoy_above90,0.0,1,protest,7,model5_income_group
num__fao_cereals_index_yoy_lag1m,0.0,1,protest,7,model5_income_group
num__fao_cereals_index_yoy_lag3m,0.0038493285,1,protest,7,model5_income_group
num__fao_cereals_index_yoy_lag6m,0.011173601,1,protest,7,model5_income_group
num__fao_food_index_yoy_lag1m,0.0075575355,1,protest,7,model5_income_group
num__fao_food_index_yoy_lag3m,0.0,1,protest,7,model5_income_group
num__fao_food_index_yoy_lag6m,0.0,1,protest,7,model5_income_group
num__fao_oils_index_yoy_lag1m,0.0,1,protest,7,model5_income_group
num__fao_oils_index_yoy_lag3m,0.0066596367,1,protest,7,model5_income_group
num__fao_oils_index_yoy_lag6m,0.013232873,1,protest,7,model5_income_group
num__fao_cereals_yoy_x_instability,0.007887518,1,protest,7,model5_income_group
num__fao_food_yoy_x_youth_unemp,0.0067324364,1,protest,7,model5_income_group
num__gta_harmful_events,0.0,1,protest,7,model5_income_group
num__gta_harmful_events_z,0.007039948,1,protest,7,model5_income_group
num__gta_liberalising_events,0.0,1,protest,7,model5_income_group
num__gta_liberalising_events_z,0.0,1,protest,7,model5_income_group
num__gta_30d_count,0.0,1,protest,7,model5_income_group
num__gta_30d_count_z,0.011672501,1,protest,7,model5_income_group
num__gta_90d_count,0.008819675,1,protest,7,model5_income_group
num__gta_90d_count_z,0.0,1,protest,7,model5_income_group
fe__country_iso3_CAN,0.0,1,protest,7,model5_income_group
fe__country_iso3_CHL,0.011317009,1,protest,7,model5_income_group
fe__country_iso3_DEU,0.0,1,protest,7,model5_income_group
fe__country_iso3_ESP,0.0,1,protest,7,model5_income_group
fe__country_iso3_FRA,0.0,1,protest,7,model5_income_group
fe__country_iso3_GBR,0.0,1,protest,7,model5_income_group
fe__country_iso3_GRC,0.0,1,protest,7,model5_income_group
fe__country_iso3_HUN,0.0,1,protest,7,model5_income_group
fe__country_iso3_IRL,0.0,1,protest,7,model5_income_group
fe__country_iso3_ITA,0.0,1,protest,7,model5_income_group
fe__country_iso3_JPN,0.0,1,protest,7,model5_income_group
fe__country_iso3_KOR,0.0,1,protest,7,model5_income_group
fe__country_iso3_NLD,0.0,1,protest,7,model5_income_group
fe__country_iso3_NOR,0.0,1,protest,7,model5_income_group
fe__country_iso3_POL,0.0,1,protest,7,model5_income_group
fe__country_iso3_PRT,0.0,1,protest,7,model5_income_group
fe__country_iso3_SWE,0.0,1,protest,7,model5_income_group
fe__country_iso3_USA,0.0,1,protest,7,model5_income_group
num__gdelt_protest_7d_lag,0.014185766,1,protest,7,model5_income_group
num__gdelt_protest_28d_lag,0.07610047,1,protest,7,model5_income_group
num__gdelt_strike_7d_lag,0.0,1,protest,7,model5_income_group
num__gdelt_strike_28d_lag,0.010306395,1,protest,7,model5_income_group
num__gdelt_protest_region_14d,0.017884774,1,protest,7,model5_income_group
num__gdelt_strike_region_14d,0.0,1,protest,7,model5_income_group
num__fx_pct_7d,0.0073090224,1,protest,7,model5_income_group
num__fx_pct_30d,0.013623736,1,protest,7,model5_income_group
num__fx_pct_90d,0.0,1,protest,7,model5_income_group
num__fx_vol_7d,0.006303068,1,protest,7,model5_income_group
num__fx_vol_30d,0.009090517,1,protest,7,model5_income_group
num__oil_brent_pct_14d,0.008759929,1,protest,7,model5_income_group
num__oil_brent_pct_30d,0.008118324,1,protest,7,model5_income_group
num__yield_us10y,0.0037407803,1,protest,7,model5_income_group
num__fx_pct_30d_z,0.007691359,1,protest,7,model5_income_group
num__fx_vol_30d_z,0.0038941507,1,protest,7,model5_income_group
num__oil_brent_pct_30d_z,0.012593688,1,protest,7,model5_income_group
num__copper_pct_30d,0.011976674,1,protest,7,model5_income_group
num__copper_pct_90d,0.009702851,1,protest,7,model5_income_group
num__copper_vol_30d,0.005474358,1,protest,7,model5_income_group
num__gold_pct_30d,0.00064898835,1,protest,7,model5_income_group
num__gold_vol_30d,0.0033841329,1,protest,7,model5_income_group
num__platinum_pct_30d,0.008637184,1,protest,7,model5_income_group
num__silver_pct_30d,0.011019704,1,protest,7,model5_income_group
num__natgas_pct_30d,0.0,1,protest,7,model5_income_group
num__vix_level,0.0024901843,1,protest,7,model5_income_group
num__vix_pct_30d,0.008740687,1,protest,7,model5_income_group
num__vix_7d_ma,0.0028175346,1,protest,7,model5_income_group
num__dxy_level,0.0,1,protest,7,model5_income_group
num__dxy_pct_30d,0.009008855,1,protest,7,model5_income_group
num__dxy_vol_30d,0.010157001,1,protest,7,model5_income_group
num__oil_brent_pct_30d_lag30d,0.005886222,1,protest,7,model5_income_group
num__oil_brent_pct_30d_lag60d,0.008735007,1,protest,7,model5_income_group
num__oil_brent_pct_30d_lag90d,0.0112689175,1,protest,7,model5_income_group
num__vix_pct_30d_lag30d,0.01095269,1,protest,7,model5_income_group
num__vix_pct_30d_lag60d,0.013486145,1,protest,7,model5_income_group
num__fx_pct_30d_lag30d,0.00668846,1,protest,7,model5_income_group
num__fx_pct_30d_lag60d,0.0092009595,1,protest,7,model5_income_group
num__gdp_growth,0.012597297,1,protest,7,model5_income_group
num__gdp_per_capita_growth,0.036944788,1,protest,7,model5_income_group
num__inflation_cpi_yoy,0.015206641,1,protest,7,model5_income_group
num__inflation_cpi_yoy_z,0.048461396,1,protest,7,model5_income_group
num__unemployment_total,0.00808424,1,protest,7,model5_income_group
num__unemployment_youth,0.020609977,1,protest,7,model5_income_group
num__unemployment_sa,0.01069833,1,protest,7,model5_income_group
num__unemployment_rate,0.020374,1,protest,7,model5_income_group
num__unemployment_rate_z,0.011505534,1,protest,7,model5_income_group
num__political_stability_est,0.005791198,1,protest,7,model5_income_group
num__voice_accountability_est,0.01341706,1,protest,7,model5_income_group
num__government_effectiveness_est,0.01829696,1,protest,7,model5_income_group
num__rule_of_law_est,0.014781564,1,protest,7,model5_income_group
num__fx_pct_30d_x_instability,0.008183806,1,protest,7,model5_income_group
num__oil_brent_pct_30d_x_inflation,0.010611984,1,protest,7,model5_income_group
num__food_cpi_inflation,0.0,1,protest,7,model5_income_group
num__food_cpi_inflation_z,0.011098459,1,protest,7,model5_income_group
num__energy_cpi_inflation,0.01284081,1,protest,7,model5_income_group
num__energy_cpi_inflation_z,0.0075708767,1,protest,7,model5_income_group
num__gini_coef,0.028698185,1,protest,7,model5_income_group
num__covid_period,0.0,1,protest,7,model5_income_group
num__fx_trend_consistent,0.0,1,protest,7,model5_income_group
num__inflation_accel,0.008510398,1,protest,7,model5_income_group
num__country_protest_baseline,0.120308064,1,protest,7,model5_income_group
num__country_strike_baseline,0.02245914,1,protest,7,model5_income_group
num__copper_pct_30d_x_copper_prod,0.012824495,1,protest,7,model5_income_group
num__gold_pct_30d_x_gold_prod,0.010954861,1,protest,7,model5_income_group
num__platinum_pct_30d_x_plat_prod,0.0,1,protest,7,model5_income_group
num__oil_brent_pct_30d_x_net_importer,0.0,1,protest,7,model5_income_group
num__month_sin,0.012598915,1,protest,7,model5_income_group
num__month_cos,0.017212529,1,protest,7,model5_income_group
num__fao_food_index_yoy,0.002635127,1,protest,7,model5_income_group
num__fao_cereals_index_yoy,0.013553137,1,protest,7,model5_income_group
num__fao_oils_index_yoy,0.0,1,protest,7,model5_income_group
num__fao_food_index_yoy_above90,0.0,1,protest,7,model5_income_group
num__fao_cereals_index_yoy_above90,0.0,1,protest,7,model5_income_group
num__fao_cereals_index_yoy_lag1m,0.0,1,protest,7,model5_income_group
num__fao_cereals_index_yoy_lag3m,0.0,1,protest,7,model5_income_group
num__fao_cereals_index_yoy_lag6m,0.0,1,protest,7,model5_income_group
num__fao_food_index_yoy_lag1m,0.0,1,protest,7,model5_income_group
num__fao_food_index_yoy_lag3m,0.0060010958,1,protest,7,model5_income_group
num__fao_food_index_yoy_lag6m,0.0,1,protest,7,model5_income_group
num__fao_oils_index_yoy_lag1m,0.010272185,1,protest,7,model5_income_group
num__fao_oils_index_yoy_lag3m,0.0,1,protest,7,model5_income_group
num__fao_oils_index_yoy_lag6m,0.0074267676,1,protest,7,model5_income_group
num__fao_cereals_yoy_x_instability,0.010999307,1,protest,7,model5_income_group
num__fao_food_yoy_x_youth_unemp,0.008698731,1,protest,7,model5_income_group
num__gta_harmful_events,0.0,1,protest,7,model5_income_group
num__gta_harmful_events_z,0.009512413,1,protest,7,model5_income_group
num__gta_liberalising_events,0.0,1,protest,7,model5_income_group
num__gta_liberalising_events_z,0.008310042,1,protest,7,model5_income_group
num__gta_30d_count,0.013174951,1,protest,7,model5_income_group
num__gta_30d_count_z,0.0066330535,1,protest,7,model5_income_group
num__gta_90d_count,0.013940929,1,protest,7,model5_income_group
num__gta_90d_count_z,0.018322214,1,protest,7,model5_income_group
fe__country_iso3_BRA,0.0,1,protest,7,model5_income_group
fe__country_iso3_CHN,0.0,1,protest,7,model5_income_group
fe__country_iso3_MEX,0.0,1,protest,7,model5_income_group
fe__country_iso3_MYS,0.0,1,protest,7,model5_income_group
fe__country_iso3_NAM,0.0,1,protest,7,model5_income_group
fe__country_iso3_PER,0.0,1,protest,7,model5_income_group
fe__country_iso3_THA,0.0,1,protest,7,model5_income_group
fe__country_iso3_TUR,0.0,1,protest,7,model5_income_group
fe__country_iso3_ZAF,0.0,1,protest,7,model5_income_group
num__gdelt_protest_7d_lag,0.024452507,1,protest,7,model5_income_group
num__gdelt_protest_28d_lag,0.09365873,1,protest,7,model5_income_group
num__gdelt_strike_7d_lag,0.0,1,protest,7,model5_income_group
num__gdelt_strike_28d_lag,0.005255524,1,protest,7,model5_income_group
num__gdelt_protest_region_14d,0.0,1,protest,7,model5_income_group
num__gdelt_strike_region_14d,0.011478589,1,protest,7,model5_income_group
num__fx_pct_7d,0.0,1,protest,7,model5_income_group
num__fx_pct_30d,0.00047451782,1,protest,7,model5_income_group
num__fx_pct_90d,0.018759934,1,protest,7,model5_income_group
num__fx_vol_7d,0.0,1,protest,7,model5_income_group
num__fx_vol_30d,0.003991647,1,protest,7,model5_income_group
num__oil_brent_pct_14d,0.0,1,protest,7,model5_income_group
num__oil_brent_pct_30d,0.0,1,protest,7,model5_income_group
num__yield_us10y,0.0,1,protest,7,model5_income_group
num__fx_pct_30d_z,0.015567458,1,protest,7,model5_income_group
num__fx_vol_30d_z,0.014563306,1,protest,7,model5_income_group
num__oil_brent_pct_30d_z,0.0,1,protest,7,model5_income_group
num__copper_pct_30d,0.0,1,protest,7,model5_income_group
num__copper_pct_90d,0.014188787,1,protest,7,model5_income_group
num__copper_vol_30d,0.014009157,1,protest,7,model5_income_group
num__gold_pct_30d,0.0,1,protest,7,model5_income_group
num__gold_vol_30d,0.0,1,protest,7,model5_income_group
num__platinum_pct_30d,0.0,1,protest,7,model5_income_group
num__silver_pct_30d,0.0,1,protest,7,model5_income_group
num__natgas_pct_30d,0.0,1,protest,7,model5_income_group
num__vix_level,0.0,1,protest,7,model5_income_group
num__vix_pct_30d,0.0,1,protest,7,model5_income_group
num__vix_7d_ma,0.016200757,1,protest,7,model5_income_group
num__dxy_level,0.014474475,1,protest,7,model5_income_group
num__dxy_pct_30d,0.012426707,1,protest,7,model5_income_group
num__dxy_vol_30d,0.0,1,protest,7,model5_income_group
num__oil_brent_pct_30d_lag30d,0.014938788,1,protest,7,model5_income_group
num__oil_brent_pct_30d_lag60d,0.0,1,protest,7,model5_income_group
num__oil_brent_pct_30d_lag90d,0.0,1,protest,7,model5_income_group
num__vix_pct_30d_lag30d,0.0,1,protest,7,model5_income_group
num__vix_pct_30d_lag60d,0.0,1,protest,7,model5_income_group
num__fx_pct_30d_lag30d,0.012330267,1,protest,7,model5_income_group
num__fx_pct_30d_lag60d,0.0,1,protest,7,model5_income_group
num__gdp_growth,0.0038813483,1,protest,7,model5_income_group
num__gdp_per_capita_growth,0.0,1,protest,7,model5_income_group
num__inflation_cpi_yoy,0.009874076,1,protest,7,model5_income_group
num__inflation_cpi_yoy_z,0.026619956,1,protest,7,model5_income_group
num__unemployment_total,0.0,1,protest,7,model5_income_group
num__unemployment_youth,0.05374255,1,protest,7,model5_income_group
num__unemployment_sa,0.0,1,protest,7,model5_income_group
num__unemployment_rate,0.053924724,1,protest,7,model5_income_group
num__unemployment_rate_z,0.018183863,1,protest,7,model5_income_group
num__political_stability_est,0.023065513,1,protest,7,model5_income_group
num__voice_accountability_est,0.0,1,protest,7,model5_income_group
num__government_effectiveness_est,0.0,1,protest,7,model5_income_group
num__rule_of_law_est,0.011056989,1,protest,7,model5_income_group
num__fx_pct_30d_x_instability,0.0,1,protest,7,model5_income_group
num__oil_brent_pct_30d_x_inflation,0.0,1,protest,7,model5_income_group
num__food_cpi_inflation,0.017693458,1,protest,7,model5_income_group
num__food_cpi_inflation_z,0.012889539,1,protest,7,model5_income_group
num__energy_cpi_inflation,0.009363778,1,protest,7,model5_income_group
num__energy_cpi_inflation_z,0.01439413,1,protest,7,model5_income_group
num__gini_coef,0.020947725,1,protest,7,model5_income_group
num__covid_period,0.0,1,protest,7,model5_income_group
num__fx_trend_consistent,0.0,1,protest,7,model5_income_group
num__inflation_accel,0.0,1,protest,7,model5_income_group
num__country_protest_baseline,0.26847708,1,protest,7,model5_income_group
num__country_strike_baseline,0.04403718,1,protest,7,model5_income_group
num__copper_pct_30d_x_copper_prod,0.0005768695,1,protest,7,model5_income_group
num__gold_pct_30d_x_gold_prod,0.0,1,protest,7,model5_income_group
num__platinum_pct_30d_x_plat_prod,0.002689301,1,protest,7,model5_income_group
num__oil_brent_pct_30d_x_net_importer,0.0,1,protest,7,model5_income_group
num__month_sin,0.0,1,protest,7,model5_income_group
num__month_cos,0.012547958,1,protest,7,model5_income_group
num__fao_food_index_yoy,0.0,1,protest,7,model5_income_group
num__fao_cereals_index_yoy,0.005564056,1,protest,7,model5_income_group
num__fao_oils_index_yoy,0.014905698,1,protest,7,model5_income_group
num__fao_food_index_yoy_above90,0.0,1,protest,7,model5_income_group
num__fao_cereals_index_yoy_above90,0.0,1,protest,7,model5_income_group
num__fao_cereals_index_yoy_lag1m,0.0,1,protest,7,model5_income_group
num__fao_cereals_index_yoy_lag3m,0.0,1,protest,7,model5_income_group
num__fao_cereals_index_yoy_lag6m,0.0,1,protest,7,model5_income_group
num__fao_food_index_yoy_lag1m,0.015729755,1,protest,7,model5_income_group
num__fao_food_index_yoy_lag3m,0.0,1,protest,7,model5_income_group
num__fao_food_index_yoy_lag6m,0.0,1,protest,7,model5_income_group
num__fao_oils_index_yoy_lag1m,0.0,1,protest,7,model5_income_group
num__fao_oils_index_yoy_lag3m,0.0,1,protest,7,model5_income_group
num__fao_oils_index_yoy_lag6m,0.0,1,protest,7,model5_income_group
num__fao_cereals_yoy_x_instability,0.0,1,protest,7,model5_income_group
num__fao_food_yoy_x_youth_unemp,0.0128023485,1,protest,7,model5_income_group
num__gta_harmful_events,0.0,1,protest,7,model5_income_group
num__gta_harmful_events_z,0.013363572,1,protest,7,model5_income_group
num__gta_liberalising_events,0.0,1,protest,7,model5_income_group
num__gta_liberalising_events_z,0.013073861,1,protest,7,model5_income_group
num__gta_30d_count,0.015584887,1,protest,7,model5_income_group
num__gta_30d_count_z,0.018238662,1,protest,7,model5_income_group
num__gta_90d_count,0.0,1,protest,7,model5_income_group
num__gta_90d_count_z,0.0,1,protest,7,model5_income_group
fe__country_iso3_IDN,0.0,1,protest,7,model5_income_group
fe__country_iso3_IND,0.0,1,protest,7,model5_income_group
fe__country_iso3_KEN,0.0,1,protest,7,model5_income_group
fe__country_iso3_LAO,0.0,1,protest,7,model5_income_group
fe__country_iso3_MAR,0.0,1,protest,7,model5_income_group
fe__country_iso3_MOZ,0.0,1,protest,7,model5_income_group
fe__country_iso3_PHL,0.0,1,protest,7,model5_income_group
fe__country_iso3_VNM,0.0,1,protest,7,model5_income_group
fe__country_iso3_ZWE,0.0,1,protest,7,model5_income_group
num__fx_pct_7d,0.0,1,protest,7,model6_income_group_nolag
num__fx_pct_30d,0.008278444,1,protest,7,model6_income_group_nolag
num__fx_pct_90d,0.0,1,protest,7,model6_income_group_nolag
num__fx_vol_7d,0.002443582,1,protest,7,model6_income_group_nolag
num__fx_vol_30d,0.007844534,1,protest,7,model6_income_group_nolag
num__oil_brent_pct_14d,0.009600048,1,protest,7,model6_income_group_nolag
num__oil_brent_pct_30d,0.0,1,protest,7,model6_income_group_nolag
num__yield_us10y,0.0,1,protest,7,model6_income_group_nolag
num__fx_pct_30d_z,0.0,1,protest,7,model6_income_group_nolag
num__fx_vol_30d_z,0.0,1,protest,7,model6_income_group_nolag
num__oil_brent_pct_30d_z,0.0,1,protest,7,model6_income_group_nolag
num__copper_pct_30d,0.0072898227,1,protest,7,model6_income_group_nolag
num__copper_pct_90d,0.012166998,1,protest,7,model6_income_group_nolag
num__copper_vol_30d,0.0,1,protest,7,model6_income_group_nolag
num__gold_pct_30d,0.0,1,protest,7,model6_income_group_nolag
num__gold_vol_30d,0.007927323,1,protest,7,model6_income_group_nolag
num__platinum_pct_30d,0.0,1,protest,7,model6_income_group_nolag
num__silver_pct_30d,0.0063408613,1,protest,7,model6_income_group_nolag
num__natgas_pct_30d,0.0067317495,1,protest,7,model6_income_group_nolag
num__vix_level,0.010917148,1,protest,7,model6_income_group_nolag
num__vix_pct_30d,0.0,1,protest,7,model6_income_group_nolag
num__vix_7d_ma,0.008705723,1,protest,7,model6_income_group_nolag
num__dxy_level,0.010018993,1,protest,7,model6_income_group_nolag
num__dxy_pct_30d,0.0060196617,1,protest,7,model6_income_group_nolag
num__dxy_vol_30d,0.0,1,protest,7,model6_income_group_nolag
num__oil_brent_pct_30d_lag30d,0.0045821005,1,protest,7,model6_income_group_nolag
num__oil_brent_pct_30d_lag60d,0.0,1,protest,7,model6_income_group_nolag
num__oil_brent_pct_30d_lag90d,0.0070316666,1,protest,7,model6_income_group_nolag
num__vix_pct_30d_lag30d,0.0,1,protest,7,model6_income_group_nolag
num__vix_pct_30d_lag60d,0.009777043,1,protest,7,model6_income_group_nolag
num__fx_pct_30d_lag30d,0.0,1,protest,7,model6_income_group_nolag
num__fx_pct_30d_lag60d,0.0,1,protest,7,model6_income_group_nolag
num__gdp_growth,0.0,1,protest,7,model6_income_group_nolag
num__gdp_per_capita_growth,0.0,1,protest,7,model6_income_group_nolag
num__inflation_cpi_yoy,0.009401157,1,protest,7,model6_income_group_nolag
num__inflation_cpi_yoy_z,0.012390754,1,protest,7,model6_income_group_nolag
num__unemployment_total,0.024882397,1,protest,7,model6_income_group_nolag
num__unemployment_youth,0.011985082,1,protest,7,model6_income_group_nolag
num__unemployment_sa,0.037896648,1,protest,7,model6_income_group_nolag
num__unemployment_rate,0.018178824,1,protest,7,model6_income_group_nolag
num__unemployment_rate_z,0.0026159827,1,protest,7,model6_income_group_nolag
num__political_stability_est,0.009937192,1,protest,7,model6_income_group_nolag
num__voice_accountability_est,0.02771968,1,protest,7,model6_income_group_nolag
num__government_effectiveness_est,0.0,1,protest,7,model6_income_group_nolag
num__rule_of_law_est,0.13096108,1,protest,7,model6_income_group_nolag
num__fx_pct_30d_x_instability,0.0034450565,1,protest,7,model6_income_group_nolag
num__oil_brent_pct_30d_x_inflation,0.0,1,protest,7,model6_income_group_nolag
num__food_cpi_inflation,0.012447002,1,protest,7,model6_income_group_nolag
num__food_cpi_inflation_z,0.0,1,protest,7,model6_income_group_nolag
num__energy_cpi_inflation,0.008389394,1,protest,7,model6_income_group_nolag
num__energy_cpi_inflation_z,0.007824238,1,protest,7,model6_income_group_nolag
num__gini_coef,0.03226221,1,protest,7,model6_income_group_nolag
num__covid_period,0.0,1,protest,7,model6_income_group_nolag
num__fx_trend_consistent,0.0,1,protest,7,model6_income_group_nolag
num__inflation_accel,0.009269262,1,protest,7,model6_income_group_nolag
num__country_protest_baseline,0.10106855,1,protest,7,model6_income_group_nolag
num__country_strike_baseline,0.30793485,1,protest,7,model6_income_group_nolag
num__copper_pct_30d_x_copper_prod,0.006258835,1,protest,7,model6_income_group_nolag
num__gold_pct_30d_x_gold_prod,0.0,1,protest,7,model6_income_group_nolag
num__platinum_pct_30d_x_plat_prod,0.0,1,protest,7,model6_income_group_nolag
num__oil_brent_pct_30d_x_net_importer,0.0,1,protest,7,model6_income_group_nolag
num__month_sin,0.0,1,protest,7,model6_income_group_nolag
num__month_cos,0.008453674,1,protest,7,model6_income_group_nolag
num__fao_food_index_yoy,0.0061485623,1,protest,7,model6_income_group_nolag
num__fao_cereals_index_yoy,0.0047688256,1,protest,7,model6_income_group_nolag
num__fao_oils_index_yoy,0.009519018,1,protest,7,model6_income_group_nolag
num__fao_food_index_yoy_above90,0.0,1,protest,7,model6_income_group_nolag
num__fao_cereals_index_yoy_above90,0.0,1,protest,7,model6_income_group_nolag
num__fao_cereals_index_yoy_lag1m,0.0,1,protest,7,model6_income_group_nolag
num__fao_cereals_index_yoy_lag3m,0.011038122,1,protest,7,model6_income_group_nolag
num__fao_cereals_index_yoy_lag6m,0.0,1,protest,7,model6_income_group_nolag
num__fao_food_index_yoy_lag1m,0.0,1,protest,7,model6_income_group_nolag
num__fao_food_index_yoy_lag3m,0.0,1,protest,7,model6_income_group_nolag
num__fao_food_index_yoy_lag6m,0.0,1,protest,7,model6_income_group_nolag
num__fao_oils_index_yoy_lag1m,0.0,1,protest,7,model6_income_group_nolag
num__fao_oils_index_yoy_lag3m,0.0,1,protest,7,model6_income_group_nolag
num__fao_oils_index_yoy_lag6m,0.011493697,1,protest,7,model6_income_group_nolag
num__fao_cereals_yoy_x_instability,0.005975822,1,protest,7,model6_income_group_nolag
num__fao_food_yoy_x_youth_unemp,0.0069897072,1,protest,7,model6_income_group_nolag
num__gta_harmful_events,0.0,1,protest,7,model6_income_group_nolag
num__gta_harmful_events_z,0.0,1,protest,7,model6_income_group_nolag
num__gta_liberalising_events,0.0,1,protest,7,model6_income_group_nolag
num__gta_liberalising_events_z,0.0050844033,1,protest,7,model6_income_group_nolag
num__gta_30d_count,0.0075741047,1,protest,7,model6_income_group_nolag
num__gta_30d_count_z,0.010278728,1,protest,7,model6_income_group_nolag
num__gta_90d_count,0.008756722,1,protest,7,model6_income_group_nolag
num__gta_90d_count_z,0.0033747111,1,protest,7,model6_income_group_nolag
fe__country_iso3_CAN,0.0,1,protest,7,model6_income_group_nolag
fe__country_iso3_CHL,0.0,1,protest,7,model6_income_group_nolag
fe__country_iso3_DEU,0.0,1,protest,7,model6_income_group_nolag
fe__country_iso3_ESP,0.0,1,protest,7,model6_income_group_nolag
fe__country_iso3_FRA,0.0,1,protest,7,model6_income_group_nolag
fe__country_iso3_GBR,0.0,1,protest,7,model6_income_group_nolag
fe__country_iso3_GRC,0.0,1,protest,7,model6_income_group_nolag
fe__country_iso3_HUN,0.0,1,protest,7,model6_income_group_nolag
fe__country_iso3_IRL,0.0,1,protest,7,model6_income_group_nolag
fe__country_iso3_ITA,0.0,1,protest,7,model6_income_group_nolag
fe__country_iso3_JPN,0.0,1,protest,7,model6_income_group_nolag
fe__country_iso3_KOR,0.0,1,protest,7,model6_income_group_nolag
