roc_auc,pr_auc,brier,brier_skill_score,fold_id,event_type,horizon,model_name,n_train,n_test,pos_rate,roc_auc_raw,pr_auc_raw,brier_raw,brier_val_isotonic,brier_val_sigmoid,cal_method,target
0.8226207578605966,0.7711861333564779,0.2346935335145817,-0.0004463942439647,1,protest,7,model3_structural,42705,14274,0.3758582037270562,,,,,,,protest_7d
0.8719701387407939,0.8339825475294166,0.1330240553922347,0.4263443506712137,2,protest,7,model3_structural,56979,13962,0.3654204268729408,,,,,,,protest_7d
0.8668487873788094,0.76238822186392,0.162084577081696,0.0699379119956434,1,strike,7,model3_structural,42705,14274,0.2248143477651674,,,,,,,strike_7d
0.9034815057171592,0.8144005483875241,0.0986551770892861,0.4106198314998328,2,strike,7,model3_structural,56979,13962,0.2125769946998997,,,,,,,strike_7d
