feature,coefficient,fold_id,event_type,horizon,model_name,target
num__dxy_level,0.1715555859226731,1,protest,7,model3_structural,protest_7d
num__dxy_pct_30d,-0.1312715512863218,1,protest,7,model3_structural,protest_7d
num__dxy_vol_30d,0.0636937594656208,1,protest,7,model3_structural,protest_7d
num__oil_brent_pct_30d_lag30d,-0.0386447624440964,1,protest,7,model3_structural,protest_7d
num__oil_brent_pct_30d_lag60d,0.0748294687915272,1,protest,7,model3_structural,protest_7d
num__oil_brent_pct_30d_lag90d,-0.0228232489895874,1,protest,7,model3_structural,protest_7d
num__vix_pct_30d_lag30d,0.0076000641295455,1,protest,7,model3_structural,protest_7d
num__vix_pct_30d_lag60d,-0.0224940757758495,1,protest,7,model3_structural,protest_7d
num__fx_pct_30d_lag30d,0.0283571988408304,1,protest,7,model3_structural,protest_7d
num__fx_pct_30d_lag60d,0.1284736518088461,1,protest,7,model3_structural,protest_7d
num__gdp_growth,0.2234595293919784,1,protest,7,model3_structural,protest_7d
num__inflation_cpi_yoy,0.0860051816795552,1,protest,7,model3_structural,protest_7d
num__inflation_cpi_yoy_z,-0.0588626270885396,1,protest,7,model3_structural,protest_7d
num__unemployment_youth,0.3978835975802388,1,protest,7,model3_structural,protest_7d
num__unemployment_rate_z,-0.0610402051051838,1,protest,7,model3_structural,protest_7d
num__political_stability_est,-0.2406047349319149,1,protest,7,model3_structural,protest_7d
num__voice_accountability_est,0.175823159033209,1,protest,7,model3_structural,protest_7d
num__government_effectiveness_est,0.4395630620813138,1,protest,7,model3_structural,protest_7d
num__fx_pct_30d_x_instability,0.0855100814426811,1,protest,7,model3_structural,protest_7d
num__oil_brent_pct_30d_x_inflation,0.0213060885197663,1,protest,7,model3_structural,protest_7d
num__food_cpi_inflation,-0.0945674905648159,1,protest,7,model3_structural,protest_7d
num__food_cpi_inflation_z,0.0379485666798634,1,protest,7,model3_structural,protest_7d
num__energy_cpi_inflation,-0.0957181750278771,1,protest,7,model3_structural,protest_7d
num__energy_cpi_inflation_z,0.0506660625879105,1,protest,7,model3_structural,protest_7d
num__gini_coef,-0.1966067008046939,1,protest,7,model3_structural,protest_7d
num__covid_period,0.0,1,protest,7,model3_structural,protest_7d
num__fx_trend_consistent,-0.0160452749272393,1,protest,7,model3_structural,protest_7d
num__inflation_accel,0.1392619107963896,1,protest,7,model3_structural,protest_7d
num__copper_pct_30d_x_copper_prod,-0.0606722337711906,1,protest,7,model3_structural,protest_7d
num__gold_pct_30d_x_gold_prod,-0.0415958170137035,1,protest,7,model3_structural,protest_7d
num__platinum_pct_30d_x_plat_prod,-0.0002682806846314,1,protest,7,model3_structural,protest_7d
num__oil_brent_pct_30d_x_net_importer,0.0681816576792753,1,protest,7,model3_structural,protest_7d
fe__country_iso3_AUS,2.1192107337986124,1,protest,7,model3_structural,protest_7d
fe__country_iso3_BOL,-0.9505628997089884,1,protest,7,model3_structural,protest_7d
fe__country_iso3_BRA,0.0241317870202445,1,protest,7,model3_structural,protest_7d
fe__country_iso3_CAN,3.062368924637168,1,protest,7,model3_structural,protest_7d
fe__country_iso3_CHL,-1.1389390676939315,1,protest,7,model3_structural,protest_7d
fe__country_iso3_CHN,-0.0128610608212243,1,protest,7,model3_structural,protest_7d
fe__country_iso3_DEU,0.8600448151491051,1,protest,7,model3_structural,protest_7d
fe__country_iso3_ESP,-0.6589756773593256,1,protest,7,model3_structural,protest_7d
fe__country_iso3_FRA,0.8608993522567987,1,protest,7,model3_structural,protest_7d
fe__country_iso3_GBR,2.517269076697741,1,protest,7,model3_structural,protest_7d
fe__country_iso3_GRC,-0.9754137347088996,1,protest,7,model3_structural,protest_7d
fe__country_iso3_HUN,-1.0538955004922508,1,protest,7,model3_structural,protest_7d
fe__country_iso3_IDN,0.0440514107080263,1,protest,7,model3_structural,protest_7d
fe__country_iso3_IND,2.12019707467584,1,protest,7,model3_structural,protest_7d
fe__country_iso3_IRL,1.1003570208959954,1,protest,7,model3_structural,protest_7d
fe__country_iso3_ITA,-0.6520278847342662,1,protest,7,model3_structural,protest_7d
fe__country_iso3_JPN,-0.45424881090624,1,protest,7,model3_structural,protest_7d
fe__country_iso3_KEN,-0.4189982810454735,1,protest,7,model3_structural,protest_7d
fe__country_iso3_KOR,0.7034177280027195,1,protest,7,model3_structural,protest_7d
fe__country_iso3_LAO,-1.5287286214209588,1,protest,7,model3_structural,protest_7d
fe__country_iso3_MAR,0.029176672193991,1,protest,7,model3_structural,protest_7d
fe__country_iso3_MEX,-0.0594294358940569,1,protest,7,model3_structural,protest_7d
fe__country_iso3_MOZ,-4.210348735231874,1,protest,7,model3_structural,protest_7d
fe__country_iso3_MYS,1.387941554725698,1,protest,7,model3_structural,protest_7d
fe__country_iso3_NAM,-2.767824324756675,1,protest,7,model3_structural,protest_7d
fe__country_iso3_NLD,-1.0611881312643567,1,protest,7,model3_structural,protest_7d
fe__country_iso3_NOR,-1.966397318296828,1,protest,7,model3_structural,protest_7d
fe__country_iso3_PER,-1.1278444692311156,1,protest,7,model3_structural,protest_7d
fe__country_iso3_PHL,1.257044800998371,1,protest,7,model3_structural,protest_7d
fe__country_iso3_POL,-0.7895394975601808,1,protest,7,model3_structural,protest_7d
fe__country_iso3_PRT,-1.789633646865971,1,protest,7,model3_structural,protest_7d
fe__country_iso3_SWE,-1.7069701675910207,1,protest,7,model3_structural,protest_7d
fe__country_iso3_THA,0.7010781695762822,1,protest,7,model3_structural,protest_7d
fe__country_iso3_TUR,0.3101916000956819,1,protest,7,model3_structural,protest_7d
fe__country_iso3_USA,2.727175344066561,1,protest,7,model3_structural,protest_7d
fe__country_iso3_VNM,-0.9942408892372384,1,protest,7,model3_structural,protest_7d
fe__country_iso3_ZAF,2.3076080129995025,1,protest,7,model3_structural,protest_7d
fe__country_iso3_ZWE,2.667823622194387,1,protest,7,model3_structural,protest_7d
num__gdelt_protest_7d_lag,0.2762975997857304,2,protest,7,model3_structural,protest_7d
num__gdelt_protest_28d_lag,0.6139435647232276,2,protest,7,model3_structural,protest_7d
num__gdelt_strike_7d_lag,-0.1400247981874382,2,protest,7,model3_structural,protest_7d
num__gdelt_strike_28d_lag,0.2030810535859131,2,protest,7,model3_structural,protest_7d
num__gdelt_protest_region_14d,0.1061897099971791,2,protest,7,model3_structural,protest_7d
num__gdelt_strike_region_14d,-0.0960100418077786,2,protest,7,model3_structural,protest_7d
num__fx_pct_7d,0.0217702106847945,2,protest,7,model3_structural,protest_7d
num__fx_pct_30d,-0.4259944217933085,2,protest,7,model3_structural,protest_7d
num__fx_pct_90d,-0.1225397441298425,2,protest,7,model3_structural,protest_7d
num__fx_vol_7d,-0.0131835346980354,2,protest,7,model3_structural,protest_7d
num__fx_vol_30d,-0.1878795303497751,2,protest,7,model3_structural,protest_7d
num__oil_brent_pct_14d,0.0218561936058728,2,protest,7,model3_structural,protest_7d
num__yield_us10y,0.0013771830651025,2,protest,7,model3_structural,protest_7d
num__fx_pct_30d_z,0.0733737419399273,2,protest,7,model3_structural,protest_7d
num__fx_vol_30d_z,0.0400183727652617,2,protest,7,model3_structural,protest_7d
num__oil_brent_pct_30d_z,0.0516218953450133,2,protest,7,model3_structural,protest_7d
num__copper_pct_30d,-0.0973403869796195,2,protest,7,model3_structural,protest_7d
num__copper_pct_90d,0.108382796582854,2,protest,7,model3_structural,protest_7d
num__copper_vol_30d,-0.0449220332218159,2,protest,7,model3_structural,protest_7d
num__gold_pct_30d,-0.082258906063578,2,protest,7,model3_structural,protest_7d
num__gold_vol_30d,-0.1188208440407797,2,protest,7,model3_structural,protest_7d
num__platinum_pct_30d,0.024177192186095,2,protest,7,model3_structural,protest_7d
num__silver_pct_30d,0.0063071630801933,2,protest,7,model3_structural,protest_7d
num__natgas_pct_30d,0.0232348697682329,2,protest,7,model3_structural,protest_7d
num__vix_pct_30d,0.0127817426921752,2,protest,7,model3_structural,protest_7d
num__vix_7d_ma,-0.1792804142035123,2,protest,7,model3_structural,protest_7d
num__dxy_level,0.2142585558139223,2,protest,7,model3_structural,protest_7d
num__dxy_pct_30d,-0.0695218258979692,2,protest,7,model3_structural,protest_7d
num__dxy_vol_30d,0.0976851288834832,2,protest,7,model3_structural,protest_7d
num__oil_brent_pct_30d_lag30d,-0.0350329084346799,2,protest,7,model3_structural,protest_7d
num__oil_brent_pct_30d_lag60d,-0.0220512234550966,2,protest,7,model3_structural,protest_7d
num__oil_brent_pct_30d_lag90d,-0.0148799422819017,2,protest,7,model3_structural,protest_7d
num__vix_pct_30d_lag30d,0.092174572385522,2,protest,7,model3_structural,protest_7d
num__vix_pct_30d_lag60d,0.0265174474989662,2,protest,7,model3_structural,protest_7d
num__fx_pct_30d_lag30d,0.0204306647400523,2,protest,7,model3_structural,protest_7d
num__fx_pct_30d_lag60d,0.1101713645896738,2,protest,7,model3_structural,protest_7d
num__gdp_growth,0.0992869745851495,2,protest,7,model3_structural,protest_7d
num__inflation_cpi_yoy,0.0009849755356095,2,protest,7,model3_structural,protest_7d
num__inflation_cpi_yoy_z,-0.0214862142713823,2,protest,7,model3_structural,protest_7d
num__unemployment_youth,0.3991852088274905,2,protest,7,model3_structural,protest_7d
num__unemployment_rate_z,-0.1416326019542202,2,protest,7,model3_structural,protest_7d
num__political_stability_est,0.0628151957543902,2,protest,7,model3_structural,protest_7d
num__voice_accountability_est,0.0211643971136627,2,protest,7,model3_structural,protest_7d
num__government_effectiveness_est,-0.0311158662899579,2,protest,7,model3_structural,protest_7d
num__oil_brent_pct_30d_x_inflation,0.02430691931958,2,protest,7,model3_structural,protest_7d
num__food_cpi_inflation,-0.1186779394873925,2,protest,7,model3_structural,protest_7d
num__food_cpi_inflation_z,0.0313382500270469,2,protest,7,model3_structural,protest_7d
num__energy_cpi_inflation,-0.0662202587027331,2,protest,7,model3_structural,protest_7d
num__energy_cpi_inflation_z,0.0550728389513673,2,protest,7,model3_structural,protest_7d
num__gini_coef,-0.3792787797564896,2,protest,7,model3_structural,protest_7d
num__fx_trend_consistent,0.0034616119026362,2,protest,7,model3_structural,protest_7d
num__inflation_accel,0.0089289706513554,2,protest,7,model3_structural,protest_7d
num__copper_pct_30d_x_copper_prod,-0.0361308897004792,2,protest,7,model3_structural,protest_7d
num__gold_pct_30d_x_gold_prod,0.0140737296826941,2,protest,7,model3_structural,protest_7d
num__platinum_pct_30d_x_plat_prod,-0.0509141837359716,2,protest,7,model3_structural,protest_7d
num__oil_brent_pct_30d_x_net_importer,0.0690204087055604,2,protest,7,model3_structural,protest_7d
fe__country_iso3_AUS,1.924760875470532,2,protest,7,model3_structural,protest_7d
fe__country_iso3_BOL,-1.175357672771639,2,protest,7,model3_structural,protest_7d
fe__country_iso3_BRA,-0.131170820381449,2,protest,7,model3_structural,protest_7d
fe__country_iso3_CAN,2.6327131670998734,2,protest,7,model3_structural,protest_7d
fe__country_iso3_CHL,-0.4031964941323325,2,protest,7,model3_structural,protest_7d
fe__country_iso3_CHN,0.3772780135079809,2,protest,7,model3_structural,protest_7d
fe__country_iso3_DEU,1.2238669332061067,2,protest,7,model3_structural,protest_7d
fe__country_iso3_ESP,-0.618580315396608,2,protest,7,model3_structural,protest_7d
fe__country_iso3_FRA,0.7778117454047712,2,protest,7,model3_structural,protest_7d
fe__country_iso3_GBR,2.5837657293205423,2,protest,7,model3_structural,protest_7d
fe__country_iso3_GRC,-1.2492382730638167,2,protest,7,model3_structural,protest_7d
fe__country_iso3_HUN,-1.5189959721285171,2,protest,7,model3_structural,protest_7d
fe__country_iso3_IDN,0.1533642567918729,2,protest,7,model3_structural,protest_7d
fe__country_iso3_IND,1.810399251579458,2,protest,7,model3_structural,protest_7d
fe__country_iso3_IRL,0.9535244717121402,2,protest,7,model3_structural,protest_7d
fe__country_iso3_ITA,-0.9225183192972064,2,protest,7,model3_structural,protest_7d
fe__country_iso3_JPN,-0.3492498277150267,2,protest,7,model3_structural,protest_7d
fe__country_iso3_KEN,-0.4968714316467069,2,protest,7,model3_structural,protest_7d
fe__country_iso3_KOR,0.748023679555032,2,protest,7,model3_structural,protest_7d
fe__country_iso3_LAO,-2.3279129237034253,2,protest,7,model3_structural,protest_7d
fe__country_iso3_MAR,-0.6023468603574097,2,protest,7,model3_structural,protest_7d
fe__country_iso3_MEX,0.4269441126168274,2,protest,7,model3_structural,protest_7d
fe__country_iso3_MOZ,-4.039449656425657,2,protest,7,model3_structural,protest_7d
fe__country_iso3_MYS,1.01683135379576,2,protest,7,model3_structural,protest_7d
fe__country_iso3_NAM,-2.806607306014905,2,protest,7,model3_structural,protest_7d
fe__country_iso3_NLD,-0.6997194526699256,2,protest,7,model3_structural,protest_7d
fe__country_iso3_NOR,-1.84561338846483,2,protest,7,model3_structural,protest_7d
fe__country_iso3_PER,-0.996503232812184,2,protest,7,model3_structural,protest_7d
fe__country_iso3_PHL,1.7378874689712644,2,protest,7,model3_structural,protest_7d
fe__country_iso3_POL,-0.6869941102472892,2,protest,7,model3_structural,protest_7d
fe__country_iso3_PRT,-1.6483094949965522,2,protest,7,model3_structural,protest_7d
fe__country_iso3_SWE,-1.3707605041651434,2,protest,7,model3_structural,protest_7d
fe__country_iso3_THA,0.8332150280642907,2,protest,7,model3_structural,protest_7d
fe__country_iso3_TUR,0.9361342984936234,2,protest,7,model3_structural,protest_7d
fe__country_iso3_USA,2.703842745508932,2,protest,7,model3_structural,protest_7d
fe__country_iso3_VNM,-1.468821067863399,2,protest,7,model3_structural,protest_7d
fe__country_iso3_ZAF,2.167023688545944,2,protest,7,model3_structural,protest_7d
fe__country_iso3_ZWE,2.1828714273114715,2,protest,7,model3_structural,protest_7d
num__gdelt_protest_7d_lag,0.1648233190070551,1,strike,7,model3_structural,strike_7d
num__gdelt_strike_7d_lag,0.1627480920872318,1,strike,7,model3_structural,strike_7d
num__gdelt_strike_28d_lag,0.33117498356529,1,strike,7,model3_structural,strike_7d
num__gdelt_protest_region_14d,-0.1105286282019878,1,strike,7,model3_structural,strike_7d
num__gdelt_strike_region_14d,-0.0062517921722636,1,strike,7,model3_structural,strike_7d
num__fx_pct_7d,-0.4513267281184618,1,strike,7,model3_structural,strike_7d
num__fx_pct_30d,-0.325064128123422,1,strike,7,model3_structural,strike_7d
num__fx_pct_90d,0.106409217915084,1,strike,7,model3_structural,strike_7d
num__fx_vol_7d,-0.2413185895606411,1,strike,7,model3_structural,strike_7d
num__fx_vol_30d,-0.0322399800372825,1,strike,7,model3_structural,strike_7d
num__oil_brent_pct_14d,0.0619200646650344,1,strike,7,model3_structural,strike_7d
num__yield_us10y,0.0617841479071867,1,strike,7,model3_structural,strike_7d
num__fx_pct_30d_z,0.0099687238336691,1,strike,7,model3_structural,strike_7d
num__fx_vol_30d_z,-0.0544598457764469,1,strike,7,model3_structural,strike_7d
num__copper_pct_30d,-0.0475750668082802,1,strike,7,model3_structural,strike_7d
num__copper_pct_90d,0.0742316897988453,1,strike,7,model3_structural,strike_7d
num__copper_vol_30d,0.0842075371304228,1,strike,7,model3_structural,strike_7d
num__gold_pct_30d,-0.0812173215873777,1,strike,7,model3_structural,strike_7d
num__gold_vol_30d,0.0494291015275702,1,strike,7,model3_structural,strike_7d
num__platinum_pct_30d,0.1868609017291014,1,strike,7,model3_structural,strike_7d
num__silver_pct_30d,0.0121578869288721,1,strike,7,model3_structural,strike_7d
num__natgas_pct_30d,-0.0631355021269831,1,strike,7,model3_structural,strike_7d
num__vix_pct_30d,-0.1104607474075009,1,strike,7,model3_structural,strike_7d
num__vix_7d_ma,0.0840323316545379,1,strike,7,model3_structural,strike_7d
num__dxy_level,0.061918531672324,1,strike,7,model3_structural,strike_7d
num__dxy_pct_30d,-0.0390078961408446,1,strike,7,model3_structural,strike_7d
num__dxy_vol_30d,0.0260468094289026,1,strike,7,model3_structural,strike_7d
num__oil_brent_pct_30d_lag30d,-0.0301116795235039,1,strike,7,model3_structural,strike_7d
num__oil_brent_pct_30d_lag60d,0.0526052637147156,1,strike,7,model3_structural,strike_7d
num__oil_brent_pct_30d_lag90d,-0.0017748572131843,1,strike,7,model3_structural,strike_7d
num__vix_pct_30d_lag30d,0.0320623901915291,1,strike,7,model3_structural,strike_7d
num__vix_pct_30d_lag60d,0.0411099926126772,1,strike,7,model3_structural,strike_7d
num__fx_pct_30d_lag30d,0.0164873271107359,1,strike,7,model3_structural,strike_7d
num__fx_pct_30d_lag60d,0.2723880835818906,1,strike,7,model3_structural,strike_7d
num__gdp_growth,0.0259707393614809,1,strike,7,model3_structural,strike_7d
num__inflation_cpi_yoy,-0.3062938241830871,1,strike,7,model3_structural,strike_7d
num__inflation_cpi_yoy_z,-0.084837799699718,1,strike,7,model3_structural,strike_7d
num__unemployment_youth,0.1685960342447189,1,strike,7,model3_structural,strike_7d
num__unemployment_rate_z,0.1853437716632488,1,strike,7,model3_structural,strike_7d
num__political_stability_est,0.1224158160628223,1,strike,7,model3_structural,strike_7d
num__voice_accountability_est,-0.0017129233996858,1,strike,7,model3_structural,strike_7d
num__government_effectiveness_est,0.7078542252003166,1,strike,7,model3_structural,strike_7d
num__fx_pct_30d_x_instability,0.357990577389612,1,strike,7,model3_structural,strike_7d
num__oil_brent_pct_30d_x_inflation,-0.0321571885886624,1,strike,7,model3_structural,strike_7d
num__food_cpi_inflation,0.0658530871819789,1,strike,7,model3_structural,strike_7d
num__food_cpi_inflation_z,0.009324562418917,1,strike,7,model3_structural,strike_7d
num__energy_cpi_inflation,0.0908530445470175,1,strike,7,model3_structural,strike_7d
num__energy_cpi_inflation_z,-0.0347821294233841,1,strike,7,model3_structural,strike_7d
num__gini_coef,0.2317812117872082,1,strike,7,model3_structural,strike_7d
num__covid_period,0.0,1,strike,7,model3_structural,strike_7d
num__fx_trend_consistent,0.0156139141512736,1,strike,7,model3_structural,strike_7d
num__inflation_accel,0.048249081487639,1,strike,7,model3_structural,strike_7d
num__copper_pct_30d_x_copper_prod,-0.1162275126127535,1,strike,7,model3_structural,strike_7d
num__gold_pct_30d_x_gold_prod,0.0934683928806776,1,strike,7,model3_structural,strike_7d
num__platinum_pct_30d_x_plat_prod,-0.0066684632199017,1,strike,7,model3_structural,strike_7d
num__oil_brent_pct_30d_x_net_importer,-0.0438836741062491,1,strike,7,model3_structural,strike_7d
fe__country_iso3_AUS,1.6297388360617595,1,strike,7,model3_structural,strike_7d
fe__country_iso3_BOL,-1.9941292770686323,1,strike,7,model3_structural,strike_7d
fe__country_iso3_BRA,-0.1809977393203027,1,strike,7,model3_structural,strike_7d
fe__country_iso3_CAN,2.1072133962146262,1,strike,7,model3_structural,strike_7d
fe__country_iso3_CHL,-0.3627225157158046,1,strike,7,model3_structural,strike_7d
fe__country_iso3_CHN,0.2165347603356342,1,strike,7,model3_structural,strike_7d
fe__country_iso3_DEU,0.6355370908501805,1,strike,7,model3_structural,strike_7d
fe__country_iso3_ESP,-0.1603435765812695,1,strike,7,model3_structural,strike_7d
fe__country_iso3_FRA,0.7466984062617261,1,strike,7,model3_structural,strike_7d
fe__country_iso3_GBR,3.2097065779495586,1,strike,7,model3_structural,strike_7d
fe__country_iso3_GRC,0.0001471820114973,1,strike,7,model3_structural,strike_7d
fe__country_iso3_HUN,-1.0649187846973571,1,strike,7,model3_structural,strike_7d
fe__country_iso3_IDN,-0.4754466026215047,1,strike,7,model3_structural,strike_7d
fe__country_iso3_IND,4.542527977525294,1,strike,7,model3_structural,strike_7d
fe__country_iso3_IRL,1.3434250476004237,1,strike,7,model3_structural,strike_7d
fe__country_iso3_ITA,-0.1329448602175955,1,strike,7,model3_structural,strike_7d
fe__country_iso3_JPN,-2.6683747799730435,1,strike,7,model3_structural,strike_7d
fe__country_iso3_KEN,2.033918510825212,1,strike,7,model3_structural,strike_7d
fe__country_iso3_KOR,1.288840352804687,1,strike,7,model3_structural,strike_7d
fe__country_iso3_LAO,-3.260921949014965,1,strike,7,model3_structural,strike_7d
fe__country_iso3_MAR,-1.562566088191532,1,strike,7,model3_structural,strike_7d
fe__country_iso3_MEX,0.2055544663714161,1,strike,7,model3_structural,strike_7d
fe__country_iso3_MOZ,-2.0345365158866597,1,strike,7,model3_structural,strike_7d
fe__country_iso3_MYS,-0.8869245724273397,1,strike,7,model3_structural,strike_7d
fe__country_iso3_NAM,-2.518438397970962,1,strike,7,model3_structural,strike_7d
fe__country_iso3_NLD,-0.9290740308848716,1,strike,7,model3_structural,strike_7d
fe__country_iso3_NOR,-1.6529369008900283,1,strike,7,model3_structural,strike_7d
fe__country_iso3_PER,-0.3225551269876382,1,strike,7,model3_structural,strike_7d
fe__country_iso3_PHL,1.381236723630176,1,strike,7,model3_structural,strike_7d
fe__country_iso3_POL,-2.343044395671033,1,strike,7,model3_structural,strike_7d
fe__country_iso3_PRT,-0.0039458530046255,1,strike,7,model3_structural,strike_7d
fe__country_iso3_SWE,-1.8872412413718969,1,strike,7,model3_structural,strike_7d
fe__country_iso3_THA,-0.1804958080980653,1,strike,7,model3_structural,strike_7d
fe__country_iso3_TUR,0.4104510291975219,1,strike,7,model3_structural,strike_7d
fe__country_iso3_USA,3.144776228512758,1,strike,7,model3_structural,strike_7d
fe__country_iso3_VNM,0.1592414483566888,1,strike,7,model3_structural,strike_7d
fe__country_iso3_ZAF,1.7524151477563603,1,strike,7,model3_structural,strike_7d
fe__country_iso3_ZWE,1.95921827959256,1,strike,7,model3_structural,strike_7d
num__gdelt_protest_7d_lag,0.1333548155244107,2,strike,7,model3_structural,strike_7d
num__gdelt_protest_28d_lag,0.0297839073180618,2,strike,7,model3_structural,strike_7d
num__gdelt_strike_7d_lag,0.2262118102493247,2,strike,7,model3_structural,strike_7d
num__gdelt_strike_28d_lag,0.239316948942299,2,strike,7,model3_structural,strike_7d
num__gdelt_protest_region_14d,-0.0009753991834692,2,strike,7,model3_structural,strike_7d
num__gdelt_strike_region_14d,0.011623448452202,2,strike,7,model3_structural,strike_7d
num__fx_pct_7d,-0.3650297276860536,2,strike,7,model3_structural,strike_7d
num__fx_pct_30d,0.0306215356152847,2,strike,7,model3_structural,strike_7d
num__fx_pct_90d,0.1499648700399124,2,strike,7,model3_structural,strike_7d
num__fx_vol_7d,-0.0347840768884087,2,strike,7,model3_structural,strike_7d
num__fx_vol_30d,-0.0220075048304422,2,strike,7,model3_structural,strike_7d
num__oil_brent_pct_14d,0.0812271568510768,2,strike,7,model3_structural,strike_7d
num__yield_us10y,0.3354421128947914,2,strike,7,model3_structural,strike_7d
num__fx_pct_30d_z,0.0789240643588503,2,strike,7,model3_structural,strike_7d
num__fx_vol_30d_z,-0.066966268653354,2,strike,7,model3_structural,strike_7d
num__oil_brent_pct_30d_z,-0.0893151404901265,2,strike,7,model3_structural,strike_7d
num__copper_pct_30d,0.0050517411650415,2,strike,7,model3_structural,strike_7d
num__copper_pct_90d,0.1147669011599882,2,strike,7,model3_structural,strike_7d
num__copper_vol_30d,-0.0546461944527386,2,strike,7,model3_structural,strike_7d
num__gold_pct_30d,-0.0747497581138903,2,strike,7,model3_structural,strike_7d
num__gold_vol_30d,0.1211220322897167,2,strike,7,model3_structural,strike_7d
num__platinum_pct_30d,0.1150947359536166,2,strike,7,model3_structural,strike_7d
num__silver_pct_30d,0.0226250287671776,2,strike,7,model3_structural,strike_7d
num__natgas_pct_30d,-0.090084264235201,2,strike,7,model3_structural,strike_7d
num__vix_pct_30d,-0.0557159765189198,2,strike,7,model3_structural,strike_7d
num__vix_7d_ma,0.0963271112887174,2,strike,7,model3_structural,strike_7d
num__dxy_level,0.0981880764304269,2,strike,7,model3_structural,strike_7d
num__dxy_pct_30d,-0.0900335572795947,2,strike,7,model3_structural,strike_7d
num__dxy_vol_30d,-0.0161613271297336,2,strike,7,model3_structural,strike_7d
num__oil_brent_pct_30d_lag30d,-0.0344895462075223,2,strike,7,model3_structural,strike_7d
num__oil_brent_pct_30d_lag60d,0.0182833612740258,2,strike,7,model3_structural,strike_7d
num__oil_brent_pct_30d_lag90d,-0.007406107416575,2,strike,7,model3_structural,strike_7d
num__vix_pct_30d_lag30d,-0.0377719945089135,2,strike,7,model3_structural,strike_7d
num__vix_pct_30d_lag60d,-0.0610649850135086,2,strike,7,model3_structural,strike_7d
num__fx_pct_30d_lag30d,0.0162716707334737,2,strike,7,model3_structural,strike_7d
num__fx_pct_30d_lag60d,0.247721876876282,2,strike,7,model3_structural,strike_7d
num__gdp_growth,0.0184125831430268,2,strike,7,model3_structural,strike_7d
num__inflation_cpi_yoy,-0.1988381788065865,2,strike,7,model3_structural,strike_7d
num__inflation_cpi_yoy_z,-0.0741619847782991,2,strike,7,model3_structural,strike_7d
num__unemployment_youth,0.4300442760875475,2,strike,7,model3_structural,strike_7d
num__unemployment_rate_z,0.0831591102620681,2,strike,7,model3_structural,strike_7d
num__political_stability_est,0.0350570481248855,2,strike,7,model3_structural,strike_7d
num__voice_accountability_est,0.0390042378834675,2,strike,7,model3_structural,strike_7d
num__government_effectiveness_est,0.5261733107963411,2,strike,7,model3_structural,strike_7d
num__oil_brent_pct_30d_x_inflation,-0.0240594602544632,2,strike,7,model3_structural,strike_7d
num__food_cpi_inflation,-0.0524731381273549,2,strike,7,model3_structural,strike_7d
num__food_cpi_inflation_z,-0.0320925827141209,2,strike,7,model3_structural,strike_7d
num__energy_cpi_inflation,0.1948135010965763,2,strike,7,model3_structural,strike_7d
num__energy_cpi_inflation_z,0.0026396631761576,2,strike,7,model3_structural,strike_7d
num__gini_coef,-0.1854083700264005,2,strike,7,model3_structural,strike_7d
num__fx_trend_consistent,0.0136797798780607,2,strike,7,model3_structural,strike_7d
num__inflation_accel,0.0354561390171843,2,strike,7,model3_structural,strike_7d
num__copper_pct_30d_x_copper_prod,-0.1414882013317884,2,strike,7,model3_structural,strike_7d
num__gold_pct_30d_x_gold_prod,0.0572139375790212,2,strike,7,model3_structural,strike_7d
