year,fx_start,fx_end,fx_depreciation_pct,fx_vol_30d_mean,fx_vol_30d_max,fx_pct_30d_worst,fx_pct_30d_best,oil_mean_usd,oil_pct_30d_worst,yield_us10y_mean,n_trading_days,n_crisis_days_30d
2017,108.87999725341797,114.54000091552734,5.1984,0.002622,0.006234,3.826503,-2.020571,54.827108,-13.435879,2.327143,364,0
2018,114.26399993896484,117.91000366210938,3.1909,0.002369,0.003837,2.971553,-2.095305,71.592904,-28.56334,2.908953,365,0
2019,117.73999786376953,118.66500091552734,0.7856,0.002016,0.003879,1.208791,-0.953906,64.205151,-18.632793,2.139699,365,0
2020,118.63645935058594,131.74356079101562,11.0481,0.002228,0.003859,7.817698,-1.09494,43.302159,-60.623377,0.889254,366,23
2021,131.5749969482422,138.62107849121094,5.3552,0.002412,0.004089,3.184216,-0.99506,70.773698,-19.052655,1.436732,365,0
2022,138.62107849121094,136.93499755859375,-1.2163,0.002693,0.00516,2.330954,-4.46911,99.053835,-21.514027,2.947951,365,0
2023,136.93499755859375,133.64700317382812,-2.4011,0.002556,0.005741,2.120665,-3.079572,82.217781,-17.617816,3.958677,365,0
2024,133.8260040283203,135.2530059814453,1.0663,0.001915,0.00288,1.777294,-1.818595,79.877186,-13.730733,4.206798,366,0
2025,135.2530059814453,129.0260009765625,-4.604,0.003247,0.004509,2.288661,-3.127708,68.201808,-16.53271,4.291348,365,0
