url_normalized,top_expert,top_expert_p,actiongeo_lat,actiongeo_lon
https://thenationonlineng.net/five-drown-as-flood-ravages-kaduna-bauchi/,flood,0.9975506057682672,10.5231,7.44028
https://www.rte.ie/news/dublin/2020/0902/1162832-debenhams-workers/,protests,0.9924144252984878,53.3331,-6.24889
https://www.democracynow.org/2020/9/2/headlines/sudan_suffers_devastating_flood_as_nile_rises_to_highest_level_in_over_100_years,flood,0.990743235629218,16.0,30.0
http://nigerianpilot.com/flood-ravages-houses-farmlands-in-kaduna/,flood,0.987484664905326,10.3333,7.75
https://www.nigeriasun.com/news/266284695/floods-kill-51-in-southern-niger-destroy-26000-homes-un,flood,0.9874580997343924,10.0,8.0
https://www.pressandjournal.co.uk/news/uk/2456269/protests-to-resume-in-london-despite-dozens-of-arrests/,protests,0.9833958453848594,51.5,-0.133333
https://www.siasat.com/google-expands-ai-driven-flood-forecast-to-all-of-india-bangladesh-1963184/,flood,0.9812515874087748,24.0,90.0
https://www.dawn.com/news/1577451/six-killed-20-injured-as-torrential-rain-lashes-kp,flood,0.9780525211627332,34.1129,71.7074
https://www.euronews.com/2020/09/02/violent-protests-in-bulgaria-as-mps-debate-changes-to-constitution,protests,0.9767940773849778,42.6833,23.3167
https://thenationonlineng.net/kebbi-floods-threaten-nigerias-rice-local-sufficiency-target-buhari/,flood,0.969161587871552,12.1288,4.73509
https://www.kuer.org/2020-08-28/thousands-gather-for-march-on-washington-to-demand-police-reform-and-racial-equality,protests,0.9666024395728728,40.3363,-89.0022
https://thestreetjournal.org/2020/09/sudan-floods-un-agencies-warn-that-aid-stocks-rapidly-depleting/,flood,0.9665351347772134,15.5881,32.5342
https://apnews.com/a0118b5680c9f0d09201f415fe2dc9b1,protests,0.9593003310619022,40.7608,-111.891
https://thestreetjournal.org/2020/09/kebbi-flood-buhari-laments-loss-of-lives-over-n1bn-by-rice-farmers/,flood,0.959106051245105,12.1288,4.73509
https://www.thisiswiltshire.co.uk/news/18691197.british-airways-protest-today-wood-street/,protests,0.952869704094884,51.5167,-1.78333
https://www.swindonadvertiser.co.uk/news/18691197.british-airways-protest-today-wood-street/,protests,0.952869704094884,54.0,-4.0
https://www.rte.ie/news/2020/0902/1162709-weather/,flood,0.9408946695723324,,
https://english.jagran.com/technology/now-google-will-use-its-aipowered-tool-to-predict-floods-across-india-heres-how-10016123,flood,0.9365404110689496,24.0,90.0
https://www.daijiworld.com/news/newsDisplay.aspx?newsID=747117,protests,0.9352208777981034,12.3075,76.2878
https://www.indiatoday.in/technology/news/story/google-announces-ai-driven-flood-forecast-tool-in-india-and-bangladesh-1717802-2020-09-02,flood,0.9339082279371416,24.0,90.0
https://www.dw.com/overlay/media/en/fresh-protests-in-lebanon-amid-macron-visit/54788070/54788078,protests,0.9338533811622696,33.8719,35.5097
https://www.msn.com/en-in/news/other/explained-why-are-people-protesting-in-mauritius/ar-BB18w4Jt,protests,0.933752567449592,16.0,146.0
https://www.dawn.com/news/1577473/residents-protest,protests,0.9319649892246836,24.8667,67.05
https://www.siasat.com/21-injured-in-beirut-protests-1963282/,protests,0.9308444872862752,33.8719,35.5097
https://www.thenational.ae/world/europe/extinction-rebellion-activists-march-on-london-1.1072148,protests,0.9292191998834042,51.5,-0.116667
https://www.dw.com/en/amnesty-iranian-security-forces-committed-human-rights-violations-amid-2019-protests/a-54788631,protests,0.9281140566253384,33.0,66.0
https://nationalaccordnewspaper.com/again-flood-kills-3-destroys-200-houses-in-bauchi/,flood,0.9255126639068956,10.5,10.0
https://www.hindustantimes.com/cities/sfi-holds-protest-demands-promotion-of-hpu-students/story-CQFCZidH8obLTfSQAD2vJN.html,protests,0.9248637304393558,31.9167,77.25
https://mykiss1031.com/driver-rescued-from-high-water-on-riverside-trail-in-temple/,flood,0.9181584182135016,31.9577,-95.615
https://www.sentinelassam.com/north-east-india-news/arunachal-news/pema-khandu-inspects-flood-affected-areas-of-east-siang-district-499001,flood,0.9142067238538696,,
https://statehouse.gov.ng/news/president-buhari-laments-deaths-and-destruction-of-farms-in-kebbi-state-by-floods/,flood,0.9134512093024186,11.5,4.0
https://www.pulse.ng/news/local/buhari-expresses-shock-over-deaths-destruction-of-farms-by-kebbi-flood/je93tms,flood,0.910519025551604,9.08333,7.53333
https://laist.com/2020/09/01/dijon_kizzee_deputy_shooting_killed_protests_questions.php,protests,0.9104965583255996,34.0522,-118.244
https://www1.cbn.com/cbnnews/us/2020/september/these-blm-protesters-arent-hiding-their-hate-shouting-tyrannical-irans-favorite-chant-death-to-america,protests,0.9093411101580624,37.8044,-122.271
https://news.wbfo.org/post/protesters-return-hertel-confronted-bar-patrons,protests,0.9051974570234308,,
https://www.premiumtimesng.com/regional/nwest/412098-floods-kebbi-farmers-lose-produce-worth-over-n5bn-seek-fgs-intervention.html,flood,0.9049226983199248,12.2175,4.37917
https://www.bbc.co.uk/news/uk-england-london-54003162,protests,0.8948910376757764,53.5,-2.21667
https://www.news.com.au/technology/online/social/melbourne-lockdown-protest-organiser-fanos-panayides-arrested/news-story/7d52ee47067bd0a81f8a2f85be5ad90f,protests,0.8903079801770257,-28.642,153.612
https://www.bbc.co.uk/news/world-middle-east-53998332,protests,0.8887941543305663,31.5,34.75
