url,source_title,llm_disruption_type,expert_disruption_type,expert_probability,disruption_type,classification_source,event_date,publish_date,location_name,duration_hours,extras,confidence
http://www.fox4news.com/news/u-s-world/storm-brings-flooding-hurricane-force-winds-to-massachusetts,"Storm brings flooding, hurricane-force winds to Massachusetts",flood,cyclone_hurricane,0.9332188671772136,cyclone_hurricane,expert,2018-01-06,2018-01-06T00:56:27+00:00,"Massachusetts coast (including Boston, Lynn, Cape Cod)",,{},0.8
http://daijiworld.com/news/newsDisplay.aspx?newsID=489565,"China bans steel exports, limits oil supply to N.Korea",trade_embargo,trade_embargo,0.943197544782578,trade_embargo,expert,2018-01-06,2018-01-06,North Korea,,{'sanction_count': 10},0.9
http://pragativadi.com/farmers-dump-potatoes-price-protest/,,protests,protests,0.9288297985643176,protests,expert,2018-01-06,2018-01-06,,,{},0.6
http://www.thedailystar.net/frontpage/police-foil-bnp-programmes-different-dists-1515943,BNP bid to stage protests foiled,protests,protests,0.9640407881268376,protests,expert,2018-01-05,2018-01-06,"Dhaka (Shahbagh, Rampura) and districts including Khulna, Barisal, Chittagong; Thakurgaon (Akhanagar, Ruhia, Patiadangi, Dholarhat)",,"{'number_injured': 20, 'number_arrested_detained': 10, 'number of regions involved': 4}",0.9
http://gina.gov.gy/region-three-rdc-implementing-measures-to-alleviate-flooding/,,unknown,flood,0.8893496755474448,flood,expert,2018-01-06,2018-01-06,,,{},0.0
http://thefrontierpost.com/saudi-arrests-11-princes-anti-austerity-protest-media/,Saudi arrests 11 princes over anti-austerity protest: media,protests,protests,0.904051449851478,protests,expert,2018-01-06,2018-01-06T17:14:31+00:00,"Qasr al-Hokm palace, Riyadh, Saudi Arabia",,{'number_arrested_detained': 11},0.9
https://www.independent.co.ug/protest-sudan-rising-bread-prices/,Protest in Sudan against rising bread prices,protests,protests,0.971438730582724,protests,expert,2018-01-06,2018-01-06T20:27:25+00:00,"Sennar, Sudan",,"{'number_participants': 'dozens', 'number of regions involved': 'across country'}",0.9
https://www.rferl.org/a/28959219.html,Amateur Video Purports To Show Protest In Masjed Soleiman,protests,protests,0.9202981559223578,protests,expert,2018-01-06,2018-01-06T10:32:00+00:00,"Masjed Soleiman, Khuzestan Province, Iran",,{},0.8
https://dailytimes.com.pk/175635/pak-us-ties-bravado-no-substitute-diplomacy/,,unknown,country_relations,0.8887596687895595,country_relations,expert,2018-01-06,2018-01-06,,,{},0.0
http://www.1050talk.com/news/brutal-cold-sends-shivers-through-northeast-after-bomb-cyclone/,,unknown,cyclone_hurricane,0.8820384523945725,cyclone_hurricane,expert,2018-01-06,2018-01-06,,,{},0.0
http://www.huffingtonpost.co.uk/entry/sinn-fein-mp-kingsmill_uk_5a50d4f9e4b01e1a4b1567c7,Sinn Fein MP Apologises Over ‘Kingsmill Loaf’ Video On Massacre Anniversary,unknown,protests,0.8841274664047484,protests,expert,2018-01-06,2018-01-06T14:08:36+00:00,,,{},0.0
http://www.westernfarmpress.com/farm-policy/us-and-south-korean-negotiators-meet-discuss-free-trade,,unknown,tariffs,0.870769940493466,tariffs,expert,2018-01-06,2018-01-06,,,{},0.0
https://bdnews24.com/environment/2018/01/07/scientists-to-map-quake-prone-asian-region-including-bangladesh-in-hope-of-mitigating-disaster,,unknown,earthquake,0.8706726453854519,earthquake,expert,2018-01-06,2018-01-07,,,{},0.0
http://www.thestatesman.com/world/china-bans-steel-exports-limits-oil-supply-n-korea-1502558498.html,,trade_embargo,trade_embargo,0.8924222622937897,trade_embargo,expert,2018-01-06,2018-01-06,North Korea,,{},0.9
https://www.nbcnews.com/news/weather/millions-face-snow-travel-chaos-bomb-cyclone-bears-down-northeast-n834521?cid=public-rss_20180106,"Millions face snow, travel chaos as 'bomb cyclone' clobbers the Northeast",cyclone_hurricane,cyclone_hurricane,0.8910418037465627,cyclone_hurricane,expert,2018-01-06,2018-01-05T01:34:00+00:00,"Northeast / East Coast, United States",,{'wind_speed': 60},0.9
https://www.theatlantic.com/international/archive/2018/01/iran-protests/549647/,The Lessons of Iran's Protests,protests,protests,0.9109677150202776,protests,expert,2017-12-28,2018-01-05T18:06:53+00:00,Iran,,"{'number of regions involved': 80, 'number_arrested_detained': 1000}",0.9
https://www.pbs.org/newshour/show/repression-is-not-the-answer-say-protesters-in-iran,"Repression is not the answer, say protesters in Iran",protests,protests,0.9136839919725472,protests,expert,2018-01-05,2018-01-05T23:35:22+00:00,Iran,,"{'number_of_regions_involved': 80, 'duration': 'about one week'}",0.85
https://sputniknews.com/world/201801061060553584-us-russia-concern-europe-stability/,,unknown,country_relations,0.9324906098449348,country_relations,expert,2018-01-06,2018-01-06,,,{},0.0
https://www.journalducameroun.com/en/iran-foreign-minister-ridicules-trump-blunder-at-un/,,unknown,country_relations,0.8672490869061757,country_relations,expert,2018-01-06,2018-01-06,,,{},0.0
https://www.newdelhitimes.com/protests-put-spotlight-on-irans-vast-and-shadowy-syria-war/,You are being redirected...,unknown,protests,0.8668607270971138,protests,expert,2018-01-06,2018-01-06,,,{},0.0
http://time.com/5090828/cold-weather-east-coast-storm/,,unknown,cyclone_hurricane,0.8580775613100962,cyclone_hurricane,expert,2018-01-06,2018-01-06,,,{},0.0
http://www.sunstar.com.ph/manila/local-news/2018/01/06/prepare-bomb-cyclone-filipinos-us-northeast-told-582483,,unknown,cyclone_hurricane,0.8578540905695231,cyclone_hurricane,expert,2018-01-06,2018-01-06,,,{},0.0
http://www.fox29.com/weather/weather-authority-storm-gone-but-bone-chilling-cold-to-stay,"Weather Authority: Storm gone, but bone-chilling cold to stay",flood,cyclone_hurricane,0.8914124876363007,cyclone_hurricane,expert,2018-01-06,2018-01-06T17:02:43+00:00,U.S. East Coast (Boston and New England),,{},0.8
http://www.timesfreepress.com/news/breakingnews/story/2018/jan/05/storm-gone-cold-will-stick-around-through-weekend/460662/,"Storm gone, but cold will stick around through weekend",flood,cyclone_hurricane,0.9153529959720178,cyclone_hurricane,expert,2018-01-05,2018-01-05T23:56:53+00:00,East Coast,,{},0.8
http://ekurd.net/kurds-protest-paris-assassin-2018-01-06,Thousands of Kurds protest in Paris against 'assassin' Erdogan,protests,protests,0.8920754974179971,protests,expert,2017-01-06,2018-01-06T17:38:42+00:00,Paris,,{'number_participants': 'thousands'},0.8
http://www.gulf-times.com/story/577174/Protest-in-Sudan-against-rising-bread-prices,Protest in Sudan against rising bread prices,protests,protests,0.8955956195806737,protests,expert,2018-01-06,2018-01-06T19:37:02+00:00,"Sennar, Sudan",,"{'number_participants': 'dozens', 'number of regions involved': 'across the country'}",0.9
https://sputniknews.com/world/201801061060556630-gorbachev-putin-inf-treaty/,,unknown,country_relations,0.925723085987255,country_relations,expert,2018-01-06,2018-01-06,,,{},0.0
http://english.wafa.ps/page.aspx?id=Re8RUia95926233117aRe8RUi,Israeli soldiers suppress Kafr Qaddum’s protest against settlement expansion,protests,protests,0.888536459954218,protests,expert,2018-01-05,2018-01-06,"Kafr Qaddum, Qalqilia",,{'number_injured': 0},0.9
http://www.hindustantimes.com/mumbai-news/bhima-koregaon-clashes-sunday-speech-of-prime-accused-sambhaji-bhide-postponed/story-JA2F5j9vc1cKBPFoifNcEP.html,,unknown,protests,0.8503154560717711,protests,expert,2018-01-06,2018-01-05T19:30:52+00:00,,,{},0.0
https://nationalyemen.com/2018/01/06/iran-foreign-minister-ridicules-trump-blunder-at-un/,,unknown,country_relations,0.8549303922737324,country_relations,expert,2018-01-06,2018-01-06,,,{},0.0
http://www.bbc.co.uk/news/world-middle-east-42590914,"Iran protests: Students 'among more than 1,000 arrested'",protests,protests,0.9245909940270662,protests,expert,2017-12-28,2018-01-06T14:26:05+00:00,Iran,,"{'number_arrested_detained': 'more than 1,000 (some reports up to 1,700)'}",0.9
https://www.thenews.com.pk/print/264911-protests-in-iran,Protests in Iran,protests,protests,0.8911315135509437,protests,expert,2018-01-06,2018-01-05T19:00:00+00:00,Iran,,{'number_arrested_detained': 400},0.9
http://english.alarabiya.net/en/News/middle-east/2018/01/06/Iranian-leading-Sunni-cleric-voices-support-of-protests.html,,unknown,protests,0.8441260528909466,protests,expert,2018-01-06,2018-01-06,,,{},0.0
https://news.mb.com.ph/2018/01/06/iran-foreign-minister-ridicules-trump-blunder-at-un/,,unknown,country_relations,0.8549303922737324,country_relations,expert,2018-01-06,2018-01-06,,,{},0.0
http://www.sunjournal.com/tough-trade-policy-could-cost-jobs/,,unknown,tariffs,0.8401614202190203,tariffs,expert,2017-01-06,2018-01-06,,,{},0.0
http://www.nwherald.com/2018/01/05/storm-gone-but-cold-will-stick-around-through-weekend/a2a2aea/,,unknown,cyclone_hurricane,0.8415341950762871,cyclone_hurricane,expert,2018-01-06,2018-01-05,,,{},0.0
https://www.redstate.com/patterico/2018/01/06/terrorizing-ajit-pai-net-neutrality-resistance-swatting/,"Terrorizing Ajit Pai, The Resistance, and SWATting",unknown,protests,0.8428854297044017,protests,expert,2018-01-06,2018-01-06T02:00:49+00:00,,,{},0.0
http://nripress.com/public-outrage-halts-skywalk-project-in-bengaluru/,,unknown,protests,0.8352558964881329,protests,expert,2017-01-06,2018-01-06,,,{},0.0
https://news2.onlinenigeria.com/news/general/693525-44-killed-in-congo-after-heavy-rains-cause-flooding.html,,flood,flood,0.9184885894672828,flood,expert,2018-01-06,2018-01-06,Congo,,{'rainfall_intensity': 'heavy'},0.8
http://www.heraldscotland.com/news/15811626.Calls_for_Hillsborough_style_inquiry_into_the_miners____strike___39_ignored__39_/,Calls for Hillsborough-style inquiry into the miners’ strike 'ignored',labour_strike,protests,0.8502777802116425,protests,expert,2018-01-06,2018-01-06T05:06:46+00:00,Scotland,,{},0.8
https://tribune.com.pk/story/1601939/1-pakistan-crucial-peace-afghanistan-qadri/,Pakistan crucial for peace in Afghanistan: Qadri,unknown,country_relations,0.8294667746086766,country_relations,expert,2018-01-06,2018-01-05T23:30:37+00:00,,,{},0.0
http://me-confidential.com/18204-us-russia-at-odds-at-security-council-over-iran.html,"US, Russia at Odds at Security Council over Iran – Middle East Confidential",protests,country_relations,0.8740444705479671,country_relations,expert,2018-01-06,2018-01-06T14:29:36+00:00,Iran,,"{'number_of_regions_involved': 80, 'number_arrested_detained': 'more than 1,000', 'duration': 'over a week'}",0.9
http://www.hirunews.lk/180309/russia-berates-us-for-un-talks-on-iran,,unknown,country_relations,0.8226701722618694,country_relations,expert,2018-01-06,2018-01-06,,,{},0.0
https://www.express.co.uk/news/world/900878/north-korea-kim-jong-un-world-war-3-china-xi-jinping-un-sanctions-trade-deals,China TIGHTENS trade restrictions with North Korea in SHOCK move,trade_embargo,trade_embargo,0.8492192676719454,trade_embargo,expert,2018-01-06,2018-01-06T01:33:00+00:00,China–North Korea trade,,{},0.9
http://www.weatheronline.co.uk/weather/reports/topics/storm-costa-rica-central-america-feels-chill-of-n-america-s-cold-snap.6.20180106.ca.htm,central america feels chill of n. america's cold snap united kingdom,unknown,cyclone_hurricane,0.8352181365977598,cyclone_hurricane,expert,2018-01-06,2018-01-06T00:00:00+00:00,,,{},0.0
http://vishwagujarat.com/international/delegation-talks-afghanistan-pakistan-torkham-border/,,unknown,country_relations,0.8215782301336502,country_relations,expert,2018-01-06,2018-01-06,,,{},0.0
http://en.mercopress.com/2018/01/06/northeast-us-and-canada-frigid-with-wind-chills-reaching-negative-c-50-degrees,Northeast US and Canada frigid with wind chills reaching negative C 50 degrees,cyclone_hurricane,cyclone_hurricane,0.8483459726919218,cyclone_hurricane,expert,2018-01-05,2018-01-06T00:00:00+00:00,Northeastern United States and Canada,,{},0.9
https://asia.nikkei.com/Politics-Economy/International-Relations/US-South-Korea-begin-talks-to-fix-horrible-trade-deal,,unknown,tariffs,0.8241563295064358,tariffs,expert,2018-01-06,2018-01-06,,,{},0.0
http://www.manilatimes.net/iran-foreign-minister-ridicules-trump-blunder-un/372597/,,unknown,country_relations,0.8210558749692816,country_relations,expert,2018-01-06,2018-01-06,,,{},0.0
"http://www.businessghana.com/site/news/politics/157573/China-says-will-limit-oil,-refined-product-exports-to-North-Korea",,unknown,trade_embargo,0.8777697880968415,trade_embargo,expert,2018-01-06,2018-01-06,,,{},0.0
http://eslforkids.net/2018/01/06/iran-foreign-minister-ridicules-trump-un-blunder/,,unknown,country_relations,0.806597409333845,country_relations,expert,2018-01-06,2018-01-06,,,{},0.0
http://www.deccanchronicle.com/nation/current-affairs/070118/tamil-nadu-government-warns-bus-crew-who-continue-to-strike.html,Tamil Nadu government warns bus crew who continue to strike,labour_strike,labour_strike,0.8249163885716536,labour_strike,expert,2018-01-07,2018-01-06T19:53:01+00:00,"Tamil Nadu, India",,{},0.9
http://www.customstoday.com.pk/imported-pickup-tax-in-play-in-trump-trade-talks-with-south-korea/,Imported pickup tax in play in Trump trade talks with South Korea,tariffs,tariffs,0.8446731472422904,tariffs,expert,2018-01-06,2018-01-06T08:33:27+00:00,United States-South Korea,,"{'tariff_rate': 25, 'affected_trade_value': 27600000000}",0.9
https://www.thenews.com.pk/print/265197-us-interfering-in-iran-russia,US ‘interfering’ in Iran: Russia,protests,country_relations,0.8242701420039618,country_relations,expert,2018-01-06,2018-01-05T19:00:00+00:00,Iran,,{},0.8
http://newzsentinel.com/2018/01/06/unsc-meeting-on-iran-directly-interferes-with-irans-sovereignty-moscow/,,unknown,country_relations,0.813641364577552,country_relations,expert,2018-01-06,2018-01-06,,,{},0.0
http://www.aljazeera.com/indepth/opinion/protests-iran-180105222527929.html,Protests in Iran should be taken seriously,protests,protests,0.8519518252732634,protests,expert,2017-12-30,2018-01-09T14:57:58+00:00,Iran,,{'number of regions involved': 70},0.9
http://www.businessinsider.com/r-much-of-eastern-canada-pummeled-by-deep-cold-heavy-winds-2018-1,,unknown,cyclone_hurricane,0.8056002469220935,cyclone_hurricane,expert,2018-01-06,2018-01-06,,,{},0.0
https://www.bostonglobe.com/metro/2018/01/05/threat-rising-sea-levels-hits-home/kRSnmY2avJ2kLbvcYEYRbP/story.html,Floods seen as warning of Boston’s future,flood,flood,0.8304199998750814,flood,expert,2018-01-04,2018-01-06T01:07:35+00:00,"Boston, Massachusetts",,{},0.9
http://www.newsx.com/world/pakistan-fights-anti-terror-war-on-its-own-resources-says-pak-foreign-ministry,,unknown,country_relations,0.8018431689603931,country_relations,expert,2018-01-06,2018-01-06,,,{},0.0
http://www.dw.com/en/saudi-arabian-princes-arrested-over-palace-protest/a-42047790,Saudi princes arrested over palace protest,protests,protests,0.8242745794209154,protests,expert,2018-01-06,2018-01-06T11:58:17.778000+00:00,"Qasr al-Hokm, Riyadh, Saudi Arabia",,"{'number_participants': 11, 'number_arrested_detained': 11}",0.9
https://www.globalsecurity.org/wmd/library/news/iran/2018/iran-180105-voa02.htm,Did Iran's Hardliners Orchestrate Start of Iranian Protests?,protests,protests,0.8511737277792351,protests,expert,2017-12-28,2018-01-06,"Mashhad, Iran",168.0,{'duration': '1 week'},0.9
https://www.nytimes.com/2018/01/05/opinion/pakistan-the-endlessly-troublesome-ally.html,,unknown,country_relations,0.8046693931598037,country_relations,expert,2018-01-06,2018-01-05,,,{},0.0
http://www.bostonherald.com/news/local_coverage/2018/01/accept_downtown_deluge_thanks_to_global_warming,"Accept downtown deluge, thanks to global warming",flood,flood,0.8114419058975335,flood,expert,2018-01-06,2018-01-06T00:00:00+00:00,"Boston, MA",,{},0.9
http://www.localnews8.com/news/national-world/protests-die-down-but-the-anger-in-iran-wont-go-away/681950716,,unknown,protests,0.7916311409293335,protests,expert,2018-01-06,2018-01-06,,,{},0.0
https://www.upi.com/Report-More-than-300-human-rights-activists-killed-in-2017/2621515136804/,,unknown,protests,0.7965681387585836,protests,expert,2018-01-06,2018-01-05T07:47:52+00:00,,,{},0.0
http://www.france24.com/en/20180106-iran-foreign-minister-ridicules-trump-blunder-un,,unknown,country_relations,0.7911097327348399,country_relations,expert,2018-01-06,2018-01-06,,,{},0.0
https://www.dawn.com/news/1381188/11-saudi-princes-arrested-after-holding-protest-in-royal-palace-reports,11 Saudi princes arrested after holding protest in royal palace: reports,protests,protests,0.811594326398082,protests,expert,2017-01-06,2018-01-06T11:24:10+00:00,Qasr Al Hokm,,{'number_arrested_detained': 11},0.85
http://punchng.com/saudi-arrests-11-princes-over-anti-austerity-protest/,Saudi arrests 11 princes over anti-austerity protest,protests,protests,0.818840777592577,protests,expert,2018-01-06,2018-01-06T14:23:19+00:00,"Qasr al-Hokm palace, Riyadh, Saudi Arabia",,"{'number_participants': 11, 'number_arrested_detained': 11}",0.9
https://www.msn.com/en-ca/news/canada/the-big-chill-arrives-after-bomb-cyclone-wallops-northeast/ar-BBHVf7U,MSN,unknown,cyclone_hurricane,0.7842187147813455,cyclone_hurricane,expert,2018-01-06,2018-01-06,,,{},0.0
https://sputniknews.com/middleeast/201801061060552114-saudi-princes-detained-protests-palace/,,unknown,protests,0.8594305438129053,protests,expert,2018-01-06,2018-01-06,,,{},0.0
https://www.today.ng/news/politics/53682/explain-3-billion-liability-dredging-flood-control-pdp-tells-governor-aregbesola,,unknown,flood,0.7840451375094162,flood,expert,2018-01-06,2018-01-06,,,{},0.0
http://news.antiwar.com/2018/01/05/russia-france-fault-us-over-emergency-un-meeting-on-iran/,"Russia, France Slam US Over Emergency UN Meeting on Iran",protests,country_relations,0.8015900499532009,country_relations,expert,2018-01-05,2018-01-05T00:00:00+00:00,Iran,,{},0.9
http://www.canindia.com/pakistan-fights-anti-terror-war-on-its-own-resources-foreign-ministry/,,unknown,country_relations,0.7744306401754095,country_relations,expert,2018-01-06,2018-01-06,,,{},0.0
https://www.yahoo.com/news/russia-urges-us-not-interfere-105500120.html,Russia warns US not to interfere in Iran's 'domestic affairs',protests,country_relations,0.8299308885908335,country_relations,expert,2018-01-06,2018-01-04T10:55:00+00:00,Iran,,"{'number_participants': 'thousands', 'duration': '6 days', 'number_of_regions_involved': 3}",0.9
http://english.wafa.ps/page.aspx?id=cVkg7ha95930040129acVkg7h,"Foreign ministry condemns Israeli, US campaign against UNRWA",country_relations,country_relations,0.7946521393669638,country_relations,expert,2018-01-05,2018-01-06,"Ramallah, State of Palestine",,{},0.7
http://www.arabianbusiness.com/politics-economics/387023-saudi-arabia-said-to-arrest-11-princes-over-anti-austerity-protest,,protests,protests,0.8010399082203874,protests,expert,2018-01-06,2018-01-06,Saudi Arabia,,{'number_arrested_detained': 11},0.8
http://www.canindia.com/us-fails-to-get-unsc-action-on-iranian-protests/,,unknown,protests,0.7666863667318138,protests,expert,2018-01-06,2018-01-06,,,{},0.0
http://ummid.com/news/2018/January/06.01.2018/11-saudo-princes-detained-after-austerity-protest.html,"Saudi Arabia: 11 Princes protest against austerity measures, detained",protests,protests,0.8014271216226886,protests,expert,2018-01-06,2018-11-06T00:00:00+00:00,"Qasr al-Hokm, Riyadh, Saudi Arabia",,"{'number_participants': 11, 'number_arrested_detained': 11}",0.9
http://dailymailnews.com/2018/01/07/china-rok-nuclear-envoys-meet-in-seoul/,,unknown,country_relations,0.773306488732049,country_relations,expert,2018-01-06,2018-01-07,,,{},0.0
http://www.caller.com/story/news/local/2018/01/05/higher-flood-insurance-costs-may-await-corpus-christi-residents/944105001/,Higher flood insurance costs may await Corpus Christi residents,flood,flood,0.8044385416953672,flood,expert,2018-01-05,2018-01-05T00:00:00+00:00,"Corpus Christi, Texas",,{'rainfall_intensity': 12.5},0.8
http://www.standard.net/World/2018/01/05/Protests-threaten-Iran-s-ascendant-role-in-the-Middle-East.html,,protests,protests,0.787748494318923,protests,expert,2018-01-05,2018-01-05,Iran,,{},0.75
http://english.almanar.com.lb/420957,"Iran FM Ridicules Trump ‘Blunder’ at UN, Powers Say Meeting ‘Unnecessary’",protests,country_relations,0.8121536166583017,country_relations,expert,2018-01-06,2018-01-06,Iran,120.0,{'duration': 5},0.9
https://patch.com/illinois/algonquin/lith-family-comes-home-florida-flooded-frozen-home,"LITH Family Comes Home From Florida To Flooded, Frozen Home",unknown,flood,0.7846237736029575,flood,expert,2018-01-06,2018-01-05T17:34:27+00:00,,,{},0.0
