feature,coefficient,fold_id,horizon,model_name
num__gta_harmful_events,0.011703939962110705,1,7,model4_fao
num__gta_harmful_events_z,-0.03981951825500891,1,7,model4_fao
num__gta_liberalising_events,-0.05906635401192991,1,7,model4_fao
num__gta_liberalising_events_z,0.09195104374264168,1,7,model4_fao
num__gta_30d_count,0.10405880038562948,1,7,model4_fao
num__gta_30d_count_z,0.05336742332628824,1,7,model4_fao
num__gta_90d_count,-0.2111879895559802,1,7,model4_fao
num__gta_90d_count_z,-0.17211972694140998,1,7,model4_fao
num__acled_7d_lag,1.645914326492679,2,7,model0_persistence
num__acled_28d_lag,-1.2453159627694355,2,7,model0_persistence
num__riot_7d_lag,0.29024726654350363,2,7,model0_persistence
num__riot_28d_lag,-0.2689929302321439,2,7,model0_persistence
num__violence_7d_lag,0.5414438847147105,2,7,model0_persistence
num__violence_28d_lag,-0.48948257624262537,2,7,model0_persistence
num__protest_fat_7d_lag,-0.023338297282774173,2,7,model0_persistence
num__protest_fat_28d_lag,-0.010941713461006352,2,7,model0_persistence
num__acled_7d_lag,1.6245737912105784,2,7,model1_markets
num__acled_28d_lag,-1.2335036885109494,2,7,model1_markets
num__riot_7d_lag,0.29454519747807695,2,7,model1_markets
num__riot_28d_lag,-0.27684329262842966,2,7,model1_markets
num__violence_7d_lag,0.5780290380848137,2,7,model1_markets
num__violence_28d_lag,-0.540610415862893,2,7,model1_markets
num__protest_fat_7d_lag,-0.02416002142512787,2,7,model1_markets
num__protest_fat_28d_lag,-0.01917641545548069,2,7,model1_markets
num__fx_pct_7d,0.02868803243621083,2,7,model1_markets
num__fx_pct_30d,0.08045722825476119,2,7,model1_markets
num__fx_pct_90d,-0.06496470742957647,2,7,model1_markets
num__fx_vol_7d,-0.00888274514071303,2,7,model1_markets
num__fx_vol_30d,0.06744279738307705,2,7,model1_markets
num__oil_brent_pct_14d,0.0030842962670307823,2,7,model1_markets
num__oil_brent_pct_30d,0.6614194612477606,2,7,model1_markets
num__yield_us10y,-0.03661593938242972,2,7,model1_markets
num__fx_pct_30d_z,-0.026014440948861454,2,7,model1_markets
num__fx_vol_30d_z,-0.031859573359163194,2,7,model1_markets
num__oil_brent_pct_30d_z,-0.6009127393698207,2,7,model1_markets
num__acled_7d_lag,1.5762654132855745,2,7,model2_full
num__acled_28d_lag,-1.3799249465339232,2,7,model2_full
num__riot_7d_lag,0.2874079467436054,2,7,model2_full
num__riot_28d_lag,-0.22503391458341512,2,7,model2_full
num__violence_7d_lag,0.5420932338342724,2,7,model2_full
num__violence_28d_lag,-0.5700373955743091,2,7,model2_full
num__protest_fat_7d_lag,-0.04509284747687252,2,7,model2_full
num__protest_fat_28d_lag,-0.03917432891658034,2,7,model2_full
num__fx_pct_7d,0.031532887544316025,2,7,model2_full
num__fx_pct_30d,0.18573284504365406,2,7,model2_full
num__fx_pct_90d,-0.1393693689405949,2,7,model2_full
num__fx_vol_7d,0.0027387894857601484,2,7,model2_full
num__fx_vol_30d,0.16802943870314846,2,7,model2_full
num__oil_brent_pct_14d,-0.02700400592092536,2,7,model2_full
num__oil_brent_pct_30d,0.3774834495712684,2,7,model2_full
num__yield_us10y,0.10164219834591992,2,7,model2_full
num__fx_pct_30d_z,0.07057776500901151,2,7,model2_full
num__fx_vol_30d_z,-0.07194902840785873,2,7,model2_full
num__oil_brent_pct_30d_z,-0.2705702352136734,2,7,model2_full
num__gdp_growth,-0.4879392106226201,2,7,model2_full
num__gdp_growth_z,0.06535980995593216,2,7,model2_full
num__gdp_per_capita_growth,0.20377881444934592,2,7,model2_full
num__gdp_per_capita_growth_z,0.24320147665901262,2,7,model2_full
num__inflation_cpi_yoy,-0.3044822012760813,2,7,model2_full
num__inflation_cpi_yoy_z,0.2096031148614741,2,7,model2_full
num__unemployment_total,-0.04072453052371997,2,7,model2_full
num__unemployment_total_z,-0.16178170531774794,2,7,model2_full
num__unemployment_youth,0.35341181849276065,2,7,model2_full
num__unemployment_youth_z,0.00443690769795923,2,7,model2_full
num__unemployment_sa,-0.07163684829723219,2,7,model2_full
num__unemployment_sa_z,0.15230921929300667,2,7,model2_full
num__unemployment_rate,-0.19281201300231693,2,7,model2_full
num__unemployment_rate_z,-0.024387511296477978,2,7,model2_full
num__earnings_monthly,-0.19588249990604123,2,7,model2_full
num__earnings_monthly_z,0.047976518071985046,2,7,model2_full
num__political_stability_est,-0.6156761312892804,2,7,model2_full
num__political_stability_est_z,0.06712258883232937,2,7,model2_full
num__voice_accountability_est,-0.1087084439904665,2,7,model2_full
num__voice_accountability_est_z,0.31893937548251344,2,7,model2_full
num__government_effectiveness_est,0.66797094155821,2,7,model2_full
num__government_effectiveness_est_z,-0.3390049851858932,2,7,model2_full
num__rule_of_law_est,-0.5862349609824752,2,7,model2_full
num__rule_of_law_est_z,-0.05682131345087607,2,7,model2_full
num__fx_pct_30d_x_instability,-0.24778014042939575,2,7,model2_full
num__oil_brent_pct_30d_x_inflation,0.0112159845512435,2,7,model2_full
num__economic_stress_index,-0.12773277302527775,2,7,model2_full
num__economic_stress_index_z,0.047640090270510825,2,7,model2_full
num__labour_conflict_index,-0.007940415752366013,2,7,model2_full
num__labour_conflict_index_z,0.03791219853982914,2,7,model2_full
num__protest_mobilisation_index,0.04072699074476094,2,7,model2_full
num__protest_mobilisation_index_z,0.027133096188803916,2,7,model2_full
num__food_cpi_inflation,0.02912263665061178,2,7,model2_full
num__food_cpi_inflation_z,-0.08229407545665851,2,7,model2_full
num__energy_cpi_inflation,0.09344023162396545,2,7,model2_full
num__energy_cpi_inflation_z,-0.05778721086222976,2,7,model2_full
num__acled_7d_lag,1.457133935070037,2,7,model4_fao
num__acled_28d_lag,-1.2790048147712785,2,7,model4_fao
num__riot_7d_lag,0.2668465861662402,2,7,model4_fao
num__riot_28d_lag,-0.20658811458908094,2,7,model4_fao
num__violence_7d_lag,0.46970479813512434,2,7,model4_fao
num__violence_28d_lag,-0.46076859191737085,2,7,model4_fao
num__protest_fat_7d_lag,-0.04763343606834932,2,7,model4_fao
num__protest_fat_28d_lag,-0.03147785615376324,2,7,model4_fao
num__fx_pct_7d,0.029599633536208172,2,7,model4_fao
num__fx_pct_30d,0.18552380977663496,2,7,model4_fao
num__fx_pct_90d,-0.11006817752196994,2,7,model4_fao
num__fx_vol_7d,-0.007100053431961026,2,7,model4_fao
num__fx_vol_30d,0.1891507697278594,2,7,model4_fao
num__oil_brent_pct_14d,-0.04447710648975238,2,7,model4_fao
num__oil_brent_pct_30d,0.26825766992742744,2,7,model4_fao
num__yield_us10y,0.26233582543407186,2,7,model4_fao
num__fx_pct_30d_z,0.11454708532383691,2,7,model4_fao
num__fx_vol_30d_z,-0.10433948321622787,2,7,model4_fao
num__oil_brent_pct_30d_z,-0.1317179585571051,2,7,model4_fao
num__gdp_growth,-0.22327615295333791,2,7,model4_fao
num__gdp_growth_z,0.16099978967492248,2,7,model4_fao
num__gdp_per_capita_growth,0.04924117885915557,2,7,model4_fao
num__gdp_per_capita_growth_z,0.05049485056652708,2,7,model4_fao
num__inflation_cpi_yoy,-0.1160198375269145,2,7,model4_fao
num__inflation_cpi_yoy_z,0.06052475399684415,2,7,model4_fao
num__unemployment_total,-0.09498355919629921,2,7,model4_fao
num__unemployment_total_z,-0.3663036795776173,2,7,model4_fao
num__unemployment_youth,0.44925227095953657,2,7,model4_fao
num__unemployment_youth_z,0.11460789213896382,2,7,model4_fao
num__unemployment_sa,0.1224578352014077,2,7,model4_fao
num__unemployment_sa_z,0.09548555180206314,2,7,model4_fao
num__unemployment_rate,-0.348388236997462,2,7,model4_fao
num__unemployment_rate_z,0.019427809816853905,2,7,model4_fao
num__earnings_monthly,-0.14177855187168825,2,7,model4_fao
num__earnings_monthly_z,-0.03010503299647973,2,7,model4_fao
num__political_stability_est,-0.6166652115229406,2,7,model4_fao
num__political_stability_est_z,0.02191896305516459,2,7,model4_fao
num__voice_accountability_est,-0.12642125104332894,2,7,model4_fao
num__voice_accountability_est_z,0.16102253797761454,2,7,model4_fao
num__government_effectiveness_est,0.7773966229816734,2,7,model4_fao
num__government_effectiveness_est_z,-0.2665203383043606,2,7,model4_fao
num__rule_of_law_est,-0.6815906837615525,2,7,model4_fao
num__rule_of_law_est_z,-0.07038524256280979,2,7,model4_fao
num__fx_pct_30d_x_instability,-0.2611911461480213,2,7,model4_fao
num__oil_brent_pct_30d_x_inflation,0.02470919133683442,2,7,model4_fao
num__economic_stress_index,-0.15371665146798658,2,7,model4_fao
num__economic_stress_index_z,0.06974649938267409,2,7,model4_fao
num__labour_conflict_index,-0.00917761864292474,2,7,model4_fao
num__labour_conflict_index_z,0.04007823076213987,2,7,model4_fao
num__protest_mobilisation_index,0.021522447237333316,2,7,model4_fao
num__protest_mobilisation_index_z,0.04264002941294572,2,7,model4_fao
num__food_cpi_inflation,0.07233782778358218,2,7,model4_fao
num__food_cpi_inflation_z,-0.1620546772219528,2,7,model4_fao
num__energy_cpi_inflation,-0.025180532202310292,2,7,model4_fao
num__energy_cpi_inflation_z,0.09088497568660496,2,7,model4_fao
num__month_sin,0.32659143854042755,2,7,model4_fao
num__month_cos,0.1407308565701653,2,7,model4_fao
num__fao_food_index_yoy,-0.6556506684684166,2,7,model4_fao
num__fao_cereals_index_yoy,0.21026674724464137,2,7,model4_fao
num__fao_oils_index_yoy,1.093098269939643,2,7,model4_fao
num__fao_food_index_yoy_above90,-0.06923487090926472,2,7,model4_fao
num__fao_cereals_index_yoy_above90,-0.2190619364282465,2,7,model4_fao
num__fao_cereals_index_yoy_lag1m,-0.11820851367450697,2,7,model4_fao
num__fao_cereals_index_yoy_lag3m,-0.5235730349033324,2,7,model4_fao
num__fao_cereals_index_yoy_lag6m,0.2049946574447671,2,7,model4_fao
num__fao_food_index_yoy_lag1m,-0.3057528907553071,2,7,model4_fao
num__fao_food_index_yoy_lag3m,0.36731189536201575,2,7,model4_fao
num__fao_cereals_yoy_x_instability,0.05570508984792435,2,7,model4_fao
num__fao_food_yoy_x_youth_unemp,0.024254022053895964,2,7,model4_fao
num__gta_harmful_events,0.013527538706134974,2,7,model4_fao
num__gta_harmful_events_z,-0.05253423580895044,2,7,model4_fao
num__gta_liberalising_events,-0.042290550105062864,2,7,model4_fao
num__gta_liberalising_events_z,0.06308322995026097,2,7,model4_fao
num__gta_30d_count,0.078518554702321,2,7,model4_fao
num__gta_30d_count_z,-0.046250025320611995,2,7,model4_fao
num__gta_90d_count,-0.1994313344281472,2,7,model4_fao
num__gta_90d_count_z,0.029658942550065175,2,7,model4_fao
num__acled_7d_lag,1.4196533922415564,3,7,model0_persistence
num__acled_28d_lag,-1.2090722425480704,3,7,model0_persistence
num__riot_7d_lag,0.19607651837939583,3,7,model0_persistence
num__riot_28d_lag,-0.14466743602690846,3,7,model0_persistence
num__violence_7d_lag,0.5595680238665747,3,7,model0_persistence
num__violence_28d_lag,-0.5124271743305961,3,7,model0_persistence
num__protest_fat_7d_lag,-0.020552769509861058,3,7,model0_persistence
num__protest_fat_28d_lag,-0.014976513302769069,3,7,model0_persistence
num__acled_7d_lag,1.4129486168697385,3,7,model1_markets
num__acled_28d_lag,-1.201983539230115,3,7,model1_markets
num__riot_7d_lag,0.2035473346685583,3,7,model1_markets
num__riot_28d_lag,-0.1520559355586934,3,7,model1_markets
num__violence_7d_lag,0.5759882544083125,3,7,model1_markets
num__violence_28d_lag,-0.547055808852639,3,7,model1_markets
num__protest_fat_7d_lag,-0.016612255598932424,3,7,model1_markets
num__protest_fat_28d_lag,-0.019547856207258144,3,7,model1_markets
num__fx_pct_7d,0.0188277526225826,3,7,model1_markets
num__fx_pct_30d,0.04267045466606483,3,7,model1_markets
num__fx_pct_90d,-0.04496208094188051,3,7,model1_markets
num__fx_vol_7d,0.00782840417059955,3,7,model1_markets
num__fx_vol_30d,0.07553805710879707,3,7,model1_markets
num__oil_brent_pct_14d,-0.0010923819338112535,3,7,model1_markets
num__oil_brent_pct_30d,0.5462964570146011,3,7,model1_markets
num__yield_us10y,0.05483991168461128,3,7,model1_markets
num__fx_pct_30d_z,-0.0007453335763541234,3,7,model1_markets
num__fx_vol_30d_z,-0.029701899474962042,3,7,model1_markets
num__oil_brent_pct_30d_z,-0.46497742188858143,3,7,model1_markets
num__acled_7d_lag,1.363969511987472,3,7,model2_full
num__acled_28d_lag,-1.3874805182175756,3,7,model2_full
num__riot_7d_lag,0.18778244818627216,3,7,model2_full
num__riot_28d_lag,-0.1410365579613814,3,7,model2_full
num__violence_7d_lag,0.5518678180743263,3,7,model2_full
num__violence_28d_lag,-0.5409157368772585,3,7,model2_full
num__protest_fat_7d_lag,-0.02431036611120705,3,7,model2_full
num__protest_fat_28d_lag,-0.02925215370968271,3,7,model2_full
num__fx_pct_7d,0.02131757534589357,3,7,model2_full
num__fx_pct_30d,0.15563424367530582,3,7,model2_full
num__fx_pct_90d,-0.10073271742756734,3,7,model2_full
num__fx_vol_7d,0.006170727940757641,3,7,model2_full
num__fx_vol_30d,0.08294487609698128,3,7,model2_full
num__oil_brent_pct_14d,-0.011675236737927377,3,7,model2_full
num__oil_brent_pct_30d,0.3310456760118493,3,7,model2_full
num__yield_us10y,0.26570362611554077,3,7,model2_full
num__fx_pct_30d_z,0.04136350055474983,3,7,model2_full
num__fx_vol_30d_z,-0.034850834465736766,3,7,model2_full
num__oil_brent_pct_30d_z,-0.23360447843725982,3,7,model2_full
num__gdp_growth,-0.8545985106572572,3,7,model2_full
num__gdp_growth_z,0.16647301241217577,3,7,model2_full
num__gdp_per_capita_growth,0.5168712714207196,3,7,model2_full
num__gdp_per_capita_growth_z,0.13016298753364375,3,7,model2_full
num__inflation_cpi_yoy,-0.16233157599539605,3,7,model2_full
num__inflation_cpi_yoy_z,0.06912577559595459,3,7,model2_full
num__unemployment_total,0.12751274745721292,3,7,model2_full
num__unemployment_total_z,-0.12481651970784943,3,7,model2_full
num__unemployment_youth,0.20299215317833214,3,7,model2_full
num__unemployment_youth_z,-0.07646451084706236,3,7,model2_full
num__unemployment_sa,-0.6116230684375309,3,7,model2_full
num__unemployment_sa_z,0.24059751529228518,3,7,model2_full
num__unemployment_rate,0.31029420983360095,3,7,model2_full
num__unemployment_rate_z,-0.00962009401490198,3,7,model2_full
num__earnings_monthly,-0.11360590864111854,3,7,model2_full
num__earnings_monthly_z,-0.011047201204174092,3,7,model2_full
num__political_stability_est,-0.4164677523063598,3,7,model2_full
num__political_stability_est_z,0.018118228417154863,3,7,model2_full
num__voice_accountability_est,0.10586690097045828,3,7,model2_full
num__voice_accountability_est_z,0.1504906844314904,3,7,model2_full
num__government_effectiveness_est,0.5851537067938644,3,7,model2_full
num__government_effectiveness_est_z,-0.022440632620807238,3,7,model2_full
num__rule_of_law_est,-0.5959707780462477,3,7,model2_full
num__rule_of_law_est_z,-0.08955074150956642,3,7,model2_full
num__fx_pct_30d_x_instability,-0.1732189090277821,3,7,model2_full
num__oil_brent_pct_30d_x_inflation,0.0211633607037782,3,7,model2_full
num__economic_stress_index,0.04284354249665958,3,7,model2_full
num__economic_stress_index_z,-0.07907276152726833,3,7,model2_full
num__labour_conflict_index,0.014035297425127852,3,7,model2_full
num__labour_conflict_index_z,0.00410222174445757,3,7,model2_full
num__protest_mobilisation_index,0.05505356461037152,3,7,model2_full
num__protest_mobilisation_index_z,0.04039935618708708,3,7,model2_full
num__food_cpi_inflation,-0.009445810201131416,3,7,model2_full
num__food_cpi_inflation_z,-0.03846896895727007,3,7,model2_full
num__energy_cpi_inflation,0.048019243071357715,3,7,model2_full
num__energy_cpi_inflation_z,-0.03961929326469065,3,7,model2_full
num__acled_7d_lag,1.3278557635978163,3,7,model4_fao
num__acled_28d_lag,-1.3465191509968892,3,7,model4_fao
num__riot_7d_lag,0.1730493411339205,3,7,model4_fao
num__riot_28d_lag,-0.139721619861505,3,7,model4_fao
num__violence_7d_lag,0.4648777634590241,3,7,model4_fao
num__violence_28d_lag,-0.46406925427746576,3,7,model4_fao
num__protest_fat_7d_lag,-0.03565725748568329,3,7,model4_fao
num__protest_fat_28d_lag,-0.02394544217048105,3,7,model4_fao
num__fx_pct_7d,0.02175168351479011,3,7,model4_fao
num__fx_pct_30d,0.1919031704817187,3,7,model4_fao
num__fx_pct_90d,-0.13142078697913873,3,7,model4_fao
num__fx_vol_7d,0.01714886424875591,3,7,model4_fao
num__fx_vol_30d,0.12547894726478787,3,7,model4_fao
num__oil_brent_pct_14d,-0.04078014815696503,3,7,model4_fao
num__oil_brent_pct_30d,0.28471912199388405,3,7,model4_fao
num__yield_us10y,0.46418525919210535,3,7,model4_fao
num__fx_pct_30d_z,0.07491586313434215,3,7,model4_fao
num__fx_vol_30d_z,-0.0839079985293296,3,7,model4_fao
num__oil_brent_pct_30d_z,-0.1467432540618386,3,7,model4_fao
num__gdp_growth,-0.6196099121263048,3,7,model4_fao
num__gdp_growth_z,0.22522147923460814,3,7,model4_fao
num__gdp_per_capita_growth,0.5669840862019767,3,7,model4_fao
num__gdp_per_capita_growth_z,-0.08076991425991278,3,7,model4_fao
num__inflation_cpi_yoy,-0.08347537450042122,3,7,model4_fao
num__inflation_cpi_yoy_z,0.007669218517237412,3,7,model4_fao
num__unemployment_total,0.10409242568459924,3,7,model4_fao
num__unemployment_total_z,-0.15872402961702994,3,7,model4_fao
num__unemployment_youth,0.27882880065622695,3,7,model4_fao
num__unemployment_youth_z,0.08942648886314074,3,7,model4_fao
num__unemployment_sa,-0.4527962056460951,3,7,model4_fao
num__unemployment_sa_z,0.17221531170091847,3,7,model4_fao
num__unemployment_rate,0.16086488911106522,3,7,model4_fao
num__unemployment_rate_z,0.010393632473381608,3,7,model4_fao
num__earnings_monthly,-0.05498975792446377,3,7,model4_fao
num__earnings_monthly_z,-0.0548780484883155,3,7,model4_fao
num__political_stability_est,-0.5382073720890058,3,7,model4_fao
num__political_stability_est_z,0.030207305056984865,3,7,model4_fao
num__voice_accountability_est,0.19093205529786844,3,7,model4_fao
num__voice_accountability_est_z,0.07043327778484253,3,7,model4_fao
num__government_effectiveness_est,0.5016752433623759,3,7,model4_fao
num__government_effectiveness_est_z,-0.046167799833811154,3,7,model4_fao
num__rule_of_law_est,-0.569594239780986,3,7,model4_fao
num__rule_of_law_est_z,-0.06299414464539284,3,7,model4_fao
num__fx_pct_30d_x_instability,-0.2078647946026395,3,7,model4_fao
num__oil_brent_pct_30d_x_inflation,0.029719416782506752,3,7,model4_fao
num__economic_stress_index,0.004373625864119237,3,7,model4_fao
num__economic_stress_index_z,-0.03870931560314085,3,7,model4_fao
num__labour_conflict_index,0.025157913174096134,3,7,model4_fao
num__labour_conflict_index_z,-0.0071710153158798026,3,7,model4_fao
num__protest_mobilisation_index,0.039973998340167606,3,7,model4_fao
num__protest_mobilisation_index_z,0.036538910867143275,3,7,model4_fao
num__food_cpi_inflation,0.030142959071028215,3,7,model4_fao
num__food_cpi_inflation_z,-0.07914969973445934,3,7,model4_fao
num__energy_cpi_inflation,0.0047121997722153535,3,7,model4_fao
num__energy_cpi_inflation_z,-0.006506576698569312,3,7,model4_fao
num__month_sin,0.2720149483348618,3,7,model4_fao
num__month_cos,0.13442644712778798,3,7,model4_fao
num__fao_food_index_yoy,-0.5901784216946703,3,7,model4_fao
num__fao_cereals_index_yoy,-0.009251462462699625,3,7,model4_fao
num__fao_oils_index_yoy,1.2923665562129727,3,7,model4_fao
