feature,importance,fold_id,horizon,model_name
num__gta_harmful_events_z,0.06595494,1,30,model6_income_group_nolag
num__gta_liberalising_events,0.0,1,30,model6_income_group_nolag
num__gta_liberalising_events_z,0.001759889,1,30,model6_income_group_nolag
num__gta_30d_count,0.0,1,30,model6_income_group_nolag
num__gta_30d_count_z,0.008898873,1,30,model6_income_group_nolag
num__gta_90d_count,0.029356468,1,30,model6_income_group_nolag
num__gta_90d_count_z,0.0,1,30,model6_income_group_nolag
num__fx_pct_7d,0.0017227918,1,30,model6_income_group_nolag
num__fx_pct_30d,0.0101608485,1,30,model6_income_group_nolag
num__fx_pct_90d,0.018062832,1,30,model6_income_group_nolag
num__fx_vol_7d,0.0024178936,1,30,model6_income_group_nolag
num__fx_vol_30d,0.02794813,1,30,model6_income_group_nolag
num__oil_brent_pct_14d,0.012115242,1,30,model6_income_group_nolag
num__oil_brent_pct_30d,0.021442488,1,30,model6_income_group_nolag
num__yield_us10y,0.0035557048,1,30,model6_income_group_nolag
num__fx_pct_30d_z,0.03607412,1,30,model6_income_group_nolag
num__fx_vol_30d_z,0.013414961,1,30,model6_income_group_nolag
num__oil_brent_pct_30d_z,0.016433459,1,30,model6_income_group_nolag
num__gdp_growth,0.028840017,1,30,model6_income_group_nolag
num__gdp_per_capita_growth,0.0,1,30,model6_income_group_nolag
num__inflation_cpi_yoy,0.0,1,30,model6_income_group_nolag
num__unemployment_total,0.051479936,1,30,model6_income_group_nolag
num__unemployment_youth,0.059126556,1,30,model6_income_group_nolag
num__unemployment_sa,0.0,1,30,model6_income_group_nolag
num__unemployment_sa_z,0.0,1,30,model6_income_group_nolag
num__unemployment_rate,0.038759507,1,30,model6_income_group_nolag
num__unemployment_rate_z,0.017020818,1,30,model6_income_group_nolag
num__earnings_monthly,0.0,1,30,model6_income_group_nolag
num__earnings_monthly_z,0.0,1,30,model6_income_group_nolag
num__political_stability_est,0.09033655,1,30,model6_income_group_nolag
num__voice_accountability_est,0.048862085,1,30,model6_income_group_nolag
num__government_effectiveness_est,0.03466121,1,30,model6_income_group_nolag
num__rule_of_law_est,0.0,1,30,model6_income_group_nolag
num__fx_pct_30d_x_instability,0.0,1,30,model6_income_group_nolag
num__oil_brent_pct_30d_x_inflation,0.020103853,1,30,model6_income_group_nolag
num__economic_stress_index,0.008264413,1,30,model6_income_group_nolag
num__economic_stress_index_z,0.012074496,1,30,model6_income_group_nolag
num__labour_conflict_index,0.004416626,1,30,model6_income_group_nolag
num__labour_conflict_index_z,0.014339443,1,30,model6_income_group_nolag
num__protest_mobilisation_index,0.009004955,1,30,model6_income_group_nolag
num__protest_mobilisation_index_z,0.0017831363,1,30,model6_income_group_nolag
num__food_cpi_inflation,0.0,1,30,model6_income_group_nolag
num__food_cpi_inflation_z,0.0,1,30,model6_income_group_nolag
num__energy_cpi_inflation,0.045412946,1,30,model6_income_group_nolag
num__energy_cpi_inflation_z,0.019101568,1,30,model6_income_group_nolag
num__month_sin,0.009540463,1,30,model6_income_group_nolag
num__month_cos,0.071286716,1,30,model6_income_group_nolag
num__fao_food_index_yoy,0.026934937,1,30,model6_income_group_nolag
num__fao_cereals_index_yoy,0.03176313,1,30,model6_income_group_nolag
num__fao_oils_index_yoy,0.02378378,1,30,model6_income_group_nolag
num__fao_food_index_yoy_above90,0.0,1,30,model6_income_group_nolag
num__fao_cereals_index_yoy_above90,0.0,1,30,model6_income_group_nolag
num__fao_cereals_index_yoy_lag1m,0.0,1,30,model6_income_group_nolag
num__fao_cereals_index_yoy_lag3m,0.0,1,30,model6_income_group_nolag
num__fao_cereals_index_yoy_lag6m,0.0,1,30,model6_income_group_nolag
num__fao_food_index_yoy_lag1m,0.021129899,1,30,model6_income_group_nolag
num__fao_food_index_yoy_lag3m,0.009126813,1,30,model6_income_group_nolag
num__fao_cereals_yoy_x_instability,0.022629526,1,30,model6_income_group_nolag
num__fao_food_yoy_x_youth_unemp,0.029887762,1,30,model6_income_group_nolag
num__gta_harmful_events,0.0,1,30,model6_income_group_nolag
num__gta_harmful_events_z,0.01933511,1,30,model6_income_group_nolag
num__gta_liberalising_events,0.0,1,30,model6_income_group_nolag
num__gta_liberalising_events_z,0.048551932,1,30,model6_income_group_nolag
num__gta_30d_count,0.00090688706,1,30,model6_income_group_nolag
num__gta_30d_count_z,0.009188608,1,30,model6_income_group_nolag
num__gta_90d_count,0.0,1,30,model6_income_group_nolag
num__gta_90d_count_z,0.008997926,1,30,model6_income_group_nolag
num__acled_7d_lag,0.0,2,30,model5_xgboost_tuned
num__acled_28d_lag,0.3194146,2,30,model5_xgboost_tuned
num__riot_7d_lag,0.0,2,30,model5_xgboost_tuned
num__riot_28d_lag,0.0,2,30,model5_xgboost_tuned
num__violence_7d_lag,0.0,2,30,model5_xgboost_tuned
num__violence_28d_lag,0.0,2,30,model5_xgboost_tuned
num__protest_fat_7d_lag,0.0,2,30,model5_xgboost_tuned
num__protest_fat_28d_lag,0.0,2,30,model5_xgboost_tuned
num__fx_pct_7d,0.0,2,30,model5_xgboost_tuned
num__fx_pct_30d,0.0,2,30,model5_xgboost_tuned
num__fx_pct_90d,0.0,2,30,model5_xgboost_tuned
num__fx_vol_7d,0.0,2,30,model5_xgboost_tuned
num__fx_vol_30d,0.0,2,30,model5_xgboost_tuned
num__oil_brent_pct_14d,0.0,2,30,model5_xgboost_tuned
num__oil_brent_pct_30d,0.0,2,30,model5_xgboost_tuned
num__yield_us10y,0.0,2,30,model5_xgboost_tuned
num__fx_pct_30d_z,0.0,2,30,model5_xgboost_tuned
num__fx_vol_30d_z,0.0,2,30,model5_xgboost_tuned
num__oil_brent_pct_30d_z,0.0,2,30,model5_xgboost_tuned
num__gdp_growth,0.0,2,30,model5_xgboost_tuned
num__gdp_growth_z,0.0,2,30,model5_xgboost_tuned
num__gdp_per_capita_growth,0.0,2,30,model5_xgboost_tuned
num__gdp_per_capita_growth_z,0.0,2,30,model5_xgboost_tuned
num__inflation_cpi_yoy,0.0,2,30,model5_xgboost_tuned
num__inflation_cpi_yoy_z,0.0,2,30,model5_xgboost_tuned
num__unemployment_total,0.0,2,30,model5_xgboost_tuned
num__unemployment_total_z,0.0,2,30,model5_xgboost_tuned
num__unemployment_youth,0.0,2,30,model5_xgboost_tuned
num__unemployment_youth_z,0.0,2,30,model5_xgboost_tuned
num__unemployment_sa,0.0,2,30,model5_xgboost_tuned
num__unemployment_sa_z,0.0,2,30,model5_xgboost_tuned
num__unemployment_rate,0.024890965,2,30,model5_xgboost_tuned
num__unemployment_rate_z,0.0,2,30,model5_xgboost_tuned
num__earnings_monthly,0.0,2,30,model5_xgboost_tuned
num__earnings_monthly_z,0.0,2,30,model5_xgboost_tuned
num__political_stability_est,0.0,2,30,model5_xgboost_tuned
num__political_stability_est_z,0.0,2,30,model5_xgboost_tuned
num__voice_accountability_est,0.0,2,30,model5_xgboost_tuned
num__voice_accountability_est_z,0.0,2,30,model5_xgboost_tuned
num__government_effectiveness_est,0.0,2,30,model5_xgboost_tuned
num__government_effectiveness_est_z,0.0,2,30,model5_xgboost_tuned
num__rule_of_law_est,0.0,2,30,model5_xgboost_tuned
num__rule_of_law_est_z,0.0,2,30,model5_xgboost_tuned
num__fx_pct_30d_x_instability,0.022307457,2,30,model5_xgboost_tuned
num__oil_brent_pct_30d_x_inflation,0.0,2,30,model5_xgboost_tuned
num__economic_stress_index,0.0,2,30,model5_xgboost_tuned
num__economic_stress_index_z,0.0,2,30,model5_xgboost_tuned
num__labour_conflict_index,0.0,2,30,model5_xgboost_tuned
num__labour_conflict_index_z,0.0,2,30,model5_xgboost_tuned
num__protest_mobilisation_index,0.0,2,30,model5_xgboost_tuned
num__protest_mobilisation_index_z,0.0,2,30,model5_xgboost_tuned
num__food_cpi_inflation,0.0,2,30,model5_xgboost_tuned
num__food_cpi_inflation_z,0.0,2,30,model5_xgboost_tuned
num__energy_cpi_inflation,0.0,2,30,model5_xgboost_tuned
num__energy_cpi_inflation_z,0.0,2,30,model5_xgboost_tuned
num__month_sin,0.0,2,30,model5_xgboost_tuned
num__month_cos,0.29136625,2,30,model5_xgboost_tuned
num__fao_food_index_yoy,0.013090685,2,30,model5_xgboost_tuned
num__fao_cereals_index_yoy,0.0,2,30,model5_xgboost_tuned
num__fao_oils_index_yoy,0.0,2,30,model5_xgboost_tuned
num__fao_food_index_yoy_above90,0.0,2,30,model5_xgboost_tuned
num__fao_cereals_index_yoy_above90,0.0,2,30,model5_xgboost_tuned
num__fao_cereals_index_yoy_lag1m,0.07693911,2,30,model5_xgboost_tuned
num__fao_cereals_index_yoy_lag3m,0.093915954,2,30,model5_xgboost_tuned
num__fao_cereals_index_yoy_lag6m,0.08374761,2,30,model5_xgboost_tuned
num__fao_food_index_yoy_lag1m,0.0,2,30,model5_xgboost_tuned
num__fao_food_index_yoy_lag3m,0.0,2,30,model5_xgboost_tuned
num__fao_cereals_yoy_x_instability,0.0,2,30,model5_xgboost_tuned
num__fao_food_yoy_x_youth_unemp,0.035222378,2,30,model5_xgboost_tuned
num__gta_harmful_events,0.0,2,30,model5_xgboost_tuned
num__gta_harmful_events_z,0.0,2,30,model5_xgboost_tuned
num__gta_liberalising_events,0.0,2,30,model5_xgboost_tuned
num__gta_liberalising_events_z,0.0,2,30,model5_xgboost_tuned
num__gta_30d_count,0.0,2,30,model5_xgboost_tuned
num__gta_30d_count_z,0.03910498,2,30,model5_xgboost_tuned
num__gta_90d_count,0.0,2,30,model5_xgboost_tuned
num__gta_90d_count_z,0.0,2,30,model5_xgboost_tuned
num__fx_pct_7d,0.00023177033,2,30,model6_xgb_nolag
num__fx_pct_30d,0.006436462,2,30,model6_xgb_nolag
num__fx_pct_90d,0.009433366,2,30,model6_xgb_nolag
num__fx_vol_7d,0.0,2,30,model6_xgb_nolag
num__fx_vol_30d,0.013513269,2,30,model6_xgb_nolag
num__oil_brent_pct_14d,0.0008655788,2,30,model6_xgb_nolag
num__oil_brent_pct_30d,0.000990973,2,30,model6_xgb_nolag
num__yield_us10y,0.22307533,2,30,model6_xgb_nolag
num__fx_pct_30d_z,0.008957466,2,30,model6_xgb_nolag
num__fx_vol_30d_z,0.0,2,30,model6_xgb_nolag
num__oil_brent_pct_30d_z,0.0,2,30,model6_xgb_nolag
num__gdp_growth,0.038234644,2,30,model6_xgb_nolag
num__gdp_growth_z,0.0,2,30,model6_xgb_nolag
num__gdp_per_capita_growth,0.0,2,30,model6_xgb_nolag
num__gdp_per_capita_growth_z,0.0,2,30,model6_xgb_nolag
num__inflation_cpi_yoy,0.04149604,2,30,model6_xgb_nolag
num__inflation_cpi_yoy_z,0.014952485,2,30,model6_xgb_nolag
num__unemployment_total,0.041705634,2,30,model6_xgb_nolag
num__unemployment_total_z,0.012036669,2,30,model6_xgb_nolag
num__unemployment_youth,0.0,2,30,model6_xgb_nolag
num__unemployment_youth_z,0.0,2,30,model6_xgb_nolag
num__unemployment_sa,0.0,2,30,model6_xgb_nolag
num__unemployment_sa_z,0.017666286,2,30,model6_xgb_nolag
num__unemployment_rate,0.0,2,30,model6_xgb_nolag
num__unemployment_rate_z,0.009319026,2,30,model6_xgb_nolag
num__earnings_monthly,0.0,2,30,model6_xgb_nolag
num__earnings_monthly_z,0.0,2,30,model6_xgb_nolag
num__political_stability_est,0.018223073,2,30,model6_xgb_nolag
num__political_stability_est_z,0.0,2,30,model6_xgb_nolag
num__voice_accountability_est,0.02044746,2,30,model6_xgb_nolag
num__voice_accountability_est_z,0.0,2,30,model6_xgb_nolag
num__government_effectiveness_est,0.025603617,2,30,model6_xgb_nolag
num__government_effectiveness_est_z,0.0,2,30,model6_xgb_nolag
num__rule_of_law_est,0.0,2,30,model6_xgb_nolag
num__rule_of_law_est_z,0.0,2,30,model6_xgb_nolag
num__fx_pct_30d_x_instability,0.0,2,30,model6_xgb_nolag
num__oil_brent_pct_30d_x_inflation,0.0020400912,2,30,model6_xgb_nolag
num__economic_stress_index,0.03237799,2,30,model6_xgb_nolag
num__economic_stress_index_z,0.0006668235,2,30,model6_xgb_nolag
num__labour_conflict_index,0.0,2,30,model6_xgb_nolag
num__labour_conflict_index_z,0.007150553,2,30,model6_xgb_nolag
num__protest_mobilisation_index,0.023113351,2,30,model6_xgb_nolag
num__protest_mobilisation_index_z,0.0,2,30,model6_xgb_nolag
num__food_cpi_inflation,0.004433156,2,30,model6_xgb_nolag
num__food_cpi_inflation_z,0.03457449,2,30,model6_xgb_nolag
num__energy_cpi_inflation,0.01539191,2,30,model6_xgb_nolag
num__energy_cpi_inflation_z,0.011527062,2,30,model6_xgb_nolag
num__month_sin,0.0,2,30,model6_xgb_nolag
num__month_cos,0.03096804,2,30,model6_xgb_nolag
num__fao_food_index_yoy,0.015858686,2,30,model6_xgb_nolag
num__fao_cereals_index_yoy,0.003001095,2,30,model6_xgb_nolag
num__fao_oils_index_yoy,0.0,2,30,model6_xgb_nolag
num__fao_food_index_yoy_above90,0.0,2,30,model6_xgb_nolag
num__fao_cereals_index_yoy_above90,0.0,2,30,model6_xgb_nolag
num__fao_cereals_index_yoy_lag1m,0.0,2,30,model6_xgb_nolag
num__fao_cereals_index_yoy_lag3m,0.0030148884,2,30,model6_xgb_nolag
num__fao_cereals_index_yoy_lag6m,0.13371967,2,30,model6_xgb_nolag
num__fao_food_index_yoy_lag1m,0.023160966,2,30,model6_xgb_nolag
num__fao_food_index_yoy_lag3m,0.048311498,2,30,model6_xgb_nolag
num__fao_cereals_yoy_x_instability,0.027037205,2,30,model6_xgb_nolag
num__fao_food_yoy_x_youth_unemp,0.019860124,2,30,model6_xgb_nolag
num__gta_harmful_events,0.0,2,30,model6_xgb_nolag
num__gta_harmful_events_z,0.0,2,30,model6_xgb_nolag
num__gta_liberalising_events,0.0,2,30,model6_xgb_nolag
num__gta_liberalising_events_z,0.026783168,2,30,model6_xgb_nolag
num__gta_30d_count,0.0,2,30,model6_xgb_nolag
num__gta_30d_count_z,0.01107603,2,30,model6_xgb_nolag
num__gta_90d_count,0.012820913,2,30,model6_xgb_nolag
num__gta_90d_count_z,0.009923065,2,30,model6_xgb_nolag
num__acled_7d_lag,0.048200108,2,30,model5_income_group
num__acled_28d_lag,0.036328003,2,30,model5_income_group
num__riot_7d_lag,0.007088591,2,30,model5_income_group
num__riot_28d_lag,0.017048782,2,30,model5_income_group
num__violence_7d_lag,0.003648961,2,30,model5_income_group
num__violence_28d_lag,0.01343198,2,30,model5_income_group
num__protest_fat_7d_lag,0.0001911046,2,30,model5_income_group
num__protest_fat_28d_lag,0.001971949,2,30,model5_income_group
num__fx_pct_7d,0.0015387166,2,30,model5_income_group
num__fx_pct_30d,0.0022975847,2,30,model5_income_group
num__fx_pct_90d,0.0075187427,2,30,model5_income_group
num__fx_vol_7d,0.0045980527,2,30,model5_income_group
num__fx_vol_30d,0.0077669104,2,30,model5_income_group
num__oil_brent_pct_14d,0.0030378897,2,30,model5_income_group
num__oil_brent_pct_30d,0.003199973,2,30,model5_income_group
num__yield_us10y,0.011197707,2,30,model5_income_group
num__fx_pct_30d_z,0.0068431753,2,30,model5_income_group
num__fx_vol_30d_z,0.009827338,2,30,model5_income_group
num__oil_brent_pct_30d_z,0.0037045635,2,30,model5_income_group
num__gdp_growth,0.005599212,2,30,model5_income_group
num__gdp_growth_z,0.010400203,2,30,model5_income_group
num__gdp_per_capita_growth,0.00929459,2,30,model5_income_group
num__gdp_per_capita_growth_z,0.011590694,2,30,model5_income_group
num__inflation_cpi_yoy,0.006912877,2,30,model5_income_group
num__inflation_cpi_yoy_z,0.026682729,2,30,model5_income_group
num__unemployment_total,0.015141913,2,30,model5_income_group
num__unemployment_total_z,0.007560396,2,30,model5_income_group
num__unemployment_youth,0.010925322,2,30,model5_income_group
num__unemployment_youth_z,0.010961333,2,30,model5_income_group
num__unemployment_sa,0.010666023,2,30,model5_income_group
num__unemployment_sa_z,0.008614389,2,30,model5_income_group
num__unemployment_rate,0.01381873,2,30,model5_income_group
num__unemployment_rate_z,0.009919241,2,30,model5_income_group
num__earnings_monthly,0.0029588246,2,30,model5_income_group
num__earnings_monthly_z,0.006117536,2,30,model5_income_group
num__political_stability_est,0.0056454833,2,30,model5_income_group
num__political_stability_est_z,0.010680048,2,30,model5_income_group
num__voice_accountability_est,0.017205255,2,30,model5_income_group
num__voice_accountability_est_z,0.016139835,2,30,model5_income_group
num__government_effectiveness_est,0.013134554,2,30,model5_income_group
num__government_effectiveness_est_z,0.012953097,2,30,model5_income_group
num__rule_of_law_est,0.009066244,2,30,model5_income_group
num__rule_of_law_est_z,0.0077467524,2,30,model5_income_group
num__fx_pct_30d_x_instability,0.0054654824,2,30,model5_income_group
num__oil_brent_pct_30d_x_inflation,0.004962231,2,30,model5_income_group
num__economic_stress_index,0.012866488,2,30,model5_income_group
num__economic_stress_index_z,0.011575743,2,30,model5_income_group
num__labour_conflict_index,0.0032802005,2,30,model5_income_group
num__labour_conflict_index_z,0.0061300513,2,30,model5_income_group
num__protest_mobilisation_index,0.006831602,2,30,model5_income_group
num__protest_mobilisation_index_z,0.006168698,2,30,model5_income_group
num__food_cpi_inflation,0.00829625,2,30,model5_income_group
num__food_cpi_inflation_z,0.0067079356,2,30,model5_income_group
num__energy_cpi_inflation,0.008518817,2,30,model5_income_group
num__energy_cpi_inflation_z,0.009240877,2,30,model5_income_group
num__month_sin,0.017998707,2,30,model5_income_group
num__month_cos,0.049262613,2,30,model5_income_group
num__fao_food_index_yoy,0.06533571,2,30,model5_income_group
num__fao_cereals_index_yoy,0.011129903,2,30,model5_income_group
num__fao_oils_index_yoy,0.05602752,2,30,model5_income_group
num__fao_food_index_yoy_above90,0.049058773,2,30,model5_income_group
num__fao_cereals_index_yoy_above90,0.014162708,2,30,model5_income_group
num__fao_cereals_index_yoy_lag1m,0.013748672,2,30,model5_income_group
num__fao_cereals_index_yoy_lag3m,0.027762964,2,30,model5_income_group
num__fao_cereals_index_yoy_lag6m,0.06302701,2,30,model5_income_group
num__fao_food_index_yoy_lag1m,0.021347934,2,30,model5_income_group
num__fao_food_index_yoy_lag3m,0.0100164255,2,30,model5_income_group
num__fao_cereals_yoy_x_instability,0.012118084,2,30,model5_income_group
num__fao_food_yoy_x_youth_unemp,0.019091465,2,30,model5_income_group
num__gta_harmful_events,0.00089781295,2,30,model5_income_group
num__gta_harmful_events_z,0.0038871036,2,30,model5_income_group
num__gta_liberalising_events,0.0020541581,2,30,model5_income_group
num__gta_liberalising_events_z,0.0047692014,2,30,model5_income_group
num__gta_30d_count,0.0035546974,2,30,model5_income_group
num__gta_30d_count_z,0.004321318,2,30,model5_income_group
num__gta_90d_count,0.007405987,2,30,model5_income_group
num__gta_90d_count_z,0.0038014033,2,30,model5_income_group
num__acled_7d_lag,0.00096098974,2,30,model5_income_group
num__acled_28d_lag,0.015003885,2,30,model5_income_group
num__riot_7d_lag,0.0033329718,2,30,model5_income_group
num__riot_28d_lag,0.008278161,2,30,model5_income_group
num__violence_7d_lag,0.017193735,2,30,model5_income_group
num__violence_28d_lag,0.009344087,2,30,model5_income_group
num__protest_fat_7d_lag,0.0,2,30,model5_income_group
num__protest_fat_28d_lag,0.0,2,30,model5_income_group
num__fx_pct_7d,0.006431897,2,30,model5_income_group
num__fx_pct_30d,0.0023701584,2,30,model5_income_group
num__fx_pct_90d,0.006818821,2,30,model5_income_group
num__fx_vol_7d,0.0025100238,2,30,model5_income_group
num__fx_vol_30d,0.006950097,2,30,model5_income_group
num__oil_brent_pct_14d,0.004303095,2,30,model5_income_group
num__oil_brent_pct_30d,0.0045791543,2,30,model5_income_group
num__yield_us10y,0.017629592,2,30,model5_income_group
num__fx_pct_30d_z,0.0071117715,2,30,model5_income_group
num__fx_vol_30d_z,0.009537258,2,30,model5_income_group
num__oil_brent_pct_30d_z,0.004251434,2,30,model5_income_group
num__gdp_growth,0.018424848,2,30,model5_income_group
num__gdp_growth_z,0.0,2,30,model5_income_group
num__gdp_per_capita_growth,0.045284394,2,30,model5_income_group
num__gdp_per_capita_growth_z,0.0,2,30,model5_income_group
num__inflation_cpi_yoy,0.01621153,2,30,model5_income_group
num__inflation_cpi_yoy_z,0.0,2,30,model5_income_group
num__unemployment_total,0.0,2,30,model5_income_group
num__unemployment_total_z,0.002834658,2,30,model5_income_group
num__unemployment_youth,0.014603502,2,30,model5_income_group
num__unemployment_youth_z,0.0,2,30,model5_income_group
num__unemployment_sa,0.0054998957,2,30,model5_income_group
num__unemployment_sa_z,0.016274884,2,30,model5_income_group
num__unemployment_rate,0.017435728,2,30,model5_income_group
num__unemployment_rate_z,0.01212628,2,30,model5_income_group
num__earnings_monthly,0.0,2,30,model5_income_group
num__political_stability_est,0.0045072576,2,30,model5_income_group
num__political_stability_est_z,0.0,2,30,model5_income_group
num__voice_accountability_est,0.028760048,2,30,model5_income_group
num__voice_accountability_est_z,0.032695845,2,30,model5_income_group
num__government_effectiveness_est,0.022627357,2,30,model5_income_group
num__government_effectiveness_est_z,0.014219395,2,30,model5_income_group
num__rule_of_law_est,0.04210479,2,30,model5_income_group
num__rule_of_law_est_z,0.0,2,30,model5_income_group
num__fx_pct_30d_x_instability,0.0,2,30,model5_income_group
num__oil_brent_pct_30d_x_inflation,0.0,2,30,model5_income_group
num__economic_stress_index,0.0041606226,2,30,model5_income_group
num__economic_stress_index_z,0.016132088,2,30,model5_income_group
num__labour_conflict_index,0.0,2,30,model5_income_group
num__labour_conflict_index_z,0.05293157,2,30,model5_income_group
num__protest_mobilisation_index,0.0036159668,2,30,model5_income_group
num__protest_mobilisation_index_z,0.008434692,2,30,model5_income_group
num__food_cpi_inflation,0.019745296,2,30,model5_income_group
num__food_cpi_inflation_z,0.037302624,2,30,model5_income_group
num__energy_cpi_inflation,0.019229267,2,30,model5_income_group
num__energy_cpi_inflation_z,0.010900313,2,30,model5_income_group
num__month_sin,0.025470883,2,30,model5_income_group
num__month_cos,0.04815184,2,30,model5_income_group
num__fao_food_index_yoy,0.015460297,2,30,model5_income_group
num__fao_cereals_index_yoy,0.009721722,2,30,model5_income_group
num__fao_oils_index_yoy,0.009462976,2,30,model5_income_group
num__fao_food_index_yoy_above90,0.0,2,30,model5_income_group
num__fao_cereals_index_yoy_above90,0.0,2,30,model5_income_group
num__fao_cereals_index_yoy_lag1m,0.017025545,2,30,model5_income_group
num__fao_cereals_index_yoy_lag3m,0.03771835,2,30,model5_income_group
num__fao_cereals_index_yoy_lag6m,0.017501472,2,30,model5_income_group
num__fao_food_index_yoy_lag1m,0.041954484,2,30,model5_income_group
num__fao_food_index_yoy_lag3m,0.023529377,2,30,model5_income_group
num__fao_cereals_yoy_x_instability,0.031130578,2,30,model5_income_group
num__fao_food_yoy_x_youth_unemp,0.023175007,2,30,model5_income_group
num__gta_harmful_events,0.0,2,30,model5_income_group
num__gta_harmful_events_z,0.025051724,2,30,model5_income_group
num__gta_liberalising_events,0.0,2,30,model5_income_group
num__gta_liberalising_events_z,0.025123175,2,30,model5_income_group
num__gta_30d_count,0.013023871,2,30,model5_income_group
num__gta_30d_count_z,0.012468449,2,30,model5_income_group
num__gta_90d_count,0.013323147,2,30,model5_income_group
num__gta_90d_count_z,0.018037174,2,30,model5_income_group
num__acled_7d_lag,0.0,2,30,model5_income_group
num__acled_28d_lag,0.033304516,2,30,model5_income_group
num__riot_7d_lag,0.06617157,2,30,model5_income_group
num__riot_28d_lag,0.067837976,2,30,model5_income_group
num__violence_7d_lag,0.0,2,30,model5_income_group
num__violence_28d_lag,0.0,2,30,model5_income_group
num__protest_fat_7d_lag,0.0,2,30,model5_income_group
num__protest_fat_28d_lag,0.0,2,30,model5_income_group
num__fx_pct_7d,0.0,2,30,model5_income_group
num__fx_pct_30d,0.0,2,30,model5_income_group
num__fx_pct_90d,0.0,2,30,model5_income_group
num__fx_vol_7d,0.0,2,30,model5_income_group
num__fx_vol_30d,0.0,2,30,model5_income_group
num__oil_brent_pct_14d,0.009853699,2,30,model5_income_group
num__oil_brent_pct_30d,0.0,2,30,model5_income_group
num__yield_us10y,0.0,2,30,model5_income_group
num__fx_pct_30d_z,0.0,2,30,model5_income_group
num__fx_vol_30d_z,0.02329802,2,30,model5_income_group
num__oil_brent_pct_30d_z,0.0,2,30,model5_income_group
num__gdp_growth,0.0,2,30,model5_income_group
num__gdp_growth_z,0.0,2,30,model5_income_group
num__gdp_per_capita_growth,0.0,2,30,model5_income_group
num__gdp_per_capita_growth_z,0.0,2,30,model5_income_group
num__inflation_cpi_yoy,0.0,2,30,model5_income_group
num__inflation_cpi_yoy_z,0.0,2,30,model5_income_group
num__unemployment_total,0.0,2,30,model5_income_group
num__unemployment_total_z,0.03557552,2,30,model5_income_group
num__unemployment_youth,0.15086572,2,30,model5_income_group
num__unemployment_youth_z,0.0,2,30,model5_income_group
num__unemployment_sa,0.0,2,30,model5_income_group
num__unemployment_sa_z,0.0,2,30,model5_income_group
num__unemployment_rate,0.023586761,2,30,model5_income_group
num__unemployment_rate_z,0.0,2,30,model5_income_group
num__earnings_monthly,0.0,2,30,model5_income_group
num__earnings_monthly_z,0.0,2,30,model5_income_group
num__political_stability_est,0.1542327,2,30,model5_income_group
num__political_stability_est_z,0.0,2,30,model5_income_group
num__voice_accountability_est,0.0,2,30,model5_income_group
num__voice_accountability_est_z,0.0,2,30,model5_income_group
num__government_effectiveness_est,0.0,2,30,model5_income_group
num__government_effectiveness_est_z,0.0,2,30,model5_income_group
num__rule_of_law_est,0.0,2,30,model5_income_group
num__rule_of_law_est_z,0.0,2,30,model5_income_group
num__fx_pct_30d_x_instability,0.0,2,30,model5_income_group
num__oil_brent_pct_30d_x_inflation,0.0,2,30,model5_income_group
num__economic_stress_index,0.0,2,30,model5_income_group
num__economic_stress_index_z,0.064799614,2,30,model5_income_group
num__labour_conflict_index,0.0,2,30,model5_income_group
num__labour_conflict_index_z,0.0,2,30,model5_income_group
num__protest_mobilisation_index,0.0,2,30,model5_income_group
num__protest_mobilisation_index_z,0.0,2,30,model5_income_group
num__food_cpi_inflation,0.05397579,2,30,model5_income_group
num__food_cpi_inflation_z,0.0,2,30,model5_income_group
num__energy_cpi_inflation,0.0,2,30,model5_income_group
num__energy_cpi_inflation_z,0.0,2,30,model5_income_group
num__month_sin,0.010888401,2,30,model5_income_group
num__month_cos,0.0,2,30,model5_income_group
num__fao_food_index_yoy,0.0,2,30,model5_income_group
num__fao_cereals_index_yoy,0.0,2,30,model5_income_group
num__fao_oils_index_yoy,0.023196097,2,30,model5_income_group
num__fao_food_index_yoy_above90,0.0,2,30,model5_income_group
num__fao_cereals_index_yoy_above90,0.0,2,30,model5_income_group
num__fao_cereals_index_yoy_lag1m,0.0,2,30,model5_income_group
num__fao_cereals_index_yoy_lag3m,0.050085604,2,30,model5_income_group
num__fao_cereals_index_yoy_lag6m,0.0,2,30,model5_income_group
num__fao_food_index_yoy_lag1m,0.0054045212,2,30,model5_income_group
num__fao_food_index_yoy_lag3m,0.0,2,30,model5_income_group
num__fao_cereals_yoy_x_instability,0.0,2,30,model5_income_group
num__fao_food_yoy_x_youth_unemp,0.12989907,2,30,model5_income_group
num__gta_harmful_events,0.0,2,30,model5_income_group
num__gta_harmful_events_z,0.035960853,2,30,model5_income_group
num__gta_liberalising_events,0.0,2,30,model5_income_group
num__gta_liberalising_events_z,0.0,2,30,model5_income_group
num__gta_30d_count,0.0,2,30,model5_income_group
num__gta_30d_count_z,0.0,2,30,model5_income_group
num__gta_90d_count,0.0,2,30,model5_income_group
num__gta_90d_count_z,0.061063584,2,30,model5_income_group
num__fx_pct_7d,0.0036654635,2,30,model6_income_group_nolag
num__fx_pct_30d,0.020564435,2,30,model6_income_group_nolag
num__fx_pct_90d,0.0007900219,2,30,model6_income_group_nolag
num__fx_vol_7d,0.002473408,2,30,model6_income_group_nolag
