feature,coefficient,fold_id,horizon,model_name
num__inflation_cpi_yoy,-0.4729220672765635,1,30,model2_full
num__unemployment_total,0.18760007902736667,1,30,model2_full
num__unemployment_youth,0.18813270250655365,1,30,model2_full
num__unemployment_sa,1.372478374252139,1,30,model2_full
num__unemployment_sa_z,0.056919086429645514,1,30,model2_full
num__unemployment_rate,-1.7846603965762953,1,30,model2_full
num__unemployment_rate_z,0.17208664792626097,1,30,model2_full
num__earnings_monthly,0.07426624509998496,1,30,model2_full
num__earnings_monthly_z,-0.04438180758135173,1,30,model2_full
num__political_stability_est,-0.5101179300601526,1,30,model2_full
num__voice_accountability_est,0.011256887108296872,1,30,model2_full
num__government_effectiveness_est,-0.07140549900605088,1,30,model2_full
num__rule_of_law_est,-0.13397223598105085,1,30,model2_full
num__fx_pct_30d_x_instability,-0.23444746355786789,1,30,model2_full
num__oil_brent_pct_30d_x_inflation,-0.20613250848050993,1,30,model2_full
num__economic_stress_index,-0.06381775600855008,1,30,model2_full
num__economic_stress_index_z,-0.002638291952151715,1,30,model2_full
num__labour_conflict_index,-0.004819931238896915,1,30,model2_full
num__labour_conflict_index_z,0.01070504425653438,1,30,model2_full
num__protest_mobilisation_index,-0.019659676664482775,1,30,model2_full
num__protest_mobilisation_index_z,0.03305941909352532,1,30,model2_full
num__food_cpi_inflation,0.4208537991839737,1,30,model2_full
num__food_cpi_inflation_z,-0.3130392847471519,1,30,model2_full
num__energy_cpi_inflation,0.02118149171161507,1,30,model2_full
num__energy_cpi_inflation_z,-0.05218051895350221,1,30,model2_full
num__acled_7d_lag,0.7534368830984441,1,30,model4_fao
num__acled_28d_lag,-1.194169194323686,1,30,model4_fao
num__riot_7d_lag,0.005443339504182618,1,30,model4_fao
num__riot_28d_lag,0.2293736588268443,1,30,model4_fao
num__violence_7d_lag,-0.23752125272606614,1,30,model4_fao
num__violence_28d_lag,0.4062309350124656,1,30,model4_fao
num__protest_fat_7d_lag,-0.07466624742546843,1,30,model4_fao
num__protest_fat_28d_lag,-0.032471177409184586,1,30,model4_fao
num__fx_pct_7d,0.12194833163280855,1,30,model4_fao
num__fx_pct_30d,0.42972597728272116,1,30,model4_fao
num__fx_pct_90d,-0.42081630960356176,1,30,model4_fao
num__fx_vol_7d,0.017884055762451615,1,30,model4_fao
num__fx_vol_30d,0.30323955251458773,1,30,model4_fao
num__oil_brent_pct_14d,-0.011817258790196144,1,30,model4_fao
num__oil_brent_pct_30d,-0.6943239514706323,1,30,model4_fao
num__yield_us10y,0.315512043151378,1,30,model4_fao
num__fx_pct_30d_z,-0.12023425157970621,1,30,model4_fao
num__fx_vol_30d_z,-0.14034210974071318,1,30,model4_fao
num__oil_brent_pct_30d_z,0.7258147182733504,1,30,model4_fao
num__gdp_growth,0.5392422169508552,1,30,model4_fao
num__gdp_per_capita_growth,-0.7039067052004551,1,30,model4_fao
num__inflation_cpi_yoy,-0.4640159894593407,1,30,model4_fao
num__unemployment_total,0.053806120776457,1,30,model4_fao
num__unemployment_youth,0.2527049240229566,1,30,model4_fao
num__unemployment_sa,1.899959482782982,1,30,model4_fao
num__unemployment_sa_z,-0.06225591285716074,1,30,model4_fao
num__unemployment_rate,-2.2906884766389033,1,30,model4_fao
num__unemployment_rate_z,0.3075496239296472,1,30,model4_fao
num__earnings_monthly,0.21166956373242057,1,30,model4_fao
num__earnings_monthly_z,-0.13376541728382402,1,30,model4_fao
num__political_stability_est,-0.5242450544771792,1,30,model4_fao
num__voice_accountability_est,0.03734513552312938,1,30,model4_fao
num__government_effectiveness_est,0.20561853793781285,1,30,model4_fao
num__rule_of_law_est,-0.5484891315284425,1,30,model4_fao
num__fx_pct_30d_x_instability,-0.14646483566765928,1,30,model4_fao
num__oil_brent_pct_30d_x_inflation,-0.15509556217516807,1,30,model4_fao
num__economic_stress_index,-0.04120828188522818,1,30,model4_fao
num__economic_stress_index_z,-0.016148842659077553,1,30,model4_fao
num__labour_conflict_index,-0.027140274625053758,1,30,model4_fao
num__labour_conflict_index_z,0.02500571137931441,1,30,model4_fao
num__protest_mobilisation_index,-0.03462103059300654,1,30,model4_fao
num__protest_mobilisation_index_z,0.01253740709440987,1,30,model4_fao
num__food_cpi_inflation,0.5015207678316638,1,30,model4_fao
num__food_cpi_inflation_z,-0.36572463511987474,1,30,model4_fao
num__energy_cpi_inflation,-0.04901433360983907,1,30,model4_fao
num__energy_cpi_inflation_z,0.09869843701617007,1,30,model4_fao
num__month_sin,0.5105777224468859,1,30,model4_fao
num__month_cos,0.9834356983719883,1,30,model4_fao
num__fao_food_index_yoy,0.7856387991642019,1,30,model4_fao
num__fao_cereals_index_yoy,-0.2477279690645103,1,30,model4_fao
num__fao_oils_index_yoy,0.11660854587477695,1,30,model4_fao
num__fao_food_index_yoy_above90,-0.5959201068901322,1,30,model4_fao
num__fao_cereals_index_yoy_above90,0.0,1,30,model4_fao
num__fao_cereals_index_yoy_lag1m,-0.19633310509347954,1,30,model4_fao
num__fao_cereals_index_yoy_lag3m,-0.3356570954983994,1,30,model4_fao
num__fao_cereals_index_yoy_lag6m,0.28648148360101366,1,30,model4_fao
num__fao_food_index_yoy_lag1m,-0.020624694411939225,1,30,model4_fao
num__fao_food_index_yoy_lag3m,0.3811377760184175,1,30,model4_fao
num__fao_cereals_yoy_x_instability,-0.1732515126291621,1,30,model4_fao
num__fao_food_yoy_x_youth_unemp,-0.16864022628200237,1,30,model4_fao
num__gta_harmful_events,0.0012517083904931942,1,30,model4_fao
num__gta_harmful_events_z,0.016334296026729127,1,30,model4_fao
num__gta_liberalising_events,-0.03389754243360814,1,30,model4_fao
num__gta_liberalising_events_z,0.03659269011741908,1,30,model4_fao
num__gta_30d_count,0.13713620314819863,1,30,model4_fao
num__gta_30d_count_z,-0.05076342512149277,1,30,model4_fao
num__gta_90d_count,-0.18694862583361,1,30,model4_fao
num__gta_90d_count_z,-0.10561180360132717,1,30,model4_fao
num__acled_7d_lag,1.5278333523746275,2,30,model0_persistence
num__acled_28d_lag,-1.4146368851235598,2,30,model0_persistence
num__riot_7d_lag,0.07052569532883901,2,30,model0_persistence
num__riot_28d_lag,-0.0944426578085702,2,30,model0_persistence
num__violence_7d_lag,0.09981866212392054,2,30,model0_persistence
num__violence_28d_lag,-0.014440401376550633,2,30,model0_persistence
num__protest_fat_7d_lag,-0.0882285622316448,2,30,model0_persistence
num__protest_fat_28d_lag,-0.023175369919850943,2,30,model0_persistence
num__acled_7d_lag,1.5097886065900972,2,30,model1_markets
num__acled_28d_lag,-1.4035979768859705,2,30,model1_markets
num__riot_7d_lag,0.08352895395816065,2,30,model1_markets
num__riot_28d_lag,-0.11166936470758115,2,30,model1_markets
num__violence_7d_lag,0.11577878564587997,2,30,model1_markets
num__violence_28d_lag,-0.040254632685198924,2,30,model1_markets
num__protest_fat_7d_lag,-0.09164350594441655,2,30,model1_markets
num__protest_fat_28d_lag,-0.022741392072619764,2,30,model1_markets
num__fx_pct_7d,0.06630473817312832,2,30,model1_markets
num__fx_pct_30d,0.14732228469720016,2,30,model1_markets
num__fx_pct_90d,-0.13266255469626256,2,30,model1_markets
num__fx_vol_7d,-0.03917232645194402,2,30,model1_markets
num__fx_vol_30d,0.09471461036459296,2,30,model1_markets
num__oil_brent_pct_14d,0.03880691360481987,2,30,model1_markets
num__oil_brent_pct_30d,0.7180132739536789,2,30,model1_markets
num__yield_us10y,0.02039815427336416,2,30,model1_markets
num__fx_pct_30d_z,-0.08372670782234919,2,30,model1_markets
num__fx_vol_30d_z,-0.004497407251932826,2,30,model1_markets
num__oil_brent_pct_30d_z,-0.6247339154347988,2,30,model1_markets
num__acled_7d_lag,1.4967344153463755,2,30,model2_full
num__acled_28d_lag,-1.6061765998786295,2,30,model2_full
num__riot_7d_lag,0.08888391456607364,2,30,model2_full
num__riot_28d_lag,-0.05592958718108359,2,30,model2_full
num__violence_7d_lag,0.08133060339612981,2,30,model2_full
num__violence_28d_lag,-0.03746424732467892,2,30,model2_full
num__protest_fat_7d_lag,-0.09510634529388658,2,30,model2_full
num__protest_fat_28d_lag,-0.027737983281411416,2,30,model2_full
num__fx_pct_7d,0.07879789803838552,2,30,model2_full
num__fx_pct_30d,0.2791714126931098,2,30,model2_full
num__fx_pct_90d,-0.1604836476851175,2,30,model2_full
num__fx_vol_7d,-0.03329062586284196,2,30,model2_full
num__fx_vol_30d,0.2116304597432389,2,30,model2_full
num__oil_brent_pct_14d,-0.0021883168136717307,2,30,model2_full
num__oil_brent_pct_30d,0.5238084399355921,2,30,model2_full
num__yield_us10y,0.13711591633565465,2,30,model2_full
num__fx_pct_30d_z,-0.029580006603925128,2,30,model2_full
num__fx_vol_30d_z,-0.05071720212060468,2,30,model2_full
num__oil_brent_pct_30d_z,-0.39429217471656014,2,30,model2_full
num__gdp_growth,-0.2246091363387378,2,30,model2_full
num__gdp_growth_z,0.1356307974997519,2,30,model2_full
num__gdp_per_capita_growth,-0.016836172458622945,2,30,model2_full
num__gdp_per_capita_growth_z,0.06456801375334488,2,30,model2_full
num__inflation_cpi_yoy,-0.25929657943299084,2,30,model2_full
num__inflation_cpi_yoy_z,0.1676920854679006,2,30,model2_full
num__unemployment_total,-0.2160642691330221,2,30,model2_full
num__unemployment_total_z,-0.08878571618560138,2,30,model2_full
num__unemployment_youth,0.5644564089193777,2,30,model2_full
num__unemployment_youth_z,-0.05615896382684464,2,30,model2_full
num__unemployment_sa,0.6744503912632566,2,30,model2_full
num__unemployment_sa_z,0.05912126166649495,2,30,model2_full
num__unemployment_rate,-1.0114986020733547,2,30,model2_full
num__unemployment_rate_z,0.11765587927661338,2,30,model2_full
num__earnings_monthly,-0.09475942745523781,2,30,model2_full
num__earnings_monthly_z,0.02246046278312986,2,30,model2_full
num__political_stability_est,-0.40151472342611116,2,30,model2_full
num__political_stability_est_z,0.10792206043351445,2,30,model2_full
num__voice_accountability_est,-0.0562245382272714,2,30,model2_full
num__voice_accountability_est_z,0.23814781152808556,2,30,model2_full
num__government_effectiveness_est,0.11944830597597401,2,30,model2_full
num__government_effectiveness_est_z,-0.279661438742859,2,30,model2_full
num__rule_of_law_est,-0.16075286903532107,2,30,model2_full
num__rule_of_law_est_z,-0.04784221037173357,2,30,model2_full
num__fx_pct_30d_x_instability,-0.23828348012514697,2,30,model2_full
num__oil_brent_pct_30d_x_inflation,0.04302843150574665,2,30,model2_full
num__economic_stress_index,-0.11685363459715829,2,30,model2_full
num__economic_stress_index_z,0.009709531099173966,2,30,model2_full
num__labour_conflict_index,0.008587127895499468,2,30,model2_full
num__labour_conflict_index_z,-0.04005416119305083,2,30,model2_full
num__protest_mobilisation_index,-0.02879561261217273,2,30,model2_full
num__protest_mobilisation_index_z,0.014088951805927301,2,30,model2_full
num__food_cpi_inflation,-0.0403375440974857,2,30,model2_full
num__food_cpi_inflation_z,-0.07559724851850298,2,30,model2_full
num__energy_cpi_inflation,0.13347026612334073,2,30,model2_full
num__energy_cpi_inflation_z,-0.18001824836999694,2,30,model2_full
num__acled_7d_lag,1.259313987616636,2,30,model4_fao
num__acled_28d_lag,-1.4867657450121932,2,30,model4_fao
num__riot_7d_lag,0.12346173482468199,2,30,model4_fao
num__riot_28d_lag,-0.07183295630389551,2,30,model4_fao
num__violence_7d_lag,-0.184143415478968,2,30,model4_fao
num__violence_28d_lag,0.2810137104750088,2,30,model4_fao
num__protest_fat_7d_lag,-0.10560207249365329,2,30,model4_fao
num__protest_fat_28d_lag,-0.003777086465766846,2,30,model4_fao
num__fx_pct_7d,0.10612321901777551,2,30,model4_fao
num__fx_pct_30d,0.2642623905362882,2,30,model4_fao
num__fx_pct_90d,-0.1518093155507491,2,30,model4_fao
num__fx_vol_7d,-0.06466177593540984,2,30,model4_fao
num__fx_vol_30d,0.2993074018779683,2,30,model4_fao
num__oil_brent_pct_14d,-0.022974686682800904,2,30,model4_fao
num__oil_brent_pct_30d,0.3134416439305559,2,30,model4_fao
num__yield_us10y,0.39798856488372825,2,30,model4_fao
num__fx_pct_30d_z,0.00901992532071144,2,30,model4_fao
num__fx_vol_30d_z,-0.09631118847416961,2,30,model4_fao
num__oil_brent_pct_30d_z,-0.17507020073764676,2,30,model4_fao
num__gdp_growth,0.31231283083597394,2,30,model4_fao
num__gdp_growth_z,0.2986944936105846,2,30,model4_fao
num__gdp_per_capita_growth,-0.4317115109797649,2,30,model4_fao
num__gdp_per_capita_growth_z,-0.22546819690153533,2,30,model4_fao
num__inflation_cpi_yoy,0.002702127388110377,2,30,model4_fao
num__inflation_cpi_yoy_z,-0.03936184283457066,2,30,model4_fao
num__unemployment_total,-0.35349153327242705,2,30,model4_fao
num__unemployment_total_z,-0.39687667930214665,2,30,model4_fao
num__unemployment_youth,0.8060502117857022,2,30,model4_fao
num__unemployment_youth_z,0.11329509934341239,2,30,model4_fao
num__unemployment_sa,1.0965450930760101,2,30,model4_fao
num__unemployment_sa_z,-0.10029040762453764,2,30,model4_fao
num__unemployment_rate,-1.4390766257513128,2,30,model4_fao
num__unemployment_rate_z,0.23882184493610545,2,30,model4_fao
num__earnings_monthly,-0.006978505523926469,2,30,model4_fao
num__earnings_monthly_z,-0.09761245634391442,2,30,model4_fao
num__political_stability_est,-0.4826750747110254,2,30,model4_fao
num__political_stability_est_z,0.07979980653758105,2,30,model4_fao
num__voice_accountability_est,-0.061563987914506034,2,30,model4_fao
num__voice_accountability_est_z,0.0540888662190911,2,30,model4_fao
num__government_effectiveness_est,0.2387612218337581,2,30,model4_fao
num__government_effectiveness_est_z,-0.20579524592478152,2,30,model4_fao
num__rule_of_law_est,-0.28295656059613183,2,30,model4_fao
num__rule_of_law_est_z,-0.06426806109249902,2,30,model4_fao
num__fx_pct_30d_x_instability,-0.22398740888069832,2,30,model4_fao
num__oil_brent_pct_30d_x_inflation,0.0716479305980723,2,30,model4_fao
num__economic_stress_index,-0.15058792123023634,2,30,model4_fao
num__economic_stress_index_z,0.03765169141076073,2,30,model4_fao
num__labour_conflict_index,-0.010978796366478786,2,30,model4_fao
num__labour_conflict_index_z,-0.023837832943573174,2,30,model4_fao
num__protest_mobilisation_index,-0.05379353343384367,2,30,model4_fao
num__protest_mobilisation_index_z,0.046155942950806494,2,30,model4_fao
num__food_cpi_inflation,0.05331145627043921,2,30,model4_fao
num__food_cpi_inflation_z,-0.20490275447651515,2,30,model4_fao
num__energy_cpi_inflation,-0.03380824579542988,2,30,model4_fao
num__energy_cpi_inflation_z,0.023871838621272037,2,30,model4_fao
num__month_sin,0.389446468608144,2,30,model4_fao
num__month_cos,0.3615239655635872,2,30,model4_fao
num__fao_food_index_yoy,-0.5891868161190953,2,30,model4_fao
num__fao_cereals_index_yoy,0.4905873191533322,2,30,model4_fao
num__fao_oils_index_yoy,1.5773170974488737,2,30,model4_fao
num__fao_food_index_yoy_above90,-0.13870309349520699,2,30,model4_fao
num__fao_cereals_index_yoy_above90,-0.3311747424039582,2,30,model4_fao
num__fao_cereals_index_yoy_lag1m,-0.061688009658978936,2,30,model4_fao
num__fao_cereals_index_yoy_lag3m,-0.89298092343679,2,30,model4_fao
num__fao_cereals_index_yoy_lag6m,0.2549447406729864,2,30,model4_fao
num__fao_food_index_yoy_lag1m,-0.8976085124415074,2,30,model4_fao
num__fao_food_index_yoy_lag3m,0.6368908228383289,2,30,model4_fao
num__fao_cereals_yoy_x_instability,-0.09094261054236959,2,30,model4_fao
num__fao_food_yoy_x_youth_unemp,-0.02639741609307287,2,30,model4_fao
num__gta_harmful_events,-6.39706905424773e-05,2,30,model4_fao
num__gta_harmful_events_z,0.016082950780216453,2,30,model4_fao
num__gta_liberalising_events,-0.03485535909888682,2,30,model4_fao
num__gta_liberalising_events_z,0.018977069401003153,2,30,model4_fao
num__gta_30d_count,0.09106368409449624,2,30,model4_fao
num__gta_30d_count_z,-0.10456321797475378,2,30,model4_fao
num__gta_90d_count,-0.08806051410991136,2,30,model4_fao
num__gta_90d_count_z,0.08431546014547321,2,30,model4_fao
num__acled_7d_lag,1.383736731496156,3,30,model0_persistence
num__acled_28d_lag,-1.4579200967769654,3,30,model0_persistence
num__riot_7d_lag,0.0493991572529559,3,30,model0_persistence
num__riot_28d_lag,-0.026794147060003274,3,30,model0_persistence
num__violence_7d_lag,0.07875786980345274,3,30,model0_persistence
num__violence_28d_lag,-0.0018299170549897436,3,30,model0_persistence
num__protest_fat_7d_lag,-0.06823810041398234,3,30,model0_persistence
num__protest_fat_28d_lag,-0.02929489766922866,3,30,model0_persistence
num__acled_7d_lag,1.3796619876218337,3,30,model1_markets
num__acled_28d_lag,-1.4486209792659648,3,30,model1_markets
num__riot_7d_lag,0.05927761080031733,3,30,model1_markets
num__riot_28d_lag,-0.03988854163137475,3,30,model1_markets
num__violence_7d_lag,0.08995039921909256,3,30,model1_markets
num__violence_28d_lag,-0.02508548208968847,3,30,model1_markets
num__protest_fat_7d_lag,-0.07248739225687438,3,30,model1_markets
num__protest_fat_28d_lag,-0.02731572680200263,3,30,model1_markets
num__fx_pct_7d,0.05822268010256022,3,30,model1_markets
num__fx_pct_30d,0.08748461171268497,3,30,model1_markets
num__fx_pct_90d,-0.13422292756914772,3,30,model1_markets
num__fx_vol_7d,-0.04531515395474408,3,30,model1_markets
num__fx_vol_30d,0.09834335621270328,3,30,model1_markets
num__oil_brent_pct_14d,0.033992168208977346,3,30,model1_markets
num__oil_brent_pct_30d,0.6017706488240507,3,30,model1_markets
num__yield_us10y,0.09833063471710184,3,30,model1_markets
num__fx_pct_30d_z,-0.05366235525912739,3,30,model1_markets
num__fx_vol_30d_z,0.019581085035180395,3,30,model1_markets
num__oil_brent_pct_30d_z,-0.4920022273122286,3,30,model1_markets
num__acled_7d_lag,1.3516905530649108,3,30,model2_full
num__acled_28d_lag,-1.634995641679401,3,30,model2_full
num__riot_7d_lag,0.05111940927887586,3,30,model2_full
num__riot_28d_lag,-0.04360765374758811,3,30,model2_full
num__violence_7d_lag,0.11043183483588376,3,30,model2_full
num__violence_28d_lag,-0.0330048068136303,3,30,model2_full
num__protest_fat_7d_lag,-0.07578352800046669,3,30,model2_full
num__protest_fat_28d_lag,-0.026682039470352314,3,30,model2_full
num__fx_pct_7d,0.06451752457112815,3,30,model2_full
num__fx_pct_30d,0.2714073496814568,3,30,model2_full
num__fx_pct_90d,-0.14923381902574656,3,30,model2_full
num__fx_vol_7d,-0.040808156529469876,3,30,model2_full
num__fx_vol_30d,0.11087551336401973,3,30,model2_full
num__oil_brent_pct_14d,0.008790928647422156,3,30,model2_full
num__oil_brent_pct_30d,0.43109455302023714,3,30,model2_full
num__yield_us10y,0.29691557493810294,3,30,model2_full
num__fx_pct_30d_z,-0.04205711331482794,3,30,model2_full
num__fx_vol_30d_z,0.008455219868248227,3,30,model2_full
num__oil_brent_pct_30d_z,-0.3074554093139288,3,30,model2_full
num__gdp_growth,-0.2993529557022817,3,30,model2_full
num__gdp_growth_z,0.28578431866970705,3,30,model2_full
num__gdp_per_capita_growth,0.008704319206580767,3,30,model2_full
num__gdp_per_capita_growth_z,-0.08678568810708573,3,30,model2_full
num__inflation_cpi_yoy,0.028902055299070525,3,30,model2_full
num__inflation_cpi_yoy_z,0.0037590416160872527,3,30,model2_full
num__unemployment_total,-0.12445288738289802,3,30,model2_full
num__unemployment_total_z,-0.16758585783435115,3,30,model2_full
num__unemployment_youth,0.47056789653428904,3,30,model2_full
num__unemployment_youth_z,-0.0810511086750496,3,30,model2_full
num__unemployment_sa,-0.030896520788416225,3,30,model2_full
num__unemployment_sa_z,0.16424581546750802,3,30,model2_full
num__unemployment_rate,-0.30992546759542533,3,30,model2_full
num__unemployment_rate_z,0.07704399140675386,3,30,model2_full
num__earnings_monthly,-0.08780458989477435,3,30,model2_full
num__earnings_monthly_z,-0.0004244279826397233,3,30,model2_full
num__political_stability_est,-0.2496474995899012,3,30,model2_full
num__political_stability_est_z,0.025979678581270607,3,30,model2_full
num__voice_accountability_est,0.1411116636229062,3,30,model2_full
num__voice_accountability_est_z,0.06604881179822009,3,30,model2_full
num__government_effectiveness_est,0.14818406368541848,3,30,model2_full
num__government_effectiveness_est_z,0.05950242453025494,3,30,model2_full
num__rule_of_law_est,-0.2523724240632413,3,30,model2_full
num__rule_of_law_est_z,-0.053975819830369955,3,30,model2_full
num__fx_pct_30d_x_instability,-0.22999795177357873,3,30,model2_full
num__oil_brent_pct_30d_x_inflation,0.02936383284316937,3,30,model2_full
num__economic_stress_index,0.016752536363544852,3,30,model2_full
num__economic_stress_index_z,-0.07695899056301826,3,30,model2_full
num__labour_conflict_index,0.03393392315903266,3,30,model2_full
num__labour_conflict_index_z,-0.08951166222496827,3,30,model2_full
num__protest_mobilisation_index,0.010902102758005378,3,30,model2_full
num__protest_mobilisation_index_z,0.030442025988385038,3,30,model2_full
num__food_cpi_inflation,-0.057887846738008744,3,30,model2_full
num__food_cpi_inflation_z,-0.022301444728098176,3,30,model2_full
num__energy_cpi_inflation,0.04624523589094014,3,30,model2_full
num__energy_cpi_inflation_z,-0.12321234295815263,3,30,model2_full
num__acled_7d_lag,1.2942701543275932,3,30,model4_fao
num__acled_28d_lag,-1.6338976016483306,3,30,model4_fao
num__riot_7d_lag,0.07467293395340796,3,30,model4_fao
num__riot_28d_lag,-0.05422007387704415,3,30,model4_fao
num__violence_7d_lag,-0.09994369332354214,3,30,model4_fao
num__violence_28d_lag,0.16450628457026356,3,30,model4_fao
num__protest_fat_7d_lag,-0.08838885452385768,3,30,model4_fao
num__protest_fat_28d_lag,-0.012959951097487786,3,30,model4_fao
num__fx_pct_7d,0.08186445641631235,3,30,model4_fao
num__fx_pct_30d,0.31598872054182414,3,30,model4_fao
num__fx_pct_90d,-0.22648219576477197,3,30,model4_fao
num__fx_vol_7d,-0.03859931957947214,3,30,model4_fao
num__fx_vol_30d,0.18359560020791954,3,30,model4_fao
num__oil_brent_pct_14d,-0.013100066196748722,3,30,model4_fao
num__oil_brent_pct_30d,0.367261225058018,3,30,model4_fao
num__yield_us10y,0.5571588748971035,3,30,model4_fao
num__fx_pct_30d_z,-0.03600573173002211,3,30,model4_fao
num__fx_vol_30d_z,-0.047399896652908356,3,30,model4_fao
num__oil_brent_pct_30d_z,-0.22188665650482384,3,30,model4_fao
num__gdp_growth,0.05681162781782068,3,30,model4_fao
num__gdp_growth_z,0.4129793641210143,3,30,model4_fao
num__gdp_per_capita_growth,-0.07613123525143572,3,30,model4_fao
num__gdp_per_capita_growth_z,-0.39071945256351276,3,30,model4_fao
num__inflation_cpi_yoy,0.11847755201303958,3,30,model4_fao
num__inflation_cpi_yoy_z,-0.07417202098820941,3,30,model4_fao
num__unemployment_total,-0.20499702153510016,3,30,model4_fao
num__unemployment_total_z,-0.19712091535279386,3,30,model4_fao
num__unemployment_youth,0.6632774429234414,3,30,model4_fao
num__unemployment_youth_z,0.12323546869443898,3,30,model4_fao
num__unemployment_sa,0.19975849810796056,3,30,model4_fao
num__unemployment_sa_z,0.05188686378158248,3,30,model4_fao
num__unemployment_rate,-0.5880251353916512,3,30,model4_fao
num__unemployment_rate_z,0.11858982426705916,3,30,model4_fao
num__earnings_monthly,-0.014244605817547518,3,30,model4_fao
num__earnings_monthly_z,-0.053727612452972716,3,30,model4_fao
num__political_stability_est,-0.38451210400923025,3,30,model4_fao
num__political_stability_est_z,0.04732777974780887,3,30,model4_fao
num__voice_accountability_est,0.238066421342927,3,30,model4_fao
num__voice_accountability_est_z,-0.0025605039950475183,3,30,model4_fao
num__government_effectiveness_est,-1.664802224431638e-05,3,30,model4_fao
num__government_effectiveness_est_z,0.02572498645486014,3,30,model4_fao
num__rule_of_law_est,-0.19452238412310952,3,30,model4_fao
num__rule_of_law_est_z,-0.024275871798891718,3,30,model4_fao
num__fx_pct_30d_x_instability,-0.2394692997230905,3,30,model4_fao
num__oil_brent_pct_30d_x_inflation,0.0468794551036285,3,30,model4_fao
num__economic_stress_index,-0.02506469281232396,3,30,model4_fao
num__economic_stress_index_z,-0.026156077160619174,3,30,model4_fao
num__labour_conflict_index,0.043749306261018604,3,30,model4_fao
num__labour_conflict_index_z,-0.1021271814123986,3,30,model4_fao
num__protest_mobilisation_index,-0.010085852547901246,3,30,model4_fao
num__protest_mobilisation_index_z,0.028832694750941485,3,30,model4_fao
num__food_cpi_inflation,0.007410509968411629,3,30,model4_fao
num__food_cpi_inflation_z,-0.1002738491069854,3,30,model4_fao
num__energy_cpi_inflation,-0.032324640596987385,3,30,model4_fao
num__energy_cpi_inflation_z,-0.02729144975661789,3,30,model4_fao
num__month_sin,0.2285400324426122,3,30,model4_fao
num__month_cos,0.242642159537632,3,30,model4_fao
num__fao_food_index_yoy,-0.21082686653232305,3,30,model4_fao
num__fao_cereals_index_yoy,0.20573038460881585,3,30,model4_fao
