url_normalized,top_expert,top_expert_p,actiongeo_lat,actiongeo_lon,sqldate,dateadded
https://www.msn.com/en-au/news/other/heavy-rains-flooding-displace-hundred-of-thousands-in-east-africa/ar-AAJXc12,flood,0.9956214614312224,-1.28333,36.8167,20191030,20191106171500
https://www.msn.com/en-us/news/us/heavy-rains-flooding-displace-hundred-of-thousands-in-east-africa/ar-AAJX2tO,flood,0.9945575054681663,-10.0,70.0,20191106,20191106180000
https://www.thedailystar.net/opinion/global-affairs/news/popular-protest-how-effective-it-1823974,protests,0.9908300944608982,27.0,30.0,20191106,20191106193000
https://www.kait8.com/2019/11/06/brtc-flood-mitigation-costing-million/,flood,0.9901819520792112,34.9513,-92.3809,20191106,20191106041500
https://www.cbc.ca/news/canada/ottawa/rick-chiarelli-ottawa-councillor-staff-1.5349935,protests,0.9871732948994169,,,20191106,20191106184500
https://www.fiji.gov.fj/Media-Centre/News/FLOOD-MITIGATION-MEASURES-IDENTIFIED-FOR-BA-AND-RA,flood,0.9824610628289344,-17.3667,178.15,20191106,20191106223000
https://bbj.hu/politics/road-closures-protest-planned-for-erdo%C4%9Fan-visit_173685,protests,0.9818746149116993,40.3953,49.8822,20191106,20191106121500
https://www.equaltimes.org/social-and-economic-woes-weigh,protests,0.9816560847072928,36.7631,3.05056,20191106,20191106120000
https://csnews.com/hundreds-massachusetts-c-stores-close-protest-proposed-tobacco-regulation,protests,0.979300207845074,42.2373,-71.5314,20191106,20191106203000
http://www.xinhuanet.com/english/2019-11/06/c_138533561.htm,flood,0.9787319922177152,9.0,49.0,20191106,20191106124500
https://www.indiatoday.in/india/story/delhi-lawyers-police-protest-tis-hazari-clash-live-updates-1616121-2019-11-06,protests,0.9785715237868804,26.3521,79.2158,20191106,20191106080000
http://jamestown.org/program/protests-in-iraq-represent-a-significant-challenge-to-shia-militias/,protests,0.9783954778037822,33.3386,44.3939,20181106,20191106214500
https://www.upi.com/Top_News/World-News/2019/11/06/Lebanon-protests-Students-hold-walkout-World-Bank-offers-support/5901573076916/,protests,0.9734339262169996,33.8719,35.5097,20191106,20191106234500
https://www.uticaod.com/opinion/20191106/our-view-flood-mitigation-must-be-priority,flood,0.9732130920131123,43.1248,-75.2679,20191106,20191106084500
