url_normalized,top_expert,top_expert_p,actiongeo_lat,actiongeo_lon,sqldate,dateadded
https://www.pulse.ng/news/metro/flood-renders-many-homeless-submerges-houses-in-niger/ts5b7rn,flood,0.9940917918119986,16.0,8.0,20190817,20190817164500
https://thenationonlineng.net/3-dead-500-displaced-in-early-morning-flood-in-niger/,flood,0.9928128742872364,16.0,8.0,20190817,20190817150000
https://fox5sandiego.com/2019/08/16/grocery-workers-protest-amid-stalled-negotiations/,protests,0.989501229960148,32.7153,-117.157,20190817,20190817064500
https://www.dailytrust.com.ng/just-in-flood-kills-3-displaces-500-in-niger.html,flood,0.9887477934390724,16.0,8.0,20190817,20190817173000
http://www.hurriyetdailynews.com/hundreds-defy-restrictions-join-protests-in-kashmir-145839,protests,0.9870395364716644,33.9167,76.6667,20190817,20190817103000
http://newsweekpakistan.com/hundreds-of-protesters-clash-with-police-in-india-occupied-kashmir/,protests,0.9867358268337544,33.9167,76.6667,20190817,20190817070000
https://dailytimes.ng/labour-calls-off-strike-in-abia-over-unpaid-workers/,labour_strike,0.984583588635139,48.8667,2.33333,20190817,20190817183000
https://www.richmondandtwickenhamtimes.co.uk/news/national/17842796.hundreds-defy-restrictions-join-protests-kashmir/,protests,0.9832606831075458,35.0,105.0,20190817,20190817000000
https://www.thenews.com.pk/print/512967-flood-likely-in-sutlej-beas-ravi-chenab-jhelum-in-next-48-hours,flood,0.9825841692076636,29.3481,71.0203,20190817,20190817061500
https://punchng.com/niger-flood-claims-three-lives-renders-over-500-people-homeless/,flood,0.9808852407528316,16.0,8.0,20190817,20190817154500
https://www.newsday.co.zw/2019/08/whose-rights-are-infringed-upon-by-peaceful-protest/,protests,0.9800724624472916,-17.8178,31.0447,20190817,20190817051500
https://www.oneindia.com/india/flood-like-situation-in-rajasthan-chambal-water-level-above-danger-mark-alert-issued-2935103.html,flood,0.9793890037811468,24.5,74.5,20190817,20190817071500
http://www.newstribune.com/news/international/story/2019/aug/17/hundreds-defy-restrictions-join-protests-in-kashmir/791089/,protests,0.979145845728646,34.796,72.1502,20190817,20190817054500
https://www.hindustantimes.com/cities/sutlej-water-floods-anandpur-sahib-villages/story-M6jMQZgDYxnyioWxpL5MfO.html,flood,0.9783361901070292,,,20190817,20190817151500
https://www.thenews.com.pk/print/513121-hundreds-of-protesters-clash-with-police-in-held-kashmir,protests,0.9709393765977132,33.9167,76.6667,20190817,20190817034500
https://reliefweb.int/report/india/floods-india-how-caritas-india-responding,flood,0.9699967928545552,9.85,76.9667,20190817,20190817060000
https://www.thenews.com.pk/print/512960-hundreds-of-protesters-clash-with-police-in-ihk,protests,0.9689113441047622,33.9167,76.6667,20190817,20190817021500
https://www.france24.com/en/20190817-protest,protests,0.9669365980630984,55.7522,37.6156,20190817,20190817183000
https://www.manilatimes.net/5g-can-ease-traffic-address-floods-expert/602106/,flood,0.9617342691607152,14.6042,120.982,20190817,20190817181500
https://www.businessinsider.com/palantir-protest-palo-alto-activists-ice-contracts-2019-8,protests,0.9616049573719826,31.1981,29.9192,20190817,20190817003000
https://www.arabianbusiness.com/south-asia/425767-fresh-flood-alert-in-southern-india-as-monsoon-death-toll-hits-244,flood,0.9610392405810254,10.0,76.5,20190817,20190817094500
https://www.latimes.com/world-nation/story/2019-08-16/hundreds-defy-restrictions-and-join-protests-in-kashmir-as-u-n-holds-rare-meeting-on-the-issue,protests,0.958989866849418,33.9167,76.6667,20190817,20190817000000
https://www.wtoc.com/2019/08/17/street-flooding-possible-with-evening-thunderstorms/,flood,0.9581728708613289,32.7766,-79.9309,20190817,20190817221500
http://www.nydailynews.com/news/national/ny-philadelphia-shooting-protest-north-20190817-z3cq7kgrgrgxlnsdllb7pymw5u-story.html,protests,0.9566927079437793,39.9523,-75.1638,20190817,20190817010000
https://www.pbs.org/newshour/show/what-woodstock-taught-us-about-protest-in-a-time-of-polarization,protests,0.9548238109395454,16.166667,107.833333,20190817,20190817031500
https://thefrontierpost.com/anti-government-protests-cripple-harare-streets/,protests,0.9546724335887236,-17.8178,31.0447,20190817,20190817040000
https://www.sify.com/news/tdp-workers-stage-protest-against-closure-of-anna-canteens-news-national-tirebnfegcfee.html,protests,0.9530866582152502,,,20190817,20190817000000
http://www.newindianexpress.com/states/kerala/2019/aug/17/kerala-floods-five-more-bodies-recovered-from-kavalappara-2019967.html,flood,0.9510685170490828,,,20190817,20190817050000
https://www.ripplesnigeria.com/abia-unpaid-salaries-why-organised-labour-shelved-strike/,labour_strike,0.9467172434326312,12.55,6.63333,20190817,20190817183000
https://www.rawstory.com/2019/08/hong-kong-protesters-kick-off-new-weekend-of-rallies/,protests,0.941721318635418,39.9289,116.388,20190817,20190817120000
https://www.heraldsun.com.au/news/victoria/residents-evacuated-after-burst-water-system-floods-cbd-highrise/news-story/1db9fc7a4199ea7bf5bd0b309a30eb33?nk=1efa1ba4b113ba42fed023ac7453ce86-1566046088,flood,0.9384997931565702,-37.8167,144.967,20190817,20190817130000
https://www.zimeye.net/2019/08/17/mdc-says-nationwide-protests-to-go-ahead-next-week/,protests,0.9382416645762254,-20.0637,30.8277,20190817,20190817004500
https://www.newzimbabwe.com/chamisa-vows-more-protests-despite-harare-ban/,protests,0.937779659153434,-20.0637,30.8277,20190817,20190817043000
https://www.zimbabwestar.com/news/262094273/zimbabwe-police-forcefully-disrupt-peaceful-protests,protests,0.9377488277741252,-17.8178,31.0447,20190817,20190817003000
https://www.sbs.com.au/news/tense-scenes-as-protesters-attend-liberal-agm,protests,0.933731468240002,-34.9333,138.6,20190817,20190817033000
http://www.annanews.com/news/home-business-flood-damage-surveys-planned,flood,0.9335117777162388,49.216667,-2.116667,20190817,20190817131500
https://www.newsday.co.zw/2019/08/mdc-bulawayo-vows-to-hold-protests-on-monday/,protests,0.9321953261130648,-17.8178,31.0447,20190810,20190817051500
https://www.indiatoday.in/world/story/hong-kong-protests-a-ground-report-1581862-2019-08-17,protests,0.9314060061176568,53.4833,-2.23333,20190817,20190817191500
https://www.journalducameroun.com/en/sierra-leone-president-bio-finally-visits-flood-victims/,flood,0.9296372929788644,8.49,-13.2342,20190817,20190817233000
https://www.power92jamz.net/2019/08/16/there-is-no-turning-back-another-weekend-of-protests-kick-off-in-hong-kong/,protests,0.9262208122589456,22.45,114.067,20190817,20190817004500
https://www.dailytrust.com.ng/unending-nightmare-of-flooding-in-anambra.html,flood,0.9201873005627308,16.0,8.0,20190817,20190817081500
https://pamplinmedia.com/pt/9-news/436098-347245-by-noon-lots-of-noise-little-violence-in-portlands-saturday-protest,protests,0.9191765766791068,45.5235,-122.676,20190816,20190817201500
http://www.newindianexpress.com/nation/2019/aug/17/torrential-rains-lash-northern-states-alert-sounded-in-punjab-delhi-monitoring-yamuna-water-level-2020312.html,flood,0.916460777182661,11.7833,92.7167,20190817,20190817144500
https://www.daijiworld.com/news/newsDisplay.aspx?newsID=615488,protests,0.9139588212889388,,,20190817,20190817063000
http://westchester.news12.com/story/40925353/hundreds-defy-restrictions-join-protests-in-kashmir,protests,0.9128214117981436,32.7333,74.8667,20190817,20190817001500
https://www.newzimbabwe.com/shutdown-business-leaders-bemoan-loss-of-production-hardline-govt-stance/,protests,0.91008050042633,-17.8178,31.0447,20190817,20190817050000
https://www.qt.com.au/news/pro-china-protesters-take-over-sydney-in-loud-rall/3808062/,protests,0.9096061607553896,19.4619,109.558,20190817,20190817054500
https://mexiconewsdaily.com/news/march-protesting-violence-ends-with-vandalism/,protests,0.90839291870529,18.2083,-93.3417,20190817,20190817171500
https://tribuneonlineng.com/breaking-varsity-workers-begin-strike-monday/,labour_strike,0.9063163743502872,11.4148,8.25082,20190817,20190817191500
https://www.indiatoday.in/india/story/tamil-nadu-murder-tasmac-employee-protests-krishnagiri-dharmapuri-protesters-demand-action-against-accused-1581687-2019-08-17,protests,0.9040931519475088,,,20190817,20190817070000
https://theglobepost.com/2019/08/16/putin-russia-protests/,protests,0.8977757433484703,55.7522,37.6156,20190817,20190817011500
https://www.voazimbabwe.com/a/intl-community-urges-peace-in-zimbabwe-as-opposition-plans-more-protests/5045891.html,protests,0.8954493440726873,-17.8178,31.0447,20190817,20190817031500
https://zimbabwe-today.com/editorial-comment-groundless-protests-wont-help-zim-economy/,protests,0.8932982145148467,-19.0,29.0,20190817,20190817031500
https://www.thenews.com.pk/print/513112-rally-staged-against-indian-atrocities-in-kashmir,protests,0.8877154104176028,30.0,70.0,20190817,20190817024500
http://www.jordantimes.com/news/local/compensations-jd3m-downtown-flooding-damages,flood,0.8808391882494291,31.95,35.9333,20190817,20190817220000
https://www.thenews.com.pk/print/513033-zimbabwe-police-beat-protesters-defying-ban,protests,0.8796052216676605,-17.8178,31.0447,20190817,20190817051500
https://www.thenews.com.pk/print/513293-zimbabwe-police-beat-protesters-defying-ban,protests,0.8768949830538455,-17.8178,31.0447,20190817,20190817051500
https://www.thenews.com.pk/print/513195-zimbabwe-police-beat-protesters-defying-ban,protests,0.876867406295893,-17.8178,31.0447,20190817,20190817051500
https://www.msn.com/en-us/weather/topstories/another-wave-of-heavy-rain-headed-for-kansas-city-flooding-is-the-main-concern/ar-AAFUnLF,flood,0.8755444366378855,38.5111,-96.8005,20190817,20190817003000
https://www.malaymail.com/news/world/2019/08/17/moscow-set-for-fresh-protests-after-month-of-rallies/1781537,protests,0.8744457439418725,55.7522,37.6156,20190817,20190817034500
https://www.zimeye.net/2019/08/17/chamisa-salutes-peaceful-protestors/,protests,0.8744105783192164,-17.8178,31.0447,20190817,20190817113000
