url_normalized,top_expert,top_expert_p,actiongeo_lat,actiongeo_lon,sqldate,dateadded
http://www.chinadaily.com.cn/a/201912/05/WS5de8574ca310cf3e3557c116.html,flood,0.9969288189443272,-4.32972,15.315,20191205,20191205030000
https://www.echolive.ie/corknews/Protesters-march-through-Cork-demanding-action-on-the-housing-crisis-5e7800dc-b9b1-485c-9fd3-bbb54d3269e3-ds,protests,0.994320531818387,,,20191205,20191205170000
https://www.france24.com/en/20191205-nationwide-strike-snarls-france-as-protesters-march-to-oppose-pension-reforms,protests,0.9938926765235274,49.5,0.133333,20191205,20191205234500
https://www.nation.co.ke/news/Uhuru-dam-northlands-Ruiru-homes-flood/1056-5373852-sy7wa9/,flood,0.9935124822158328,-1.15,36.9667,20191205,20191205074500
https://www.dw.com/en/colombia-tens-of-thousands-march-in-third-strike-against-president/a-51537186,protests,0.9934894901296688,6.29139,-75.5361,20191205,20191205010000
https://www.newsy.com/stories/nationwide-protests-in-france-over-pension-system/,protests,0.9922881153927822,48.8667,2.33333,20191205,20191205181500
https://yle.fi/uutiset/osasto/news/up_to_100000_industrial_workers_to_begin_three-day_strike/11105582,labour_strike,0.9920276966479422,64.0,26.0,20191205,20191205181500
https://www.france24.com/en/20191205-thousands-march-paris-protest-french-government-macron-pension-reform-plan,protests,0.9916995037026946,48.9258,2.44533,20191205,20191205164500
https://q107.com/news/6257678/france-strike-protest-retirement-system/,protests,0.9906360965687376,48.8667,2.33333,20191205,20191205140000
https://www.dw.com/en/france-braces-for-huge-strikes-over-macron-pension-reforms/a-51538695,protests,0.9899174144177456,50.833333,4.0,20191205,20191205064500
https://www.dw.com/en/france-strikes-over-macron-pension-reform-cause-severe-disruption/a-51538695,protests,0.9899174144177456,43.5624,7.12777,20191205,20191205101500
https://www.dw.com/en/france-police-and-protesters-clash-in-massive-strike-over-macrons-pension-reform/a-51538695,protests,0.9899174144177456,50.833333,4.0,20191205,20191205164500
https://www.orfonline.org/research/china-india-data-sharing-for-early-flood-warning-in-the-brahmaputra-58330/,flood,0.9887201809975134,33.0,92.0,20191205,20191205034500
https://www.rte.ie/news/world/2019/1205/1097118-france-strike/,protests,0.986749193600488,48.8667,2.33333,20191205,20191205034500
https://www.nation.co.ke/counties/busia/Stalled-dykes-Budalang-i-floods/3444872-5374516-stn2gjz/,flood,0.9854144492159402,35.0,105.0,20191205,20191205121500
https://www.dawn.com/news/1520467/lawyers-protest-changes-to-cpc,protests,0.9852363810941396,,,20191205,20191205023000
https://www.bbc.com/news/av/world-europe-50672552/france-strike-pension-protesters-take-to-the-streets,protests,0.9850209584854204,46.0,2.0,20191205,20191205130000
https://www.csmonitor.com/Commentary/the-monitors-view/2019/1205/Where-women-led-in-2019,protests,0.98495653606903,33.0,44.0,20191205,20191205210000
https://www.business-humanrights.org/en/cambodia-over-100-garment-workers-go-on-strike-over-unpaid-wages,labour_strike,0.984085344175891,12.9564,104.615,20191205,20191205070000
https://reliefweb.int/report/south-sudan/unhcr-situation-update-flooding-maban-05-december-2019,flood,0.9837752439974754,10.0177,33.5458,20191205,20191205094500
https://www.wvasfm.org/post/national-strike-france-shuts-down-cities-over-macrons-pension-reform-plans,protests,0.9836553828358496,48.8667,2.33333,20191205,20191205164500
https://reliefweb.int/report/uganda/several-killed-landslides-hit-bududa-sironko,flood,0.9808917349663568,1.01118,34.3311,20191205,20191205133000
https://en.haberler.com/france-protestors-clash-with-police-over-pension-1400183/,protests,0.979962007754154,48.8821,2.35607,20191205,20191205184500
https://www.nbclosangeles.com/news/california/Atmospheric-River-Storms-Flood-Damage-Report-Scripps-Institution-Oceanography-565791702.html,flood,0.9799262015265396,36.17,-119.746,20191205,20191205184500
https://www.bbc.co.uk/news/av/world-middle-east-50663878/what-s-behind-the-wave-of-middle-east-protests,protests,0.9792263398472092,32.0,53.0,20191205,20191205020000
https://www.breakingnews.ie/ireland/residents-to-hold-slow-walk-protest-against-speeding-cars-in-bandon-968692.html,protests,0.9789894454492848,53.3331,-6.24889,20191205,20191205174500
http://www.terradaily.com/reports/Another_year_of_protest_in_the_Middle_East_999.html,protests,0.9785461944381474,33.8719,35.5097,20191205,20191205101500
https://www.quintenews.com/2019/12/05/223022/,protests,0.9783498986645413,,,20191205,20191205100000
https://www.nst.com.my/news/nation/2019/12/544988/terengganu-kelantan-flood-victims-assess-damage,flood,0.9781363844414684,2.615,101.805,20191205,20191205044500
https://www.theage.com.au/world/europe/paris-brought-to-a-standstill-by-large-protests-over-retirement-changes-20191206-p53hf2.html,protests,0.977962470754428,48.8667,2.33333,20191205,20191205191500
https://reliefweb.int/report/uganda/west-nile-cut-river-nile-floods,flood,0.976910762164408,0.315556,32.5656,20191204,20191205174500
https://www.scoop.co.nz/stories/WO1912/S00028/tunisian-authorities-must-meet-protesters-demands.htm,protests,0.9750825206935764,35.2731,9.42385,20191205,20191205214500
https://www.ibtimes.com/strike-paralyses-france-unions-face-against-macron-2879396,protests,0.9740507143056916,54.0,-4.0,20191205,20191205093000
https://www.theguardian.com/world/2019/dec/05/anti-macron-protests-held-in-france-with-strikes-set-to-continue,protests,0.9717511074262004,48.8667,2.33333,20191205,20191205173000
http://www.marsecreview.com/2019/12/protests-strikes-continue-in-colombia-potentially-impacting-port-access-and-operations/,protests,0.9669058218214104,10.3997,-75.5144,20191205,20191205001500
https://www.daijiworld.com/news/newsDisplay.aspx?newsID=650294,protests,0.963837144526688,22.5697,88.3697,20191205,20191205064500
https://www.thestar.com.my/news/nation/2019/12/05/villagers-evacuated-from-flood-hit-lawas-in-sarawak,flood,0.963577968076586,,,20191205,20191205083000
https://www.newindianexpress.com/nation/2019/dec/06/protests-continue-in-assam-ahead-of-the-tabling-of-citizenship-bill-in-parliament-2072086.html,protests,0.9635644525361912,24.0,90.0,20191205,20191205200000
